,CUI1,CUI2,label
14410,Removed,Cancer of Urinary Tract,0
14411,3+ Score,Undifferentiated Endocervical Sarcoma,0
14412,Folded structure,Medulloblastoma,0
14413,Neoplasms,Splenic Manifestation of B-Cell Prolymphocytic Leukemia,0
14414,potential,Blood Vessel Tumors,0
14415,Obesity,Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4,0
14416,Cancer Genus,Temporal Lobe Pleomorphic Xanthoastrocytoma,0
14417,Entity Determiner - specific,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
14418,See,Astrocytoma of brain,0
14419,Biogenic Amines,Refractory Barrett Esophagus,0
14420,Similarity,Hereditary Diffuse Gastric Adenocarcinoma,0
14421,Clinical Study Case,Recurrent Testicular Lymphoma,0
14422,low exposure,Airway Hemangioma,0
14423,criteria,Gallbladder Adenocarcinoma,0
14424,Age-Years,Fourth Ventricle and Brain Stem Ependymal Tumor,0
14425,Togo,Localized Malignant Neoplasm,0
14426,Ethanol,Refractory Bladder Carcinoma,0
14427,Act Mood - intent,Endometrial Small Cell Carcinoma,0
14428,Name,Nasal cavity carcinoma,0
14429,Negative Finding,Cartilaginous exostosis,0
14430,Coughing,Kaposi's sarcoma of skin,0
14431,Sodium Chloride,Stage II Hepatocellular Carcinoma AJCC v8,0
14432,Chemotherapy Regimen,Refractory Barrett Esophagus,0
14433,Cell Count,Nasal cavity carcinoma,0
14434,2+ Score,Intraepithelial Melanocytic Hyperplasia,0
14435,Blood flow,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
14436,*Type - Kind of quantity,FIGO Stage IVA Ovarian Cancer,0
14437,diagnosis aspect,Bladder squamous cell carcinoma stage I,0
14438,How Often Weight Loss,Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4,0
14439,Glioma,Malignant Neoplasm with Regional Lymph Node Involvement,0
14440,Qualitative form,Epithelioid Sarcoma NCI Grade 3,0
14441,Poor - grade value,Colorectal Mucosa-Associated Lymphoid Tissue Lymphoma,0
14442,Normal,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
14443,Better than Others,Carcinomatosis of peritoneal cavity,0
14444,How Often Sweats,Digestive System Hodgkin Lymphoma,0
14445,Category Type,Chronic Myelomonocytic Leukemia-2,0
14446,Benign,Bladder Neuroendocrine Neoplasm,0
14447,Biological Response Modifier Therapy,Trichilemmocarcinoma,0
14448,Smaller,Kaposi's sarcoma of skin,0
14449,Only - dosing instruction fragment,Pancreatic carcinoma,0
14450,Pharmaceutical Preparations,Adenocarcinoma of the prostate metastatic,0
14451,Act Class - investigation,Anaplastic large cell lymphoma,0
14452,World Health Organization,benign mature teratoma of pancreas,0
14453,Cell Device,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,0
14454,Prophylactic behavior,Xeroderma pigmentosum,0
14455,Tryptophanase,Ovarian Dermoid Cyst with Secondary Carcinoma,0
14456,Muscle (organ),Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
14457,Eye foreign bodies,Carcinoma of submandibular gland,0
14458,Seventh,Locally Advanced Epithelioid Hemangioendothelioma,0
14459,Symptoms,Bladder squamous cell carcinoma stage I,0
14460,Metastasis,Stage IVC Oral Cavity Adenoid Cystic Carcinoma AJCC v6 and v7,0
14461,Specimen Source Codes - tumor,papillary carcinoma of penis,0
14462,Corticosteroid [EPC],Locally Advanced Carcinoma,0
14463,Abnormal size,Refractory Barrett Esophagus,0
14464,risk factors,Thyroid Hurthle Cell Carcinoma,0
14465,Illness: Cannot describe symptoms,Maxillary Sinus Adenoid Cystic Carcinoma,0
14466,Most,Stage III Adult Immunoblastic Lymphoma,0
14467,Common Specifications in HL7 V3 Publishing,Mucinous cystadenofibroma,0
14468,Microscopic description,Placental aromatase deficiency,0
14469,Involvement with,Larynx carcinoma recurrent,0
14470,NCI CTEP SDC Non-Hodgkin Lymphoma Sub-Category Terminology,Chest Wall Fibromatosis,0
14471,Lymphatic Capillaries,Acute myeloid leukemia with t(9:11)(p22;q23); MLLT3-MLL,0
14472,Symptoms aspect,Locally Advanced Lung Non-Small Cell Squamous Carcinoma,0
14473,diagnosis aspect,Liver Lymphangioma,0
14474,Closed,Breast Ductal Adenoma,0
14475,Specimen Source Codes - Lesion,Undifferentiated Endocervical Sarcoma,0
14476,site-specific telomere resolvase activity,Thyroid Hurthle Cell Carcinoma,0
14477,Overall,Cervical Fibroepithelial Polyp,0
14478,Gastrointestinal tract structure,Neoplasms,0
14479,Recombinant Erythropoietin,Granular Cell Leiomyosarcoma,0
14480,Life threatening - Event Consequence,Clinical Stage I Cutaneous Melanoma AJCC v8,0
14481,Two,Cervical Fibroepithelial Polyp,0
14482,Surrounding (qualifier value),Childhood Thyroid Gland Follicular Carcinoma,0
14483,Retraction (finding),Refractory Barrett Esophagus,0
14484,Special,Breast Ductal Adenoma,0
14485,Frequently,Mucinous cystadenofibroma,0
14486,Table Cell Vertical Align - middle,Vaginal Adenoid Cystic Carcinoma,0
14487,Therapeutic procedure,Adult Acute Eosinophilic Leukemia,0
14488,Separated from cohabitee,papillary carcinoma of penis,0
14489,Base - General Qualifier,Multiple Skull Base Meningiomas,0
14490,Certain (qualifier value),Brain Tumor,0
14491,Subtype (attribute),ICHTHYOSIS,0
14492,Biological Transport,Choroid Necrotic Melanoma,0
14493,How Often Weight Loss,Medulloblastoma,0
14494,International Statistical Classification of Diseases and Related Health Problems,FIGO Stage IVA Ovarian Cancer,0
14495,Stroma,non-Hodgkin's lymphoma of spleen,0
14496,Negation,Benign Anal Granular Cell Tumor,0
14497,Cervical Intraepithelial Neoplasia,Brain Ependymoma,0
14498,glycosylation,Melanomatosis,0
14499,Shortened,Chronic Myelomonocytic Leukemia-2,0
14500,Science of Statistics,Digestive System Hodgkin Lymphoma,0
14501,Back Pain,Testicular cancer metastatic,0
14502,Category Type,Posterior Pharyngeal Wall Squamous Cell Carcinoma,0
14503,Edema,Heavy Chain Deposition Disease,0
14504,Common Specifications in HL7 V3 Publishing,Localized Askin Tumor,0
14505,Human body,Extracranial Neuroblastoma,0
14506,Malignant Neoplasms,Cervical Squamous Intraepithelial Neoplasia,0
14507,Science of Etiology,Stage IV Childhood Non-Hodgkin Lymphoma,0
14508,Smear - instruction imperative,Malignant Testicular Non-Seminomatous Germ Cell Tumor,0
14509,Disease,Ann Arbor Stage I Childhood Non-Hodgkin Lymphoma,0
14510,100%,Intraepithelial Melanocytic Hyperplasia,0
14511,Occurrence,Recurrent Rhabdomyosarcoma,0
14512,Examined,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
14513,Human Cells,Diffuse malignant mesothelioma,0
14514,chapter,Stage IVC Oral Cavity Adenoid Cystic Carcinoma AJCC v6 and v7,0
14515,85,gliosarcoma,0
14516,Sometimes,Unfavorable Non-Hodgkin Lymphoma,0
14517,Neuroblastoma,Childhood Fibrillary Astrocytoma,0
14518,Mental association,Thymic Clear Cell Carcinoma,0
14519,B-Lymphocytes,clear cell adenocarcinoma of gallbladder,0
14520,Occurrence Indicator,Colorectal Mucosa-Associated Lymphoid Tissue Lymphoma,0
14521,Color change,Necrotizing Funisitis,0
14522,Lymphocyte,Extra-Adrenal Paraganglioma,0
14523,Brain,Collecting Duct Carcinoma of the Kidney,0
14524,Ovary,Clinical Stage I Cutaneous Melanoma AJCC v8,0
14525,Childhood Embryonal Rhabdomyosarcoma,Microcystic meningioma,0
14526,Biomaterial Treatment,Stage IVA Mucosal Melanoma of the Head and Neck AJCC v7,0
14527,Neoplasms,Small cell neuroendocrine carcinoma of bladder,0
14528,Serous Membrane,Kaposi's sarcoma of extrahepatic bile duct,0
14529,Including (qualifier),embryonal rhabdomyosarcoma of prostate,0
14530,Togo,Medulloblastoma,0
14531,Posterior cerebral commissure,Acute lymphadenitis,0
14532,Including (qualifier),Intermediate Soft Tissue Tumor of Uncertain Differentiation,0
14533,Followed by,Posterior Pharyngeal Wall Squamous Cell Carcinoma,0
14534,Cancer Genus,Benign neoplasm of thorax,0
14535,risk factors,Precursor B-lymphoblastic lymphoma stage II,0
14536,Tumor Subtype,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
14537,Bladder Neoplasm,Heavy Chain Deposition Disease,0
14538,Diagnosis Study,Malignant melanoma of eyelid,0
14539,Content Creation Date,Acantholytic squamous cell carcinoma,0
14540,Decrease in appetite,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,0
14541,Exposure to,Cancer of Urinary Tract,0
14542,Malignant - descriptor,Unicystic ameloblastoma,0
14543,include - SetOperator,Stage IIIB Ovarian Cancer AJCC v6 and v7,0
14544,Childhood Solid Neoplasm,Cerebral Primitive Neuroectodermal Tumor,0
14545,Firstly,Hodgkin lymphoma,0
14546,Main,Benign neoplasm of eye,0
14547,Cancer Genus,Malignant melanoma of eyelid,0
14548,mast-,Squamous cell carcinoma of lip,0
14549,Vagina,Undifferentiated Endocervical Sarcoma,0
14550,Occurrence,Refractory Bladder Carcinoma,0
14551,Location,Testicular cancer metastatic,0
14552,Malignant Epithelial Cell,Stage IVA Mucosal Melanoma of the Head and Neck AJCC v7,0
14553,Circulatory System Process,FIGO Stage IVA Ovarian Cancer,0
14554,Network Device,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
14555,Hemorrhage,Human Papillomavirus-Related Carcinoma,0
14556,Natural History,Recurrent Primary Lymphoma of Bone,0
14557,Followed by,Noninfiltrating Intraductal Carcinoma,0
14558,Liver Flavor,Transitional cell carcinoma,0
14559,Weight Loss,Thyroid Hurthle Cell Carcinoma,0
14560,Cancer Genus,Acute lymphadenitis,0
14561,Function (attribute),Cervical Adenomyoma,0
14562,Vaginal (intended site),Mucinous adenocarcinoma gastric,0
14563,Integral Membrane Proteins,Stage II Carcinoma of Penis,0
14564,Obese build,Stage II Differentiated Thyroid Gland Carcinoma Under 45 Years AJCC v7,0
14565,risk factors - observation list,Malignant Testicular Non-Seminomatous Germ Cell Tumor,0
14566,Dietary Lead,Childhood Central Nervous System Ganglioneuroblastoma,0
14567,Account number:Identifier:Point in time:^Patient:Nominal,Precursor B-lymphoblastic lymphoma stage II,0
14568,Therapeutic procedure,Cartilaginous exostosis,0
14569,Second Suffix,Stage IV Appendix Neuroendocrine Tumor AJCC v7,0
14570,Usual Severity Itching,Undifferentiated Endocervical Sarcoma,0
14571,Specific qualifier value,Blepharal carcinoma,0
14572,Therapeutic radiology procedure,Human Papillomavirus-Related Carcinoma,0
14573,Probably,Squamous cell carcinoma of lip,0
14574,Glandular stomach,Breast Ductal Adenoma,0
14575,Main,Colorectal Neuroendocrine Tumor G2,0
14576,Chemotherapy,FIGO Stage II Ovarian Cancer,0
14577,Etiology aspects,FIGO Stage IVA Ovarian Cancer,0
14578,Communicable Diseases,Locally Advanced Carcinoma,0
14579,Geographic Locations,Female Breast Carcinoma,0
14580,95,Childhood Lymphoma,0
14581,Malignant neoplasm of skin,Malignant neoplasm of choroid,0
14582,800,Fourth Ventricle and Brain Stem Ependymal Tumor,0
14583,Common (qualifier value),Cherubism,0
14584,Common Specifications in HL7 V3 Publishing,Unfavorable Non-Hodgkin Lymphoma,0
14585,Covered (qualifier value),Xeroderma pigmentosum,0
14586,Cancer Registry,Carcinomatosis of peritoneal cavity,0
14587,Superfamily,Ovarian germ cell choriocarcinoma stage IV,0
14588,combination of objects,Spongiotic dermatitis,0
14589,Contain (action),Undifferentiated Endocervical Sarcoma,0
14590,Lung,Stage IVA Mucosal Melanoma of the Head and Neck AJCC v7,0
14591,Body tissue,Leiomyoma of Gallbladder,0
14592,Pharmacotherapy,Adenocarcinoma of duodenum,0
14593,Body part,clear cell adenocarcinoma of gallbladder,0
14594,Sex Cord-Stromal Tumor,Hodgkin lymphoma,0
14595,Heart Ventricle,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
14596,Closure,Refractory Barrett Esophagus,0
14597,diagnosis aspect,High Grade Glandular Intraepithelial Neoplasia,0
14598,leukemia,Fourth Ventricle and Brain Stem Ependymal Tumor,0
14599,Data operation - complete,Leptomeningeal sarcoma,0
14600,Isolation procedure,Vaginal Adenoid Cystic Carcinoma,0
14601,Disease,Cervical Squamous Intraepithelial Neoplasia,0
14602,Condition:Find:Pt:^Patient:Nom,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
14603,Including (qualifier),Recurrent Nasal Cavity and Paranasal Sinus Carcinoma,0
14604,Knowledge,adenosquamous carcinoma of breast,0
14605,peritoneal,Unicystic ameloblastoma,0
14606,shared attribute,FIGO Stage II Ovarian Cancer,0
14607,Usual Severity Itching,Adult Hepatocellular Carcinoma,0
14608,How Often Weight Loss,Benign Anal Granular Cell Tumor,0
14609,Result,Carcinomatosis of peritoneal cavity,0
14610,Area,Stage IVA Mucosal Melanoma of the Head and Neck AJCC v7,0
14611,Precursor Cell Lymphoblastic Leukemia Lymphoma,Bladder adenocarcinoma stage IV,0
14612,Lymphocyte component of blood,Small cell neuroendocrine carcinoma of bladder,0
14613,Have Shortness of Breath question,Malignant Testicular Non-Seminomatous Germ Cell Tumor,0
14614,Common Specifications in HL7 V3 Publishing,Melanomatosis,0
14615,Back Pain,Intraepithelial Melanocytic Hyperplasia,0
14616,Comparison,Locally Advanced Squamous Cell Carcinoma,0
14617,Qualitative form,Ovarian Dermoid Cyst with Secondary Carcinoma,0
14618,Male population group,embryonal rhabdomyosarcoma of prostate,0
14619,Forecast of outcome,Ichthyosis,0
14620,Neoplastic Glandular Cell,Uterine Cancer,0
14621,Empty (qualifier),BRCA2 Syndrome,0
14622,Glioblastoma Multiforme,Papillary squamous cell carcinoma,0
14623,Similarity,Posterior Pharyngeal Wall Squamous Cell Carcinoma,0
14624,Esophagitis,Colorectal Mucosa-Associated Lymphoid Tissue Lymphoma,0
14625,Numbness,Stage I Gastric Neuroendocrine Tumor AJCC v8,0
14626,associated disease,Pancreatic carcinoma,0
14627,Mole,Acute Undifferentiated Leukemia,0
14628,Person Name,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
14629,As Much as Desired,Ann Arbor Stage I Childhood Non-Hodgkin Lymphoma,0
14630,Usually Need Help from Another Person for Arising,Peripheral primitive neuroectodermal tumor of soft tissue,0
14631,Divide,Childhood Central Nervous System Ganglioneuroblastoma,0
14632,How Much Distress Weight Loss,Adult Fibrolamellar Carcinoma,0
14633,Bothered by Vomiting,Diffuse malignant mesothelioma,0
14634,Cerebral hemisphere structure (body structure),Pancreatic Endocrine Carcinoma,0
14635,Symptoms,Intestinal Metaplasia of Bladder Urothelium,0
14636,Epithelial cell count (procedure),Metastatic Lung Small Cell Carcinoma,0
14637,Decade,Temporal Lobe Pleomorphic Xanthoastrocytoma,0
14638,Hereditary,clear cell adenocarcinoma of gallbladder,0
14639,How Much Distress Pain,Vaginal Adenoma,0
14640,Adult,Benign tumor of eyelid,0
14641,Occur (action),Type II Endometrial Adenocarcinoma,0
14642,Obesity,Clinical Stage I Cutaneous Melanoma AJCC v8,0
14643,Present,Ovarian Dermoid Cyst with Secondary Carcinoma,0
14644,Slightly Agree,Digestive System Hodgkin Lymphoma,0
14645,Form:Finding:Point in time:{Setting}:Document:{Role},Ovarian Dermoid Cyst with Secondary Carcinoma,0
14646,Axilla,Fibroadenoma of breast,0
14647,Glia <plant>,Kaposi's sarcoma of extrahepatic bile duct,0
14648,Similarity,Acute Undifferentiated Leukemia,0
14649,Due to,Adult Acute Eosinophilic Leukemia,0
14650,Diagnosis,Acinar cell carcinoma of pancreas,0
14651,Neck,Thyroid Gland Carcinoma Showing Thymus-Like Differentiation,0
14652,Offspring,Stage IVC Oral Cavity Adenoid Cystic Carcinoma AJCC v6 and v7,0
14653,Automobile Driving,Benign Mixed Epithelial and Mesenchymal Hair Follicle Neoplasm,0
14654,Patients,Basal Cell Ameloblastoma,0
14655,Blood Circulation,Squamous cell carcinoma of lip,0
14656,Primary malignant neoplasm,Endometrial Small Cell Carcinoma,0
14657,Spreading (qualifier value),Benign Carotid Body Paraganglioma,0
14658,% index,Advanced Uterine Corpus Carcinosarcoma,0
14659,Deoxyribonucleic Acid Measurement,Malignant Testicular Non-Seminomatous Germ Cell Tumor,0
14660,Pigment cell,Melanomatosis,0
14661,Drug Administration Routes,High Grade Salivary Gland Mucoepidermoid Carcinoma,0
14662,Entity Determiner - specific,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
14663,<50,Malignant melanoma of eyelid,0
14664,Term Birth,Acute myeloid leukemia with t(9:11)(p22;q23); MLLT3-MLL,0
14665,Child,Squamous cell carcinoma of lip,0
14666,Lymphocyte,Ovarian Dermoid Cyst with Squamous Cell Carcinoma,0
14667,Malignant neoplasm of breast,Malignant Testicular Non-Seminomatous Germ Cell Tumor,0
14668,Bronchoconstriction [PE],Benign Carotid Body Paraganglioma,0
14669,Staging system,Benign Mixed Epithelial and Mesenchymal Hair Follicle Neoplasm,0
14670,Carcinoma,Human Papillomavirus-Related Carcinoma,0
14671,Blood,Metastatic Carcinoma in the Lung,0
14672,Abdominal Cavity,Gallbladder Adenocarcinoma,0
14673,Malignant Neoplasms,Hair nevus,0
14674,unknown vaccine or immune globulin,Cancer of Urinary Tract,0
14675,Body part,Ovarian germ cell choriocarcinoma stage IV,0
14676,Linear,Locally Advanced Squamous Cell Carcinoma,0
14677,High Level,Refractory Barrett Esophagus,0
14678,Times,Stage IIIA Colorectal Neuroendocrine Tumor AJCC v8,0
14679,Stomach structure,Acinar cell carcinoma of pancreas,0
14680,Worsening pattern,Malignant melanoma of eyelid,0
14681,Concept model domain,Airway Hemangioma,0
14682,Does stand alone,Choroid Necrotic Melanoma,0
14683,Details,Engraftment syndrome,0
14684,DNA Repair,Medulloblastoma,0
14685,Common (qualifier value),Recurrent Testicular Lymphoma,0
14686,include - SetOperator,Stage IIIB Ovarian Cancer AJCC v6 and v7,0
14687,Operative Surgical Procedures,Digestive System Hodgkin Lymphoma,0
14688,Covered (qualifier value),Childhood Lung Non-Small Cell Carcinoma,0
14689,Smoking,Primary Cutaneous Plasmablastic Lymphoma,0
14690,Pharmacotherapy,Refractory Barrett Esophagus,0
14691,Taxonomic,Ovarian germ cell choriocarcinoma stage IV,0
14692,Type - attribute,Cervical Fibroepithelial Polyp,0
14693,Genomics,Vaginal Adenoid Cystic Carcinoma,0
14694,System (unit of presentation),Benign Mixed Epithelial and Mesenchymal Hair Follicle Neoplasm,0
14695,Superior mediastinum,Benign tumor of eyelid,0
14696,Negative - answer,Locally Advanced Carcinoma,0
14697,Biological Response Modifiers,Tongue Alveolar Soft Part Sarcoma,0
14698,Prognosis bad,Hair nevus,0
14699,Cells,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
14700,Malignant Cell Count,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
14701,Pelvic pain female,Locally Advanced Epithelioid Hemangioendothelioma,0
14702,Sometimes,Nasal Type NK/T-Cell Lymphoma by Ann Arbor Stage,0
14703,Cancer Genus,Primary Cutaneous Plasmablastic Lymphoma,0
14704,Digital Content Category,Localized Malignant Neoplasm,0
14705,Tired,Malignant Testicular Non-Seminomatous Germ Cell Tumor,0
14706,Young Adult,Kaposi's sarcoma of skin,0
14707,How Much Distress Shortness of Breath,Serous cystadenocarcinoma ovary,0
14708,Type - attribute,Localized Askin Tumor,0
14709,Pseudotumor,Small intestine carcinoma,0
14710,Sunlight,gliosarcoma,0
14711,Front of neck,Unicystic ameloblastoma,0
14712,Term (lexical),Diffuse malignant mesothelioma,0
14713,Recommendation,Adult Alveolar Soft Part Sarcoma,0
14714,2+,Xeroderma pigmentosum,0
14715,Congenital chromosomal disease,Multiple Skull Base Meningiomas,0
14716,Column (arrangement),Nodular Lymphocyte Predominant Hodgkin Lymphoma,0
14717,Trial Subject Replacement,Adult Alveolar Soft Part Sarcoma,0
14718,Support,Peripheral primitive neuroectodermal tumor of soft tissue,0
14719,Therapeutic radiology procedure,Multiple Skull Base Meningiomas,0
14720,Throat,Fourth Ventricle and Brain Stem Ependymal Tumor,0
14721,Second edition,Peripheral primitive neuroectodermal tumor of soft tissue,0
14722,lobe,Adenocarcinoma,0
14723,Malignant neoplasm of lung,Temporal Lobe Pleomorphic Xanthoastrocytoma,0
14724,Experimental Result,Uterine Cancer,0
14725,Treatment Epoch,Tonsillar Carcinoma,0
14726,Degree Unit of Plane Angle,Malignant Testicular Non-Seminomatous Germ Cell Tumor,0
14727,Nodular Lymphocyte Predominant Hodgkin Lymphoma,Maxillary Sinus Adenoid Cystic Carcinoma,0
14728,Occurrence,Childhood Extragonadal Malignant Germ Cell Tumor,0
14729,Diagnosis Study,embryonal rhabdomyosarcoma of prostate,0
14730,Occurrence Indicator,Breast Ductal Adenoma,0
14731,Main,Cervical Adenomyoma,0
14732,diagnosis aspect,Giant cell angiofibroma,0
14733,Sarcoma - category (morphologic abnormality),Stage 0 Lip Carcinoma,0
14734,CDISC SEND Tumor Findings Results Terminology,Extracranial Neuroblastoma,0
14735,Hormone Therapy,FIGO Stage II Ovarian Cancer,0
14736,Sounds device,Necrotizing Funisitis,0
14737,Pelvic pain female,Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4,0
14738,Manufactured form,Posterior Pharyngeal Wall Squamous Cell Carcinoma,0
14739,Rare,Clinical Stage I Cutaneous Melanoma AJCC v8,0
14740,survive,Endometrial Small Cell Carcinoma,0
14741,Poverty,Endometrial Small Cell Carcinoma,0
14742,Malignant Childhood Neoplasm,Mixed astrocytoma-ependymoma,0
14743,Intersex,Colorectal cancer,0
14744,How Much Distress Pain,Breast Ductal Adenoma,0
14745,Qualitative form,Female Breast Carcinoma,0
14746,Pelvic pain female,malignant lymphoma of pancreatic lymph nodes,0
14747,Morning,Diffuse malignant mesothelioma,0
14748,Observation Interpretation - intermediate,Cancer of Urinary Tract,0
14749,Area,Splenic Manifestation of B-Cell Prolymphocytic Leukemia,0
14750,therapeutic aspects,Cervical Fibroepithelial Polyp,0
14751,Version (morphologic abnormality),Stage II Differentiated Thyroid Gland Carcinoma Under 45 Years AJCC v7,0
14752,Operative Surgical Procedures,Choroid Necrotic Melanoma,0
14753,Separate,Digestive System Hodgkin Lymphoma,0
14754,Family history,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
14755,Pediculus (eukaryote),Thymic Clear Cell Carcinoma,0
14756,Sunlight,Thymic Clear Cell Carcinoma,0
14757,More Often than Once a Day,Stage IVC Oral Cavity Adenoid Cystic Carcinoma AJCC v6 and v7,0
14758,Primary malignant neoplasm,Recurrent Uveal Melanoma,0
14759,set (group),Botryoid-Type Embryonal Rhabdomyosarcoma,0
14760,Operation excision,Childhood Fibrillary Astrocytoma,0
14761,Occur (action),Malignant melanoma of eyelid,0
14762,Html Link Type - index,Malignant melanoma of eyelid,0
14763,Specific qualifier value,Metaplastic carcinoma of breast,0
14764,Hepatitis C Virus Infection,Ovarian germ cell choriocarcinoma stage IV,0
14765,Result,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
14766,Often - answer to question,Clinical Stage I Cutaneous Melanoma AJCC v8,0
14767,Form:Finding:Point in time:{Setting}:Document:{Role},Acute myeloid leukemia with t(9:11)(p22;q23); MLLT3-MLL,0
14768,Atypical,Kaposi's sarcoma of extrahepatic bile duct,0
14769,Most,Melanomatosis,0
14770,Appearance,Cancer of Urinary Tract,0
14771,Main,Blepharal carcinoma,0
14772,body system,Digestive System Hodgkin Lymphoma,0
14773,Biopsy,Mixed astrocytoma-ependymoma,0
14774,combination of objects,papillary carcinoma of penis,0
14775,NCI CTEP SDC Melanoma Sub-Category Terminology,Benign Ovarian Thecoma,0
14776,NCI CTEP SDC Basal Cell Carcinoma Sub-Category Terminology,Brain Tumor,0
14777,Person Name,Non-Hodgkin Lymphoma During Pregnancy,0
14778,Normal,Malignant melanoma of eyelid,0
14779,Cause of death.underlying,Thymoma malignant recurrent,0
14780,Type A,Benign Apocrine Neoplasm,0
14781,Increased Immunologic Activity [PE],Bladder adenocarcinoma stage IV,0
14782,Breaking down,Carcinoma of urinary bladder,0
14783,Endocrine Cells,Ovarian Dermoid Cyst with Secondary Carcinoma,0
14784,Bothered by Vomiting,Malignant Neoplasm with Regional Lymph Node Involvement,0
14785,Neuroectodermal Tumor,Adult Fibrolamellar Carcinoma,0
14786,Headache,Bladder squamous cell carcinoma stage I,0
14787,Mathematical Operator,Ovarian germ cell choriocarcinoma stage IV,0
14788,Derivation,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
14789,newly,Cartilaginous exostosis,0
14790,Pilot Projects,Benign Mixed Epithelial and Mesenchymal Hair Follicle Neoplasm,0
14791,Term (lexical),Unicystic ameloblastoma,0
14792,Immune,Botryoid-Type Embryonal Rhabdomyosarcoma,0
14793,Colon structure (body structure),Pilocytic astrocytoma of cerebellum,0
14794,Prebone tissue,Ovarian Dermoid Cyst with Secondary Carcinoma,0
14795,Weight Loss,Nasal Type NK/T-Cell Lymphoma by Ann Arbor Stage,0
14796,Tumor cells,Temporal Lobe Pleomorphic Xanthoastrocytoma,0
14797,Ultraviolet Rays,Adult Alveolar Soft Part Sarcoma,0
14798,Operative Surgical Procedures,Metaplastic carcinoma of breast,0
14799,Smear - instruction imperative,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
14800,Purple,Intraepithelial Melanocytic Hyperplasia,0
14801,Unified - Type of Agreement,Acute Undifferentiated Leukemia,0
14802,Life Expectancy Less than Twenty Years,Botryoid-Type Embryonal Rhabdomyosarcoma,0
14803,50%,Metastatic Ductal Breast Carcinoma,0
14804,therapeutic aspects,Malignant Testicular Non-Seminomatous Germ Cell Tumor,0
14805,Cells,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
14806,Scientific Publication,Breast Ductal Adenoma,0
14807,operate <remove>,Testicular cancer metastatic,0
14808,Specimen Source Codes - Respiratory,Endometrial Small Cell Carcinoma,0
14809,treatment - ActInformationManagementReason,Nasal cavity carcinoma,0
14810,Version (morphologic abnormality),Stage III Cutaneous Melanoma AJCC v6,0
14811,Distal (qualifier value),Benign Mixed Epithelial and Mesenchymal Hair Follicle Neoplasm,0
14812,Change in voice (finding),Stage IIIB Ovarian Cancer AJCC v6 and v7,0
14813,Radiotherapy Research,Recurrent Primary Lymphoma of Bone,0
14814,Occur (action),Metastatic Lung Neuroendocrine Neoplasm,0
14815,Most,Gallbladder Adenocarcinoma,0
14816,Science of Etiology,Stage II Hepatocellular Carcinoma AJCC v6 and v7,0
14817,consider,Benign squamous cell tumor,0
14818,Skin Specimen,papillary carcinoma of penis,0
14819,Study Control,Nodular Lymphocyte Predominant Hodgkin Lymphoma,0
14820,diagnosis aspect,Medulloblastoma,0
14821,Body tissue,FIGO Stage II Ovarian Cancer,0
14822,Gait normal,malignant lymphoma of pancreatic lymph nodes,0
14823,CD34 gene,Squamous cell carcinoma of lip,0
14824,Type - attribute,Xeroderma pigmentosum,0
14825,Extrinsic,Refractory Glioma,0
14826,65+,Stage III Cutaneous Melanoma AJCC v6,0
14827,Age of Onset,Malignant melanoma of eyelid,0
14828,Adult human body,Stage IB Pancreatic Cancer AJCC v8,0
14829,cell growth,Adult Hepatocellular Carcinoma,0
14830,Observation of attack,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
14831,Clear,Stage III Gastric Neuroendocrine Tumor AJCC v8,0
14832,<90,Acantholytic squamous cell carcinoma,0
14833,0%,Extracranial Neuroblastoma,0
14834,antibiotics,Blood Vessel Tumors,0
14835,Chemotherapy Regimen,Platinum-Resistant Lung Small Cell Carcinoma,0
14836,growth aspects,Heavy Chain Deposition Disease,0
