,CUI1,CUI2,label
10668,Glioma,Mucinous adenocarcinoma gastric,0
10669,Completely - dosing instruction fragment,mucinous adenocarcinoma of gallbladder,0
10670,Present,Heavy Chain Deposition Disease,0
10671,CD5L wt Allele,Malignant melanoma of eyelid,0
10672,Therapy Object (animal model),Diffuse malignant mesothelioma,0
10673,Removed,Atypical Lobular Breast Hyperplasia,0
10674,Type A,Intracortical osteosarcoma,0
10675,Asia,Small cell neuroendocrine carcinoma of bladder,0
10676,Presence of cells,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
10677,Regular,Acute Undifferentiated Leukemia,0
10678,Malignant epithelioma,Undifferentiated Endocervical Sarcoma,0
10679,Type - attribute,Acute Undifferentiated Leukemia,0
10680,Diagnostic Imaging,Methotrexate-Associated Hodgkin Lymphoma,0
10681,Body part,Thyroid Gland Carcinoma Showing Thymus-Like Differentiation,0
10682,Lacking,Neoplasms,0
10683,Common Specifications in HL7 V3 Publishing,Thymic Clear Cell Carcinoma,0
10684,Usual,Benign tumor of eyelid,0
10685,Medications,Carcinoma of urinary bladder,0
10686,In addition to,Stage IV Childhood Non-Hodgkin Lymphoma,0
10687,Primitive Streak,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
10688,Infective cystitis,Female Breast Carcinoma,0
10689,Bothered by Vomiting,Neonatal leukemia,0
10690,Personal appearance,Diffuse malignant mesothelioma,0
10691,Allergen (brand of diphenylpyraline),Pancreatic Intraepithelial Neoplasia-3,0
10692,Often - answer to question,Primary Cutaneous Plasmablastic Lymphoma,0
10693,Oral cavity,Mucinous neoplasm,0
10694,Malignant Neoplasms,Colorectal Neuroendocrine Tumor G2,0
10695,Related personal status,mucinous adenocarcinoma of gallbladder,0
10696,Neuroendocrine Tumors,High Grade Glandular Intraepithelial Neoplasia,0
10697,Upper arm,Liver Lymphangioma,0
10698,Increased,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
10699,Aim,embryonal rhabdomyosarcoma of prostate,0
10700,Ovary,Fourth Ventricle and Brain Stem Ependymal Tumor,0
10701,In Situ Follicular Neoplasia,Anterior Urethral Malignant Neoplasm,0
10702,Approximate,Childhood Thyroid Gland Follicular Carcinoma,0
10703,shared attribute,Botryoid-Type Embryonal Rhabdomyosarcoma,0
10704,Changing,Refractory Barrett Esophagus,0
10705,Areas <moth>,Human Papillomavirus-Related Carcinoma,0
10706,cervical cancer,Rhabdomyosarcoma with ganglionic differentiation,0
10707,Stomach,Methotrexate-Associated Hodgkin Lymphoma,0
10708,status - In progress,Childhood Fibrillary Astrocytoma,0
10709,Major,Carcinoma of urinary bladder,0
10710,Often - answer to question,Cartilaginous exostosis,0
10711,other medicated shampoos in ATC,Digestive System Hodgkin Lymphoma,0
10712,Cultured Cell Line,Endometrial Small Cell Carcinoma,0
10713,Disease Outbreaks,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
10714,Specific qualifier value,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
10715,Characteristics,mucinous adenocarcinoma of gallbladder,0
10716,Carcinoma,Carcinoma of urinary bladder,0
10717,Coloring Excipient,Cartilaginous exostosis,0
10718,Cell Count,Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4,0
10719,Presentation,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
10720,Spinal Cord,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
10721,Involvement with,Thymic Clear Cell Carcinoma,0
10722,Data Compression,Metastatic Malignant Neoplasm in the Sellar Region,0
10723,VARIOUS DRUG CLASSES IN ATC,Female Breast Carcinoma,0
10724,Immune System Processes,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
10725,Adult,Liver Lymphangioma,0
10726,Staging system,Localized Askin Tumor,0
10727,IPSS Risk Category High,Stage III Gastric Neuroendocrine Tumor AJCC v8,0
10728,penis,Colorectal Neuroendocrine Tumor G2,0
10729,Plumbum metallicum,Angiosarcoma of liver,0
10730,NCI CTEP SDC Basal Cell Carcinoma Sub-Category Terminology,Acantholytic squamous cell carcinoma,0
10731,65,de novo Myelodysplastic Syndrome,0
10732,Formation,mucinous adenocarcinoma of gallbladder,0
10733,Ability to balance,Neoplasms,0
10734,1000000,Stage IV Childhood Non-Hodgkin Lymphoma,0
10735,Homo sapiens,Intestinal Neuroendocrine Carcinoma,0
10736,Skeletal bone,Malignant Neoplasm of Lung - Multiple Primary Sites,0
10737,Intravascular line,Keratoderma,0
10738,Q13,Testicular cancer metastatic,0
10739,Ability,Stage IV Childhood Non-Hodgkin Lymphoma,0
10740,Binding (Molecular Function),Endometrial Small Cell Carcinoma,0
10741,Supportive assistance,Unresectable Rhabdomyosarcoma,0
10742,Either,Small cell neuroendocrine carcinoma of bladder,0
10743,Abdominal Cavity,Hodgkin lymphoma,0
10744,Name,Maxillary Sinus Adenocarcinoma,0
10745,1000000,Benign tumor of eyelid,0
10746,Carcinoma of lung,Granular Cell Leiomyosarcoma,0
10747,Cessation of life,Secondary malignant neoplasm of lymph node,0
10748,Affecting,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
10749,Fever,Lipoma of small intestine,0
10750,Feel Tired question,Hodgkin lymphoma,0
10751,Blood Platelets,Thymic Clear Cell Carcinoma,0
10752,Growth abnormality,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,0
10753,Clone,Unresectable Rhabdomyosarcoma,0
10754,Urinary tract,Mixed parotid tumor,0
10755,>90,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
10756,Spreading (qualifier value),BRCA2 Syndrome,0
10757,combination - answer to question,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
10758,Subject Risk,Benign Apocrine Neoplasm,0
10759,Basis - conceptual entity,Acantholytic squamous cell carcinoma,0
10760,Poor - qualifier,Refractory Barrett Esophagus,0
10761,Containing (qualifier),Lipoma of small intestine,0
10762,*Type - Kind of quantity,Keratoderma,0
10763,Non-Small Cell Lung Carcinoma,Rhabdomyosarcoma with ganglionic differentiation,0
10764,CD69 wt Allele,Secondary malignant neoplasm of lymph node,0
10765,Process,sarcoma of spinal cord,0
10766,Before,Malignant neoplasm of thalamus,0
10767,Biologic Development,Recurrent Uveal Melanoma,0
10768,Increase,Thymic Atypical Carcinoid Tumor,0
10769,Usual,Mucinous adenocarcinoma gastric,0
10770,Comparison,Granular Cell Leiomyosarcoma,0
10771,described,squamous cell carcinoma of the thyroid gland,0
10772,Colon <insect>,Non-Metastatic Gestational Trophoblastic Tumor,0
10773,bony process,Intestinal Neuroendocrine Carcinoma,0
10774,Type - attribute,Undifferentiated Neuroblastoma,0
10775,Linear,Mucinous cystadenofibroma,0
10776,Study Control,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
10777,Symptoms,FIGO Stage II Ovarian Cancer,0
10778,Have Weight Loss,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
10779,Body structure,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
10780,Used by,carcinoma of middle ear,0
10781,Including (qualifier),Neonatal leukemia,0
10782,Adult Nodular Lymphocyte Predominant Hodgkin Lymphoma,Medulloblastoma,0
10783,United Kingdom,Non-Metastatic Gestational Trophoblastic Tumor,0
10784,bony process,Atypical Mesothelial Hyperplasia,0
10785,Treating,Cancer of Urinary Tract,0
10786,To,Vaginal Non-Keratinizing Squamous Cell Carcinoma,0
10787,Active License,Recurrent Nasal Cavity and Paranasal Sinus Carcinoma,0
10788,Primary,Acantholytic squamous cell carcinoma,0
10789,What subject filter - Result,Refractory Barrett Esophagus,0
10790,Painless,Pilocytic astrocytoma of cerebellum,0
10791,Include (action),Thyroid Gland Carcinoma Showing Thymus-Like Differentiation,0
10792,Congenital Abnormality,Localized Ewing Sarcoma,0
10793,Fatigue,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
10794,High,Human Papillomavirus-Related Carcinoma,0
10795,Paraganglioma,Lymphomatous Adult T-Cell Leukemia/Lymphoma,0
10796,Central,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
10797,Rating (action),Human Papillomavirus-Related Carcinoma,0
10798,Fragment,Mucinous cystadenofibroma,0
10799,Including (qualifier),Noninfiltrating Intraductal Carcinoma,0
10800,Categories,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
10801,Including (qualifier),Acantholytic squamous cell carcinoma,0
10802,Premature aging syndrome,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
10803,depend,Cerebral Primitive Neuroectodermal Tumor,0
10804,Physical Examination,Lymphomatous Adult T-Cell Leukemia/Lymphoma,0
10805,Feelings,Localized Askin Tumor,0
10806,Death Related to Adverse Event,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
10807,Time (foundation metadata concept),Acantholytic squamous cell carcinoma,0
10808,Hyperlink,Familial Adenomatous Polyposis Associated Medulloblastoma,0
10809,medication - HL7 publishing domain,Thyroid Gland Carcinoma Showing Thymus-Like Differentiation,0
10810,Area,Human Papillomavirus-Related Carcinoma,0
10811,Due to,Malignant Neoplasm with Regional Lymph Node Involvement,0
10812,Seventh,Colorectal Neuroendocrine Tumor G2,0
10813,Nausea Visual Analogue Scale,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
10814,size,Thymoma malignant recurrent,0
10815,Make - Instruction Imperative,Blepharal carcinoma,0
10816,Table Rules - groups,BRCA2 Syndrome,0
10817,Kidney Tubules,adenoid cystic carcinoma of lung,0
10818,Condition,sarcoma of spinal cord,0
10819,unknown vaccine or immune globulin,Intestinal Neuroendocrine Carcinoma,0
10820,Rare,Intestinal Neuroendocrine Carcinoma,0
10821,Reported Term,Granular Cell Leiomyosarcoma,0
10822,Source,Recurrent Uveal Melanoma,0
10823,Dysplasia,Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4,0
10824,Qualitative form,Stage IB Lung Cancer AJCC v7,0
10825,intrathecal chemotherapy,Diffuse malignant mesothelioma,0
10826,Gastrointestinal tract structure,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
10827,Treating,Mucinous adenocarcinoma gastric,0
10828,physiological aspects,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
10829,True,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
10830,Formation,Intraepithelial Melanocytic Hyperplasia,0
10831,Biological Response Modifiers,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
10832,Histology,Intestinal Metaplasia of Bladder Urothelium,0
10833,Aggressive course,Cancer of Urinary Tract,0
10834,ACACA wt Allele,Unresectable Rhabdomyosarcoma,0
10835,Decision,Localized Askin Tumor,0
10836,Primary malignant neoplasm,Diffuse malignant mesothelioma,0
10837,Recommendation,Human Papillomavirus-Related Carcinoma,0
10838,Lymphocyte component of blood,squamous cell carcinoma of the thyroid gland,0
10839,include - SetOperator,de novo Myelodysplastic Syndrome,0
10840,Coitus,mucinous adenocarcinoma of gallbladder,0
10841,symbol,Extra-Adrenal Paraganglioma,0
10842,Smear - instruction imperative,adenoid cystic carcinoma of lung,0
10843,Persons,Benign neoplasm of thorax,0
10844,NCI CTEP SDC Melanoma Sub-Category Terminology,Malignant melanoma of eyelid,0
10845,treatment - ActInformationManagementReason,embryonal rhabdomyosarcoma of prostate,0
10846,Documented,Adult Alveolar Soft Part Sarcoma,0
10847,Diagnosis,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
10848,Anterior,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
10849,Virus,Intraepithelial Melanocytic Hyperplasia,0
10850,Include (action),Adult Hepatocellular Carcinoma,0
10851,Comparison,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
10852,Study Site,Recurrent Nasal Cavity and Paranasal Sinus Carcinoma,0
10853,biopsy characteristics,Recurrent Uveal Melanoma,0
10854,Incidence,Liver Lymphangioma,0
10855,Pallor of skin,Colorectal High Grade B-Cell Lymphoma,0
10856,Capsule Dosing Unit,Extra-Adrenal Paraganglioma,0
10857,Publications,GIANT PIGMENTED HAIRY NEVUS,0
10858,Treating,Adult Fibrolamellar Carcinoma,0
10859,Specimen Source Codes - tumor,Childhood Fibrillary Astrocytoma,0
10860,Immune system,Uterine Cancer,0
10861,Retinoic Acid Response Element,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
10862,Germ Cells,Breast Ductal Adenoma,0
10863,Brain,Unfavorable Non-Hodgkin Lymphoma,0
10864,Reported,Maxillary Sinus Adenocarcinoma,0
10865,Formation,Xeroderma pigmentosum,0
10866,Primary malignant neoplasm,Xeroderma pigmentosum,0
10867,Smaller,Carcinoma of urinary bladder,0
10868,Diagnosis,de novo Myelodysplastic Syndrome,0
10869,Main,Locally Advanced Soft Tissue Sarcoma,0
10870,granulocyte,adenosquamous carcinoma of breast,0
10871,Act Relationship Type - occurrence,Uterine Cancer,0
10872,alone - group size,Childhood Central Nervous System Immature Teratoma,0
10873,Affect (mental function),Choroid Necrotic Melanoma,0
10874,Ulcer,Digestive System Hodgkin Lymphoma,0
10875,+2,Carcinoma of urinary bladder,0
10876,Manufactured sign,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
10877,Part Dosing Unit,Cerebral Primitive Neuroectodermal Tumor,0
10878,Hematologic Tests,benign mature teratoma of pancreas,0
10879,Generation (action),Posterior Pharyngeal Wall Squamous Cell Carcinoma,0
10880,Case (situation),papillary carcinoma of penis,0
10881,Similarity,Tonsillar Carcinoma,0
10882,Tumor cells,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
10883,Aspiration-action,Low Grade Squamous Intraepithelial Neoplasia,0
10884,European race,Nodular Lymphocyte Predominant Hodgkin Lymphoma,0
10885,Childhood Diffuse Large B-Cell Lymphoma,Endometrial Small Cell Carcinoma,0
10886,Placenta,Clonal Hematopoiesis of Indeterminate Potential,0
10887,Domain (area of knowledge),Giant cell angiofibroma,0
10888,Weight decreased,Hemangioma,0
10889,analysis aspect,Childhood Thyroid Gland Follicular Carcinoma,0
10890,Squamous cell carcinoma,Chondrosarcoma,0
10891,Anterior,FIGO Stage II Ovarian Cancer,0
10892,Spreading (qualifier value),de novo Myelodysplastic Syndrome,0
10893,Occurrence Indicator,Stage II Hepatocellular Carcinoma AJCC v8,0
10894,Sarcoma - category (morphologic abnormality),FIGO Stage II Ovarian Cancer,0
10895,Exertion,Unresectable Rhabdomyosarcoma,0
10896,Packaging Case,Cancer of Urinary Tract,0
10897,Diabetes,Adult Lymphocyte-Depleted Classical Hodgkin Lymphoma,0
10898,Plasmacytoma - category,sarcoma of spinal cord,0
10899,Evidence,embryonal rhabdomyosarcoma of prostate,0
10900,Chemotherapy,Recurrent Testicular Lymphoma,0
10901,fluid - substance,Ampulla of Vater Tubular Adenoma,0
10902,Various patch test substance,Carcinoma of urinary bladder,0
10903,Surgery specialty,Acute Undifferentiated Leukemia,0
10904,Human Cells,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
10905,Table Rules - groups,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
10906,Science of Etiology,Neonatal leukemia,0
10907,Pathologic,Thymic Atypical Carcinoid Tumor,0
10908,Two,Malignant melanoma of eyelid,0
10909,Aspects of disease screening,Malignant melanoma of eyelid,0
10910,General surgery specialty,Airway Hemangioma,0
10911,low exposure,Diffuse malignant mesothelioma,0
10912,Symptoms,Adenocarcinoma of the prostate metastatic,0
10913,Critical,Xeroderma pigmentosum,0
10914,Transection (procedure),Stage I Gastric Neuroendocrine Tumor AJCC v8,0
10915,Contain (action),Intraepithelial Melanocytic Hyperplasia,0
10916,Supportive assistance,Ichthyosis,0
10917,Active License,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
10918,Ivory Coast,Choroid Necrotic Melanoma,0
10919,Operative Surgical Procedures,Mucinous adenocarcinoma gastric,0
10920,Attack behavior,Recurrent Testicular Lymphoma,0
10921,Malignant Neoplasms,Carcinoma of urinary bladder,0
10922,Short Value,Placental aromatase deficiency,0
10923,High Mitosis-Karyorrhexis Index,Human Papillomavirus-Related Carcinoma,0
10924,Name (property) (qualifier value),Localized Ewing Sarcoma,0
10925,Usually,Stage III Adult Immunoblastic Lymphoma,0
10926,Used by,Familial Adenomatous Polyposis Associated Medulloblastoma,0
10927,Lung,Acute Undifferentiated Leukemia,0
10928,Money or percentage indicator - Percentage,sarcoma of spinal cord,0
10929,Five,Benign neoplasm of thorax,0
10930,Lymphocyte component of blood,Liver Cavernous Hemangioma,0
10931,pharmacotherapeutic,Unresectable Rhabdomyosarcoma,0
10932,Muscle (organ),Mucinous adenocarcinoma gastric,0
10933,Classical (qualifier value),Low Grade Squamous Intraepithelial Neoplasia,0
10934,Solid Dose Form,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
10935,Malignant Vaginal Neoplasm,Lipoma of small intestine,0
10936,put - instruction imperative,Pilocytic astrocytoma of cerebellum,0
10937,Adult Classical Hodgkin Lymphoma,Pancreatic Intraepithelial Neoplasia-3,0
10938,Electromagnetic Fields,Acute Undifferentiated Leukemia,0
10939,How Often Sweats,Metastatic Neoplasm to the Gallbladder,0
10940,Vaccinated at,Unresectable Rhabdomyosarcoma,0
10941,Known,Human Papillomavirus-Related Carcinoma,0
10942,Eczema,Endometrial Small Cell Carcinoma,0
10943,Tissue Specimen Code,adenoid cystic carcinoma of lung,0
10944,lymph nodes,Metastatic Neoplasm to the Gallbladder,0
10945,Diffuse Large B-Cell Lymphoma,Acute Undifferentiated Leukemia,0
10946,Pancreatitis,Stage 0 Penile Cancer AJCC v8,0
10947,Orbital region,Uterine Cancer,0
10948,Only - dosing instruction fragment,Mucinous adenocarcinoma gastric,0
10949,Pain,Acute Undifferentiated Leukemia,0
10950,Account number:Identifier:Point in time:^Patient:Nominal,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
10951,Result,Stage IV Penile Cancer AJCC v7,0
10952,Japan,Localized Askin Tumor,0
10953,Classification of information,Chondrosarcoma,0
10954,Immune System Part,Childhood Lymphoma,0
10955,Fever,Stage III Gastric Neuroendocrine Tumor AJCC v8,0
10956,Specific qualifier value,Granular Cell Leiomyosarcoma,0
10957,CD69 wt Allele,Undifferentiated Neuroblastoma,0
10958,Obesity,Localized Askin Tumor,0
10959,20%,Malignant Neoplasm with Regional Lymph Node Involvement,0
10960,physiological aspects,Anterior Urethral Malignant Neoplasm,0
10961,Curative - procedure intent,Metastatic Carcinoma in the Lung,0
10962,Biopsy,Digestive System Hodgkin Lymphoma,0
10963,Thymoma,Endometrial Small Cell Carcinoma,0
10964,Due to,Ichthyosis,0
10965,1000000,Placental aromatase deficiency,0
10966,Reported Term,Stage IV Penile Cancer AJCC v7,0
10967,Personal appearance,Carcinoma ex pleomorphic adenoma of parotid gland,0
10968,Help document,Mucinous cystadenofibroma,0
10969,Cancer Genus,Hemangioma,0
10970,Location of Pharyngeal Residue Following Swallowing,Stage IB Pancreatic Cancer AJCC v8,0
10971,One,Diffuse malignant mesothelioma,0
10972,Females,squamous cell carcinoma of the thyroid gland,0
10973,Malignant neoplasm of larynx,Intraepithelial Melanocytic Hyperplasia,0
10974,Cells,Metastatic Ductal Breast Carcinoma,0
10975,30%,Tonsillar Carcinoma,0
10976,survive,Acantholytic squamous cell carcinoma,0
10977,Family history,Splenic Manifestation of B-Cell Prolymphocytic Leukemia,0
10978,combination of objects,Anaplastic large cell lymphoma,0
10979,Males,Human Papillomavirus-Related Carcinoma,0
10980,Bladder Neoplasm,Unresectable Rhabdomyosarcoma,0
10981,Person Name,Spongiotic dermatitis,0
10982,Disease,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
10983,Human papilloma virus infection,Anterior Urethral Malignant Neoplasm,0
10984,include - SetOperator,Hodgkin lymphoma,0
10985,Primary operation,malignant lymphoma of pancreatic lymph nodes,0
10986,site-specific telomere resolvase activity,Spermatocytic seminoma,0
10987,geographic population,Malignant melanoma of eyelid,0
10988,Neuron spine,Nodular Lymphocyte Predominant Hodgkin Lymphoma,0
10989,Mathematical Operator,Adult Alveolar Soft Part Sarcoma,0
10990,Metastatic Disease Clinical Trial Setting,Recurrent Nasal Cavity and Paranasal Sinus Carcinoma,0
10991,Etiology aspects,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,0
10992,Linear,Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4,0
10993,Deletion 1p36,Acantholytic squamous cell carcinoma,0
10994,Genus Homo,Unfavorable Non-Hodgkin Lymphoma,0
10995,risk factors - observation list,Recurrent Uveal Melanoma,0
10996,Present,Malignant melanoma of eyelid,0
10997,radiotherapeutic,Human Papillomavirus-Related Carcinoma,0
10998,Legal Adult,Localized Ewing Sarcoma,0
10999,Usual Severity Weight Loss,Atypical Lobular Breast Hyperplasia,0
11000,Infrequent,Acute Undifferentiated Leukemia,0
11001,Occurrence Indicator,FIGO Stage II Ovarian Cancer,0
11002,Surveys,Mucinous neoplasm,0
11003,Tissue Specimen Code,Adenocarcinoma,0
11004,Preventive intent,Extra-Adrenal Paraganglioma,0
11005,Two,Larynx carcinoma recurrent,0
11006,control substance,Breast Ductal Adenoma,0
11007,Condition,Anterior Urethral Malignant Neoplasm,0
11008,Cervix carcinoma,Clonal Hematopoiesis of Indeterminate Potential,0
11009,Exertion,Anterior Urethral Malignant Neoplasm,0
11010,Further,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
11011,Vision,Female Breast Carcinoma,0
11012,Beginning,non-Hodgkin's lymphoma of spleen,0
11013,Easy,Heavy Chain Deposition Disease,0
11014,various antiinfectives and antiseptics for local oral treatment,Human Papillomavirus-Related Carcinoma,0
11015,Occur (action),Benign tumor of eyelid,0
11016,Status post,Collecting Duct Carcinoma of the Kidney,0
11017,lymph nodes,Malignant melanoma of eyelid,0
11018,Good,Pilocytic astrocytoma of cerebellum,0
11019,Following,non-Hodgkin's lymphoma of spleen,0
11020,Body Fluids,Stage II Hepatocellular Carcinoma AJCC v8,0
11021,Age,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
11022,Beginning,Ovarian Carcinoid Tumor,0
11023,Smudge cell,Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4,0
11024,Pancreatitis,Metastatic Neoplasm to the Gallbladder,0
11025,50%,Spermatocytic seminoma,0
11026,>90,Uterine Cancer,0
11027,Face,Thyroid Gland Carcinoma Showing Thymus-Like Differentiation,0
11028,Second edition,FIGO Stage II Ovarian Cancer,0
11029,Tobacco smoking behavior,Adenocarcinoma,0
11030,year,Nodular Lymphocyte Predominant Hodgkin Lymphoma,0
11031,Form:Finding:Point in time:{Setting}:Document:{Role},Malignant melanoma of eyelid,0
11032,Ductal Breast Carcinoma,Stage I Adult Non-Hodgkin Lymphoma,0
11033,SLC6A2 wt Allele,Endometrial Small Cell Carcinoma,0
11034,Leads (device),Human Papillomavirus-Related Carcinoma,0
11035,Malignant Neoplasms,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
11036,One,Anterior Urethral Malignant Neoplasm,0
11037,Evidence,Choroid Necrotic Melanoma,0
11038,Characterization,Childhood Fibrillary Astrocytoma,0
11039,Communication Contact,Anaplastic large cell lymphoma,0
11040,Acute Myeloid Leukemia Pathway,Atypical Mesothelial Hyperplasia,0
11041,Mutation Abnormality,Botryoid-Type Embryonal Rhabdomyosarcoma,0
11042,1+ Score,Metastatic Ductal Breast Carcinoma,0
11043,Ninein,embryonal rhabdomyosarcoma of prostate,0
11044,Clonality,Childhood Thyroid Gland Follicular Carcinoma,0
11045,Nictitating Membrane,Recurrent Testicular Lymphoma,0
11046,Stage Grouping,Digestive System Hodgkin Lymphoma,0
11047,Benign tumor of salivary gland,Methotrexate-Associated Hodgkin Lymphoma,0
11048,Irritation (finding),Malignant Testicular Sertoli Cell Tumor,0
11049,error,Stage I Adult Non-Hodgkin Lymphoma,0
11050,Chronic myeloproliferative disorder,Human Papillomavirus-Related Carcinoma,0
11051,Follow,Non-Metastatic Gestational Trophoblastic Tumor,0
11052,Cancer Genus,Extra-Adrenal Paraganglioma,0
11053,Cystadenoma,Tonsillar Carcinoma,0
11054,Disease Steps Questionnaire,Neonatal leukemia,0
11055,In Urine,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
11056,Neoplasms,Metastatic Lung Small Cell Carcinoma,0
11057,intrathecal chemotherapy,Familial Adenomatous Polyposis Associated Medulloblastoma,0
11058,Antibiotics FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,Recurrent Uveal Melanoma,0
11059,Mechanism Component of Device,Maxillary Sinus Adenocarcinoma,0
11060,Fever,Anterior Urethral Malignant Neoplasm,0
11061,Tissue Type Code - Basal cell carcinoma,Clonal Hematopoiesis of Indeterminate Potential,0
11062,Fertility Agents,Benign tumor of eyelid,0
11063,early detection of cervical cancer,Contact dermatitis due to alkali,0
11064,South Korea,Splenic Manifestation of B-Cell Prolymphocytic Leukemia,0
11065,physiological aspects,embryonal rhabdomyosarcoma of prostate,0
11066,shared attribute,Neoplasms,0
11067,Have Weight Loss,Adenocarcinoma,0
11068,Most,FIGO Stage II Ovarian Cancer,0
11069,Ependymoma,Cancer of Urinary Tract,0
11070,Adult Anaplastic Large Cell Lymphoma,Non-Metastatic Gestational Trophoblastic Tumor,0
11071,Entity Determiner - specific,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
11072,Etiology aspects,Diffuse malignant mesothelioma,0
11073,Body Fluids,Angiosarcoma of liver,0
11074,Tissue Specimen Code,embryonal rhabdomyosarcoma of prostate,0
11075,Pale color saturation,Recurrent Testicular Lymphoma,0
11076,Concept model domain,Stage IV Penile Cancer AJCC v7,0
11077,Bands,Tonsillar Carcinoma,0
11078,Better than Others,Colorectal Neuroendocrine Tumor G2,0
11079,Current (present time),Maxillary Sinus Adenocarcinoma,0
11080,Occurrence Indicator,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
11081,High,Stage III Gastric Neuroendocrine Tumor AJCC v8,0
11082,Occur (action),Mucinous adenocarcinoma gastric,0
11083,Present,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,0
11084,Cause of death:Find:Pt:^Patient:Nom,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
11085,Malignant Neoplasms,Fourth Ventricle and Brain Stem Ependymal Tumor,0
11086,Reaching,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
11087,Internal,Cartilaginous exostosis,0
11088,Pain NOS,Mastocytosis,0
11089,Lymphoma,adenoid cystic carcinoma of lung,0
11090,>90,Bladder squamous cell carcinoma stage I,0
11091,Rare,Malignant melanoma of eyelid,0
11092,Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor,Urethral Carcinoma,0
11093,Time,Splenic Manifestation of B-Cell Prolymphocytic Leukemia,0
11094,Atlases,non-Hodgkin's lymphoma of spleen,0
11095,Type - attribute,Extracranial Neuroblastoma,0
11096,cell activation,Medulloblastoma,0
11097,Hemopoietic tissue,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
11098,Base,Cancer of Urinary Tract,0
11099,80%,Botryoid-Type Embryonal Rhabdomyosarcoma,0
11100,Known,Chronic Myelomonocytic Leukemia-2,0
11101,Cystitis,Methotrexate-Associated Hodgkin Lymphoma,0
11102,Status post,Familial Adenomatous Polyposis Associated Medulloblastoma,0
11103,Involvement with,Thymoma malignant recurrent,0
11104,Follicle,Recurrent Uveal Melanoma,0
11105,South East Asian,Xeroderma pigmentosum,0
11106,Entity,BRCA2 Syndrome,0
