,CUI1,CUI2,label
17707,CDISC QRS Terminology,SDS - Days Lost,0
17708,CDISC Questionnaire Terminology,C-SSRS Baseline/Screening Version Phase 1 Study - First Suicide Attempt Potential Lethality,0
17709,CDISC SDTM Category of Oncology Response Assessment Terminology,Blazer Colorectal Cancer 2008 Oncology Response Criteria,0
17710,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Chloroform,0
17711,CDISC SDTM Laboratory Test Terminology by Code,Hyaline Cast Measurement,0
17712,CDISC SDTM Terminology,Every ten hours,0
17713,CDISC SDTM Reason Coronary Sinus Access or Left Ventricular Lead Not Implanted Terminology,Unable to Obtain Acceptable Pacing Thresholds,0
17714,CDISC SDTM Terminology,SDS - Days Unproductive,0
17715,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Astacus astacus (eukaryote),0
17716,CDISC SDTM Anatomical Location Terminology,Structure of splenic artery,0
17717,MD Anderson Symptom Inventory - Head and Neck,Swallowing or Chewing Difficulties at its Worst,0
17718,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Fampronil,0
17719,CDISC Questionnaire Terminology,EQ-5D-5L - Anxiety or Depression,0
17720,CDISC SDTM PK Unit of Measure Microgram Dose Terminology,Millimole per Liter per Milligram per Meter Squared,0
17721,Clinical Data Interchange Standards Consortium Terminology,FAMS - Family Has Trouble Understanding When My Condition Gets Worse,0
17722,NCIt Antineoplastic Agent Terminology,Ad5-SGE-REIC/Dkk-3,0
17723,Clinical Data Interchange Standards Consortium Terminology,Boonsirikamchai Colorectal Cancer 2011 Oncology Response Criteria,0
17724,CDISC Questionnaire Category Terminology,Exacerbations of Chronic Pulmonary Disease Tool Patient-Reported Outcome Questionnaire,0
17725,Clinical Data Interchange Standards Consortium Terminology,Liter per Day per Microgram per Kilogram per Day,0
17726,NCIt Neoplasm Core Terminology,Papillary glioneuronal tumor,0
17727,CDISC Questionnaire Terminology,Expanded DRS-PI Caregiver Version - Need Help With All Major Activities,0
17728,CDISC SDTM Laboratory Test Terminology by Name,Sideroblast Measurement,0
17729,Clinical Data Interchange Standards Consortium Terminology,PASAT - More Than One Attempt,0
17730,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Epoprostenol Sodium,0
17731,CDISC SDTM Terminology,Congenital Abnormality Indicator,0
17732,Medical Outcomes Study Your Feelings Questionnaire,Have You Felt Loved and Wanted,0
17733,CDISC SDTM Terminology,Bruggemann MRD 2010 Oncology Response Criteria,0
17734,CDISC SDTM Social Risk Factor Terminology,Long-term Facility Resident,0
17735,CDISC QRS Terminology,PHQ Screener Version - Headaches,0
17736,CDISC QRS Terminology,CRQ-SAS First Administration Version - Take Care of Basic Needs,0
17737,FACT-Hep Questionnaire,Content with Quality of Life,0
17738,FDA Established Names and Unique Ingredient Identifier Codes Terminology,fluticasone,0
17739,CDISC SDTM ECG Test Terminology by Code,S Wave Amplitude Aggregate,0
17740,CDISC Functional Test ADNI AVLT Test Name Terminology,ADNI AVLT - List B Recall Word 1,0
17741,CDISC SEND Terminology,First Right Posterolateral Artery,0
17742,CDISC SEND Terminology,Kyphosis deformity of spine,0
17743,"Expanded Prostate Cancer Index Composite, Sexual Medications/Devices Supplement",None,0
17744,CDISC Variable Terminology,Pharmacokinetic Concentration Specimen Type,0
17745,SPL Pharmaceutical Dosage Form Terminology,Augmented Lotion Dosage Form,0
17746,Pediatric Terminology,D - transposition of the great vessels,0
17747,CDISC SDTM ECG Test Terminology by Code,Aggregate J-T Peak Interval,0
17748,Clinical Data Interchange Standards Consortium Terminology,C-SSRS Baseline/Screening Version - Non-Specific Active Suicidal Thoughts (Past X Months),0
17749,Pediatric Terminology,Impetigo,0
17750,CDISC QRS Terminology,ADCS-ADL MCI - Write Things Down,0
17751,FDA Established Names and Unique Ingredient Identifier Codes Terminology,tetronasin,0
17752,Clinical Data Interchange Standards Consortium Terminology,Sharp van der Heijde Joint Space Narrowing Score,0
17753,integrated Cancer Repository for Cancer Research,Other Construction and Related Workers,0
17754,CTRP Agent Terminology,Anti-EGFR Monoclonal Antibody SYN004,0
17755,Clinical Data Interchange Standards Consortium Terminology,Microgram per Square Meter per Minute,0
17756,CTRP Agent Terminology,Antibody-drug Conjugate ABBV-085,0
17757,Clinical Data Interchange Standards Consortium Terminology,Radioimmunoassay,0
17758,CDISC SDTM Pharmacokinetic Parameter Unit of Measure Terminology,mol/min,0
17759,CDISC SDTM Terminology,Every sixteen hours,0
17760,Clinical Data Interchange Standards Consortium Terminology,Non-Target Lesion Identification,0
17761,CDISC SEND Terminology,Country of Turkey,0
17762,Clinical Data Interchange Standards Consortium Terminology,ECG Evaluation Not Performed Due to Unknown ECG Amplitude Gain or Recording Speed,0
17763,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Levomefolic Acid,0
17764,GAIA Terminology,GAIA Level 2 Morbidly Adherent Placentation,0
17765,CDISC Questionnaire C-SSRS Children's Baseline/Screening Test Name Terminology,C-SSRS Children's Baseline/Screening - Description of Aborted Suicide Attempt,0
17766,CDISC SDTM Laboratory Test Terminology by Code,Alpha one fetoprotein measurement,0
17767,FDA Established Names and Unique Ingredient Identifier Codes Terminology,anipamil,0
17768,CDISC Questionnaire Multiple Sclerosis Quality of Life-54 Instrument Test Name Terminology,MSQOL-54 - Extend Physical Health or Emotional Problem Interfere With Social Activities,0
17769,Clinical Data Interchange Standards Consortium Terminology,T Peak-T End Interval Single Beat,0
17770,CDISC Questionnaire Terminology,VFQ25-Self Administered Format - Stay Home Because of Eyesight,0
17771,Clinical Data Interchange Standards Consortium Terminology,immature granulocyte count,0
17772,US Counties Terminology,"Taylor County, KY",0
17773,CTRP Agent Terminology,Axicabtagene ciloleucel,0
17774,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Levopropoxyphene Napsylate Anhydrous,0
17775,CTRP Agent Terminology,Iodine I-123 ADAM,0
17776,CTRP Terminology,Iodine I-123 ADAM,0
17777,Clinical Data Interchange Standards Consortium Terminology,Single Beat JT Interval,0
17778,CDISC Functional Test Terminology,PASAT - Total Omission Errors,0
17779,FACT-Hep Questionnaire,Enjoy Things for Fun,0
17780,Clinical Data Interchange Standards Consortium Terminology,Malignant Cell Count,0
17781,US Counties Terminology,"Kimball County, NE",0
17782,CDISC SDTM Terminology,Influenza B Antigen Measurement,0
17783,Newborn Screening Terminology,Arm Recoil Test,0
17784,CDISC Questionnaire ADCS-ADL MCI Test Name Terminology,ADCS-ADL MCI - Time Taken to Complete Complex Activities,0
17785,CDISC SDTM Terminology,Case Study,0
17786,CDISC SDTM Terminology,Douche Dosage Form,0
17787,Clinical Data Interchange Standards Consortium Terminology,Cupriavidus,0
17788,Neonatal Research Network Terminology,Persistent Fetal Circulation Syndrome,0
17789,NCIt Antineoplastic Agent Terminology,GDC-0623,0
17790,FDA CDRH GUDID Terminology,Magnetic Resonance Imaging Safety Labeling Information,0
17791,CDISC Questionnaire NPI Test Name Terminology,NPI - Play Childish Pranks,0
17792,CDISC SDTM Reproductive System Findings Test Name Terminology,Estimated date of conception,0
17793,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Chloral Hydrate,0
17794,FACT-BMT Questionnaire,Family Accepts Illness,0
17795,Clinical Data Interchange Standards Consortium Terminology,Implantable Cardioverter-Defibrillator Placement,0
17796,CDISC SEND Terminology,Proximal Urethra,0
17797,Pediatric Adverse Events Terminology,Vaginitis,0
17798,CTRP Intervention Terminology,Chemosensitivity Assay,0
17799,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Benzocaine,0
17800,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Shark - food,0
17801,NCIt Neoplasm Core Terminology,Parathyroid Adenoma,0
17802,CDISC Questionnaire ADCS-ADL MCI Test Name Terminology,ADCS-ADL MCI - Explain Extenuating Circumstance,0
17803,US Counties Terminology,"Lancaster County, NE",0
17804,Clinical Data Interchange Standards Consortium Terminology,ADCS-ADL - Pastime: Golf,0
17805,CDISC Variable Terminology,Concomitant Medication Start Timepoint,0
17806,Clinical Data Interchange Standards Consortium Terminology,DRS - Level of Functioning,0
17807,NCIt Antineoplastic Agent Terminology,VEGFR/PDGFR Tyrosine Kinase Inhibitor TAK-593,0
17808,Voice handicap index,Sound of Voice Varies Throughout Day,0
17809,CDISC Questionnaire AIMS Test Name Terminology,AIMS - Muscles of Facial Expression,0
17810,CDISC Variable Terminology,Electrocardiogram Planned Start of Assessment Interval,0
17811,US Counties Terminology,"Houghton County, MI",0
17812,CDISC Questionnaire Terminology,CDISC ADAS-Cog - Naming Objects and Fingers: 1,0
17813,Clinical Data Interchange Standards Consortium Terminology,Member of High Risk Population,0
17814,CDISC Questionnaire UPDRS Test Name Terminology,"UPDRS - Motor Examination: Hand Grips, Right",0
17815,Pediatric Terminology,Labored breathing,0
17816,CDISC SEND Terminology,mmol/h,0
17817,Pediatric Rheumatology Terminology,NLRP12-associated hereditary periodic fever syndrome,0
17818,Clinical Data Interchange Standards Consortium Terminology,VFQ25-Interviewer Administered Format - Difficulty Finding Something On a Shelf,0
17819,CDISC Questionnaire NPI Test Name Terminology,NPI - Seem to Act Impulsively Without Thinking,0
17820,CDISC Questionnaire UPDRS Test Name Terminology,UPDRS - Symptomatic Orthostasis: Weight,0
17821,CDISC Questionnaire C-SSRS Pediatric/Cognitively Impaired Lifetime/Recent Test Name Terminology,C-SSRS Pediatric/Cognitively Impaired Lifetime/Recent - Describe Most Severe Ideation (Lifetime),0
17822,CDISC SEND Terminology,Gluteal muscle,0
17823,FDA Established Names and Unique Ingredient Identifier Codes Terminology,olanzapine,0
17824,CDISC Questionnaire Terminology,GCGI - Global Improvement of Pain,0
17825,CDISC Questionnaire FIQR Test Name Terminology,FIQR - Prepare a Homemade Meal,0
17826,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Acrylamide,0
17827,CDISC SDTM Terminology,Interstitial Fluid,0
17828,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Phenprocoumon,0
17829,CDISC Questionnaire Terminology,VFQ25-Interviewer Administered Format - Difficulty Noticing Objects Off to the Side While Walking,0
17830,Clinical Data Interchange Standards Consortium Terminology,Rostral,0
17831,CDISC SDTM Laboratory Test Terminology by Code,Aldosterone to Renin Activity Ratio Measurement,0
17832,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Ufiprazole,0
17833,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Artemisia vulgaris whole extract,0
17834,Pediatric Terminology,Maternal Postnatal Stage,0
17835,CDISC SDTM PK Unit of Measure Gram Weight Terminology,Nanomole per Liter per Gram,0
17836,CDISC SEND Terminology,Day Times Femtogram Per Milliliter Per Gram,0
17837,Hospital Anxiety and Depression Scale Questionnaire,Rather Less,0
17838,CDISC SDTM Terminology,Nocardia,0
17839,Borg Category-Ratio 10 Scale Score 11 Point Scale,Borg Category-Ratio 10 Perceived Exertion Score 2,0
17840,CDISC SDTM Terminology,CDISC ADAS-Cog - Orientation: Year,0
17841,CDISC SDTM Terminology,Structure of locus ceruleus,0
17842,CTRP Terminology,Stage IVA Oral Cavity Adenoid Cystic Carcinoma AJCC v6 and v7,0
17843,CDISC SDTM Terminology,FIQR - Lift and Carry a Bag Full of Groceries,0
17844,CareLex eTMF Terminology,Medical Imaging and Imaging Technique Documentation,0
17845,CDISC Questionnaire Terminology,C-SSRS Already Enrolled Subjects - Non-suicidal Self-injurious Behavior (Prior to Study Entry),0
17846,Pediatric Nephrology Terminology,IgM - Associated Nephropathy,0
17847,"Geopolitical Entities, Names, and Codes Terminology",Martinique,0
17848,CDISC Questionnaire UPDRS Test Code Terminology,UPDRS - Activities of Daily Living: Walking,0
17849,CDISC SEND Terminology,Minute Times Millimole per Milliliter,0
17850,Neonatal Research Network Terminology,Avascular necrosis,0
17851,Clinical Data Interchange Standards Consortium Terminology,C-SSRS Pediatric/Cognitively Impaired Lifetime/Recent - Number of Actual Suicide Attempts (Past 3 Months),0
17852,CDISC SDTM Holter ECG Test Code Terminology,Comparison to a Prior ECG,0
17853,CDISC SDTM Terminology,Invalid ECG Waveforms,0
17854,CDISC SEND Terminology,Standing position,0
17855,CDISC Questionnaire C-SSRS Baseline/Screening Version Test Name Terminology,C-SSRS Baseline/Screening Version - Description of Wish to be Dead,0
17856,CDISC SEND Terminology,Bone structure of shaft of humerus,0
17857,CDISC SDTM Terminology,Kluyvera,0
17858,CDISC SEND Terminology,Day Times Gram Per Milliliter Per Gram,0
17859,Clinical Data Interchange Standards Consortium Terminology,Non-Measurable Tumor Identification,0
17860,Patient Problem Codes FDA CDRH,Peripheral Vascular Diseases,0
17861,Clinical Data Interchange Standards Consortium Terminology,Listeria innocua,0
17862,Clinical Data Interchange Standards Consortium Terminology,Rickettsia prowazekii,0
17863,CDISC SEND Terminology,raphe nuclei,0
17864,CDISC SDTM Terminology,Microgram/cm2,0
17865,Perinatal Terminology,Normal delivery,0
17866,Pediatric Terminology,Coombs test positive,0
17867,US Counties Terminology,"Monroe County, MO",0
17868,CDISC Questionnaire MDS-UPDRS Test Code Terminology,MDS-UPDRS - Features of Dopamine Dysregulation Syndrome,0
17869,CDISC SEND Terminology,Day Times Gram Per Milliliter Per Kilogram,0
17870,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Pavatrine Hydrochloride,0
17871,CDISC SEND Laboratory Animal Species Terminology,Quail,0
17872,Generalized Anxiety Disorder Scale,Becoming Easily Annoyed or Irritable,0
17873,CDISC SDTM Tumor Response Result Terminology,Not All Tumors Evaluated,0
17874,CTRP Agent Terminology,2-(1-hexyloxyethyl)-2-devinyl pyropheophorbide-a,0
17875,CDISC SDTM Holter ECG Results Terminology,Early R Wave Transition by ECG Finding,0
17876,Pediatric Terminology,P1 Hydronephrosis,0
17877,FDA Manufacturer Evaluation Result Code Hierarchy,Thermal Problem,0
17878,CDISC QRS Terminology,CDISC Questionnaire NCCN-FACT-FPSI 17 Version 2 Test Name Terminology,0
17879,CTRP Terminology,Mantle cell lymphoma stage IV,0
17880,Clinical Data Interchange Standards Consortium Terminology,Peptoniphilus,0
17881,FDA Established Names and Unique Ingredient Identifier Codes Terminology,bicyclohexylammonium fumagillin,0
17882,CTRP Terminology,Marginal zone lymphoma recurrent,0
17883,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Methoxypromazine Maleate,0
17884,US Counties Terminology,"Cumberland County, PA",0
17885,CDISC Variable Terminology,Morphology Numeric Result in Standard Unit,0
17886,Hot Flash Related Daily Inference Scale,Sexuality,0
17887,US Counties Terminology,"Adams County, OH",0
17888,CDISC Questionnaire Terminology,C-SSRS Children's Baseline/Screening - Number of Interrupted Suicide Attempts,0
17889,CDISC SDTM Anatomical Location Terminology,Anus,0
17890,CDISC Questionnaire NPI Test Code Terminology,NPI - Shout or Curse Angrily,0
17891,CDISC QRS Terminology,FOSI - I Have Swelling in Stomach Area,0
17892,NCPDP Strength Form Terminology,Oral Ointment,0
17893,Clinical Data Interchange Standards Consortium Terminology,Albumin measurement,0
17894,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Transforming Growth Factor Beta 2,0
17895,CDISC SDTM Laboratory Test Terminology by Code,Basophilic Stippling Measurement,0
17896,CDISC SDTM Submission Domain Abbreviation Terminology,Electrocardiogram Domain,0
17897,CDISC SEND Domain Abbreviation Terminology,Electrocardiogram Domain,0
17898,CDISC Questionnaire Terminology,C-SSRS Children's Baseline/Screening - Description of Interrupted Suicide Attempt,0
17899,CDISC Questionnaire Category Terminology,Functional Activities Questionnaire-NACC Version,0
17900,CDISC SDTM Terminology,Smith Antibody Measurement,0
17901,US Counties Terminology,"Phelps County, MO",0
17902,CDISC Questionnaire C-SSRS Screening Test Code Terminology,C-SSRS Screening - Actual Suicide Attempt,0
17903,CDISC Questionnaire BPI Test Code Terminology,BPI - Relief Pain Treatments Provided,0
17904,CDISC SDTM Laboratory Test Terminology by Code,Platelet aggregation measurement,0
17905,CDISC Functional Test Terminology,ADNI AVLT - List A Recall 4 Word 7,0
17906,NCIt Antineoplastic Agent Terminology,Coxsackievirus A21,0
17907,CDISC QRS Terminology,VFQ25-Self Administered Format - Difficulty Going Out to See Movies,0
17908,European Organization for Research and Treatment of Cancer Quality of Life Questionnaire Core 30,Very Much,0
17909,FDA Established Names and Unique Ingredient Identifier Codes Terminology,CHROMIUM CR-51,0
17910,NCIt Antineoplastic Agent Terminology,Melan-A/MAGE-3.DP4 Peptide Vaccine,0
17911,FACT-BMT Questionnaire,Work is Fulfilling,0
17912,CDISC Questionnaire Terminology,NPI - Seem Sad or Depressed,0
17913,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Benoxinate,0
17914,FDA Established Names and Unique Ingredient Identifier Codes Terminology,azolimine,0
17915,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Mersalyl Acid,0
17916,CDISC SDTM Method Terminology,Polysomnography,0
17917,CDISC SDTM Laboratory Test Terminology by Name,Pseudocholinesterase Measurement,0
17918,Perceived stress scale,How Often Felt Confident About Ability to Handle Problems in the Last Month,0
17919,Clinical Data Interchange Standards Consortium Terminology,Legionella pneumophila IgG Antibody Measurement,0
17920,US Counties Terminology,"DeKalb County, IL",0
17921,FDA Established Names and Unique Ingredient Identifier Codes Terminology,proquazone,0
17922,CTRP Terminology,Stage IIIB Gallbladder Cancer AJCC v7,0
17923,US Counties Terminology,"San Sebastian Municipio, PR",0
17924,CDISC SDTM Laboratory Test Terminology by Name,Human Papillomavirus 16 Antibody Measurement,0
17925,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Fluminorex,0
17926,CDISC SDTM Cardiovascular Test Name Terminology,Pulmonic Valve Regurgitant Jet Width,0
17927,CDISC QRS Terminology,CDISC Questionnaire C-SSRS Lifetime/Recent Version Test Code Terminology,0
17928,CDISC Questionnaire Terminology,Influenza Intensity and Impact Questionnaire Twice Daily Version,0
17929,FDA Device Component Code Hierarchy,Holder Device,0
17930,CDISC Questionnaire Terminology,C-SSRS Pediatric/Cognitively Impaired Lifetime/Recent - Description of Wish to be Dead,0
17931,Brief Fatigue Inventory,Usual Level of Fatigue,0
17932,CDISC SDTM Terminology,Microcyte Count procedure,0
17933,CDISC Questionnaire MPAI-4 Test Name Terminology,MPAI-4 - Participation: Paid Employment,0
17934,NCIt Antineoplastic Agent Terminology,Anhydrovinblastine,0
17935,CDISC SEND Terminology,Peeling of skin,0
17936,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Milnacipran hydrochloride,0
17937,CDISC QRS Terminology,BPI Short Form - Pain Interfered with Relations,0
17938,PROMIS Pediatric Short Form - Pain Interference,Hard to Run When in Pain,0
17939,Clinical Data Interchange Standards Consortium Terminology,SGRQ-C - Feel Breathless Walking Outside on Level Ground,0
17940,CDISC QRS Terminology,Functional Assessment of Cancer Therapy-General Version 4 Questionnaire,0
17941,CDISC SDTM Unit of Measure Terminology,Per 100 High Powered Fields,0
17942,NCIt Antineoplastic Agent Terminology,PPI 2458,0
17943,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Pibrozelesin Hydrobromide,0
17944,CDISC Questionnaire Terminology,C-SSRS Pediatric/Cognitively Impaired Lifetime/Recent - Non-Specific Active Suicidal Thoughts (Lifetime),0
17945,Clinical Data Interchange Standards Consortium Terminology,Hartley Albino Hairless Guinea Pig,0
17946,Clinical Data Interchange Standards Consortium Terminology,Nocardia farcinica,0
17947,CDISC SDTM PK Unit of Measure Milligram Dose Terminology,Hour Times Nanogram per Milliliter per Gram,0
17948,CDISC SDTM PK Unit of Measure Kilogram Weight Terminology,Hour Times Nanogram per Milliliter per Gram,0
17949,GAIA Stillbirth Level of Diagnostic Certainty Terminology,GAIA Level 2 Intrapartum Stillbirth,0
17950,Patient Problem Codes FDA CDRH,Pulmonary Infarction,0
17951,CDISC SDTM Terminology,Dose Not Changed,0
17952,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Radafaxine Hydrochloride,0
17953,Clinical Data Interchange Standards Consortium Terminology,Fusobacterium necrophorum,0
17954,CDISC Questionnaire Terminology,SGRQ-C - Feel Breathless Walking Up a Flight of Stairs,0
17955,CDISC Functional Test Terminology,CDISC Functional Test TUG Test Name Terminology,0
17956,Clinical Data Interchange Standards Consortium Terminology,Pressure at dP/dt Maximum,0
17957,CDISC SDTM Terminology,South American,0
17958,Clinical Data Interchange Standards Consortium Terminology,CDISC Clinical Classification HAMD 17 Test Name Terminology,0
17959,CDISC Questionnaire CHART-SF Interview Version Test Code Terminology,CHART-SF Interview Version - Hours Out of Bed per Day,0
17960,FDA Device Problem Code Hierarchy,Failure to Deliver,0
17961,NCIt Neoplasm Core Terminology,Astrocytoma,0
17962,CDISC SDTM Laboratory Test Terminology by Name,Pronormoblast to Total Cell Ratio Measurement,0
17963,FDA Established Names and Unique Ingredient Identifier Codes Terminology,enzacamene,0
17964,US Counties Terminology,"Johnson County, KY",0
17965,Clinical Data Interchange Standards Consortium Terminology,Expanded DRS-PI Caregiver Version - Function With Independent Work or Social Situations,0
17966,CDISC SDTM Laboratory Test Terminology by Code,Beta-glucuronidase measurement,0
17967,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Lilium candidum,0
17968,CDISC SDTM Laboratory Test Terminology by Name,Activated Protein C Resistance Measurement,0
17969,CTRP Terminology,Desipramine Hydrochloride,0
17970,CDISC Questionnaire Expanded DRS-PI Caregiver Version Test Name Terminology,Expanded DRS-PI Caregiver Version - Function Completely Independently,0
17971,CDISC Questionnaire C-SSRS Pediatric/Cognitively Impaired Lifetime/Recent Test Code Terminology,"C-SSRS Pediatric/Cognitively Impaired Lifetime/Recent - Description of Active Suicidal Ideation With Some Intent to Act, Without Specific Plan",0
17972,Clinical Data Interchange Standards Consortium Terminology,VFQ25-Self Administered Format - Difficulty Driving at Night,0
17973,CDISC SDTM Terminology,COMM - Been in an Argument,0
17974,CDISC SDTM Method Terminology,Hemocytometry,0
17975,CDISC Variable Terminology,Country,0
17976,NCPDP Strength Unit of Measure Terminology,GBq,0
17977,CDISC SEND Terminology,GBq,0
17978,NCIt Neoplasm Core Terminology,Anaplastic Oligoastrocytoma,0
17979,FACT-BRM Questionnaire,Feel Uncertain About My Future Health,0
17980,CDISC Questionnaire Expanded DRS-PI Caregiver Version Test Code Terminology,Expanded DRS-PI Caregiver Version - Understand and Follow Directions,0
17981,CDISC Observation Class Terminology,Reason for Exclusion from Statistics,0
17982,Pediatric Terminology,Noonan Syndrome,0
17983,Pediatric Terminology,Disorder of ureter,0
17984,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Stigmasterol,0
17985,Clinical Data Interchange Standards Consortium Terminology,CD13 Expressing Cell Count,0
17986,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Bupivacaine,0
17987,CDISC SDTM Terminology,Medium,0
17988,Patient Problem Codes FDA CDRH,Chronic Obstructive Airway Disease,0
17989,CDISC SDTM Laboratory Test Terminology by Name,Sjogren's SS-B Antibody Measurement,0
17990,CDISC SEND Terminology,Absorbance Unit per Minute,0
17991,CDISC Questionnaire Terminology,Expanded DRS-PI Caregiver Version - Keep Track of Time,0
17992,CTRP Terminology,Stage IVA Nasal Cavity and Paranasal Sinus Squamous Cell Carcinoma AJCC v7,0
17993,CDISC SDTM Terminology,Notched P wave,0
17994,Pediatric Adverse Events Terminology,Thrombocytosis,0
17995,CDISC SDTM Terminology,Expanded DRS-PI Survivor Version - Use Toilet Independently,0
17996,Brief Fatigue Inventory,Fatigue Rating Score 4,0
17997,CTRP Agent Terminology,Ovarian Cancer Peptide Vaccine,0
17998,NCIt Antineoplastic Agent Terminology,paclitaxel liposome,0
17999,Pediatric Terminology,Placental Lesion,0
18000,CDISC SDTM Terminology,TDI - Change in Magnitude of Effort,0
18001,CDISC Questionnaire Short-Form MPQ-2 Test Name Terminology,SF-MPQ-2 - Sharp Pain,0
18002,CDISC SDTM Laboratory Test Terminology by Name,Yeast Hyphae Screening,0
18003,Clinical Data Interchange Standards Consortium Terminology,FACT-B Version 4 - I Am Able to Feel Like a Woman,0
18004,Pediatric Terminology,Impulsive Behavior,0
18005,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Hydroxindasol,0
18006,FACT-L Questionnaire,Breathing is Easy,0
18007,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Promethazine Hydrochloride,0
18008,CTRP Terminology,Autologous 4-1BB Selected Tumor Infiltrating Lymphocytes,0
18009,Clinical Data Interchange Standards Consortium Terminology,Liter per Hour per Milligram per Day,0
18010,CDISC Questionnaire NPS Test Name Terminology,NPS - Tell Us How Cold Your Pain Feels,0
18011,Neurological Development Terminology,Intellectual Disability,0
18012,US Counties Terminology,"Kanawha County, WV",0
18013,Pediatric Terminology,Single transverse palmar crease,0
18014,NCIt Antineoplastic Agent Terminology,eribulin mesylate,0
18015,CDISC SDTM Anatomical Location Terminology,Shoulder,0
18016,Report Source ICSR Terminology,Clinical Research,0
18017,Perinatal Terminology,Post inflammatory hydrocephalus,0
18018,Clinical Data Interchange Standards Consortium Terminology,Pharmacology: Primary Pharmacodynamics,0
18019,CDISC Questionnaire NPS Test Name Terminology,NPS - Tell Us How Sensitive Your Skin is to Light Touch or Clothing,0
18020,CDISC QRS Terminology,NPS - Tell Us How Sensitive Your Skin is to Light Touch or Clothing,0
18021,CDISC SDTM Terminology,Streptococcus thermophilus,0
18022,CDISC SDTM Terminology,FOSI - I Have a Lack of Energy,0
18023,CDISC SDTM Lead Abnormality Terminology,Cardiac Lead Dislodgement Requiring Reposition/Reoperation,0
18024,CDISC SEND Terminology,lymphangiosarcoma,0
18025,CDISC Questionnaire NCCN-FACT FKSI-19 Version 2 Test Code Terminology,NCCN-FACT FKSI-19 Version 2 - I Am Able to Enjoy Life,0
18026,Clinical Data Interchange Standards Consortium Terminology,Atomic Mass Unit,0
18027,NCIt Neoplasm Core Terminology,Colon Intramucosal Adenocarcinoma,0
18028,Clinical Data Interchange Standards Consortium Terminology,Meningocele - cranial,0
18029,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Defactinib Hydrochloride,0
18030,FDA CDRH GUDID Terminology,Exempt Device,0
18031,Clinical Data Interchange Standards Consortium Terminology,Pharmacology: Secondary Pharmacodynamics,0
18032,CTRP Terminology,Non-small cell lung cancer stage III,0
18033,Clinical Data Interchange Standards Consortium Terminology,Cytogenetic Minor Response,0
18034,Clinical Data Interchange Standards Consortium Terminology,TMT - Time to Complete Trails A,0
18035,Pediatric Terminology,Venous Stroke,0
18036,CDISC QRS Terminology,NPI - Difficulty Sleeping,0
18037,US Counties Terminology,"Tallahatchie County, MS",0
18038,Clinical Data Interchange Standards Consortium Terminology,GDS - Feel Life Is Empty,0
18039,NCIt Antineoplastic Agent Terminology,"LHRH, lysine(6)-doxorubicin",0
18040,CDISC SEND Terminology,Head of pancreas,0
18041,FDA Established Names and Unique Ingredient Identifier Codes Terminology,testosterone cypionate,0
18042,CDISC SEND Terminology,Day Times Gram per Milliliter per Meter Squared,0
18043,CDISC SDTM Device Tracking and Disposition Event Dictionary Derived Term Terminology,Lost Medical Device,0
18044,NCIt Neoplasm Core Terminology,Ear carcinoma,0
18045,CDISC Questionnaire Short-Form MPQ-2 Test Name Terminology,SF-MPQ-2 - Aching Pain,0
18046,FDA Device Problem Code Hierarchy,Component or Accessory Incompatibility,0
18047,Clinical Data Interchange Standards Consortium Terminology,Ornithine measurement,0
18048,CDISC SDTM Pharmacokinetic Parameter Long Name Terminology,AUMC Over Dosing Interval Normalized by Weight,0
18049,Clinical Data Interchange Standards Consortium Terminology,C-SSRS Lifetime/Recent Version - Wish to be Dead (Lifetime),0
18050,CDISC QRS Terminology,GDS - Often Get Bored,0
18051,CDISC SDTM Tumor Response Assessment Test Code Terminology,Cytogenetic response,0
18052,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Sucrose,0
18053,CDISC SDTM Terminology,Temperature,0
