,CUI1,CUI2
11507,Apoptosis,"SIAH2 protein, human"
11508,Tyrosine Phosphorylation,"PTK6 protein, human"
11509,Signal Transduction,CRKL protein
11510,Cell Differentiation process,Protein Tyrosine Kinase
11511,Cell Differentiation process,Zinc Finger Protein ZIC 1
11512,Cell Surface Extensions,Intraflagellar Transport Protein 88 Homolog
11513,G Protein-Coupled Receptor Signaling,"HRH2 protein, human"
11514,DNA Binding,"CHD4 protein, human"
11515,Serine/Threonine Phosphorylation,"PRKD1 protein, human"
11516,Signal Transduction Inhibition,Protein ALEX
11517,DNA Repair,"ERCC3 protein, human"
11518,Cell Growth,"ACVR1B protein, human"
11519,Signal Transduction,"Rhodopsin, Human"
11520,Receptor Signaling,"TNFRSF10A protein, human"
11521,Ligand Binding,"BPI protein, human"
11522,Ligand Binding,"DARC protein, human"
11523,RNA Binding,"NOVA1 protein, human"
11524,Estrogen Metabolic Process,Aromatase
11525,Gluconeogenesis,"glucagon, human"
11526,"Metabolic Process, Cellular","TXNRD1 protein, human"
11527,Dephosphorylation,"DUSP22 protein, human"
11528,Cell Survival,"Proto-Oncogene c-Fos, human"
11529,Phosphorylation,"Leucine-Rich Repeat Serine/Threonine-Protein Kinase 2, human"
11530,Receptor Signaling,"Receptors, Eph Family"
11531,Biologic Development,Small Inducible Cytokine A14
11532,Transcriptional Repression,"KLB protein, human"
11533,RNA Processing,"Polyribonucleotide Nucleotidyltransferase 1, Mitochondrial"
11534,Embryonic Development,"HHEX protein, human"
11535,Homeostasis,"NR3C1 protein, human"
11536,Platelet aggregation,"FERMT3 protein, human"
11537,Hydrolysis,"MBD4 protein, human"
11538,Receptor Mediated Endocytosis,"LDLR protein, human"
11539,chromatin remodeling,"KAT5 protein, human"
11540,DNA Binding,Protein AF-10
11541,Ligand Binding,"Progesterone Receptor, human"
11542,G Protein-Coupled Receptor Signaling,"FZD1 protein, human"
11543,Meiotic Recombination,"SYCP1 protein, human"
11544,Anabolism,"GART protein, human"
11545,Oxidation-Reduction,"ADH4 protein, human"
11546,Proteolysis,"PLAU protein, human"
11547,Cytokinesis,"CD2AP protein, human"
11548,Cytokine Signaling,"IFNA2 protein, human"
11549,Dephosphorylation,ACP5 Gene Product
11550,Angiogenic Process,"NOS3 protein, human"
11551,Protein Degradation Induction,"PRSS1 protein, human"
11552,Ligand Binding,Chimeric antigen receptor
11553,Chemotaxis,"CYR61 protein, human"
11554,Cell Cycle Control,"GMNN protein, human"
11555,Transcriptional Regulation,"ETV4 protein, human"
11556,Developmental process,"CUX1 protein, human"
11557,Interleukin Signaling Process,"IL10RB protein, human"
11558,Hydrolysis,Metalloproteases
11559,Receptor Signaling,"GHR protein, human"
11560,DNA Binding,"RECQL4 protein, human"
11561,Protein-Protein Interaction,"STAT5B protein, human"
11562,Nervous System Development,"DVL1 protein, human"
11563,Ligand Binding,"TRPM7 protein, human"
11564,Drug Efflux,"ABCG1 protein, human"
11565,Cytokine Signaling Process,Erythropoietin Receptor
11566,Fatty Acid Metabolism Pathway,"Short-Chain Specific Acyl-CoA Dehydrogenase, Mitochondrial"
11567,chromatin remodeling,HMGB2 Protein
11568,Immune response,"SELL protein, human"
11569,Cell Cycle Control,"CDC25B protein, human"
11570,Ligand Binding,"CALB2 protein, human"
11571,Immune System Processes,"CD3D protein, human"
11572,Signal Transduction,"CDC25C protein, human"
11573,Proteolysis,puromycin-sensitive aminopeptidase
11574,Mismatch Repair,"EXO1 protein, human"
11575,Cellular Stress Response,Egl Nine Homolog 1
11576,Transcriptional Regulation,"RELA protein, human"
11577,Cytokine Receptor Binding,"CCL19 protein, human"
11578,Signal Transduction,Endophilin-A2
11579,Catabolic Process,"Glutathione S-Transferase Mu 4, Human"
11580,Cell Proliferation,"PTK2 protein, human"
11581,Ligand Binding,"IL5RA protein, human"
11582,ATP Hydrolysis,"DHX16 protein, human"
11583,antigen binding,Single stranded anti DNA antibody
11584,Neoplastic Cell Transformation,"ANP32C protein, human"
11585,Facilitated Diffusion,"SLC2A3 protein, human"
11586,Wound Healing,Alpha-Tectorin
11587,Ligand Binding,"Myosin Phosphatase Rho-Interacting Protein, human"
11588,Dephosphorylation,"PPP2CA protein, human"
11589,Skeletal Development,"BMP8B protein, human"
11590,Cell-Matrix Junction,Integrin alphaVbeta3
11591,Immune System Processes,Hepatitis B Virus Surface Antibody
11592,Signal Transduction,"PRICKLE4 protein, human"
11593,Ligand Binding,"STIP1 protein, human"
11594,Protein-Protein Interaction,"STIP1 protein, human"
11595,"Migration, Cell","PODXL protein, human"
11596,Ligand Binding,"Nuclear Receptor Subfamily 1, Group D, Member 1"
11597,Tumor Necrosis Factor Signaling Process,"E3 Ubiquitin-Protein Ligase TRAIP, human"
11598,Receptor Mediated Endocytosis,"CAV2 protein, human"
11599,Ligand Binding,nicotinic receptor subunit alpha3
11600,Phosphorylation,"MAP2K6 protein, human"
11601,"Metabolic Detoxication, Drug","CYP19A1 protein, human"
11602,Metabolism,"CYP19A1 protein, human"
11603,Receptor Signaling,Growth Factor Receptors
11604,Protein phosphorylation,"WEE1 protein, human"
11605,Limb Development,T-Box Transcription Factor TBX3
11606,Skeletal Development,T-Box Transcription Factor TBX3
11607,Immune System Processes,MAGEA1 Antibody
11608,Transcriptional Regulation,"E2F6 protein, human"
11609,Complement Activation,"Complement C4-A, human"
11610,Receptor Signaling,Fc-Gamma Receptor II
11611,Genetic Translation Process,"DDX58 protein, human"
11612,chromatin remodeling,"SMARCC2 protein, human"
11613,Receptor Signaling,apoAI regulatory protein-1
11614,Transcriptional Regulation,Lhx3 protein
11615,Ionophore activity,"ATP2A2 protein, human"
11616,Ligand Binding,"RAI3 protein, human"
11617,Tyrosine Phosphorylation,ETV6/PDGFRB Fusion Protein
11618,Signal Transduction,"AMER1 protein, human"
11619,G Protein-Coupled Receptor Signaling,"GPRC5C protein, human"
11620,Transmembrane Transport,"SLC29A4 protein, human"
11621,Inflammatory Response,"PLA2G2A protein, human"
11622,Antigen Presentation,HLA-DR Antigens
11623,Transmembrane Transport,"SLC7A8 protein, human"
11624,Translational Activation,mechanistic target of rapamycin complex 1
11625,Signal Transduction,"SHC3 protein, human"
11626,Hydrolysis,"PLCB3 protein, human"
11627,Molecular Transport,"TOMM20 protein, human"
11628,Protein phosphorylation,"MAP2K3 protein, human"
11629,Phospholipid Metabolism,"LIPG protein, human"
11630,Immunoregulation,"CCR6 protein, human"
11631,Immune response,"CCR6 protein, human"
11632,Ligand Binding,"CCR8 protein, human"
11633,Receptor Signaling,"IGF1 protein, human"
11634,Ligand Binding,"GPR39 protein, human"
11635,Immune System Processes,PDGFR Antibody
11636,Proteolysis,"CYLD protein, human"
11637,T-Cell Activation,CD2 Antigens
11638,Cell Respiration,"CISD1 protein, human"
11639,G Protein-Coupled Receptor Signaling,"CCRL2 protein, human"
11640,Proteolysis,CPE Gene Product
11641,Signal Transduction,Nephrocystin-1
11642,Signal Transduction,"GLI3 protein, human"
11643,Pattern Formation,"WNT7A protein, human"
11644,Cell Growth,"BMX protein, human"
11645,Phosphorylation,"BMX protein, human"
11646,Transcriptional Regulation,"CREBBP protein, human"
11647,tumor necrosis factor receptor binding,"TNFSF11 protein, human"
11648,Cytokine Signaling,"TNFSF11 protein, human"
11649,Enzyme Inhibition,"CST3 protein, human"
11650,Transcriptional Regulation,Enhancer of Polycomb Homolog 1
11651,Morphogenesis,"RHOA protein, human"
11652,Transcriptional Regulation,myocyte enhancer factor 2A
11653,"Metabolic Detoxication, Drug","CYP2A7 protein, human"
11654,Ligand Binding,"F2RL3 protein, human"
11655,Signal Transduction,TNF receptor-associated factor 3
11656,Genetic Translation Process,RNA Helicase
11657,Serine/Threonine Phosphorylation,"CDK11B protein, human"
11658,Cell Differentiation process,MAF Protein
11659,Cytokine Signaling,Hematopoietic Cell Growth Factors
11660,Lipid Metabolism,"ADIPOQ protein, human"
11661,Carbohydrate Metabolism,Adenine Phosphoribosyltransferase
11662,Tyrosine Phosphorylation,"FGFR3 protein, human"
11663,DNA Replication,DNA topoisomerase II binding protein
11664,Hydrolysis,Protein Artemis
11665,Protein-Protein Interaction,"Keratin, Type II Cytoskeletal 72, human"
11666,Mitotic Metaphase,PIN2/TERF1-Interacting Telomerase Inhibitor 1 Protein
11667,Protein-Protein Interaction,CREB-Regulated Transcription Coactivator 1
11668,Cell Proliferation,"DUSP6 protein, human"
11669,Transcriptional Regulation,"TRRAP protein, human"
11670,Protein phosphorylation,"MOK protein, human"
11671,Hydrolysis,Matrix Metalloproteinase 2
11672,Pattern Formation,Homeodomain Proteins
11673,intracellular protein transport,Golgi Integral Membrane Protein 4
11674,Cytokine Signaling,T-Cell Chemokine
11675,Serine/Threonine Phosphorylation,"EEF2K protein, human"
11676,Receptor Signaling,"PTN protein, human"
11677,Molecular Transport,Exocyst Complex Component 7
11678,Transcriptional Regulation,"MAML1 protein, human"
11679,Synaptic Transmission,"VIPR1 protein, human"
11680,Phosphorylation,"SRPK1 protein, human"
11681,Oxidation-Reduction,"AKR1C2 protein, human"
11682,Receptor Signaling,"OPCML protein, human"
11683,Serine/Threonine Phosphorylation,"Serine/Threonine-Protein Kinase A-Raf, Human"
11684,Hydrolysis,Tissue Kallikrein
11685,Single Strand Break Repair,Tyrosyl-DNA Phosphodiesterase 1
11686,Apoptosis,BCL2L1 Gene Product
11687,DNA Binding,"Homeobox Protein Nkx-2.5, human"
11688,Angiogenesis Inhibition,"Endostatin, human"
11689,Ligand Binding,"CD209 protein, human"
11690,Cytokinesis,"MAPT protein, human"
11691,DNA Binding,"IRF7 protein, human"
11692,Metastasis Induction,G Antigen 4
11693,Cell Growth,"RET protein, human"
11694,Developmental process,bone morphogenetic protein 15
11695,Cell Cycle Control,E2F2 Transcription Factor
11696,Hydrolysis,"ADAM8 protein, human"
11697,Cell Growth,procollagen Type III-N-terminal peptide
11698,Organogenesis,procollagen Type III-N-terminal peptide
11699,Receptor Signaling,Roundabout Homolog 4
11700,Protein phosphorylation,"Insulin-Like Growth Factor 1 Receptor Beta Chain, Human"
11701,Tyrosine Phosphorylation,"Insulin-Like Growth Factor 1 Receptor Beta Chain, Human"
11702,Oxidation-Reduction,"Choline Dehydrogenase, Mitochondrial"
11703,Transcriptional Regulation,"IRF3 protein, human"
11704,"Migration, Cell","SLIT3 protein, human"
11705,Intercellular Communication Process,"LRP5 protein, human"
11706,Protein phosphorylation,Inhibitor of Nuclear Factor Kappa-B Kinase Subunit Beta
11707,Transcriptional Regulation,"IRF2 protein, human"
11708,Reverse Transcription,RNA-Directed DNA Polymerase
11709,Morphogenesis,"GDF9 protein, human"
11710,Polyubiquitination,sharpin
11711,epithelial to mesenchymal transition,"FAM3C protein, human"
11712,Heparin Binding,"FGF5 protein, human"
11713,Cell Proliferation Regulatory Process,"FGF7 protein, human"
11714,Receptor Binding,"FGF9 protein, human"
11715,Protein phosphorylation,"TNK2 protein, human"
11716,Signal Transduction,Cytoplasmic Phosphatidylinositol Transfer Protein 1
11717,Serine/Threonine Phosphorylation,5'-AMP-Activated Protein Kinase Catalytic Subunit Alpha
11718,Signal Transduction,"NCR2 protein, human"
11719,DNA Binding,Nuclear Factor NF-kappa-B p105 Subunit
11720,Signal Transduction,Nuclear Factor NF-kappa-B p105 Subunit
11721,Genetic Translation Process,ribosomal protein L10
11722,DNA Maintenance,"XRCC2 protein, human"
11723,Ligand Binding,adrenergic receptor alpha(2a)
11724,Phosphorylation,stress-activated protein kinase 1
11725,Receptor Signaling,"IL1RAPL1 protein, human"
11726,Signal Transduction,rho guanine nucleotide exchange factor p115
11727,Carbohydrate Metabolism,"UGT1A1 protein, human"
11728,Transcriptional Repression,Zinc finger E-box-binding homeobox 2 protein
11729,Cell Growth,"DDR1 protein, human"
11730,chromatin remodeling,"SWI3 protein, S cerevisiae"
11731,Negative Regulation of Microtubule Depolymerization,Rho Guanine Nucleotide Exchange Factor 2
11732,Cytokine Receptor Binding,cytokine
11733,Signal Transduction,"DUSP3 protein, human"
11734,Ligand Binding,"MORC Family CW-Type Zinc Finger Protein 3, human"
11735,Protein phosphorylation,"PIM2 protein, human"
11736,Cell Cycle Control,"MAPK11 protein, human"
11737,Cytokinesis,MAP4
11738,Cell Differentiation process,"VDR protein, human"
11739,T-Cell Development,"SH2 domain-containing leukocyte protein, 76-kDa"
11740,Cholesterol Homeostasis,Scavenger Receptor Class B Member 1
11741,RNA Binding,"DDX3X protein, human"
11742,Immune System Processes,"HAMP protein, human"
11743,Signal Transduction,"PKN1 protein, human"
11744,Meiosis,Cohesin Subunit SA-2
11745,Post-Translational Regulation,Transcription Initiation Factor IIA Alpha Chain
11746,Membrane Protein Traffic,"KRT18 protein, human"
11747,Signal Transduction,Extracellular Signal Regulated Kinases
11748,Ligand Binding,Bombesin Receptor
11749,Cell Differentiation process,"NR5A2 protein, human"
11750,Tumor Suppression,"MN1 protein, human"
11751,RNA Processing,"Eukaryotic Translation Initiation Factor 5, human"
11752,Protein phosphorylation,"TTN protein, human"
11753,Metal Ion Binding,"MORC2 protein, human"
11754,Mitotic Cell Cycle,"PLK2 protein, human"
11755,T-Cell Proliferation,"CD274 protein, human"
11756,Cell Movement,"MYO5A protein, human"
11757,Environment-to-Cell Communication,Probetacellulin
11758,Ligand Binding,Kinesin-Like Protein KIF23
11759,Hydrolysis,"PDE4B protein, human"
11760,Cell Differentiation process,"RARRES3 protein, human"
11761,Cytokine Signaling Process,"FAS protein, human"
11762,DNA Methylation Regulation,Activation-Induced Cytidine Deaminase
11763,Protein phosphorylation,"NT-3 Growth Factor Receptor, Human"
11764,Regulation of Cell Shape,"DLG1 protein, human"
11765,Receptor Signaling,"SSTR2 protein, human"
11766,Cell Cycle Control,"CCNA1 protein, human"
11767,Signal Transduction,"SKAP2 protein, human"
11768,Immune response,HLA-Bw6 antigen
11769,Signal Transduction,"CCXCR1 receptor, human"
11770,Signal Transduction,"Secretin Receptor, Human"
11771,Cell Adhesion,"SDC2 protein, human"
11772,Transcriptional Activation,EWSR1/ATF1 Fusion Protein Type 2
11773,Blood coagulation,"Protease-Activated Receptor 1, human"
11774,Signal Transduction,"AJUBA protein, human"
11775,Immune System Processes,"Immunoglobulin A, Human"
11776,G Protein-Coupled Receptor Signaling,"GPR120 protein, human"
11777,Apoptosis,"CERS5 protein, human"
11778,Signal Transduction,"KL protein, human"
11779,Protein-Carbohydrate Interaction,"ITLN1 protein, human"
11780,antigen binding,Tumor Antigen-specific Antibody
11781,Cell Respiration,COX7A2L Protein
11782,Cytokine Signaling,"MIF protein, human"
11783,Transmembrane Transport,"SLC8A1 protein, human"
11784,Drug resistance,Ribonucleoside-Diphosphate Reductase Subunit M2 B
11785,Protein-Protein Interaction,"SMAD2 protein, human"
11786,Signal Transduction,"TNFRSF13B protein, human"
11787,Protein phosphorylation,"PRKCE protein, human"
11788,Molecular Transport,"ABCC6 protein, human"
11789,Ligand Binding,"DRD4 protein, human"
11790,Receptor Signaling,Tumor Necrosis Factor Receptor
11791,Cytokine Signaling Process,Tumor Necrosis Factor Receptor
11792,Ubiquitinated Protein Degradation,"RNF43 protein, human"
11793,Protein phosphorylation,Receptor Protein-Tyrosine Kinases
11794,Ligand Binding,Protein Unc-119 Homolog A
11795,Cell Cycle Control,Centrosomal Protein of 55 kDa
11796,Muscle Contraction,Desmin
11797,Regulation of Cell Shape,Desmin
11798,Heparin Binding,"FGF22 protein, human"
11799,Virus-Cell Membrane Interaction,"PVR protein, human"
11800,Signal Transduction,"PTPN21 protein, human"
11801,DNA Binding,Zinc Finger Protein ZIC 1
11802,Transmembrane Transport,Neuromedin U
11803,Protein-Protein Interaction,"MYC Box-Dependent-Interacting Protein 1, human"
11804,Ligand Binding,Calcium and Integrin-Binding Protein 1
11805,chromatin remodeling,"CLOCK protein, human"
11806,Biologic Development,Thyroid Hormone Receptor Beta
11807,DNA Binding,Zinc Finger Protein Helios
11808,Proteolysis,"CASP2 protein, human"
11809,Negative Regulation of Apoptosis,JAZF1/SUZ12 Fusion Protein
11810,Cytokine Signaling,Mullerian duct inhibiting substance
11811,Receptor Signaling,"NRG1 protein, human"
11812,Signal Transduction,"SEMA4D protein, human"
11813,antigen binding,NLRP4 Antibody
11814,Cell Proliferation,"RBL2 protein, human"
11815,Muscle Contraction,"MYH11 protein, human"
11816,Cytokine Signaling,Small Inducible Cytokine A14
11817,Signal Transduction,"MKNK1 protein, human"
11818,Ligand Binding,"CADM1 protein, human"
11819,DNA Maintenance,"TOP3B protein, human"
11820,Transcriptional Regulation,"TP63 protein, human"
11821,Cell Proliferation Regulatory Process,"IL19 protein, human"
11822,Signal Transduction,"ASAH2 protein, human"
11823,Cell Proliferation,src-Family Kinases
11824,Adrenal Hormone Activity Induction,"corticotropin, human"
11825,Humoral Immunity,Ig Kappa Chain V-IV Region
11826,Ligand Binding,TNFRSF8 Gene Product
11827,Oxidation,"NADH Dehydrogenase [Ubiquinone] Flavoprotein 1, Mitochondrial"
11828,Cell Proliferation,"Tyrosine-Protein Kinase ABL1, human"
11829,Cell Growth,"TIF2 factor, human"
11830,Oxidation-Reduction,"DAO protein, human"
11831,DNA Topology Regulation,"Rad50 protein, human"
11832,Intercellular Communication Process,Interleukin-7 Receptor alpha Subunit
11833,Adipogenesis,"ZBTB7A protein, human"
11834,Transcriptional Regulation,Homeobox Protein Goosecoid
11835,Hydrolysis,SPHINGOMYELINASE
11836,Cell Proliferation Regulatory Process,"INHBB protein, human"
11837,Signal Transduction Inhibition,"DKK3 protein, human"
11838,Signal Transduction,Dapper Homolog 2
11839,G Protein-Coupled Receptor Signaling,"Sphingosine 1-Phosphate Receptor 3, Human"
11840,Protein phosphorylation,"Tyrosine-Protein Kinase Receptor Tie-1, human"
11841,Molecular Transport,"SLC31A1 protein, human"
11842,Molecular Transport,"ERBB2 Interacting Protein, Human"
11843,Signal Transduction,"PDPK1 protein, human"
11844,Ligand Binding,"proIslet peptide, human"
11845,Ubiquitination,F-Box Only Protein 11
11846,Mitotic Spindle Checkpoints,"USP44 protein, human"
11847,Protein-Protein Interaction,"IRS4 protein, human"
11848,Signal Transduction,STAT4 protein
11849,Hydrolysis,Phospholipase
11850,Tyrosine Phosphorylation,PDGFR-BB
11851,Ligand Binding,"IL10RB protein, human"
11852,Receptor Signaling,"IL10RB protein, human"
11853,Post-Translational Protein Processing,"FRAG1 protein, human"
11854,Apoptosis,"ING2 protein, human"
11855,Transcriptional Regulation,"Isx protein, human"
11856,Cell Proliferation Regulatory Process,EREG Gene Product
11857,Protein Degradation Inhibition,"TIMP3 protein, human"
11858,"Transcription, Genetic","GTF3C4 protein, human"
11859,Protein-Protein Interaction,"SQSTM1 protein, human"
11860,Signal Transduction,Disabled Homolog 2 Protein
11861,Metastasis Induction,"GR6 protein, human"
11862,DNA Binding,"Nuclear Factor of Activated T-Cells, Cytoplasmic 4"
11863,Muscle Contraction,"Tropomyosin Alpha-1 Chain, human"
11864,DNA Binding,"Putative POU Domain, Class 5, Transcription Factor 1B, human"
11865,Angiogenic Process,"TNF protein, human"
11866,Hematopoiesis,"CCL24 protein, human"
11867,Signal Transduction,Ras-Interacting Protein 1
11868,Nervous System Development,"Eomesodermin Homolog, human"
11869,Positive Regulation of Angiogenesis,"RRAS protein, human"
11870,Eye Development,"CYP1B1 protein, human"
11871,antigen binding,hepatitis A virus antibodies
11872,GTP Binding,"Rho-Related GTP-Binding Protein RhoJ, human"
11873,Transcriptional Regulation,Protein FEV
11874,DNA Binding,"GTF2H1 protein, human"
11875,Receptor Signaling,"FCRL1 protein, human"
11876,Cell-Matrix Junction,osteomodulin protein
11877,Nucleic Acid Binding,Chromodomain-Helicase-DNA-Binding Protein 5
11878,Cytokine Signaling Process,"CXCR4 protein, human"
11879,DNA Binding,Zinc Finger Protein ZIC 2
11880,Lipid Metabolism,"UGT8 protein, human"
11881,Signal Transduction,"SH2B protein, human"
11882,Signal Transduction,Guanine Nucleotide-Binding Protein Subunit Alpha-11
11883,Ligand Binding,Neuronal Acetylcholine Receptor Subunit Beta-4
11884,Protein-Protein Interaction,SH2D3C gene
11885,Cell Viability Process,"ORC1L protein, human"
11886,Signal Transduction,"MAP3K1 protein, human"
11887,Positive Regulation of Apoptosis,Probable Transcription Factor PML
11888,Signal Transduction,Semaphorin-6A
11889,Translational Regulation,"nucleolin protein, human"
11890,Negative Regulation of Complement Activation,"CD59 protein, human"
11891,Ligand Binding,"MST1R protein, human"
11892,Cytokine Signaling Process,"TNFRSF11B protein, human"
11893,Methylation,"EHMT1 protein, human"
11894,ATP Hydrolysis,Plasma Membrane Calcium-Transporting ATPases
11895,Transcriptional Repression,"PAWR protein, human"
11896,Cell Viability Process,"ORC3 protein, human"
11897,Cell Growth Regulation,Metallothionein-1G
11898,Ligand Binding,"CHRM3 protein, human"
11899,Positive Regulation of Apoptosis,Inhibitor of Nuclear Factor Kappa-B Kinase-Interacting Protein
11900,Angiogenic Process,angiogenin
11901,Protein phosphorylation,"MUSK protein, human"
11902,Biogenic Amine Metabolic Process,"DDC protein, human"
11903,Multi-Drug Resistance,ATP-Binding Cassette Sub-Family F Member 2
11904,Spermatogenesis,"Paired Box Protein Pax-5, human"
11905,DNA Binding,"CDK7 protein, human"
11906,nucleocytoplasmic transport,Nuclear Pore Complex Protein Nup107
11907,G Protein-Coupled Receptor Signaling,"RAI3 protein, human"
11908,folic acid metabolism,Methylenetetrahydrofolate reductase (NADPH)
11909,Metastasis Induction,Putative Insulin-Like Growth Factor 2 Antisense Gene Protein
11910,Intercellular Communication Process,"IFNGR1 protein, human"
11911,Signal Transduction,ADP-Ribosyl Cyclase 1
11912,nucleocytoplasmic transport,RAN GTPase Activating Protein 1
11913,Transcriptional Repression,"HDAC9 protein, human"
11914,Signal Transduction,"Mitogen-Activated Protein Kinase 3, human"
11915,Morphogenesis,"GDF10 protein, human"
11916,Intercellular Communication Process,"SFRP4 protein, human"
11917,Positive Regulation of Apoptosis,Truncated BID
11918,Cytokine Signaling,"Platelet Basic Protein, human"
11919,Signal Transduction,"CCR5 protein, human"
11920,Transcriptional Regulation,SPT6 Protein
11921,Hydrolysis,"LIPG protein, human"
11922,Proteolysis,Plasma Kallikrein
11923,Receptor Binding,"IGF1 protein, human"
11924,Signal Transduction,"CDC25A protein, human"
11925,Molecular Transport,"SLC28A3 protein, human"
11926,Receptor Signaling,"MPL protein, human"
11927,Signal Transduction,"AKAP9 protein, human"
11928,Cell Growth,"BLK protein, human"
11929,Transcriptional Repression,"EZH2 protein, human"
11930,Interleukin Signaling Process,"Interleukin-27 Subunit Alpha, human"
11931,Chemotaxis,"CCL21 protein, human"
11932,Cell Proliferation,Granulocyte Colony-Stimulating Factor Receptors
11933,Cell Defense Process,Granulocyte Colony-Stimulating Factor Receptors
11934,G Protein-Coupled Receptor Signaling,"GNB2 protein, human"
11935,Immune response,"TCF7 protein, human"
11936,Immunoregulation,HLA-A*24:02 antigen
11937,Stimulation of Cell Proliferation,"Fibroblast Growth Factor 2, human"
11938,Cell Movement,"TUBA1B protein, human"
11939,Signal Transduction,"DRG1 protein, human"
11940,Signal Transduction,TGF beta type III receptor
11941,Receptor Signaling,"NCR1 protein, human"
11942,Nucleotide Metabolism,"ATP Synthase Subunit Epsilon, Mitochondrial, Human"
11943,Protein-Protein Interaction,integrin alphavbeta6
11944,Transcriptional Regulation,"VHL protein, human"
11945,antigen binding,Cyclic citrullinated peptide antibody
11946,Platelet Activation,"F2RL3 protein, human"
11947,Immune response,"CXCL13 protein, human"
11948,Molecular Transport,Vesicle-Associated Membrane Protein 1
11949,Cell Differentiation process,RORC Gene Product
11950,Ligand Binding,"Gastrin/Cholecystokinin Type B Receptor, human"
11951,Transcriptional Regulation,"TCF21 protein, human"
11952,Signal Transduction,"RGS2 protein, human"
11953,Cell Proliferation,"HGF protein, human"
11954,Cell Growth,"High Affinity Nerve Growth Factor Receptor Isoform TrkA-III, human"
11955,Cell Adhesion,"ICAM1 protein, human"
11956,Base Excision Repair,"NEIL1 protein, human"
11957,Enzyme Inhibition,"TFPI2 protein, human"
11958,Oxidation-Reduction,"IMPDH1, human"
11959,Ligand Binding,"CCR9 protein, human"
11960,Ligand Binding,"FGFR3 protein, human"
11961,Cell Adhesion,"VCL protein, human"
11962,"Migration, Cell","PTPN14 protein, human"
11963,Signal Transduction,"CSK protein, human"
11964,Receptor Signaling,"FGFR1 protein, human"
11965,Ligand Binding,"APOA1 protein, human"
11966,Autophagy,Autophagy-Related Protein 13
11967,Intercellular Communication Process,"Kit Ligand, human"
11968,Regulation of Cell Shape,Growth Arrest-Specific Protein 2
11969,Signal Transduction,"CXCR7 protein, human"
11970,Neurogenesis,"ROBO3 protein, human"
11971,DNA Binding,"CDX2 Protein, human"
11972,Oxidation-Reduction,"GPX2 protein, human"
11973,Neurogenesis,"NGF protein, human"
11974,Cell Proliferation Regulatory Process,"CCDC6 protein, human"
11975,Inhibition of Cell Proliferation,"BTG2 protein, human"
11976,Signal Transduction,"SRPK1 protein, human"
11977,Heparin Binding,"RPL22 protein, human"
11978,Pattern Formation,"NR2F6 protein, human"
11979,Wound Healing,fibrillin-1
11980,Immunoregulation,"B- and T-Lymphocyte Attenuator, Human"
11981,Translational Activation,Ribosome Maturation Protein SBDS
11982,Cell Adhesion,procollagen Type I N-terminal peptide
11983,Cell Proliferation Regulatory Process,"CLEC11A protein, human"
11984,DNA Binding,Zinc Finger Protein 423
11985,Signal Transduction,Germinal Center-Associated Signaling and Motility Protein
11986,DNA Binding,"HOXC5 protein, human"
11987,Mitotic Recombination,"RAD52 protein, human"
11988,chromatin remodeling,Leucine-Rich Repeat and WD Repeat-Containing Protein 1
11989,RNA Transport,heterogeneous nuclear ribonucleoprotein A2-B1
11990,"Metabolic Detoxication, Drug","GPX1 protein, human"
11991,Serine/Threonine Phosphorylation,"ACVR2B protein, human"
11992,Receptor Signaling,"MAP2K2 protein, human"
11993,Chemotaxis,"Pro-Interleukin-16, human"
11994,Intercellular Communication Process,"Pro-Interleukin-16, human"
11995,Biologic Development,"RET protein, human"
11996,Cell Differentiation process,MafG Transcription Factor
11997,Receptor Signaling,bone morphogenetic protein 15
11998,Molecular Transport,"GJB2 protein, human"
11999,Receptor Signaling,"CXCR6 protein, human"
12000,Cell Movement,procollagen Type III-N-terminal peptide
12001,Ethanol Metabolism,Glutathione S-Transferase P
12002,G Protein-Coupled Receptor Signaling,CRF receptor type 1
12003,"Migration, Cell",Roundabout Homolog 4
12004,Signal Transduction,"Antigens, CD147"
12005,Ligand Binding,"FGFR4 protein, human"
12006,Receptor Signaling,"FGF19 protein, human"
12007,Receptor Mediated Endocytosis,"PLA2R1 protein, human"
12008,Oxidation-Reduction,"HSD17B6 protein, human"
12009,Cytokinesis,Protein ECT2
12010,Proteolysis,prothrombin fragment 1.2
12011,Chemotaxis,"CCL27 protein, human"
12012,Immunoregulation,"CCL27 protein, human"
12013,Nucleotide Excision Repair,DNA Repair Protein Complementing XP-C Cells
12014,Intercellular Communication Process,Platelet-Derived Growth Factor
12015,Immune System Processes,Golgi-Associated Plant Pathogenesis-Related Protein 1
12016,Protein-Protein Interaction,"DSP protein, human"
12017,Protein-Protein Interaction,"GNAI3 protein, human"
12018,DNA Binding,"CHD8 protein, human"
12019,Phosphorylation,"LYN protein, human"
12020,Cell Growth Regulation,"RTN4 protein, human"
12021,"Migration, Cell",Soluble ErbB-1
12022,Hydrolysis,"ADAMTS13 protein, human"
12023,Synaptic Transmission,"SNAP25 protein, human"
12024,Hydrolysis,"SGPP2 protein, human"
12025,Intercellular Communication Process,"TNFRSF11A protein, human"
12026,Receptor Signaling,"Mast/Stem Cell Growth Factor Receptor Kit, human"
12027,Cell Proliferation,Proto-Oncogene Proteins c-myb
12028,Cell Cycle Control,"AKAP13 protein, human"
