,CUI1,CUI2
2534,Plasma membrane,"MMP16 protein, human"
2535,Extracellular Space,Protein S100-A8
2536,Cytoskeleton,"KRT14 protein, human"
2537,Extracellular Space,"GDNF protein, human"
2538,Plasma membrane,"ACVR1C protein, human"
2539,Cytoplasm,"UBQLN4 protein, human"
2540,Cell Nucleus,MKL/Myocardin-Like Protein 1
2541,Centrosome,"CEP89 protein, human"
2542,Nuclear Matrix,centromere protein F
2543,Cellular Membrane,"ATP8A2 protein, human"
2544,Gap Junctions,"GJA1 protein, human"
2545,Plasma membrane,"5-Hydroxytryptamine Receptor 1A, human"
2546,Neurofilaments,Neurofilament Medium Polypeptide
2547,Wall of rough endoplasmic reticulum,"TAP1 protein, human"
2548,Cell Nucleus,"NR0B2 protein, human"
2549,Mitochondria,"Uncharacterized Protein C2orf25, Mitochondrial"
2550,Natural Killer Cells,"NCR3 protein, human"
2551,Cytoskeleton,Catenins
2552,Cytoplasm,"DPP9 protein, human"
2553,Extracellular Space,"SPINT1 protein, human"
2554,Cytoplasm,"CLOCK protein, human"
2555,Extracellular Space,Mullerian duct inhibiting substance
2556,Microtubule Bundle,"MARK2 protein, human"
2557,Leukocytes,Protegrin
2558,Mitochondrial Membranes,Long-Chain Fatty Acid Transport Protein 3
2559,Nucleoplasm,"MBD4 protein, human"
2560,Cell Nucleus,"NR4A1 protein, human"
2561,macrophage,"CD163 protein, human"
2562,Activated Lymphocyte,"CD69 protein, human"
2563,Cytoplasm,SUMO-1 Protein
2564,Plasma membrane,"ABCA1 protein, human"
2565,Cytoskeleton,"MYO1F protein, human"
2566,Electron-Transport Chain of the Respiratory Enzymes,"SDHD protein, human"
2567,Cell Nucleus,"SOX17 protein, human"
2568,Epithelial Cells,"CCL19 protein, human"
2569,Plasma membrane,"Neurexin-2, human"
2570,Serum,Complement System Proteins
2571,Epithelial Cells,C-C Motif Chemokine 23
2572,Nucleosome Core Particle,"Histone H2B Type 1-D, human"
2573,Cytoskeleton,Protein Hook Homolog 3
2574,Extracellular Space,"MMP13 protein, human"
2575,Cellular Membrane,Golgi Phosphoprotein 2
2576,Cell Nucleus,"CDKN2D protein, human"
2577,Plasma membrane,"CD46 protein, human"
2578,Extracellular Space,"AREG protein, human"
2579,trans-Golgi Network,Prostaglandin F2 Receptor Negative Regulator
2580,Wall of rough endoplasmic reticulum,"TAPBP protein, human"
2581,Epithelial Cells,"CCL21 protein, human"
2582,Cytoplasm,"PTPRE protein, isoform 2, human"
2583,Cell Nucleus,"ID4 protein, human"
2584,Cytoplasm,"DRG1 protein, human"
2585,Extracellular Space,Growth Factor
2586,Mitochondria,"MECR protein, human"
2587,Cellular Membrane,Transient Receptor Potential Cation Channel Subfamily V Member 6
2588,Plasma membrane,"Integrin Beta-2, human"
2589,Plasma membrane,Tumor Necrosis Factor Receptor Superfamily Member 21
2590,Cell Nucleolus,"FMR1 protein, human"
2591,Plasma membrane,"PLAUR protein, human"
2592,Extracellular Space,"EGFL6 protein, human"
2593,Cytoplasm,Inhibitor of Nuclear Factor Kappa-B Kinase Subunit Beta
2594,Plasma membrane,"CD3E protein, human"
2595,Extracellular Space,"FGF19 protein, human"
2596,Testis,Sex Hormone-Binding Globulin
2597,Cellular Membrane,Immunoglobulin Superfamily Member 8
2598,Cytoskeleton,"FLNC protein, human"
2599,Cytoplasm,"FOXM1 protein, human"
2600,Outer Leaflet of the Lipid Bilayer,CD109 Antigen
2601,Cytoskeleton,Centrosomal Protein of 170 kDa Protein B
2602,Cytoplasm,Protein Lin-28 Homolog B
2603,Extracellular Matrix,Thrombospondin 1
2604,Cytoplasm,"NR5A2 protein, human"
2605,Plasma membrane,"VTCN1 protein, human"
2606,Cell Nucleus,Mediator of RNA Polymerase II Transcription Subunit 12
2607,Cytoplasm,constitutive androstane receptor
2608,Cytoplasmic matrix,"SOCS2 protein, human"
2609,Plasma membrane,"FAS protein, human"
2610,Endoplasmic Reticulum,"TAP1 protein, human"
2611,Epithelial Cells,"CXCL12 protein, human"
2612,Cell Nucleus,"TFAP2B protein, human"
2613,Inner mitochondrial membrane,COX7A2L Protein
2614,Cytoskeleton,Desmin
2615,Cytoplasm,"PTPN21 protein, human"
2616,Rod Photoreceptors,"Rhodopsin, Human"
2617,Cellular Membrane,"Butyrophilin-Like Protein 2, human"
2618,Central Nervous System,Small Inducible Cytokine A14
2619,Cytoskeleton,"PDLIM3 protein, human"
2620,Centrioles,"CEP76 protein, human"
2621,"Mitochondrial Membrane, Outer","ACSL3 protein, human"
2622,Plasma membrane,"KIR2DS4 protein, human"
2623,Plasma membrane,"Large Neutral Amino Acids Transporter Small Subunit 1, human"
2624,Autophagosome,"GABARAPL2 protein, human"
2625,late endosome,"Phosphatidylinositol 3-Kinase Catalytic Subunit Type 3, human"
2626,Nucleoplasm,"Histone-Lysine N-Methyltransferase H3 Lysine-79 Specific, Human"
2627,Plasma membrane,"CD69 protein, human"
2628,Cell Nucleolus,F-Box Only Protein 11
2629,Desmosome,p53 Apoptosis Effector Related to PMP-22
2630,T-Lymphocyte,"TNFSF4 protein, human"
2631,Smooth endoplasmic reticulum membrane,"ACSL6 protein, human"
2632,Cytoplasm,GMP synthase (glutamine hydrolysing)
2633,Caveolae,Plasmalemma Vesicle-Associated Protein
2634,Smooth endoplasmic reticulum membrane,Protein Transport Protein Sec16A
2635,Cytoplasm,"Diacylglycerol Kinase Eta, human"
2636,Microtubules,"KIF20B protein, human"
2637,Cellular Membrane,"Large Neutral Amino Acids Transporter Small Subunit 4, human"
2638,Cellular Membrane,Apolipoprotein E
2639,Cytoplasmic matrix,Heat Shock Protein HSP 90-Alpha
2640,Plasma membrane,"transferrin receptor 2, human"
2641,Plasma membrane,"IFNGR2 protein, human"
2642,Cytoskeleton,Myosin-1
2643,Plasma membrane,"CCRL1 protein, human"
2644,Ribosomes,"RPL7A protein, human"
2645,Chromatin,Nucleus Accumbens-Associated Protein 2
2646,Extracellular Space,"Islet Amyloid Polypeptide, human"
2647,Epithelial Cells,"CXCL14 protein, human"
2648,Cell Nucleus,"KDM2B protein, human"
2649,Cytokeratin filaments,"KRT5 protein, human"
2650,Ribosomes,"Lamr1 protein, human"
2651,Intercellular Junctions,"SORBS2 protein, human"
2652,Cellular Membrane,"SLC47A2 protein, human"
2653,Plasma membrane,"SLC47A2 protein, human"
2654,Wall of rough endoplasmic reticulum,"UGT1A9 protein, human"
2655,Cytoplasmic matrix,Protein Sprouty Homolog 2
2656,Sarcolemma,"DYSF protein, human"
2657,Cytoskeleton,LIM and SH3 Domain Protein 1
2658,Postsynaptic membrane,Gamma-Aminobutyric Acid Receptor Subunit Alpha-3
2659,Membranous cytoplasmic organelle,"Proenkephalin-A, human"
2660,"Mitochondrial Membrane, Outer","VDAC1 protein, human"
2661,Cytoplasm,Heterogeneous Nuclear Ribonucleoprotein D0
2662,Secretory Vesicles,Chromogranins
2663,Endoplasmic Reticulum,Prolyl 4-Hydroxylase Subunit Alpha-2
2664,Smooth endoplasmic reticulum membrane,"3 Beta-Hydroxysteroid Dehydrogenase/Delta 5-->4-Isomerase Type 2, human"
2665,Autophagosome,Immunity-Related GTPase Family M Protein
2666,Cellular Membrane,"ABCB6 protein, human"
2667,Cell Nucleus,mts2 endopeptidase protein
2668,Membrane of the Golgi Apparatus,"LGR6 protein, human"
2669,Cytoplasmic matrix,"PHLPP1 protein, human"
2670,Cavity of endosome,"CTSS protein, human"
2671,Extracellular Space,BTC Gene Product
2672,Cytoplasm,"CHI3L1 protein, human"
2673,Cytoskeleton,"PDLIM2 protein, human"
2674,Plasma membrane,"NCR3 protein, human"
2675,Plasma membrane,"ABCC6 protein, human"
2676,Centrosome,"Casein Kinase I Isoform Delta, human"
2677,Endoplasmic Reticulum,Protein Phosphatase 1 Regulatory Subunit 15A
2678,Extracellular Space,"FGF22 protein, human"
2679,Inner mitochondrial membrane,"UCP1 protein, human"
2680,Smooth endoplasmic reticulum membrane,"RCE1 protein, human"
2681,Cellular Membrane,"CLCA2 protein, human"
2682,Cellular Membrane,Zeta-chain hemoglobin
2683,Plasma membrane,17-Beta-Hydroxysteroid Dehydrogenase 7
2684,Membrane of the Golgi Apparatus,"GABARAPL2 protein, human"
2685,Cell Nucleus,Selenocysteine-Specific Elongation Factor
2686,peripheral blood,"PLAU protein, human"
2687,Extracellular Space,"IFNA2 protein, human"
2688,Cavity of lysosome,SPHINGOMYELINASE
2689,Axon,"Cholecystokinin, human"
2690,Inner mitochondrial membrane,Human Adenine Nucleotide Translocator-3
2691,Cell Nucleus,"TLE2 protein, human"
2692,Plasma membrane,"ALK protein, human"
2693,Plasma membrane,"RRAS protein, human"
2694,Membrane of the Golgi Apparatus,"ACER2 protein, human"
2695,Cell Nucleus,Transcription Factor HES-3
2696,Cellular Membrane,"SLC7A6 protein, human"
2697,Plasma membrane,"Large Neutral Amino Acids Transporter Small Subunit 4, human"
2698,Plasma membrane,"CAMLG protein, human"
2699,Cell Nucleus,"POLK protein, human"
2700,Golgi Apparatus,"PCSK9 protein, human"
2701,Plasma membrane,"ITGA5 protein, human"
2702,Extracellular Space,"Serotransferrin, human"
2703,Plasma membrane,"TLR2 protein, human"
2704,Extracellular Space,"HBEGF protein, human"
2705,Plasma membrane,Fibroblast Growth Factor Receptor Family Isoform IIIc
2706,Cell Nucleus,RORC Gene Product
2707,Extracellular Matrix,Galectin 1
2708,Inner mitochondrial membrane,"ATP5B protein, human"
2709,Cytoskeleton,Septin-8
2710,Plasma membrane,"KIR2DL3 protein, human"
2711,Ribosomes,"RNA, Ribosomal, 18S"
2712,Germinal Center B-Lymphocyte,Germinal Center-Associated Signaling and Motility Protein
2713,Cellular Membrane,Piezo-Type Mechanosensitive Ion Channel Component 2
2714,Cytokeratin filaments,"KRT14 protein, human"
2715,Plasma,"Coagulation Factor V, Human"
2716,Plasma membrane,"PCDH7 protein, human"
2717,Plasma membrane,CD14 Antigen
2718,Endoplasmic Reticulum,"LCLAT1 protein, human"
2719,Cell Nucleus,"ZFHX3 protein, human"
2720,Plasma membrane,"SLC3A2 protein, human"
2721,Endoplasmic Reticulum,"PTGS1 protein, human"
2722,Plasma membrane,"Interleukin-13 Receptor Subunit Alpha-2, human"
2723,Cell Nucleus,RecQ-Mediated Genome Instability Protein 2
2724,Plasma membrane,"Neuropilin-1, Human"
2725,Plasma membrane,Ephrin-A
2726,Plasma membrane,"SDC2 protein, human"
2727,Centrosome,"CNTRL protein, human"
2728,Cell Nucleus,Thyroid Hormone Receptor Beta
2729,Cellular Membrane,"UCP1 protein, human"
2730,Lymphocyte,"SELPLG protein, human"
2731,Apical Domain of the Epithelium,"SHROOM2 protein, human"
2732,"Pituitary Gland, Posterior","Oxytocin, human"
2733,Wall of rough endoplasmic reticulum,Transmembrane Protein 173
2734,Autophagosome,"MAP1LC3B protein, human"
2735,Actin myofilament,Tropomyosin Alpha-4 Chain
2736,Golgi Apparatus,"FRAG1 protein, human"
2737,Plasma membrane,"Pro-Neuregulin-3, Membrane-Bound Isoform, human"
2738,Natural Killer Cells,"CD244 protein, human"
2739,Cell Nucleus,"CCNH protein, human"
2740,Extracellular Space,"INHBA protein, human"
2741,Cellular Membrane,"MLN51 protein, human"
2742,Cytoplasm,Amyloid Beta Precursor Protein-Binding Protein 2
2743,Cell Nucleus,"TACC1 protein, human"
2744,Postsynaptic membrane,Neuronal Acetylcholine Receptor Subunit Alpha-5
2745,Cell Nucleolus,"nucleolin protein, human"
2746,Plasma membrane,"GPC3 protein, human"
2747,Plasma membrane,"TIGIT protein, human"
2748,Smooth endoplasmic reticulum membrane,Protein Transport Protein Sec31A
2749,Cell Nucleus,"endothelial PAS domain protein 1, human"
2750,"Mitochondrial Membrane, Outer",NLR Family Member X1
2751,Plasma membrane,"SLC43A1 protein, human"
2752,Wall of rough endoplasmic reticulum,"Eukaryotic Translation Initiation Factor 2-Alpha Kinase 3, human"
2753,Cellular Membrane,Excitatory Amino Acid Transporter 2
2754,Extracellular Matrix,matrix Gla protein
2755,Epithelial Cells,"CCL5 protein, human"
2756,Bone Marrow,Granulocyte Colony-Stimulating Factor
2757,Membrane of the Golgi Apparatus,"Toll-Like Receptor 9, human"
2758,Cell Nucleus,Hepatocyte Nuclear Factor 3-gamma
2759,Extracellular Space,"TFF2 protein, human"
2760,Proximal Convoluted Tube,"SLC47A2 protein, human"
2761,Nucleosome Core Particle,Histone H3.3
2762,Cell Nucleus,"NR2F6 protein, human"
2763,Cytoskeleton,"SPTBN2 protein, human"
2764,Plasma membrane,"Anti-Mullerian Hormone Receptor Type II, Human"
2765,Cell Nucleus,heterogeneous nuclear ribonucleoprotein A2-B1
2766,Cytoplasm,"NR5A1 protein, human"
2767,Fetus,"AFP protein, human"
2768,Extracellular Space,"Neurotensin, human"
2769,"Mitochondrial Membrane, Outer",Mitofusin-2
2770,Cell Nucleus,"BRD4 protein, human"
2771,Cytoplasm,"PTPN12 protein, human"
2772,Cell Nucleus,"ETS1 protein, human"
2773,Plasma membrane,"MRC1 protein, human"
2774,Extracellular Matrix,Elastin
2775,Cavity of lysosome,"CTSS protein, human"
2776,Cytoplasm,AR Gene Product
2777,Cytoplasmic matrix,"TPH1 protein, human"
2778,Cytoskeleton,"KRT1 protein, human"
2779,Cytoplasmic matrix,"AJUBA protein, human"
2780,Plasma membrane,"KL protein, human"
2781,Plasma membrane,"AMIGO2 protein, human"
2782,Plasma membrane,"FAT1 protein, human"
2783,Cell Nucleus,DNA Mismatch Repair Protein PMS1
2784,Filopodia,Podoplanin
2785,Cell Nucleus,"GLI1 protein, human"
2786,Cellular Membrane,EH Domain-Containing Protein 1
2787,Plasma membrane,"ASAH2 protein, human"
2788,Plasma membrane,"SHROOM2 protein, human"
2789,Cellular Membrane,Protein CASP
2790,Mammary gland,alpha-Lactalbumin
2791,Cytoplasm,"DAZ1 protein, human"
2792,Cell Nucleus,"SOX2 protein, human"
2793,Plasma membrane,Neurexin-1-Beta
2794,Extracellular Space,"BMP8B protein, human"
2795,Cytoplasm,"ARHGAP35 protein, human"
2796,Cell Nucleus,"Cyclin-Dependent Kinase Inhibitor 2A, human"
2797,Extracellular Space,"VEGF165 protein, human"
2798,Plasma membrane,"CXCR4 protein, human"
2799,Cell Nucleus,elk-1 protein
2800,Extracellular Space,"GC, vitamin D binding protein, human"
2801,Cellular Membrane,"SLC5A2 protein, human"
2802,Cell Nucleus,"PARP2 protein, human"
2803,Cell Nucleus,Nuclear Receptor Subfamily 1 Group D Member 2
2804,Epithelial Cells,"CCL17 protein, human"
2805,Cytoplasm,Serine/Threonine Protein Kinase NIK
2806,Cell Nucleus,Repair Complex
2807,Zonula Adherens,"TIGIT protein, human"
2808,Plasma membrane,Plasma Membrane Calcium-Transporting ATPases
2809,Extracellular Space,"Placental Growth Factor Isoform 1, Human"
2810,Plasma membrane,Leucine-Rich Repeat-Containing G-Protein Coupled Receptor 5
2811,Cell Nucleus,"CCNC protein, human"
2812,Early endosome,"CFTR protein, human"
2813,Plasma membrane,"IL12RB1 protein, human"
2814,Plasma membrane,"AMPH protein, human"
2815,Plasma membrane,"Platelet Endothelial Cell Adhesion Molecule, human"
2816,Leukocytes,"Platelet Endothelial Cell Adhesion Molecule, human"
2817,Blood - brain barrier anatomy,"SLC2A1 protein, human"
2818,T-Lymphocyte and Natural Killer Cell,"CD160 protein, human"
2819,Cytoplasm,"Testis-Expressed Sequence 40 Protein, human"
2820,Cellular Membrane,"GRIA3 protein, human"
2821,Membrane of lysosome,"TLR7 protein, human"
2822,Cell Nucleus,"DET1 protein, human"
2823,Cell Nucleus,"TOP3A protein, human"
2824,Smooth endoplasmic reticulum membrane,"ITPR1 protein, human"
2825,Cell Nucleus,DNA topoisomerase II binding protein
2826,Plasma membrane,"TM4SF1 protein, human"
2827,Cell Nucleus,Histone H4
2828,Cytoskeleton,"ACTN1 protein, human"
2829,Cellular Membrane,"FMR1 protein, human"
2830,Cell Nucleus,Nuclear Receptor ROR-Gamma
2831,telomere,"Rif1 protein, human"
2832,Cell Nucleus,"SPI1 protein, human"
2833,Extracellular Space,"SPAG11B protein, human"
2834,Cell Nucleus,"XPA protein, human"
2835,Nucleosomes,Testis-Specific Y-Encoded-Like Protein 2
2836,Extracellular Matrix,N-telopeptide
2837,Cytoskeleton,Prelamin-A/C
2838,Wall of rough endoplasmic reticulum,Bcl-2-Related Ovarian Killer Protein
2839,Membrane of lysosome,"UPF0577 Protein KIAA1324, Human"
2840,Alpha Granule,connective tissue activating peptide III
2841,Epithelial Cells,"XCL1 protein, human"
2842,Plasma membrane,"ADRA1A protein, human"
2843,Cell Nucleus,RARA Gene Product
2844,Bone Marrow,"GFI1B protein, human"
2845,Plasma membrane,Probetacellulin
2846,Cell Nucleus,AR Gene Product
2847,Cytoskeleton,Neurofilament Medium Polypeptide
2848,Cell Nucleus,"HDAC11 protein, human"
2849,Wall of rough endoplasmic reticulum,"Calnexin, human"
2850,Cell Nucleus,"LHX1 protein, human"
2851,Membrane of lysosome,ATP-Binding Cassette Sub-Family A Member 5
2852,Cell Nucleus,"CHD4 protein, human"
2853,Membrane of lysosome,"SLC36A1 protein, human"
2854,Cilia,"PKD1L1 protein, human"
2855,Rod Cell Outer Segment,"Rhodopsin, Human"
2856,Cytoplasm,"ARNTL protein, human"
2857,Cell Nucleus,"NFIB protein, human"
2858,Epithelial Cells,Monocyte Chemoattractant Protein 4
2859,Membrane of the Golgi Apparatus,Phosphatidylcholine:Ceramide Cholinephosphotransferase 2
2860,Sarcomeres,"PDLIM3 protein, human"
2861,Extracellular Space,"MMP10 protein, human"
2862,Cytoplasm,PGR Gene Product
2863,Cellular Membrane,Low-Density Lipoprotein Receptor-Related Protein 1B
2864,Cell Nucleus,"SOX9 protein, human"
2865,Epithelial Cells,"CXCL3 protein, human"
2866,Membrane of the Golgi Apparatus,"Alpha-1,3-Mannosyl-Glycoprotein 4-Beta-N-Acetylglucosaminyltransferase C"
2867,Spleen Tissue,"S100Z protein, human"
2868,Ion Channel,"TRPM7 protein, human"
2869,Cytoplasm,"Receptors, Nuclear"
2870,Extracellular Matrix,Alpha-Tectorin
2871,Extracellular Space,VEGFA Gene Product
2872,Plasma membrane,"ALPP protein, human"
2873,Cell Nucleus,"IFI16 protein, human"
2874,Cellular Membrane,Protein Transport Protein Sec16A
2875,Cytoplasm,"CASP8 protein, human"
2876,Cell Nucleus,Myogenin
2877,Cell Nucleus,"FUBP1 protein, human"
2878,Mitochondria,"APEX2 protein, human"
2879,Cell Nucleus,"ASCL1 protein, human"
2880,Cell Nucleus,H/ACA Ribonucleoprotein Complex Non-Core Subunit NAF1
2881,Plasma membrane,Cytokine Receptor-Like Factor 1
2882,Plasma membrane,"TLR3 protein, human"
2883,Cellular Membrane,L-Type Amino Acid Transporter
2884,Cytoplasmic matrix,"Serine Hydroxymethyltransferase, Cytosolic"
2885,Extracellular Space,"HGF protein, human"
2886,Cytoplasmic matrix,"IMPDH1, human"
2887,Nucleosome Core Particle,Histone H3
2888,Plasma membrane,Protein CIP2A
2889,Plasma membrane,Exocyst Complex Component 7
2890,Plasma membrane,Platelet-Derived Growth Factor Receptor
2891,Extracellular Matrix,procollagen Type I N-terminal peptide
2892,Inner nuclear membrane,"Lamina-Associated Polypeptide 2, Isoforms Beta/Gamma"
2893,Lysosomes,"CTSK protein, human"
2894,Cytoskeleton,"S100A12 protein, human"
2895,Cell Nucleus,Heterogeneous Nuclear Ribonucleoprotein D0
2896,Plasma membrane,HLA-DR15 antigen
2897,Bone Marrow,"CSF1 protein, human"
2898,Extracellular Space,"IL1RN protein, human"
2899,Endoplasmic Reticulum,"EXTL2 protein, human"
2900,Golgi Apparatus,"DNM1L protein, human"
2901,Secretory Vesicles,Neuroendocrine Secretory Protein 55
2902,Plasma membrane,Soluble ErbB-1
2903,Cell Nucleus,"BRE protein, human"
2904,trans-Golgi Network,"UPF0577 Protein KIAA1324, Human"
2905,Extracellular Space,"Follistatin-Related Protein, Human"
2906,Plasma membrane,Armadillo Repeat Protein Deleted In Velo-Cardio-Facial Syndrome
2907,Plasma membrane,"CD9 protein, human"
2908,Plasma membrane,"TNFSF8 protein, human"
2909,Intercellular Junctions,cadherin 5
2910,Cell Nucleus,"ELF3 protein, human"
2911,Microtubules,NAD-Dependent Deacetylase Sirtuin-2
2912,Cytoplasmic matrix,"BAG Family Molecular Chaperone Regulator 3, human"
2913,Bone Marrow,Colony-Stimulating Factors
2914,Plasma membrane,"EPHA3 protein, human"
2915,Cell Nucleus,PR Domain Zinc Finger Protein 16
2916,Cell Nucleus,"APP protein, human"
2917,Cell Nucleus,"Histone H1.4, human"
2918,Cytoskeleton,"LCP1 protein, human"
2919,Cytoplasm,"RELA protein, human"
2920,Cytoplasm,"MLN51 protein, human"
2921,Zonula Adherens,"NECTIN1 protein, human"
2922,Plasma membrane,"Rho-Related GTP-Binding Protein RhoJ, human"
2923,Secretory Vesicles,"PCSK1 protein, human"
2924,Cell Nucleus,T-Box Brain Protein 1
2925,Endoplasmic Reticulum,Inhibitor of Nuclear Factor Kappa-B Kinase-Interacting Protein
2926,Cell Nucleus,Cip1-Interacting Zinc Finger Protein
2927,Cellular Membrane,Sodium/Nucleoside Cotransporter 2
2928,Extracellular Space,"Protein IGHV3-21, Human"
2929,Secretory Vesicles,Vesicle-Associated Membrane Protein 1
2930,Cell Nucleus,"Inositol-Trisphosphate 3-Kinase C, Human"
2931,Nucleosomes,Histone H3
2932,Cytoplasm,"CSK protein, human"
2933,Cell Nucleus,"PIN1 protein, human"
2934,Extracellular Space,"PTN protein, human"
2935,Membrane of the Golgi Apparatus,Protein Transport Protein Sec23B
2936,Extracellular Space,"HCRT protein, human"
2937,Cellular Membrane,ATP-Binding Cassette Transporters
2938,Lysosomes,"UVRAG protein, human"
2939,Plasma membrane,Hyaluronan Synthase 2
2940,Cytoplasm,"TRIM5 protein, human"
2941,Plasma membrane,"FGFR4 protein, human"
2942,Cell Nucleus,"TSG101 protein, human"
2943,Testis,"NUT Family Member 1, human"
2944,Plasma membrane,Sodium Channel Protein Type 1 Subunit Alpha
2945,Plasma membrane,"IGF1R protein, human"
2946,Mucus-Secreting Cell,"GCNT3 protein, human"
2947,Extracellular Matrix,type I collagen alpha 1
2948,Nucleosome Core Particle,"H2AX protein, human"
2949,Focal Adhesions,Lipoma-Preferred Partner
2950,Cell Nucleus,Carbohydrate-Responsive Element-Binding Protein
2951,Plus end of microtubule,"MAPRE1 protein, human"
2952,Cell Nucleus,"DCLRE1A protein, human"
2953,Ion Channel,"ANO1 protein, human"
2954,Centrosome,Pericentriolar Material 1 Protein
2955,Cell Nucleus,Ubiquitin-Conjugating Enzyme E2 R1
2956,Extracellular Matrix,Thrombospondins
2957,Cytoplasmic matrix,"EVL protein, human"
2958,Cell Nucleus,"HOXA1 protein, human"
2959,Cellular Membrane,"SLC39A6 protein, human"
2960,Plasma membrane,"SELE protein, human"
2961,Smooth endoplasmic reticulum membrane,UDP-Glucuronosyltransferase 1-4
2962,Plasma membrane,"EPGN protein, human"
2963,Zonula Adherens,"CTNNA1 protein, human"
2964,Cytoplasm,Orphan Nuclear Receptors
2965,Monocytes,"CD163 protein, human"
2966,Plasma membrane,"C-X-C Chemokine Receptor Type 1, human"
2967,Plasma membrane,"Low Affinity Immunoglobulin Gamma Fc Region Receptor II-C, human"
2968,Wall of endosome,Sorting Nexin-18
2969,Membrane of the Golgi Apparatus,Vesicle Transport through Interaction with t-SNAREs Homolog 1A
2970,Cellular Membrane,"SLC7A8 protein, human"
2971,Extracellular Space,"GDF10 protein, human"
2972,Central Nervous System,"Platelet Basic Protein, human"
2973,Cellular Membrane,Solute Carrier Organic Anion Transporter Family Member 1B3
2974,Plasma membrane,Thromboxane A2 Receptor
2975,Cell Nucleus,DNA-Binding Protein Inhibitor ID-3
2976,Plasma membrane,"KIR2DS1 protein, human"
2977,Endoplasmic Reticulum,"USP17L2 protein, human"
2978,Cytoplasm,"Inositol-Trisphosphate 3-Kinase C, Human"
2979,Plasma membrane,"High Affinity Nerve Growth Factor Receptor Isoform TrkA-III, human"
2980,Cytoplasmic matrix,Serpin B9
2981,T-Lymphocyte,RAS Guanyl-Releasing Protein 1
2982,Centromere,"NUF2 protein, human"
2983,Nuclear Matrix,Heterogeneous-Nuclear Ribonucleoprotein Group M
2984,Membrane of the Golgi Apparatus,"CHST15 protein, human"
2985,Cellular Membrane,Protein Transport Protein Sec23B
2986,Ion Channel,Chloride Anion Exchanger
2987,Cellular Membrane,"SLC26A6 protein, human"
2988,Golgi Apparatus,"AGRP protein, human"
2989,Cell Nucleus,Nuclear Proteins
2990,Cytoplasm,"S100P protein, human"
2991,Centromere,"Chromatin Modification-Related Protein MEAF6, human"
2992,Cell Nucleolus,"RBM14 protein, human"
2993,Cellular Membrane,"GRIN2B protein, human"
2994,Chromatin,Sister Chromatid Cohesion Protein PDS5 Homolog A
2995,Cell Nucleus,"LATS2 protein, human"
2996,Extracellular Space,Becaplermin
2997,Nucleoplasm,"PALB2 protein, human"
2998,Plasma membrane,HLA-A*02:01 antigen
2999,Cytoskeleton,"TTN protein, human"
3000,Plasma membrane,"ERBB3 protein, human"
3001,Extracellular Space,Bone Morphogenetic Proteins
3002,Exosomes,"Alpha-1-Acid Glycoprotein 1, human"
3003,Wall of rough endoplasmic reticulum,UDP-Glucuronosyltransferase 1-4
3004,Plasma membrane,CD34 Antigens
3005,Plasma membrane,"Receptors, Colony-Stimulating Factor"
3006,Plasma membrane,"TJP1 protein, human"
3007,Plasma membrane,Short Transient Receptor Potential Channel 4
3008,Cytoplasm,"LZTS1 protein, human"
3009,Centromere,"TPR protein, human"
3010,Plasma membrane,"SELPLG protein, human"
3011,Stereocilia,Usher Syndrome Type-1G Protein
3012,Cell Nucleus,MafK Transcription Factor
3013,Ion Channel,Non-Voltage-Dependent Calcium Channel
3014,peroxisome,"DAO protein, human"
3015,Plasma membrane,"HAVCR1 protein, human"
3016,Plasma membrane,"Annexin A8-Like Protein 1, human"
3017,Plasma membrane,Glycoprotein A33
3018,Cellular Membrane,"TRPM7 protein, human"
3019,Extracellular Space,Mitochondrial-Derived Peptide MOTS-c
3020,Plasma membrane,Neurexin-1
3021,Extracellular Space,"CTRB1 protein, human"
3022,Cytoplasmic matrix,"RNF130 protein, human"
3023,Extracellular Space,Pro-Epidermal Growth Factor
3024,Smooth endoplasmic reticulum membrane,"AMFR protein, human"
3025,Wall of rough endoplasmic reticulum,Alkaline Ceramidase 3
3026,Cell Nucleolus,"NLK protein, human"
3027,Plasma membrane,"NLGN4X protein, human"
3028,Cell Nucleus,"SPO11 protein, human"
3029,Cell Nucleus,Homeobox Protein DLX-5
3030,Cytoskeleton,gamma-Tubulin
3031,Cell Nucleus,"CCNE1 protein, human"
3032,Membrane of the Golgi Apparatus,Golgin Subfamily A Member 5
3033,Extracellular Space,Epidermal Growth Factor
3034,Central Nervous System,"CXCL14 protein, human"
3035,Plasma membrane,"SLC47A1 protein, human"
3036,Cytoplasm,"TPT1 protein, human"
3037,Cell Nucleus,"SKIV2L protein, human"
3038,Cell Nucleus,"Hoxc9 protein, human"
3039,Cell Nucleus,"NEDD8 protein, human"
3040,Nucleoplasm,"RPA2 protein, human"
3041,Plasma membrane,Chloride Anion Exchanger
3042,Cytoplasm,"Beta-Arrestin-2, human"
3043,Extracellular Space,Leu-Enkephalin
3044,Central Nervous System,"CCL27 protein, human"
3045,Cellular Membrane,Cytoplasmic Phosphatidylinositol Transfer Protein 1
3046,Ion Channel,"sodium channel, voltage-gated, type II, alpha 1"
3047,Endoplasmic Reticulum,"CYP7B1 protein, human"
3048,Cytoplasm,"Protein LSM14 Homolog A, human"
3049,Cytoplasm,Retinoic Acid Receptor
3050,Microfilaments,"Actin, Gamma 2"
