,CUI1,CUI2
3413,lens fiber cell differentiation,negative regulation of lens fiber cell differentiation
3414,embryonic skeletal joint development,negative regulation of embryonic skeletal joint development
3415,choline O-acetyltransferase activity,negative regulation of choline O-acetyltransferase activity
3416,synaptic vesicle transport,negative regulation of synaptic vesicle transport
3417,cell cycle G1/S phase transition,negative regulation of cell cycle G1/S phase transition
3418,cell cycle G1/S phase transition,negative regulation of cell cycle G1/S phase transition
3419,protein localization to microtubule,negative regulation of protein localization to microtubule
3420,late endosome to lysosome transport,negative regulation of late endosome to lysosome transport
3421,nuclear migration along microtubule,negative regulation of nuclear migration along microtubule
3422,embryonic camera-type eye development,negative regulation of embryonic camera-type eye development
3423,response to oxidative stress,negative regulation of response to oxidative stress
3424,supramolecular fiber organization,negative regulation of supramolecular fiber organization
3425,protein polyubiquitination,negative regulation of protein polyubiquitination
3426,alcohol biosynthetic process,negative regulation of alcohol biosynthetic process
3427,dendritic spine maintenance,negative regulation of dendritic spine maintenance
3428,lysine biosynthetic process via aminoadipic acid,negative regulation of lysine biosynthetic process via aminoadipic acid
3429,neurofibrillary tangle assembly,negative regulation of neurofibrillary tangle assembly
3430,RNA polymerase II regulatory region sequence-specific DNA binding,negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding
3431,type I interferon signaling pathway,suppression by virus of host type I interferon-mediated signaling pathway
3432,Complement Activation,suppression by virus of host complement activation
3433,Antigen Presentation,suppression by virus of host antigen processing and presentation
3434,viral genome replication,negative regulation by host of viral genome replication
3435,canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation,negative regulation of canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation
3436,egress of virus within host cell,negative regulation of intracellular transport of viral material
3437,neosartoricin biosynthetic process,negative regulation of neosartoricin biosynthetic process
3438,hypoxia-inducible factor-1alpha signaling pathway,negative regulation of hypoxia-inducible factor-1alpha signaling pathway
3439,organelle assembly,negative regulation of organelle assembly
3440,shoot apical meristem development,negative regulation of shoot apical meristem development
3441,Hepatocyte Growth Factor Receptor Signaling Pathway,negative regulation of hepatocyte growth factor receptor signaling pathway
3442,intrinsic apoptotic signaling pathway in response to DNA damage,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage
3443,polyamine transmembrane transport,negative regulation of polyamine transmembrane transport
3444,Chromosome Condensation,negative regulation of chromosome condensation
3445,Chromosome Condensation,negative regulation of chromosome condensation
3446,exodeoxyribonuclease activity,negative regulation of exodeoxyribonuclease activity
3447,mitotic cytokinesis,negative regulation of mitotic cytokinesis
3448,mitotic spindle assembly checkpoint,deactivation of mitotic spindle assembly checkpoint
3449,water channel activity,negative regulation of water channel activity
3450,ripoptosome assembly involved in necroptotic process,negative regulation of ripoptosome assembly involved in necroptotic process
3451,DNA N-glycosylase activity,negative regulation of DNA N-glycosylase activity
3452,Neutrophil Activation,negative regulation of neutrophil activation
3453,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate catabolic process","negative regulation of 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate catabolic process"
3454,peptidyl-L-cysteine S-palmitoylation,negative regulation of peptidyl-L-cysteine S-palmitoylation
3455,skeletal muscle satellite cell differentiation,negative regulation of satellite cell differentiation
3456,proteoglycan biosynthetic process,negative regulation of proteoglycan biosynthetic process
3457,lamellipodium organization,negative regulation of lamellipodium organization
3458,snoRNA processing,negative regulation of snoRNA processing
3459,protein localization to microtubule,negative regulation of protein localization to microtubule
3460,spinal cord association neuron differentiation,negative regulation of spinal cord association neuron differentiation
3461,nuclear migration along microtubule,negative regulation of nuclear migration along microtubule
3462,neuronal signal transduction,negative regulation of neuronal signal transduction
3463,retina development in camera-type eye,negative regulation of retina development in camera-type eye
3464,response to oxidative stress,negative regulation of response to oxidative stress
3465,root hair elongation,negative regulation of root hair elongation
3466,autophagosome assembly,negative regulation of autophagosome assembly
3467,tau-protein kinase activity,negative regulation of tau-protein kinase activity
3468,dendritic spine maintenance,negative regulation of dendritic spine maintenance
3469,"mitochondrial electron transport, NADH to ubiquinone","negative regulation of mitochondrial electron transport, NADH to ubiquinone"
3470,lipid transport across blood-brain barrier,negative regulation of lipid transport across blood-brain barrier
3471,glycoprotein metabolic process,negative regulation of glycoprotein metabolic process
3472,canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation,negative regulation of canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation
3473,neosartoricin biosynthetic process,negative regulation of neosartoricin biosynthetic process
3474,lateral motor column neuron migration,negative regulation of lateral motor column neuron migration
3475,S-Nitrosylation,negative regulation of peptidyl-cysteine S-nitrosylation
3476,metaphase/anaphase transition of cell cycle,negative regulation of metaphase/anaphase transition of cell cycle
3477,Leukocyte Differentiation,negative regulation of leukocyte differentiation
3478,cyclic nucleotide-gated ion channel activity,negative regulation of cyclic nucleotide-gated ion channel activity
3479,intrinsic apoptotic signaling pathway in response to oxidative stress,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway
3480,intrinsic apoptotic signaling pathway in response to osmotic stress by p53 class mediator,negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress by p53 class mediator
3481,Eryptosis,negative regulation of erythrocyte apoptotic process
3482,pancreatic amylase secretion,negative regulation of pancreatic amylase secretion
3483,primary amine oxidase activity,negative regulation of primary amine oxidase activity
3484,Notch signaling pathway involved in somitogenesis,negative regulation of Notch signaling pathway involved in somitogenesis
3485,RNA Degradation,negative regulation of RNA catabolic process
3486,male mating behavior,negative regulation of male mating behavior
3487,stomatal opening,negative regulation of stomatal opening
3488,histone H3-K27 trimethylation,negative regulation of histone H3-K27 trimethylation
3489,Neutrophil Activation,negative regulation of neutrophil activation
3490,nuclear DNA replication,negative regulation of nuclear cell cycle DNA replication
3491,DNA replication origin binding,negative regulation of DNA replication origin binding
3492,membrane hyperpolarization,negative regulation of membrane hyperpolarization
3493,skeletal muscle satellite cell differentiation,negative regulation of satellite cell differentiation
3494,choline O-acetyltransferase activity,negative regulation of choline O-acetyltransferase activity
3495,BMP signaling pathway involved in determination of lateral mesoderm left/right asymmetry,negative regulation of BMP signaling pathway involved in determination of lateral mesoderm left/right asymmetry
3496,BMP signaling pathway involved in determination of lateral mesoderm left/right asymmetry,negative regulation of BMP signaling pathway involved in determination of lateral mesoderm left/right asymmetry
3497,netrin-activated signaling pathway,negative regulation of netrin-activated signaling pathway
3498,Embryonic Pattern Formation,negative regulation of embryonic pattern specification
3499,pri-miRNA transcription by RNA polymerase II,negative regulation of pri-miRNA transcription by RNA polymerase II
3500,lipid transport across blood-brain barrier,negative regulation of lipid transport across blood-brain barrier
3501,protein K63-linked deubiquitination,negative regulation of protein K63-linked deubiquitination
3502,"cytokinesis, site selection","negative regulation of cytokinesis, site selection"
3503,G1/S transition of mitotic cell cycle,mitotic G1 DNA damage checkpoint
3504,metaphase/anaphase transition of meiotic cell cycle,negative regulation of metaphase/anaphase transition of meiotic cell cycle
3505,organelle assembly,negative regulation of organelle assembly
3506,viral release from host cell,negative regulation of viral release from host cell
3507,Acrosome Reaction,negative regulation of acrosome reaction
3508,macrophage colony-stimulating factor signaling pathway,negative regulation of macrophage colony-stimulating factor signaling pathway
3509,intrinsic apoptotic signaling pathway in response to DNA damage,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage
3510,intrinsic apoptotic signaling pathway by p53 class mediator,negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator
3511,apoptotic process involved in outflow tract morphogenesis,negative regulation of apoptotic process involved in outflow tract morphogenesis
3512,copper ion transmembrane transport,negative regulation of copper ion transmembrane transport
3513,methyl-branched fatty acid biosynthetic process,negative regulation of methyl-branched fatty acid biosynthetic process
3514,maltose transport,negative regulation of maltose transport
3515,tRNA catabolic process,negative regulation of tRNA catabolic process
3516,mRNA Degradation,negative regulation of mRNA catabolic process
3517,amyloid-beta formation,negative regulation of amyloid-beta formation
3518,protein linear polyubiquitination,negative regulation of protein linear polyubiquitination
3519,serine protease activity,negative regulation of serine-type peptidase activity
3520,histone H2A-H2B dimer displacement,negative regulation of histone H2A-H2B dimer displacement
3521,glucose mediated signaling pathway,negative regulation of glucose mediated signaling pathway
3522,prolactin secretion,negative regulation of prolactin secretion
3523,proteoglycan biosynthetic process,negative regulation of proteoglycan biosynthetic process
3524,chondrocyte proliferation,negative regulation of chondrocyte proliferation
3525,receptor-mediated virion attachment to host cell,negative regulation of receptor-mediated virion attachment to host cell
3526,lens fiber cell differentiation,negative regulation of lens fiber cell differentiation
3527,cell cycle G2/M phase transition,negative regulation of cell cycle G2/M phase transition
3528,snoRNA processing,negative regulation of snoRNA processing
3529,skeletal muscle fiber differentiation,negative regulation of skeletal muscle fiber differentiation
3530,late endosome to lysosome transport,negative regulation of late endosome to lysosome transport
3531,mitotic spindle elongation,negative regulation of mitotic spindle elongation
3532,horizontal cell localization,negative regulation of horizontal cell localization
3533,root hair elongation,negative regulation of root hair elongation
3534,voltage-gated chloride channel activity,negative regulation of voltage-gated chloride channel activity
3535,"mitochondrial electron transport, NADH to ubiquinone","negative regulation of mitochondrial electron transport, NADH to ubiquinone"
3536,amyloid precursor protein catabolic process,negative regulation of amyloid precursor protein catabolic process
3537,exo-alpha-sialidase activity,negative regulation of exo-alpha-sialidase activity
3538,glycoprotein metabolic process,negative regulation of glycoprotein metabolic process
3539,microtubule plus-end binding,negative regulation of microtubule plus-end binding
3540,G1/S transition of mitotic cell cycle,G1 cell size control checkpoint
3541,Action Potentials,negative regulation of action potential
3542,sphingolipid mediated signaling pathway,negative regulation of sphingolipid mediated signaling pathway
3543,hypoxia-inducible factor-1alpha signaling pathway,negative regulation of hypoxia-inducible factor-1alpha signaling pathway
3544,lateral motor column neuron migration,negative regulation of lateral motor column neuron migration
3545,fumagillin biosynthetic process,negative regulation of fumagillin biosynthetic process
3546,metaphase/anaphase transition of meiotic cell cycle,negative regulation of metaphase/anaphase transition of meiotic cell cycle
3547,meiotic spindle elongation,negative regulation of meiotic spindle elongation
3548,viral release from host cell,negative regulation of viral release from host cell
3549,interleukin-2-mediated signaling pathway,negative regulation of interleukin-2-mediated signaling pathway
3550,prolactin signaling pathway,negative regulation of prolactin signaling pathway
3551,Acrosome Reaction,negative regulation of acrosome reaction
3552,macrophage colony-stimulating factor signaling pathway,negative regulation of macrophage colony-stimulating factor signaling pathway
3553,positive thymic T cell selection,negative regulation of positive thymic T cell selection
3554,apoptotic process involved in outflow tract morphogenesis,negative regulation of apoptotic process involved in outflow tract morphogenesis
3555,defense response to oomycetes,negative regulation of defense response to oomycetes
3556,copper ion transmembrane transport,negative regulation of copper ion transmembrane transport
3557,chlorophyll biosynthetic process,negative regulation of chlorophyll biosynthetic process
3558,chlorophyll biosynthetic process,negative regulation of chlorophyll biosynthetic process
3559,mitotic cytokinesis,negative regulation of mitotic cytokinesis
3560,stem cell population maintenance,negative regulation of stem cell population maintenance
3561,mesenchymal stem cell proliferation,negative regulation of mesenchymal stem cell proliferation
3562,"defense response to bacterium, incompatible interaction","negative regulation of defense response to bacterium, incompatible interaction"
3563,"defense response to bacterium, incompatible interaction","negative regulation of defense response to bacterium, incompatible interaction"
3564,protein monoubiquitination,negative regulation of protein monoubiquitination
3565,intracellular signal transduction,negative regulation of intracellular signal transduction
3566,intracellular signal transduction,negative regulation of intracellular signal transduction
3567,DNA replication origin binding,negative regulation of DNA replication origin binding
3568,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate biosynthetic process","negative regulation of 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate biosynthetic process"
3569,RNA chemical synthesis,negative regulation of RNA biosynthetic process
3570,lamellipodium organization,negative regulation of lamellipodium organization
3571,synaptic vesicle transport,negative regulation of synaptic vesicle transport
3572,mitotic spindle elongation,negative regulation of mitotic spindle elongation
3573,embryonic camera-type eye development,negative regulation of embryonic camera-type eye development
3574,amacrine cell differentiation,negative regulation of amacrine cell differentiation
3575,Embryonic Pattern Formation,negative regulation of embryonic pattern specification
3576,proteasome-activating ATPase activity,negative regulation of proteasome-activating ATPase activity
3577,proteasome-activating ATPase activity,negative regulation of proteasome-activating ATPase activity
3578,autophagosome assembly,negative regulation of autophagosome assembly
3579,supramolecular fiber organization,negative regulation of supramolecular fiber organization
3580,melanosome transport,negative regulation of melanosome transport
3581,alcohol biosynthetic process,negative regulation of alcohol biosynthetic process
3582,voltage-gated chloride channel activity,negative regulation of voltage-gated chloride channel activity
3583,aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process,negative regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process
3584,lysine biosynthetic process via aminoadipic acid,negative regulation of lysine biosynthetic process via aminoadipic acid
3585,amyloid precursor protein catabolic process,negative regulation of amyloid precursor protein catabolic process
3586,phospholipid efflux,negative regulation of phospholipid efflux
3587,meiotic spindle elongation,negative regulation of meiotic spindle elongation
3588,cyclic nucleotide-gated ion channel activity,negative regulation of cyclic nucleotide-gated ion channel activity
3589,bacterial-type flagellum-dependent cell motility,negative regulation of bacterial-type flagellum-dependent cell motility
3590,bacterial-type flagellum assembly,negative regulation of bacterial-type flagellum assembly
3591,prolactin signaling pathway,negative regulation of prolactin signaling pathway
3592,intrinsic apoptotic signaling pathway in response to osmotic stress,negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress
3593,positive thymic T cell selection,negative regulation of positive thymic T cell selection
3594,intrinsic apoptotic signaling pathway by p53 class mediator,negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator
3595,apoptotic process involved in morphogenesis,negative regulation of apoptotic process involved in morphogenesis
3596,protein localization to spindle pole body,negative regulation of protein localization to spindle pole body
3597,RNA Degradation,negative regulation of RNA catabolic process
3598,male mating behavior,negative regulation of male mating behavior
3599,ripoptosome assembly involved in necroptotic process,negative regulation of ripoptosome assembly involved in necroptotic process
3600,stem cell population maintenance,negative regulation of stem cell population maintenance
3601,mesenchymal stem cell proliferation,negative regulation of mesenchymal stem cell proliferation
3602,protein localization to mitotic spindle pole body,negative regulation of protein localization to mitotic spindle pole body
3603,catalase activity,negative regulation of catalase activity
3604,catalase activity,negative regulation of catalase activity
3605,nuclear DNA replication,negative regulation of nuclear cell cycle DNA replication
3606,membrane hyperpolarization,negative regulation of membrane hyperpolarization
3607,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate biosynthetic process","negative regulation of 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate biosynthetic process"
3608,RNA chemical synthesis,negative regulation of RNA biosynthetic process
3609,renal amino acid absorption,negative regulation of renal amino acid absorption
3610,embryonic skeletal joint development,negative regulation of embryonic skeletal joint development
3611,netrin-activated signaling pathway,negative regulation of netrin-activated signaling pathway
3612,nuclear migration during mitotic telophase,negative regulation of nuclear migration during mitotic telophase
3613,pri-miRNA transcription by RNA polymerase II,negative regulation of pri-miRNA transcription by RNA polymerase II
3614,protein polyubiquitination,negative regulation of protein polyubiquitination
3615,aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process,negative regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process
3616,phospholipid efflux,negative regulation of phospholipid efflux
3617,protein K63-linked deubiquitination,negative regulation of protein K63-linked deubiquitination
3618,Bone Development,negative regulation of bone development
3619,exo-alpha-sialidase activity,negative regulation of exo-alpha-sialidase activity
3620,microtubule plus-end binding,negative regulation of microtubule plus-end binding
3621,Intracellular Transport,negative regulation by symbiont of host intracellular transport
3622,"cytokinesis, site selection","negative regulation of cytokinesis, site selection"
3623,Adaptive Immune Response,suppression by virus of host adaptive immune response
3624,antigen processing and presentation of peptide antigen via MHC class II,suppression by virus of host antigen processing and presentation of peptide antigen via MHC class II
3625,single stranded viral RNA replication via double stranded DNA intermediate,negative regulation of single stranded viral RNA replication via double stranded DNA intermediate
3626,mesenchymal cell apoptotic process involved in nephron morphogenesis,negative regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis
3627,sporocarp development involved in sexual reproduction,negative regulation of sporocarp development involved in sexual reproduction
3628,calcium ion import into sarcoplasmic reticulum,negative regulation of calcium ion import into sarcoplasmic reticulum
3629,S-Nitrosylation,negative regulation of peptidyl-cysteine S-nitrosylation
3630,Leukocyte Differentiation,negative regulation of leukocyte differentiation
3631,"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator","negative regulation of DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator"
3632,interleukin-2-mediated signaling pathway,negative regulation of interleukin-2-mediated signaling pathway
3633,interleukin-4-mediated signaling pathway,negative regulation of interleukin-4-mediated signaling pathway
3634,intrinsic apoptotic signaling pathway in response to osmotic stress,negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress
3635,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway
3636,intrinsic apoptotic signaling pathway in response to osmotic stress by p53 class mediator,negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress by p53 class mediator
3637,delayed rectifier potassium channel activity,negative regulation of delayed rectifier potassium channel activity
3638,(R)-carnitine transmembrane transport,negative regulation of (R)-carnitine transmembrane transport
3639,peptidyl-serine dephosphorylation,negative regulation of peptidyl-serine dephosphorylation
3640,peptidyl-serine dephosphorylation,negative regulation of peptidyl-serine dephosphorylation
3641,exodeoxyribonuclease activity,negative regulation of exodeoxyribonuclease activity
3642,histone H3-K27 trimethylation,negative regulation of histone H3-K27 trimethylation
3643,Sperm Capacitation,negative regulation of sperm capacitation
3644,protein localization to mitotic spindle pole body,negative regulation of protein localization to mitotic spindle pole body
3645,DNA N-glycosylase activity,negative regulation of DNA N-glycosylase activity
3646,cellular response to vascular endothelial growth factor stimulus,negative regulation of cellular response to vascular endothelial growth factor stimulus
3647,eosinophil activation,negative regulation of eosinophil activation
3648,serine protease activity,negative regulation of serine-type peptidase activity
3649,anti-Mullerian hormone signaling pathway,negative regulation of anti-Mullerian hormone signaling pathway
3650,peptidyl-L-cysteine S-palmitoylation,negative regulation of peptidyl-L-cysteine S-palmitoylation
3651,Axon Guidance,negative regulation of axon guidance
3652,NAD metabolic process,negative regulation of NAD metabolic process
3653,skeletal muscle satellite cell proliferation,negative regulation of skeletal muscle satellite cell proliferation
3654,interferon-alpha secretion,negative regulation of interferon-alpha secretion
3655,spinal cord association neuron differentiation,negative regulation of spinal cord association neuron differentiation
3656,cell proliferation in dorsal spinal cord,negative regulation of cell proliferation in dorsal spinal cord
3657,neuronal signal transduction,negative regulation of neuronal signal transduction
3658,retina development in camera-type eye,negative regulation of retina development in camera-type eye
3659,melanosome transport,negative regulation of melanosome transport
3660,intracellular calcium activated chloride channel activity,negative regulation of intracellular calcium activated chloride channel activity
3661,intracellular calcium activated chloride channel activity,negative regulation of intracellular calcium activated chloride channel activity
3662,RNA polymerase II regulatory region sequence-specific DNA binding,negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding
3663,septum digestion after cytokinesis,negative regulation of septum digestion after cytokinesis
3664,viral release from host cell,negative regulation by host of viral release from host cell
3665,single stranded viral RNA replication via double stranded DNA intermediate,negative regulation of single stranded viral RNA replication via double stranded DNA intermediate
3666,cytokine production,suppression by virus of host cytokine production
3667,antigen processing and presentation of peptide antigen via MHC class I,viral inhibition of MHC class I cell surface presentation
3668,sphingolipid mediated signaling pathway,negative regulation of sphingolipid mediated signaling pathway
3669,"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator","negative regulation of DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator"
3670,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
3671,shoot apical meristem development,negative regulation of shoot apical meristem development
3672,bacterial-type flagellum-dependent cell motility,negative regulation of bacterial-type flagellum-dependent cell motility
3673,bacterial-type flagellum assembly,negative regulation of bacterial-type flagellum assembly
3674,interleukin-4-mediated signaling pathway,negative regulation of interleukin-4-mediated signaling pathway
3675,Eryptosis,negative regulation of erythrocyte apoptotic process
3676,polyamine transmembrane transport,negative regulation of polyamine transmembrane transport
3677,pancreatic amylase secretion,negative regulation of pancreatic amylase secretion
3678,primary amine oxidase activity,negative regulation of primary amine oxidase activity
3679,apoptotic process involved in morphogenesis,negative regulation of apoptotic process involved in morphogenesis
3680,Notch signaling pathway involved in somitogenesis,negative regulation of Notch signaling pathway involved in somitogenesis
3681,attachment of mitotic spindle microtubules to kinetochore,negative regulation of attachment of mitotic spindle microtubules to kinetochore
3682,attachment of mitotic spindle microtubules to kinetochore,negative regulation of attachment of mitotic spindle microtubules to kinetochore
3683,shade avoidance,negative regulation of shade avoidance
3684,stomatal opening,negative regulation of stomatal opening
3685,apoptotic DNA fragmentation,negative regulation of apoptotic DNA fragmentation
3686,eosinophil activation,negative regulation of eosinophil activation
3687,large conductance calcium-activated potassium channel activity,negative regulation of large conductance calcium-activated potassium channel activity
3688,large conductance calcium-activated potassium channel activity,negative regulation of large conductance calcium-activated potassium channel activity
3689,anti-Mullerian hormone signaling pathway,negative regulation of anti-Mullerian hormone signaling pathway
3690,receptor localization to synapse,negative regulation of receptor localization to synapse
3691,interferon-gamma secretion,negative regulation of interferon-gamma secretion
3692,prolactin secretion,negative regulation of prolactin secretion
3693,interferon-alpha secretion,negative regulation of interferon-alpha secretion
3694,cell cycle G2/M phase transition,negative regulation of cell cycle G2/M phase transition
3695,renal amino acid absorption,negative regulation of renal amino acid absorption
3696,skeletal muscle fiber differentiation,negative regulation of skeletal muscle fiber differentiation
3697,cell proliferation in dorsal spinal cord,negative regulation of cell proliferation in dorsal spinal cord
3698,nuclear migration during mitotic telophase,negative regulation of nuclear migration during mitotic telophase
3699,amacrine cell differentiation,negative regulation of amacrine cell differentiation
3700,horizontal cell localization,negative regulation of horizontal cell localization
3701,tau-protein kinase activity,negative regulation of tau-protein kinase activity
3702,metalloendopeptidase activity involved in amyloid precursor protein catabolic process,negative regulation of metalloendopeptidase activity involved in amyloid precursor protein catabolic process
3703,metalloendopeptidase activity involved in amyloid precursor protein catabolic process,negative regulation of metalloendopeptidase activity involved in amyloid precursor protein catabolic process
3704,neurofibrillary tangle assembly,negative regulation of neurofibrillary tangle assembly
3705,Bone Development,negative regulation of bone development
3706,chondrocyte proliferation,negative regulation of chondrocyte proliferation
3707,viral process,negative regulation by host of viral process
3708,peptidase activity,negative regulation by host of symbiont peptidase activity
3709,positive regulation of spinal cord association neuron differentiation by canonical Wnt signaling pathway,positive regulation of spinal cord association neuron differentiation by negative regulation of canonical Wnt signaling pathway
3710,death-inducing signaling complex assembly,negative regulation of death-inducing signaling complex assembly
3711,C-C chemokine receptor CCR7 signaling pathway,negative regulation of C-C chemokine receptor CCR7 signaling pathway
3712,sinapate ester biosynthetic process,negative regulation of sinapate ester biosynthetic process
3713,insulin receptor signaling pathway involved in determination of adult lifespan,negative regulation of insulin receptor signaling pathway involved in determination of adult lifespan
3714,TRAIL-activated apoptotic signaling pathway,negative regulation of TRAIL-activated apoptotic signaling pathway
3715,establishment of endothelial barrier,negative regulation of establishment of endothelial barrier
3716,establishment of endothelial barrier,negative regulation of establishment of endothelial barrier
3717,neuron death in response to oxidative stress,negative regulation of oxidative stress-induced neuron death
3718,leukocyte tethering or rolling,negative regulation of leukocyte tethering or rolling
3719,citrulline biosynthetic process,negative regulation of citrulline biosynthetic process
3720,calcium:sodium antiporter activity,negative regulation of calcium:sodium antiporter activity
3721,glutathione peroxidase activity,negative regulation of glutathione peroxidase activity
3722,regulated exocytosis,negative regulation of regulated secretory pathway
3723,protein polyglycylation,negative regulation of protein polyglycylation
3724,protein polyglycylation,negative regulation of protein polyglycylation
3725,distal tip cell migration,negative regulation of distal tip cell migration
3726,cellular protein catabolic process,negative regulation of cellular protein catabolic process
3727,foraging behavior,negative regulation of foraging behavior
3728,synaptic vesicle uncoating,negative regulation of synaptic vesicle uncoating
3729,adherens junction organization,negative regulation of adherens junction organization
3730,adherens junction organization,negative regulation of adherens junction organization
3731,mitotic cytokinetic process,negative regulation of mitotic cytokinetic process
3732,mitotic actomyosin contractile ring assembly,negative regulation of mitotic actomyosin contractile ring assembly
3733,Single Strand Break Repair,negative regulation of single strand break repair
3734,plasma membrane tubulation,negative regulation of membrane tubulation
3735,Cell secretion,negative regulation of secretion by cell
3736,tumor necrosis factor superfamily cytokine production,negative regulation of tumor necrosis factor superfamily cytokine production
3737,basophil degranulation,negative regulation of basophil degranulation
3738,blood vessel endothelial cell proliferation involved in sprouting angiogenesis,negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis
3739,inward rectifier potassium channel activity,negative regulation of inward rectifier potassium channel activity
3740,protein tyrosine phosphatase activity,negative regulation of protein tyrosine phosphatase activity
3741,transdifferentiation,negative regulation of transdifferentiation
3742,protein insertion into mitochondrial outer membrane,negative regulation of protein import into mitochondrial outer membrane
3743,chaperone-mediated protein folding,negative regulation of chaperone-mediated protein folding
3744,sprouting angiogenesis,negative regulation of sprouting angiogenesis
3745,"wound healing, spreading of epidermal cells","negative regulation of wound healing, spreading of epidermal cells"
3746,production of siRNA involved in RNA interference,negative regulation of production of siRNA involved in RNA interference
3747,Hematopoiesis,negative regulation of hemopoiesis
3748,centriole elongation,negative regulation of centriole elongation
3749,Phospholipid Metabolism,negative regulation of phospholipid metabolic process
3750,phosphatidate phosphatase activity,negative regulation of phosphatidate phosphatase activity
3751,pharyngeal pumping,negative regulation of pharyngeal pumping
3752,voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization,negative regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization
3753,potassium ion export across plasma membrane,negative regulation of potassium ion export across plasma membrane
3754,cell proliferation in bone marrow,negative regulation of cell proliferation in bone marrow
3755,sodium ion import across plasma membrane,negative regulation of sodium ion import across plasma membrane
3756,glutathione biosynthetic process,negative regulation of glutathione biosynthetic process
3757,inorganic anion transmembrane transport,negative regulation of inorganic anion transmembrane transport
3758,collecting lymphatic vessel constriction,negative regulation of collecting lymphatic vessel constriction
3759,telomere single strand break repair,negative regulation of telomere single strand break repair
3760,cellular protein localization,negative regulation of cellular protein localization
3761,aorta morphogenesis,negative regulation of aorta morphogenesis
3762,dendrite extension,negative regulation of dendrite extension
3763,dendrite extension,negative regulation of dendrite extension
3764,plant epidermal cell differentiation,negative regulation of plant epidermal cell differentiation
3765,ATF6-mediated unfolded protein response,negative regulation of ATF6-mediated unfolded protein response
3766,PERK-mediated unfolded protein response,negative regulation of PERK-mediated unfolded protein response
3767,Viral life cycle,negative regulation of viral process
3768,glial cell migration,negative regulation of glial cell migration
3769,non-membrane spanning protein tyrosine kinase activity,negative regulation of non-membrane spanning protein tyrosine kinase activity
3770,G protein-coupled receptor internalization,negative regulation of G protein-coupled receptor internalization
3771,collagen fibril organization,negative regulation of collagen fibril organization
3772,spontaneous neurotransmitter secretion,negative regulation of spontaneous neurotransmitter secretion
3773,Pain Perception,negative regulation of sensory perception of pain
3774,convergent extension involved in gastrulation,negative regulation of convergent extension involved in gastrulation
3775,insulin receptor signaling pathway,negative regulation of insulin receptor signaling pathway by insulin receptor internalization
3776,protein kinase activity,negative regulation of protein kinase activity by protein phosphorylation
3777,pseudohyphal growth,negative regulation of pseudohyphal growth by transcription from RNA polymerase II promoter
3778,arginine catabolic process,negative regulation of arginine catabolic process by transcription from RNA polymerase II promoter
3779,Phosphatidylcholine Biosynthesis,negative regulation of phosphatidylcholine biosynthetic process by transcription from RNA polymerase II promoter
3780,response to wounding,negative regulation of response to wounding
3781,leukocyte cell-cell adhesion,negative regulation of leukocyte cell-cell adhesion
3782,chondrocyte hypertrophy,negative regulation of chondrocyte hypertrophy
3783,nicotinic acetylcholine-activated cation-selective channel activity,negative regulation of acetylcholine-gated cation channel activity
