,CUI1,CUI2
19907,Transcriptional Regulation,ZNF217 wt Allele
19908,RNA Transcription Inhibition,HEXIM1 wt Allele
19909,Immune response,CXCL8 gene
19910,Metabolism,CYP2D6*18 Allele
19911,Cholesterol Homeostasis,VLDLR wt Allele
19912,Phospholipid Metabolism,CERK wt Allele
19913,Ligand Binding,MERTK gene
19914,Xenobiotic Metabolism,SLCO1B1 wt Allele
19915,Signal Transduction,BMPR1B wt Allele
19916,Apoptosis,CARD8 gene
19917,Ligand Binding,FZD6 wt Allele
19918,Ligand Binding,TNFRSF12A wt Allele
19919,Apoptosis,CD14 wt Allele
19920,Apoptosis,CASP4 wt Allele
19921,Cell-Cell Adhesion Process,CD209 wt Allele
19922,Pattern Formation,TGIF1 gene
19923,chromatin remodeling,CARM1 wt Allele
19924,Phosphorylation,FGR wt Allele
19925,Signal Transduction,CXCR4 wt Allele
19926,Pattern Formation,TGIF1 wt Allele
19927,Autophagy,PIK3C3 gene
19928,Cell Proliferation Regulatory Process,BMP4 gene
19929,Replication Initiation,MCM4 gene
19930,Microtubule Depolymerization Process,KIF2C gene
19931,Hydrolysis,TASP1 gene
19932,Cytokine Signaling,IL11 wt Allele
19933,Negative Regulation of Microtubule Depolymerization,FGF13 wt Allele
19934,Deubiquitination,OTUD5 wt Allele
19935,Intercellular Communication Process,DKK3 wt Allele
19936,Protein Degradation Induction,PRSS1 gene
19937,Morphogenesis,EN1 gene
19938,Angiogenic Process,FGF6 gene
19939,Hydrolysis,DHX16 gene
19940,Synaptic Transmission,GDNF wt Allele
19941,Genetic Translation Process,SETX gene
19942,Monoubiquitination,RNF20 gene
19943,Cell Proliferation Regulatory Process,FGF4 wt Allele
19944,Cell Proliferation,FGF4 wt Allele
19945,Receptor Signaling,TNFRSF6B gene
19946,Transcription Termination,SRSF3 gene
19947,DNA Binding,FOXD3 wt Allele
19948,Inflammatory Response,IL1A wt Allele
19949,Apoptosis,TNFRSF8 wt Allele
19950,Signal Transduction,DVL1 gene
19951,Signal Transduction,TNK2 gene
19952,Signal Transduction,PDE9A gene
19953,Serine/Threonine Phosphorylation,CHEK2 wt Allele
19954,Cytokinesis,AFDN wt Allele
19955,Receptor Signaling,ADORA2A wt Allele
19956,RNA Binding,DAZ1 gene
19957,B-Cell Differentiation,IL7 wt Allele
19958,Cytoskeletal Modeling,NRK gene
19959,Translational Activation,DAZ1 wt Allele
19960,Angiogenic Process,CTSD gene
19961,Ubiquitination,COP1 gene
19962,Receptor Signaling,GABBR2 wt Allele
19963,Negative Regulation of Apoptosis,RASA1 wt Allele
19964,Synaptic Transmission,TAC1 wt Allele
19965,Cell Differentiation process,Oncogene CSF1R
19966,Humoral Immunity,CCL18 gene
19967,Intercellular Communication Process,IL9 wt Allele
19968,Integrin Binding,ADAM15 gene
19969,Immune response,MAGEA2 wt Allele
19970,Protein dephosphorylation,CTDSP2 wt Allele
19971,Cholesterol Homeostasis,LRP1 wt Allele
19972,Cytokine Receptor Binding,CCL20 wt Allele
19973,Cell Growth,Extracellular Matrix Protein Gene
19974,Receptor Signaling,FGF13 gene
19975,Cell Proliferation,PTPN22 wt Allele
19976,Cell Cycle Control,CCNE1 wt Allele
19977,Cell Differentiation process,TYK2 gene
19978,Chemotaxis,CCN1 gene
19979,Transcriptional Regulation,NCOA1 gene
19980,Xenobiotic Metabolism,CYP2D6*40 Allele
19981,Immunoregulation,HLA-DOB wt Allele
19982,Oxidation-Reduction,CYP2D6*41 Allele
19983,Developmental process,SOX11 wt Allele
19984,Skeletal Development,POSTN gene
19985,Single Strand Break Repair,FTO gene
19986,Cell Movement,MYO18A wt Allele
19987,Pattern Formation,PDX1 gene
19988,Neurogenesis,PAX2 gene
19989,T-Cell Proliferation,TNFRSF4 wt Allele
19990,Melanogenesis,SLC45A2 wt Allele
19991,Hydrolysis,CES2 gene
19992,Hydrolysis,PTPN12 gene
19993,Cell Cycle Control,CDKN2C gene
19994,Lipid Metabolism,UGCG gene
19995,Ligand Binding,MMRN1 wt Allele
19996,Ubiquitination,TRIM23 gene
19997,Hydrolysis,ALPP wt Allele
19998,Proteolysis,PCSK1 wt Allele
19999,Proteolytic Processing,PCSK1 wt Allele
20000,Transcriptional Regulation,STAT2 gene
20001,Ligand Binding,CD4 gene
20002,Signal Transduction,DRD2 gene
20003,Signal Transduction,PLPP1 wt Allele
20004,ATP Hydrolysis,DNA2 gene
20005,Cell Adhesion,CD34 gene
20006,Cell Adhesion,ITGA4 gene
20007,DNA Binding,RUNX1 wt Allele
20008,Transcriptional Regulation,CIC wt Allele
20009,Cytokine Signaling,CCL23 wt Allele
20010,Molecular Transport,SLC5A2 wt Allele
20011,T-Cell Proliferation,CD276 wt Allele
20012,Cytokine Receptor Binding,IL7 gene
20013,"Transcription, Genetic",ZIC3 wt Allele
20014,Cell Proliferation Regulatory Process,TUSC2 gene
20015,Cell Proliferation,IL9 gene
20016,"Transcription, Genetic",TBPL1 gene
20017,Proteolysis,ANPEP wt Allele
20018,Proteolysis,MMP13 gene
20019,Transcription Termination,TTF1 wt Allele
20020,Oxidation-Reduction,MTHFD2 wt Allele
20021,Tyrosine Phosphorylation,WEE1 wt Allele
20022,Hydrolysis,CTRB1 wt Allele
20023,Heat-Shock Response,HSPA4L wt Allele
20024,Muscle Contraction,ACTG2 gene
20025,intracellular protein transport,HSPB8 wt Allele
20026,Receptor Signaling,PROKR2 wt Allele
20027,Protein Secretion,GIPR wt Allele
20028,Ubiquitination,CTR9 gene
20029,Signal Transduction Induction,ALOX15B gene
20030,Receptor Signaling,Growth Factor Receptor Genes
20031,Ubiquitination,BTBD18 wt Allele
20032,glycosylation,EXTL3 gene
20033,Gene Expression,SETD2 gene
20034,Protein-Protein Interaction,SDCBP gene
20035,Cytokine Signaling,IL5 wt Allele
20036,Tissue Growth,PHLDA2 wt Allele
20037,Signal Transduction,GRK1 gene
20038,Hydrolysis,IDUA wt Allele
20039,Gene Expression Regulation,EWSR1 gene
20040,Intercellular Communication Process,WNT11 gene
20041,Cell Growth Regulation,HPN wt Allele
20042,Receptor Signaling,TYRO3 gene
20043,Polymerization,PAPD5 wt Allele
20044,Signal Transduction,TCTN1 gene
20045,Signal Transduction,AKAP10 wt Allele
20046,DNA Repair,FANCG gene
20047,Cytokine Receptor Binding,IL16 wt Allele
20048,Molecular Transport,CHRNA5 gene
20049,Cytokine Signaling,IFNL3 wt Allele
20050,Oxidation-Reduction,BCO1 wt Allele
20051,Ionophore activity,CACNA1D wt Allele
20052,Protein phosphorylation,"Oncogene, RET"
20053,Neurogenesis,BDNF wt Allele
20054,Lipid Binding,CPNE7 wt Allele
20055,Ligand Binding,SERPINB5 gene
20056,Transmembrane Transport,SLC1A2 wt Allele
20057,Ligand Binding,NPR2 gene
20058,Hydrolysis,FHIT gene
20059,Transcriptional Regulation,CEBPA wt Allele
20060,Immunoregulation,CXC Cytokine Gene
20061,Intercellular Communication Process,CHGA gene
20062,Molecular Transport,NRBP1 gene
20063,DNA Repair,RAD18 wt Allele
20064,G Protein-Coupled Receptor Signaling,S1PR1 wt Allele
20065,Receptor Signaling,S1PR1 wt Allele
20066,RNA Processing,CELF2 gene
20067,Morphogenesis,RHOC wt Allele
20068,DNA Repair,PCNA wt Allele
20069,Cell Movement,CALD1 gene
20070,Tumor Suppression,RB1 gene
20071,DNA Binding,GATA4 wt Allele
20072,Drug Metabolism,CYP2C19*5 Allele
20073,Ligand Binding,SHBG gene
20074,Xenobiotic Metabolism,CYP2C19*8 Allele
20075,Cell Death,TNFSF15 wt Allele
20076,Immune System Processes,SLFN11 gene
20077,Receptor Signaling,FKBP5 wt Allele
20078,Neoplasm Metastasis,HPSE2 wt Allele
20079,Cytokine Receptor Binding,CXCL11 wt Allele
20080,Signal Transduction,PTPRJ wt Allele
20081,Angiogenic Process,MYH9 wt Allele
20082,Signal Transduction,CCR1 wt Allele
20083,Transcriptional Regulation,GTF2E2 gene
20084,Ligand Binding,GRM3 wt Allele
20085,Proteolysis,USP6 gene
20086,Cell-Matrix Junction,PPBP gene
20087,Enzyme Inhibition,CST3 gene
20088,Intercellular Communication Process,WNT2 wt Allele
20089,Neutrophil Activation,CXCR2 wt Allele
20090,Molecular Transport,ATXN2 wt Allele
20091,Signal Transduction Inhibition,SPRED1 gene
20092,Transcriptional Regulation,TAF1 gene
20093,Signal Transduction,GADD45B gene
20094,Genetic Translation Process,EIF2S1 wt Allele
20095,Positive Regulation of Platelet Aggregation Process,GP1BB wt Allele
20096,Ubiquitinated Protein Degradation,DET1 wt Allele
20097,Proteolytic Processing,PLG gene
20098,chromatin remodeling,CTCF gene
20099,Cell Proliferation,AR wt Allele
20100,Tumor Suppression,DLEU1 gene
20101,Ubiquitination,DDB1 wt Allele
20102,Hydrolysis,NT5C2 gene
20103,Immune Cell Activation Process,IL33 gene
20104,Exocytosis,UNC13B wt Allele
20105,Regulation of Cell Shape,FSCN1 gene
20106,Translational Regulation,MKNK1 wt Allele
20107,Tumor Suppression,TCTA gene
20108,intracellular protein transport,Chaperone Gene
20109,Cell Proliferation Regulatory Process,TGFB1 gene
20110,Signal Transduction,TOLLIP wt Allele
20111,Signal Transduction,ANGPTL1 wt Allele
20112,Cell Movement,LMNB1 wt Allele
20113,Necrosis,LTA gene
20114,Tumor Suppression,DIRAS3 gene
20115,Cell Movement,KRT72 wt Allele
20116,Phosphorylation,ROCK1 wt Allele
20117,Cell-Matrix Junction,SDC4 gene
20118,Hydrolysis,DUSP4 gene
20119,Molecular Transport,FMR1 gene
20120,Molecular Transport,EXOC7 gene
20121,DNA Binding,KLF6 gene
20122,Tyrosine Phosphorylation,ABL2/ETV6 FUSION GENE
20123,Angiogenic Process,FGF8 gene
20124,Positive Regulation of Apoptosis,TRAF7 wt Allele
20125,chromatin remodeling,MYSM1 wt Allele
20126,Myeloid Cell Activation Process,LBP gene
20127,Hydrolysis,STAMBP gene
20128,Hydrolysis,PPP2CA wt Allele
20129,Transcriptional Regulation,PRAME wt Allele
20130,Signal Transduction,SOS1 gene
20131,Myogenesis,TCF12 gene
20132,DNA Binding,GTF3C6 wt Allele
20133,Chromosome Segregation,SRPK1 wt Allele
20134,GTP Binding,SEPT8 wt Allele
20135,Transcriptional Regulation,PML gene
20136,RNA Binding,DDX20 gene
20137,Deubiquitination,USP17L2 gene
20138,Transmembrane Transport,NPR2 wt Allele
20139,Amino Acid Biosynthesis,DHPS gene
20140,Synaptic Transmission,KCNJ5 gene
20141,Cell Differentiation process,ZFHX3 gene
20142,Organogenesis,MEF2A gene
20143,Cytokinesis,CDK5 gene
20144,Ligand Binding,F9 gene
20145,Transcriptional Regulation,MIR516A1 wt Allele
20146,Tumor Suppression,TGFBR2 wt Allele
20147,Transcriptional Regulation,MIR516A2 wt Allele
20148,Transcriptional Regulation,CREB Family Gene
20149,Ligand Binding,ORAI1 wt Allele
20150,Cell Differentiation process,FOSL1 wt Allele
20151,"Recombination, Genetic",POLB gene
20152,Cell-Matrix Junction,ITGA6 wt Allele
20153,DNA Binding,NKX2-5 wt Allele
20154,G Protein-Coupled Receptor Signaling,ARRB2 gene
20155,Immune response,CXCL10 gene
20156,Transcriptional Regulation,NELFCD wt Allele
20157,Mitotic Spindle Checkpoints,BUB1 gene
20158,Phosphorylation,CHKA gene
20159,Steroid Metabolic Process,CYP3A7*2 Allele
20160,Transmembrane Transport,SCN9A gene
20161,intracellular protein transport,C1GALT1C1 gene
20162,DNA Binding,TCEA1 gene
20163,Protein methylation,EED gene
20164,Integrin Binding,ADAM8 gene
20165,Drug Metabolism,CYP3A5*3 Allele
20166,Ligand Binding,ANXA8 wt Allele
20167,Ionophore activity,GJB2 wt Allele
20168,Immune response,MAGEB2 gene
20169,DNA Binding,FOXO3 wt Allele
20170,Transcriptional Regulation,MECP2 gene
20171,Phosphatidylcholine Biosynthesis,PEMT wt Allele
20172,Cell-Cell Adhesion Process,ALCAM wt Allele
20173,"Transcription, Genetic",PAX6 gene
20174,Hydrolysis,FOLH1 wt Allele
20175,Signal Transduction,MVP wt Allele
20176,Biogenic Amine Metabolic Process,ARG1 wt Allele
20177,DNA Binding,NEUROD1 gene
20178,Pattern Formation,NR1H4 wt Allele
20179,Stress Response Signaling,MAP2K6 wt Allele
20180,Signal Transduction,NF1 gene
20181,Apoptosis,NOTCH1 wt Allele
20182,Cell Adhesion,CD58 gene
20183,Regulation of Exocytosis,APBA2 wt Allele
20184,Signal Transduction,BLNK gene
20185,glycosylation,B4GALT6 gene
20186,Cell Cycle Control,GMNN gene
20187,B Cell Proliferation,MS4A1 wt Allele
20188,intracellular protein transport,HSPA5 gene
20189,Intracellular Communication Induction,MAST2 gene
20190,Dephosphorylation,Protein Phosphatase 2A Subunit Gene
20191,Interferon Signaling Process,MX2 gene
20192,Intercellular Communication Process,IL1RN wt Allele
20193,Cell Movement,ANOS1 gene
20194,chromatin remodeling,ZMYM3 gene
20195,Transcriptional Regulation,GATA6 wt Allele
20196,Intercellular Communication Process,LTBP2 wt Allele
20197,DNA Binding,TFAP2E gene
20198,Negative Regulation of Cell Cycle,MLF1 gene
20199,Tumor Suppression,RBX1 wt Allele
20200,Cytokine Signaling Process,TNFRSF1B gene
20201,Genetic Translation Process,SKIV2L gene
20202,Immune response,CCR6 wt Allele
20203,Hydrolysis,PSEN1 wt Allele
20204,Serine/Threonine Phosphorylation,STK11 wt Allele
20205,Cell Cycle Control,KLLN gene
20206,Apoptosis,PSENEN wt Allele
20207,Immune System Processes,CD1C gene
20208,Ligand Binding,RET gene
20209,DNA Binding,FOXN3 gene
20210,T-Cell Activation,IL16 gene
20211,Phosphorylation,RAF1 wt Allele
20212,Ionophore activity,SLC26A6 gene
20213,Transcriptional Regulation,SMAD4 gene
20214,Cytoskeletal Modeling,KRT7 gene
20215,Receptor Binding,SLIT3 gene
20216,Glycolysis,PKM wt Allele
20217,Molecular Transport,SCN2A wt Allele
20218,Proteolysis,BACE2 gene
20219,Cell Adhesion,RS1 wt Allele
20220,Autophagy,IRGM wt Allele
20221,Cytoskeletal Modeling,FGD4 wt Allele
20222,Ligand Binding,JAG1 gene
20223,Negative Regulation of Apoptosis,BAG4 wt Allele
20224,Transcriptional Regulation,NFKB1 wt Allele
20225,Negative Regulation of Cell Cycle,DDIT3 wt Allele
20226,Carbohydrate Metabolism,CHST3 wt Allele
20227,Proteolysis,CPA1 wt Allele
20228,Ligand Binding,TIE1 gene
20229,Ligand Binding,TIA1 wt Allele
20230,Molecular Transport,SLC7A5 gene
20231,Cell Proliferation Regulatory Process,NGF wt Allele
20232,"Protein Degradation, Metabolic",SORL1 gene
20233,Cell Cycle Control,RAF1 gene
20234,DNA Binding,GSC wt Allele
20235,Ligand Binding,PLXNC1 gene
20236,Intercellular Communication Process,IL34 wt Allele
20237,Dorsal-Ventral Pattern Formation,AXIN1 gene
20238,Transcriptional Activation,TFCP2 wt Allele
20239,Phosphorylation,EGFR wt Allele
20240,Inhibition of Cell Proliferation,TNFRSF9 wt Allele
20241,Positive Regulation of Apoptosis,TNFRSF9 wt Allele
20242,Angiogenic Process,FLT1 wt Allele
20243,Xenobiotic Metabolism,CYP39A1 wt Allele
20244,Signal Transduction,CRK wt Allele
20245,Cell Differentiation process,ABL1 gene
20246,Transcriptional Regulation,MAPK7 gene
20247,Hydrolysis,PRSS8 wt Allele
20248,Cell Cycle Control,KIF11 gene
20249,Transcriptional Regulation,HOXB6 wt Allele
20250,Polymerization,POLH wt Allele
20251,Stress Response Signaling,MAPK9 gene
20252,Cell Adhesion,EMILIN1 wt Allele
20253,Organogenesis,EMILIN1 wt Allele
20254,Transcriptional Regulation,OTX2 wt Allele
20255,DNA Replication,DDX58 gene
20256,NK Cell Activation,MICB wt Allele
20257,Transcriptional Regulation,MLLT6 gene
20258,Wound Healing,FN1 wt Allele
20259,Cell Movement,KRT18 gene
20260,Transmembrane Transport,ABCB5 wt Allele
20261,G Protein-Coupled Receptor Signaling,AVPR1B gene
20262,DNA Binding,MYOCD wt Allele
20263,Negative Regulation of Cell Death,CRYAB gene
20264,Hydrolysis,ENPP2 gene
20265,Transcriptional Regulation,CIITA gene
20266,Stimulation of Cell Proliferation,ADRA2A gene
20267,Neurogenesis,MDK gene
20268,Transcriptional Activation,NME1 gene
20269,Immune response,TNFRSF14 gene
20270,Apoptosis,NLRP1 gene
20271,Cell Cycle Control,MAPK7 wt Allele
20272,Cell Proliferation,MAPK7 wt Allele
20273,Humoral Immunity,PDCD1 wt Allele
20274,Apoptosis,PDCD1 wt Allele
20275,Tyrosine Phosphorylation,EPHA3 wt Allele
20276,Intercellular Communication Process,TNFRSF14 wt Allele
20277,Inflammatory Response,S100A12 wt Allele
20278,Morphogenesis,FAT1 gene
20279,Lipid Metabolism,LRP8 gene
20280,Protein-Protein Interaction,SHC1 gene
20281,Chromosome Segregation,NUSAP1 wt Allele
20282,DNA Binding,HLF gene
20283,Metal Ion Binding,MORC3 gene
20284,Membrane Protein Traffic,ATG7 gene
20285,Translational Regulation,EIF4G1 wt Allele
20286,Cell Movement,TNNI3 wt Allele
20287,Cardiac Muscle Contraction,TNNI3 wt Allele
20288,Transcriptional Regulation,FOXO6 wt Allele
20289,Hydrolysis,CTSS gene
20290,Protein-Protein Interaction,HPR gene
20291,B-Cell Activation,CD40LG wt Allele
20292,Cytokine Receptor Binding,CXCL6 gene
20293,Intercellular Communication Process,CXCL6 gene
20294,DNA Replication,PRIM2 gene
20295,Transcriptional Regulation,SMAD2 wt Allele
20296,Cell Differentiation process,DMP1 wt Allele
20297,Organogenesis,NID2 gene
20298,Cytokine Receptor Binding,CXCL3 wt Allele
20299,Erythropoiesis,GFI1B wt Allele
20300,Cholesterol Homeostasis,CETP 1 Allele
20301,Immune System Processes,CLEC2A wt Allele
20302,RNA Processing,LIN28B gene
20303,Digestion,SCTR wt Allele
20304,Ubiquitination,CDC34 wt Allele
20305,Transcriptional Repression,CBX2 wt Allele
20306,Cell Differentiation process,CSF1 gene
20307,Signal Transduction,HCAR3 gene
20308,Cytoskeletal Modeling,SEPT9 gene
20309,Cytokinesis,KRT1 gene
20310,Methylation,BHMT2 gene
20311,RNA Polyadenylation Regulation,CNOT3 gene
20312,Transcriptional Regulation,LDB1 gene
20313,Transcriptional Regulation,SMARCB1 gene
20314,Myogenesis,TTN gene
20315,Intercellular Communication Process,SSTR3 wt Allele
20316,Translational Regulation,IGF2BP3 gene
20317,Serine/Threonine Phosphorylation,PRKG2 gene
20318,Phosphorylation,PRKG2 wt Allele
20319,Receptor Mediated Endocytosis,CLTC gene
20320,Cell Adhesion,FMOD gene
20321,DNA Binding,FOXO4 wt Allele
20322,DNA Binding,RAI1 gene
20323,Signal Transduction,SMAD4 wt Allele
20324,Phagocytosis,GATA2 gene
20325,Pattern Formation,LMX1B wt Allele
20326,DNA Binding,HOXB9 gene
20327,Ethanol Metabolism,ADH4 gene
20328,Molecular Transport,SLC7A2 wt Allele
20329,G Protein-Coupled Receptor Signaling,OR1G1 wt Allele
20330,Transcriptional Regulation,LMO2 gene
20331,Immune response,IL3RA gene
20332,Cytokine Signaling Process,IL3RA gene
20333,Protein dephosphorylation,SSH1 wt Allele
20334,Gastrointestinal Secretory Inhibition,PYY wt Allele
20335,Transcriptional Regulation,NFIC wt Allele
20336,Cell Proliferation Regulatory Process,EPS8L1 gene
20337,Cell Differentiation process,NR1I3 wt Allele
20338,Pattern Formation,NR1I3 wt Allele
20339,Immune System Processes,HLA-B gene
20340,Receptor Signaling,TNFRSF10A wt Allele
20341,DNA Binding,SUB1 gene
20342,Lipid Metabolism,ALAS1 wt Allele
20343,Odontogenesis,BCOR wt Allele
20344,Receptor Signaling,FGF9 gene
20345,Molecular Transport,ATP8B2 gene
20346,Cell Adhesion,TSC1 wt Allele
20347,Drug resistance,RRM2 wt Allele
20348,Intracellular Transport,SRSF2 gene
20349,Signal Transduction,ISG15 wt Allele
20350,Molecular Transport,KIF2C wt Allele
20351,Transcriptional Regulation,RARA wt Allele
20352,Biologic Development,RARA wt Allele
20353,Serine/Threonine Phosphorylation,PAK3 gene
20354,Hydrolysis,HDAC11 gene
20355,Ionophore activity,SLC26A3 gene
20356,Signal Transduction,FGD5 wt Allele
20357,Apoptosis,DUSP22 gene
20358,Oxidation-Reduction,ME1 gene
20359,Chemotaxis,CCR8 gene
20360,Receptor Signaling,BRS3 wt Allele
20361,Cell Cycle Control,CDK7 gene
20362,Proteolysis,MME wt Allele
20363,Transcriptional Activation,ARNTL wt Allele
20364,Signal Transduction,PRKD2 gene
20365,Organogenesis,LUM wt Allele
20366,Phosphorylation,PLK2 gene
20367,Ligand Binding,SART1 gene
20368,RNA Splicing,SART1 gene
20369,Ligand Binding,KIF20A wt Allele
20370,Homeostasis,AKT2 gene
20371,G Protein-Coupled Receptor Signaling,CCRL2 gene
20372,Steroid Metabolic Process,HSD3B1 wt Allele
20373,Intracellular Transport,IGFBP3 gene
20374,Oxidation-Reduction,CYP26B1 gene
20375,Signal Transduction,GRB7 wt Allele
20376,Antigen Processing,PSMB5 gene
20377,Cell Differentiation process,PAK6 gene
20378,Cytokine Signaling,CXCL8 gene
20379,Fatty Acid Metabolism Pathway,SLC27A4 gene
20380,Signal Transduction,ABI1 wt Allele
20381,Cell Survival,FGF2 gene
20382,Cell Movement,COL7A1 gene
20383,Cell Respiration,NDUFV1 gene
20384,Transcriptional Repression,RB1 wt Allele
20385,Caspase-Dependent Apoptosis,SENP1 wt Allele
20386,DNA Binding,PAX1 wt Allele
20387,RNA Binding,KHDRBS1 wt Allele
20388,Cell Differentiation process,FGR wt Allele
20389,Immunoregulation,CCL17 wt Allele
20390,Ligand Binding,DND1 wt Allele
20391,Receptor Signaling,LRP8 wt Allele
20392,Polyadenylation,PAPOLA gene
20393,Phospholipid Metabolism,SPHK2 gene
20394,Replication Licensing,MCM4 gene
20395,Tyrosine Phosphorylation,ABL1 wt Allele
20396,Cell Cycle Control,FANCD2 wt Allele
20397,Synaptic Transmission,OPRM1 gene
20398,Proteolysis,TASP1 wt Allele
20399,Transcription Initiation,TAF12 gene
20400,Signal Transduction,IFNW1 gene
20401,Intercellular Communication Process,IL11 wt Allele
20402,DNA Repair,NBN wt Allele
20403,Ubiquitination,FBXL18 gene
20404,Cell Proliferation Regulatory Process,FGF8 wt Allele
20405,Transcriptional Regulation,MNX1 wt Allele
20406,Ligand Binding,MSMB gene
20407,DNA Binding,IKZF2 wt Allele
20408,G Protein-Coupled Receptor Signaling,DRD2 wt Allele
20409,Cell Proliferation Regulatory Process,PTPN11 wt Allele
20410,Hydrolysis,SMPD2 wt Allele
20411,Ligand Binding,STX11 gene
20412,Receptor Binding,FGF4 wt Allele
20413,Receptor Signaling,CD244 wt Allele
20414,Signal Transduction,CCDC6/RET Fusion Gene
20415,Hydrolysis,PTPN7 wt Allele
20416,"Metabolic Detoxication, Drug",CYP2D6*42 Allele
20417,chromatin remodeling,SWI/SNF-Related Gene
20418,Intercellular Communication Process,VEGFC gene
20419,Tyrosine Phosphorylation,Fibroblast Growth Factor Receptor Family Gene
20420,Cell Differentiation process,Fibroblast Growth Factor Receptor Family Gene
20421,Organogenesis,FGFR2 gene
20422,Transcriptional Regulation,STAT5B gene
20423,Signal Transduction,STAT5B gene
20424,DNA Binding,HOXC11 gene
20425,Intracellular Transport,MYO1F wt Allele
20426,Hematopoiesis,SH2B3 gene
20427,Genetic Translation Process,EEF1A1 wt Allele
20428,Receptor Signaling,CX3CR1 wt Allele
20429,Fatty Acid Metabolism Pathway,ACADM gene
20430,Ligand Binding,ADRA2A wt Allele
20431,Intracellular Transport,DNM2 wt Allele
20432,Hydrolysis,RECQL5 gene
20433,Hydrolysis,DIS3 gene
20434,Cell Differentiation process,ARHGEF28 gene
20435,Ligand Binding,SLC22A3 gene
20436,Cell Proliferation Regulatory Process,IL6 wt Allele
20437,"Metabolic Detoxication, Drug",CYP2D6*2 Allele
20438,Ligand Binding,CPTP gene
20439,Transcriptional Activation,MALAT1/TFEB Fusion Gene
20440,Receptor Signaling,FCGR3A gene
20441,Ligand Binding,MST1R gene
20442,Cell-Cell Adhesion Process,MPZL1 wt Allele
20443,Nucleotide Metabolism,DPYD gene
20444,Cell Cycle Control,CDKN2A wt Allele
20445,Oxidation-Reduction,CYP2D6*7 Allele
20446,"Metabolic Detoxication, Drug",CYP2D6*19 Allele
20447,Molecular Transport,APOA4 wt Allele
20448,Intercellular Communication Process,SQSTM1 wt Allele
20449,Tyrosine Phosphorylation,SYK gene
20450,Signal Transduction,FSHR gene
20451,Cell Growth,ACVR1B wt Allele
20452,Immunity,APOBEC3A gene
20453,RNA Processing,SPOP wt Allele
20454,Hydrolysis,NPEPPS wt Allele
20455,Ubiquitinated Protein Degradation,PSME3 gene
20456,Ubiquitinated Protein Degradation,RNF5 gene
20457,Pattern Formation,POU5F1B wt Allele
20458,Translational Regulation,SPEN gene
20459,Catabolic Process,GSTM4 wt Allele
20460,Signal Transduction,TLE4 gene
20461,Chemotaxis,CCL3 wt Allele
20462,Tumor Necrosis Factor Signaling Process,MAP4K3 gene
20463,Genetic Translation Process,EIF2B5 gene
20464,Signal Transduction,ADGRG1 gene
20465,Transcriptional Activation,NCOA1 gene
20466,Hydrolysis,RECQL wt Allele
20467,Signal Transduction,TYK2 wt Allele
20468,Transcriptional Regulation,ATF4 wt Allele
20469,Lipid Transport,ATP8A2 wt Allele
20470,Nervous System Development,CDH4 gene
20471,Phosphorylation,BRAF wt Allele
20472,Oxidation-Reduction,FTO gene
20473,Immunoregulation,CCR10 gene
20474,Melanogenesis,SLC45A2 gene
20475,DNA Repair,FAN1 wt Allele
20476,Cell Adhesion,CDH4 wt Allele
20477,Mitosis,MCPH1 wt Allele
20478,Cell Adhesion,POSTN wt Allele
20479,Cell Differentiation process,PTPN12 gene
20480,Cell Adhesion,HSPG2 wt Allele
20481,Cytokine Signaling Process,SOCS1 wt Allele
20482,Ubiquitinated Protein Degradation,TRIM23 gene
20483,Hydrolysis,PDE2A gene
20484,Immune response,HLA-A gene
20485,T-Cell Activation,ICOS gene
20486,Cell-Cell Adhesion Process,CD4 gene
20487,Cell Growth,PTPN6 gene
20488,Molecular Transport,RAMP2 wt Allele
20489,DNA Replication,REV1 wt Allele
20490,Oxidation,CYP11B1 gene
20491,Ligand Binding,MUC2 gene
20492,Single Strand Break Repair,TNP1 wt Allele
20493,DNA Binding,TWIST1 wt Allele
20494,Cell Differentiation process,PROX1 gene
20495,"Protein Degradation, Regulatory",CUL2 wt Allele
20496,GTP Binding,RRAGA gene
20497,Cell Differentiation process,FRK gene
20498,Inflammatory Response,PLA2G2A gene
20499,Cell Adhesion,NCAM1 gene
20500,Embryonic Induction,FGF3 gene
20501,Cell Differentiation process,FGF3 gene
20502,Cytokine Signaling Process,TNFRSF18 wt Allele
20503,Phosphorylation,MAPK3 gene
20504,Receptor Binding,FGF1 gene
20505,Ligand Binding,P2RY8 wt Allele
20506,GTP Binding,GNA11 wt Allele
20507,Cell Cycle Control,MKI67 gene
20508,Signal Transduction,PPM1D wt Allele
20509,Phosphorylation,BMPR1A gene
20510,DNA Binding,NR1D2 wt Allele
20511,Receptor Signaling,CSF2RB wt Allele
20512,Cytokine Signaling,IL9 gene
20513,Signal Transduction,ADGRF1 wt Allele
20514,Protein methylation,KMT2A wt Allele
20515,Transcriptional Repression,E2F6 gene
20516,glycosylation,B4GALNT1 wt Allele
20517,Ligand Binding,NUP98 wt Allele
20518,Signal Transduction Induction,CD79B gene
20519,Ligand Binding,CHRM1 gene
20520,Cell Differentiation process,PTPN11 gene
20521,Intercellular Communication Induction,EFNB2 gene
20522,Base Excision Repair,APEX2 gene
20523,Cytoskeletal Modeling,MPP1 gene
20524,RNA Splicing,NOVA1 gene
20525,Inflammatory Response,CCL2 wt Allele
