,CUI1,CUI2
10111,"ROS1 protein, human",Transferase Gene
10112,"ROS1 protein, human",Kinase Family Gene
10113,Bromodomain Containing Protein 2,"Genes, Regulator"
10114,Monocarboxylate Transporter 1,Ligand Binding Protein Gene
10115,Monocarboxylate Transporter 1,SLC16A1 gene
10116,"Fibroblast Growth Factor 21, human",FGF21 gene
10117,"MCM4 protein, human","Genes, cdc"
10118,Anti-Beta-2 Glycoprotein 1 Antibody,Immunoprotein Gene
10119,Tn Antigen-MUC1-32mer Antibody,Immunoprotein Gene
10120,NAD-Dependent Protein Deacetylase Sirtuin-7,Hydrolase Gene
10121,"GNRH2 protein, human",Peptide Hormone Gene
10122,"DUSP4 protein, human",Phosphatase Family Gene
10123,DNA-Binding Protein Ikaros,"Genes, Regulator"
10124,"NDRG4 protein, human",NDRG4 gene
10125,"EGFL6 protein, human",Growth Factor Gene
10126,"CDX2 Protein, human",CDX2 gene
10127,"T-Cell Surface Glycoprotein, human",Immunoprotein Gene
10128,Topoisomerase,Isomerase Gene
10129,"HDAC2 protein, human",HDAC2 gene
10130,"PPM1D protein, human",Protein Phosphatase Gene
10131,G Antigen 5,Cancer Promoting Genes
10132,"USP13 protein, human",USP13 gene
10133,"PTPN14 protein, human",Hydrolase Gene
10134,"Integrin Beta-2, human",ITGB2 gene
10135,"IL33 protein, human",Interleukin Gene
10136,"NEIL1 protein, human",Enzyme Gene
10137,Protein CIP2A,Enzyme Inhibitor Gene
10138,RET Gene Product,Transferase Gene
10139,"ANLN protein, human",ANLN gene
10140,"TFE3 protein, human",Transcription Regulation Gene
10141,"SP3 protein, human","Genes, Regulator"
10142,"Proton-Coupled Folate Transporter, human",Ligand Binding Protein Gene
10143,Autophagy-Related Protein 13,ATG13 gene
10144,C-C Motif Chemokine 28,CC Cytokine Gene
10145,"BPHL protein, human",Enzyme Gene
10146,Bone Morphogenetic Protein 10,BMP10 gene
10147,Histone-Binding Protein RBBP4,Transcription Regulation Gene
10148,Histone-Binding Protein RBBP4,RBBP4 gene
10149,necdin,"Genes, Regulator"
10150,extracellular signal-regulated kinase 3,Serine/Threonine Protein Kinase Gene
10151,"PSMB8 protein, human",PSMB8 gene
10152,"SPAG11B protein, human",SPAG11B gene
10153,Anti-CD3 Antibody,Immunoprotein Gene
10154,"PLCD3 protein, human",Enzyme Gene
10155,leptin,LEP gene
10156,Hairy/Enhancer-Of-Split Related With YRPW Motif Protein 2,Transcription Regulation Gene
10157,"Mitogen-Activated Protein Kinase 4, human",Serine/Threonine Protein Kinase Gene
10158,"VDAC1 protein, human",VDAC1 gene
10159,"CSNK1A1 protein, human",Serine/Threonine Protein Kinase Gene
10160,"MBP protein, human",Structural gene
10161,"ERBB2 protein, human",Receptor Gene
10162,"PDCD1 protein, human","Genes, Regulator"
10163,"SGPP2 protein, human",Phosphatase Family Gene
10164,stress-activated protein kinase 1,Transferase Gene
10165,Zinc Finger Protein 384,Transcription Regulation Gene
10166,"Glutathione S-Transferase Mu 3, Human",Enzyme Gene
10167,"RPL29 protein, human",RPL29 gene
10168,"GEN1 protein, human",Enzyme Gene
10169,"BTK protein, human",BTK gene
10170,Sodium Channel Protein Type 1 Subunit Alpha,Ion Channel Protein Gene
10171,"ABCB6 protein, human",Ligand Binding Protein Gene
10172,"CDKN1A protein, human",CDKN1A gene
10173,"DDR1 protein, human",Receptor Tyrosine Kinase Gene
10174,"H/ACA Ribonucleoprotein Complex Subunit 4, human",Ligand Binding Protein Gene
10175,"FZD4 protein, human",FZD4 gene
10176,"FGFR4 protein, human",Fibroblast Growth Factor Receptor Family Gene
10177,prothrombin fragment 1.2,Ligand Binding Protein Gene
10178,Fanconi-Associated Nuclease 1,Hydrolase Gene
10179,"BIRC4 protein, human",Apoptosis Regulation Gene
10180,"Human Beta-1,4-Galactosyltransferase 6",Enzyme Gene
10181,"ALDH1A2 protein, human",ALDH1A2 gene
10182,"EXTL2 protein, human",Enzyme Gene
10183,Forkhead Box Protein C2,Transcription Regulation Gene
10184,"BAP1 protein, human",Peptidase Gene
10185,"TNFSF8 protein, human",tumor necrosis factor family gene
10186,"DUSP5 protein, human",DUSP5 gene
10187,"Fructose-1,6-Bisphosphatase 1",Phosphatase Family Gene
10188,"MAPKAPK5 protein, human",Serine/Threonine Protein Kinase Gene
10189,"DDX3X protein, human",Enzyme Gene
10190,Zinc Finger Protein 444,Transcription Regulation Gene
10191,WWTR1/CAMTA1 Fusion Protein,WWTR1/CAMTA1 Fusion Gene
10192,Tissue Inhibitor of Metalloproteinases,Enzyme Inhibitor Gene
10193,Vimentin antibody,Immunoprotein Gene
10194,"MARK4 protein, human",Transferase Gene
10195,Phosphatidylcholine:Ceramide Cholinephosphotransferase 1,SGMS1 gene
10196,Lamin B1,Intermediate Filament Gene
10197,"C-Reactive Protein, human",Immunoprotein Gene
10198,"RARB protein, human",Transcription Regulation Gene
10199,Sperm Protein Associated With the Nucleus on the X Chromosome B/F,SPANXF1 gene
10200,TFG/ALK Extra Long Form Fusion Protein,TFG/ALK Extra Long Form Fusion Gene
10201,"CD177 protein, human",CD177 gene
10202,"ADORA2B protein, human",Ligand Binding Protein Gene
10203,"PRIM2A protein, human",Enzyme Gene
10204,"5-Hydroxytryptamine Receptor 1A, human",G Protein-Coupled Receptor Genes
10205,"FCER2 protein, human",FCER2 gene
10206,Forkhead Box Protein O6,FOXO6 gene
10207,NAD-Dependent Deacetylase Sirtuin-2,SIRT2 gene
10208,"AURKA protein, human",AURKA gene
10209,Anti-dsDNA Antibody,Immunoprotein Gene
10210,"MCM7 protein, human",Licensing Factor Gene
10211,"FKBP8 protein, human",Isomerase Gene
10212,"SEMA3E protein, human",Signaling Pathway Gene
10213,"SECTM1 protein, human",SECTM1 gene
10214,"TFAP2B protein, human",Transcription factor genes
10215,"TFAP2B protein, human","Genes, Regulator"
10216,"FNTA protein, human",Enzyme Gene
10217,"TCF3 protein, human",TCF3 gene
10218,"MAP3K8 protein, human",Transferase Gene
10219,"CCXCR1 receptor, human",XCR1 gene
10220,Topoisomerase III,Enzyme Gene
10221,"SETMAR protein, human",Enzyme Gene
10222,Homeobox Protein SIX1,Transcription factor genes
10223,Bcl-2-Modifying Factor,BMF gene
10224,HLA-A*02:01 antigen,Immunoprotein Gene
10225,MIR132 Pre-miRNA,MIR132 gene
10226,CASP8 and FADD-Like Apoptosis Regulator Protein,"Genes, Regulator"
10227,"FCRL5 protein, human",FCRL5 gene
10228,"KDM1A protein, human",KDM1A gene
10229,"WNT3 protein, human",WNT Family Gene
10230,"GFI1B protein, human","Genes, Regulator"
10231,MAP Kinase-Interacting Serine/Threonine-Protein Kinase 2,Serine/Threonine Protein Kinase Gene
10232,"ACRBP protein, human",ACRBP gene
10233,growth arrest-specific protein 6,GAS6 gene
10234,TFG/ALK Short Form Fusion Protein,Fusion Gene
10235,Metalloreductase STEAP1,Enzyme Gene
10236,"CCL15 protein, human",Cytokine Gene
10237,"SDHB protein, human",Enzyme Gene
10238,UDP-Glucuronosyltransferase 1-4,Transferase Gene
10239,"TSC1 protein, human",TSC1 gene
10240,"Rhodopsin, Human",Ligand Binding Protein Gene
10241,"SELPLG protein, human",SELP gene
10242,"PHF20 protein, human",PHF20 gene
10243,"NOV protein, human",CCN3 gene
10244,"HSD3B1 protein, human",Enzyme Gene
10245,"SH2D1B protein, human",Signaling Pathway Gene
10246,"DUSP22 protein, human",Phosphatase Family Gene
10247,T-Box Transcription Factor TBX1,Transcription Regulation Gene
10248,"CTNNA1 protein, human",CTNNA1 gene
10249,"IL2RA protein, human",Cytokine Receptor Gene
10250,MLL/MLLT10 Fusion Protein,Fusion Gene
10251,"CTDNEP1 protein, human",Protein Phosphatase Gene
10252,"Insulin Receptor-Related Receptor, human",Enzyme Gene
10253,"MAGUK p55 Subfamily Member 2, human",Signaling Pathway Gene
10254,"IL21R protein, human",IL21R gene
10255,"SHROOM2 protein, human",SHROOM2 gene
10256,"p73 protein, human","Genes, Regulator"
10257,"INSR protein, human",Kinase Family Gene
10258,"Oxytocin, human",OXT gene
10259,Hairy/Enhancer-of-Split Related with YRPW Motif Protein 1,HEY1 gene
10260,Interleukin-29,Cytokine Gene
10261,"Paired Box Protein Pax-1, human",PAX1 gene
10262,SSTR2 Gene Product,Receptor Gene
10263,"CNTRL protein, human","Genes, Regulator"
10264,General Transcription Factor IIH Subunit 4,Transcription factor genes
10265,"ACE protein, human",ACE gene
10266,"RAD9A protein, human","Genes, Regulator"
10267,"PIP protein, human",PIP gene
10268,"KAT6B protein, human",Transferase Gene
10269,NUT Family Member 2A,"Genes, Regulator"
10270,"GAS41 protein, human",Transcription Regulation Gene
10271,"CREB3L1 protein, human",Transcription Regulation Gene
10272,"JUND protein, human",Transcription Regulation Gene
10273,NUT Family Member 2B,NUTM2B gene
10274,"TNFRSF10C protein, human",Ligand Binding Protein Gene
10275,Microprocessor Complex Subunit DGCR8,Ligand Binding Protein Gene
10276,Mono-ADP-Ribosyltransferase Sirtuin-6,Enzyme Gene
10277,"Progesterone Receptor, human",Receptor Gene
10278,Mucosa-Associated Lymphoid Tissue Lymphoma Translocation Protein 1,Signaling Pathway Gene
10279,"SOD3 protein, human",SOD3 gene
10280,S-Methyl-5'-Thioadenosine Phosphorylase,Transferase Gene
10281,S-Methyl-5'-Thioadenosine Phosphorylase,MTAP gene
10282,"ST13 protein, human",ST13 gene
10283,"CD244 protein, human",Receptor Gene
10284,Calcium/Calmodulin-Dependent Protein Kinase Type II Subunit Gamma,CAMK2G gene
10285,"NUMA1 protein, human","Genes, Regulator"
10286,"RGNEF protein, human",ARHGEF28 gene
10287,"E7 protein, Human papillomavirus type 18","Genes, Viral"
10288,Intermediate Filament Proteins,Cytoskeletal Gene
10289,"CTRB1 protein, human",Hydrolase Gene
10290,"CXCL1 protein, human",Cytokine Gene
10291,"ORC5L protein, human",ORC5 gene
10292,"PTMA protein, human",Immunoprotein Gene
10293,"IL24 protein, human",Interleukin Gene
10294,"INHA protein, human",Growth Factor Gene
10295,5'-3'-Exonucleases,Enzyme Gene
10296,Cyclic AMP-Dependent Transcription Factor ATF-1,CREB Family Gene
10297,"PAX8 protein, human",Transcription factor genes
10298,beta-Chemokines,Cytokine Gene
10299,Transcription Factor 7-Like 2,TCF7L2 gene
10300,"MIRN9 microRNA, human",MIR9-1 gene
10301,"ABCA1 protein, human",ABCA1 gene
10302,Hepatocyte Nuclear Factor 3-alpha,FOXA1 gene
10303,"TFEB protein, human","Genes, Regulator"
10304,Plasma Glutamate Carboxypeptidase,CPQ gene
10305,Plasma Glutamate Carboxypeptidase,Hydrolase Gene
10306,"HSD17B1 protein, human",Enzyme Gene
10307,DNA Repair Protein REV1,REV1 gene
10308,"PTPRD protein, human",PTPRD gene
10309,Chromodomain-Helicase-DNA-Binding Protein 5,Hydrolase Gene
10310,Human anti-mouse antibody,Immunoprotein Gene
10311,ETV6/ARNT Fusion Protein,Fusion Gene
10312,Amyloid Beta Precursor Protein-Binding Protein 2,APPBP2 gene
10313,Pathologic Ab-Ig Protein,Immunoprotein Gene
10314,"Eomesodermin Homolog, human",Transcription factor genes
10315,"CDK6 protein, human",Enzyme Gene
10316,"ALPL protein, human",Enzyme Gene
10317,Myogenin,MYOG gene
10318,"LTF protein, human",Ligand Binding Protein Gene
10319,"ACD protein, human","Genes, Regulator"
10320,"SYNJ1 protein, human",SYNJ1 gene
10321,"BMPR1A protein, human",Enzyme Gene
10322,CD79a antigen,CD79A gene
10323,"DDX58 protein, human",Hydrolase Gene
10324,angiogenin,"Genes, Regulator"
10325,"PTPRG protein, human",Protein Phosphatase Gene
10326,Forkhead Box Protein O4,"Genes, Regulator"
10327,"MTR protein, human",Enzyme Gene
10328,PARD6A gene,Signaling Pathway Gene
10329,Retinoblastoma-Like Protein p107,Transcription Regulation Gene
10330,"AREG protein, human",AREG gene
10331,"IFNAR1 protein, human",Cytokine Receptor Gene
10332,"EPHA5 protein, human",Receptor Gene
10333,"MLL3 protein, human",Methyltransferase Gene
10334,"NR3C2 protein, human",NR3C2 gene
10335,"PAPD5 protein, human",Polymerase Gene
10336,"IFNGR2 protein, human",Ligand Binding Protein Gene
10337,"TK2 protein, human",Enzyme Gene
10338,Insulinase,IDE gene
10339,Ran-Binding Protein 17,RANBP17 gene
10340,Schwannomin-Interacting Protein 1,"Genes, Regulator"
10341,RET Oncoprotein,Kinase Family Gene
10342,"KCNQ1OT1 protein, human",KCNQ1OT1 gene
10343,"PLCB3 protein, human",Esterase Gene
10344,"SLIT1 protein, human",SLIT1 gene
10345,"T-Lymphocyte Activation Antigen CD80, human",Ligand Binding Protein Gene
10346,MIR521-1 Pre-miRNA,MIR521-1 gene
10347,Platelet Receptor Gi24,VSIR gene
10348,"PLK1 protein, human",Transferase Gene
10349,"HSD17B2 protein, human",Oxidoreductase Gene
10350,"Dimethylaniline Monooxygenase [N-Oxide-Forming] 3, human",Enzyme Gene
10351,PTPRE Gene Product,Protein Phosphatase Gene
10352,"MUS81 protein, human",Enzyme Gene
10353,Transcription Repressor/Corepressor,Transcription Repressor/Corepressor Gene
10354,"PPP3CC protein, human",PPP3CC gene
10355,CAD Protein,Hydrolase Gene
10356,tuberous sclerosis complex 2 protein,TSC2 gene
10357,"CCR8 protein, human",Ligand Binding Protein Gene
10358,"FKBP5 protein, human",Enzyme Gene
10359,RNA Binding Protein Fox-1 Homolog 1,RBFOX1 gene
10360,RAD51B/HMGA2 Fusion Protein,Fusion Gene
10361,DDB-1 and CUL4-Associated Factor 7,"Genes, Regulator"
10362,DDB-1 and CUL4-Associated Factor 7,DCAF7 gene
10363,TCF3/HLF Fusion Protein,Fusion Gene
10364,"FGFR2 protein, human",Kinase Family Gene
10365,"FOXG1B protein, human",Transcription factor genes
10366,Thromboxane A2 Receptor,Ligand Binding Protein Gene
10367,"FLJ10858 protein, human",DNA Repair Gene
10368,"BCL2L12 protein, human",BCL2L12 gene
10369,"WNT7A protein, human",Signaling Pathway Gene
10370,"SMO protein, human",Receptor Gene
10371,Oncogene Protein p230(bcr-abl),Oncogenes
10372,"CBR1 protein, human",Oxidoreductase Gene
10373,"GRK6 protein, human",Enzyme Gene
10374,"GRK6 protein, human",GRK6 gene
10375,"GRIA3 protein, human",Ligand Binding Protein Gene
10376,Membrane protein of mitochondrion,Membrane Protein Gene
10377,Lipoma HMGIC Fusion Partner protein,"Genes, Regulator"
10378,"NCR1 protein, human",Ligand Binding Protein Gene
10379,tumor protein D52-like 1,"Genes, Regulator"
10380,Fibroblast Growth Factor Receptor Family Isoform IIIb,Transferase Gene
10381,"HDAC4 protein, human",HDAC4 gene
10382,"PFN1 protein, human",PFN1 gene
10383,"RAD54L protein, human",RAD54L gene
10384,"DDB1 protein, human",DDB1 gene
10385,"FSCN1 protein, human",Structural gene
10386,"Serine Hydroxymethyltransferase, Cytosolic",SHMT1 gene
10387,Beta-Adrenergic Receptor Kinase 2,GRK3 gene
10388,"Rif1 protein, human","Genes, cdc"
10389,Adiponectin Receptor Protein 2,Ligand Binding Protein Gene
10390,proto-oncogene protein A-myb,"Genes, Regulator"
10391,"Probable G-Protein Coupled Receptor 158, human",GPR158 gene
10392,"TFF1 protein, human","Genes, Regulator"
10393,"TFF3 protein, human",TFF3 gene
10394,matriptase,Hydrolase Gene
10395,Copine-1,CPNE1 gene
10396,General Transcription Factor 3C Polypeptide 6,GTF3C6 gene
10397,S-Adenosylmethionine Decarboxylase Proenzyme,Enzyme Gene
10398,"Peroxisome Proliferator-Activated Receptor Alpha, human",Nuclear Receptor Gene
10399,"PRKCDBP protein, human",CAVIN3 gene
10400,"CRTC2 protein, human",CRTC2 gene
10401,"KLK15 protein, human",KLK15 gene
10402,Protein Wnt-5b,WNT5B gene
10403,"KDM2B protein, human",Oxidoreductase Gene
10404,"Putative Neutral Ceramidase C, human",ASAH2C gene
10405,"complement factor H, human",Complement Component Gene
10406,"FGFR1 protein, human",Fibroblast Growth Factor Receptor Family Gene
10407,Parafibromin,"Genes, Regulator"
10408,RET Gene Product,Receptor Tyrosine Kinase Gene
10409,Protein Hormone Receptor,Receptor Gene
10410,"TRPM5 protein, human",Ligand Binding Protein Gene
10411,"APOA1 protein, human",Transport Protein Gene
10412,"ATP5B protein, human",ATP5F1B gene
10413,"TNFRSF1A protein, human",Receptor Gene
10414,Transmembrane Protein 204,Cell Adhesion Molecule Gene
10415,Protein S100-A9,S100 Family Gene
10416,"Rta protein, Human herpesvirus 8","Genes, Viral"
10417,"NFKBIE protein, human",NFKBIE gene
10418,"IRF3 protein, human","Genes, Regulator"
10419,"Insulin-Like Growth Factor 1 Receptor Beta Chain, Human",IGF1R gene
10420,Serine/Threonine-Protein Kinase 3,STK3 gene
10421,"E2F3 protein, human",Transcription factor genes
10422,"GUCY1A3 protein, human",Enzyme Gene
10423,"UGT1A1 protein, human",Enzyme Gene
10424,"POU2F2 protein, human",POU2F2 gene
10425,"Eukaryotic Initiation Factor 4A-I, human",EIF4A1 gene
10426,Homeobox Protein SIX2,"Genes, Regulator"
10427,DBL Oncoprotein,MCF2 gene
10428,Myelodysplastic Syndrome 2 Translocation-Associated Protein,"Genes, Regulator"
10429,Stonin-1,STON1 gene
10430,GATOR Complex Protein NPRL2,NPRL2 gene
10431,Regulator of G-Protein Signaling 5,RGS Family Gene
10432,"RNF216 protein, human",RNF216 gene
10433,cytochrome c oxidase subunit VIc,"Genes, Regulator"
10434,Retinoic Acid Receptor,Nuclear Receptor Gene
10435,TCF3 Fusion Partner,TFPT gene
10436,"TXN protein, human",TXN gene
10437,alpha-Synuclein,SNCA gene
10438,"WASL protein, human","Genes, Regulator"
10439,G Antigen 2A,GAGE2A gene
10440,Tubulin-Specific Chaperone Cofactor E-Like Protein,"Genes, Regulator"
10441,MLL/SEPT5 Fusion Protein,MLL/PNUTL1 FUSION GENE
10442,SAM Domain and HD Domain-Containing Protein 1,Hydrolase Gene
10443,Voltage-Dependent T-Type Calcium Channel Subunit Alpha-1G,Transport Protein Gene
10444,"EXTL1 protein, human",Glycosyltransferase Gene
10445,"IRF2 protein, human",IRF2 gene
10446,"MMP14 protein, human",Peptidase Gene
10447,"DUSP5 protein, human",Enzyme Gene
10448,Microsomal Epoxide Hydrolase,Hydrolase Gene
10449,"Interleukin-13 Receptor Subunit Alpha-2, human",Receptor Gene
10450,"RAF Proto-Oncogene Serine/Threonine-Protein Kinase, human",RAF1 gene
10451,"Interleukin-34, human",Interleukin Gene
10452,Sialate O-acetylesterase,Esterase Gene
10453,type I collagen alpha 1,Extracellular Matrix Protein Gene
10454,Flap Endonuclease-1,Hydrolase Gene
10455,Dopamine Receptor,Ligand Binding Protein Gene
10456,Sister Chromatid Cohesion Protein PDS5 Homolog A,PDS5A gene
10457,Vasopressin Receptor,G Protein-Coupled Receptor Genes
10458,"LATS2 protein, human",Transferase Gene
10459,"Adenosylhomocysteinase, human",AHCY gene
10460,"ERG protein, human","Genes, Regulator"
10461,Serine/Threonine-Protein Kinase 4,Serine/Threonine Protein Kinase Gene
10462,"NCOA1 protein, human","Genes, Regulator"
10463,mesothelin,Immunoprotein Gene
10464,Fatty-acid synthase,Esterase Gene
10465,GRP Gene Product,Peptide Hormone Gene
10466,p53-Regulated Apoptosis-Inducing Protein 1,"Genes, Regulator"
10467,"ARHGEF5 protein, human",Signaling Pathway Gene
10468,"HCK protein, human",Kinase Family Gene
10469,"CTSZ protein, human",Hydrolase Gene
10470,"oncogene protein E7, Human papillomavirus type 8","Genes, Viral"
10471,"SDC2 protein, human",SDC2 gene
10472,"PDE5A protein, human",PDE5A gene
10473,"TYRO3 protein, human",TYRO3 gene
10474,Protein Tyrosine Phosphatase,Enzyme Gene
10475,"SLC16A3 protein, human",Ligand Binding Protein Gene
10476,"TFAP2B protein, human",Transcription Regulation Gene
10477,LIM/Homeobox Protein Lhx4,Transcription factor genes
10478,REST-003 ncRNA,REST gene
10479,"Dolichyl-Diphosphooligosaccharide-Protein Glycosyltransferase Subunit 1, human",Transferase Gene
10480,"NKX2H protein, human",Transcription factor genes
10481,"Interleukin-10 Receptor Subunit Alpha, human",Ligand Binding Protein Gene
10482,"PLK2 protein, human",PLK2 gene
10483,"NR5A2 protein, human",Ligand Binding Protein Gene
10484,"NR5A2 protein, human",Transcription factor genes
10485,prepro-gastrin-releasing peptide,GRP gene
10486,cadherin 5,CDH5 gene
10487,"ITGAD protein, human",ITGAD gene
10488,palmdelphin,"Genes, Regulator"
10489,"NACHT, LRR and PYD Domains-Containing Protein 6",NLRP6 gene
10490,"PTPRC protein, human",Enzyme Gene
10491,Fatty Acid Desaturase 1,FADS1 gene
10492,Putative Peripheral Benzodiazepine Receptor-related Protein,Transport Protein Gene
10493,"XRCC4 protein, human",XRCC4 gene
10494,adrenomedullin,Peptide Hormone Gene
10495,Signal Transducer CD24,CD24 gene
10496,"SLC7A2 protein, human",Transport Protein Gene
10497,Neurexin-3,NRXN3 gene
10498,"PARK7 protein, human",Apoptosis Regulation Gene
10499,"Transcription Factor AP-1, human",JUN gene
10500,E3 Ubiquitin-Protein Ligase CHFR,CHFR gene
10501,"MARK2 protein, human",Serine/Threonine Protein Kinase Gene
10502,"CASP2 protein, human",Peptidase Gene
10503,"UCP1 protein, human",UCP1 gene
10504,"IL10 protein, human",IL10 gene
10505,"MAPKAPK2 protein, human",Transferase Gene
10506,FUS/CREB3L1 Fusion Protein,Fusion Gene
10507,"TXNRD1 protein, human",Oxidoreductase Gene
10508,Monocyte Chemoattractant Protein 4,CC Cytokine Gene
10509,BC-2 protein,Transport Protein Gene
10510,"ADAM12 protein, human",Enzyme Gene
10511,DNA Replication Factor,Licensing Factor Gene
10512,"UBE2N protein, human",UBE2N gene
10513,G Antigen 1,Cancer Promoting Genes
10514,"PSMD11 protein, human",PSMD11 gene
10515,"KH Domain-Containing, RNA-Binding, Signal Transduction-Associated Protein 1","Genes, cdc"
10516,"MYH11 protein, human",Structural gene
10517,Cullin 5 Protein,CUL5 gene
10518,Cancer Susceptibility Candidate Protein 1,CASC1 gene
10519,CD45RA Antigens,Protein Phosphatase Gene
10520,"Receptor, Endothelin B",Receptor Gene
10521,"ZFP36 protein, human",ZFP36 gene
10522,"CD99 protein, human",Cell Adhesion Molecule Gene
10523,"Progesterone Receptor Isoform A, Human",Nuclear Receptor Gene
10524,"GLI1 protein, human",Transcription factor genes
10525,"5-Hydroxytryptamine Receptor 2C, human",HTR2C gene
10526,"ZBTB7A protein, human",ZBTB7A gene
10527,human AVP protein,AVP gene
10528,"IRF2BP2 protein, human","Genes, Regulator"
10529,"Serine/Threonine-Protein Kinase D2, Human",Transferase Gene
10530,"Serine/Threonine-Protein Kinase D2, Human",Enzyme Gene
10531,Wnt1 Protein,WNT Family Gene
10532,"Protransforming Growth Factor Alpha, human",TGFA gene
10533,Transcription Factor COE1,EBF1 gene
10534,Cingulin-Like Protein 1,CGNL1 gene
10535,SPHINGOMYELINASE,SMPD1 gene
10536,"Sphingosine Kinase 2, Human",SPHK2 gene
10537,"LRP8 protein, human",Receptor Gene
10538,"Collagen Alpha-1(XVIII) Chain, human",Extracellular Matrix Protein Gene
10539,Protein-Lysine 6-Oxidase,Enzyme Gene
10540,"DKK3 protein, human",Signaling Pathway Gene
10541,"salt-inducible kinase-2, human",SIK2 gene
10542,Protein Furry Homolog-Like,FRYL gene
10543,"CCNH protein, human",Basal transcription factor genes
10544,"GTF3C3 protein, human","Genes, Regulator"
10545,Protein Mdm4,MDM4 gene
10546,T-Cell Surface Glycoprotein CD3 Eta Chain,Immunoprotein Gene
10547,"Tumor Necrosis Factor Receptor Superfamily Member 8, human",Ligand Binding Protein Gene
10548,"PTPRK protein, human",Phosphatase Family Gene
10549,"Short-Chain Specific Acyl-CoA Dehydrogenase, Mitochondrial",Oxidoreductase Gene
10550,"Platelet-Derived Growth Factor Receptor Alpha, human",Receptor Tyrosine Kinase Gene
10551,Complement System Proteins,Complement Component Gene
10552,"CYP7A1 protein, human",CYP7A1 gene
10553,"GLTSCR2 protein, human",NOP53 gene
10554,"AIRE protein, human",AIRE gene
10555,"IL5RA protein, human",Cytokine Receptor Gene
10556,"DHX16 protein, human",DHX16 gene
10557,EGF Gene Product,Growth Factor Gene
10558,"TNF protein, human",tumor necrosis factor family gene
10559,Forkhead Box Protein D3,"Genes, Regulator"
10560,integrin beta5,Ligand Binding Protein Gene
10561,ACP5 Gene Product,Enzyme Gene
10562,Collagen Alpha-1(II) Chain,Collagen Gene
10563,Collagen Alpha-1(II) Chain,Extracellular Matrix Protein Gene
10564,"LRRC17 protein, human","Genes, cdc"
10565,"SMYD3 protein, human",SMYD3 gene
10566,"CXCL2 protein, human",CXC Cytokine Gene
10567,"PLEC protein, human",PLEC gene
10568,"ADAM19 protein, human",Peptidase Gene
10569,Suppressor of Cytokine Signaling 1,Signaling Pathway Gene
10570,Nipped-B-Like Protein,NIPBL gene
10571,Melanoma-Associated Antigen 4,Cancer Promoting Genes
10572,"Signal Peptide, CUB and EGF-Like Domain-Containing Protein 2",SCUBE2 gene
10573,MLL/SARNP Fusion Protein,CIP29/MLL FUSION GENE
10574,"Voltage-Dependent Calcium Channel Gamma-Like Subunit, human","Genes, Regulator"
10575,"PFKM protein, human",Enzyme Gene
10576,"CDK6 protein, human","Genes, cdc"
10577,"PPP3R1 protein, human","Genes, Regulator"
10578,"SLC7A7 protein, human",SLC7A7 gene
10579,"SLC5A2 protein, human",SLC5A2 gene
10580,"CYP3A7 protein, human",Enzyme Gene
10581,"CMKLR1 protein, human",Cytokine Receptor Gene
10582,nicotinic receptor subunit alpha3,CHRNA3 gene
10583,"NLGN4X protein, human",Ligand Binding Protein Gene
10584,"Zinc Finger CCCH Domain-Containing Protein 11A, human",ZC3H11A gene
10585,"Protein Arginine N-Methyltransferase 5, Human",PRMT5 gene
10586,"SMG1 protein, human",Serine/Threonine Protein Kinase Gene
10587,"ZMIZ1 protein, human","Genes, Regulator"
10588,human MUC1 protein,MUC1 gene
10589,CD79a antigen,Immunoprotein Gene
10590,SH2D3C gene,Adaptor Signaling Protein Gene
10591,Histone H1.1,HIST1H1A gene
10592,Beta Isomer of C-Terminal Telopeptide of Type I Collagen,Collagen Gene
10593,"CDH11 protein, human",Ligand Binding Protein Gene
10594,Hemoglobin Subunit Beta,Ligand Binding Protein Gene
10595,Forkhead Box Protein O4,FOXO4 gene
10596,Calmodulin 1,Ligand Binding Protein Gene
10597,"6-Phosphofructo-2-Kinase/Fructose-2,6-Biphosphatase 3",Phosphatase Family Gene
10598,"PRF1 protein, human",PRF1 gene
10599,"GRB10 protein, human",GRB10 gene
10600,Transcription Regulatory Protein,Transcription Regulation Gene
10601,"EPHA5 protein, human",Enzyme Gene
10602,Histocompatibility Antigens Class I,"Genes, MHC Class I"
10603,"PTPRT protein, human",PTPRT gene
10604,"WNK1 protein, human",Serine/Threonine Protein Kinase Gene
10605,"Evi-1 protein, human",Transcription Regulation Gene
10606,Excision Repair Cross-Complementing 1,DNA Repair Gene
10607,"LTBP2 protein, human",LTBP2 gene
10608,"PLCB3 protein, human",Enzyme Gene
10609,H/ACA Ribonucleoprotein Complex Non-Core Subunit NAF1,Ligand Binding Protein Gene
10610,"Sushi, Nidogen and EGF-Like Domain-Containing Protein 1","Genes, Regulator"
10611,aryldialkylphosphatase,Enzyme Gene
10612,"Peroxisome Proliferator-Activated Receptor Gamma, human",Transcription factor genes
10613,"Dimethylaniline Monooxygenase [N-Oxide-Forming] 3, human",FMO3 gene
10614,"CDC25A protein, human","Genes, Regulator"
10615,"CISD1 protein, human",CISD1 gene
10616,"RAB8A protein, human",RAB8A gene
10617,Protein S100-A1,S100 Family Gene
10618,"Tyrosine-Protein Kinase Lck, Human",Kinase Family Gene
10619,"RPS6KA5 protein, human",Signaling Pathway Gene
