,CUI1,CUI2
7219,Dilated Cardiomyopathy Pathway,"PRKACG protein, human"
7220,Monocyte Phagocytosis and Adhesion Pathway,"Platelet Endothelial Cell Adhesion Molecule, human"
7221,Lysine Degradation Pathway,"Histone-Lysine N-Methyltransferase 2B, human"
7222,HIF-2-Alpha Transcription Factor Pathway,"SLC2A1 protein, human"
7223,Glycosylphosphatidylinositol-Anchor Biosynthesis Pathway,Phosphatidylinositol N-Acetylglucosaminyltransferase Subunit A
7224,Granzyme A Mediated Apoptosis Pathway,"CREBBP protein, human"
7225,CTCF Pathway,"TGFBR1 protein, human"
7226,IL6-Mediated Signaling Pathway,"TNFSF11 protein, human"
7227,Chromatin Remodeling Complex and Coactivator Pathway,"HDAC3 protein, human"
7228,Long-Term Potentiation Pathway,"EP300 protein, human"
7229,CDK Regulation Pathway,"CCNE1 protein, human"
7230,G1/S Checkpoint Pathway,"CCNE1 protein, human"
7231,Calcium-Mediated Signaling Pathway,"PRKCA protein, human"
7232,Shigellosis Pathway,F-Box/WD Repeat-Containing Protein 1A
7233,Toll-Like Receptor Signaling Pathway,"TLR7 protein, human"
7234,Hematopoietic Cell Lineage Pathway,"GP1BB protein, human"
7235,MAPK Signaling Pathway,"MAP2K1 protein, human"
7236,ERBB Family Signaling Pathway,"AKT3 protein, human"
7237,Inositol Phosphate Metabolism Pathway,"Inositol-Trisphosphate 3-Kinase C, Human"
7238,p53 Effector Pathway,"HGF protein, human"
7239,CREB Activation Signaling Pathway,"Son of Sevenless Homolog 1, human"
7240,p53 Signaling Pathway KEGG,"CASP9 protein, human"
7241,Jak-STAT Signaling Pathway,"EPO protein, human"
7242,CDK Regulation Pathway,"Kit Ligand, human"
7243,p53 Effector Pathway,"TRRAP protein, human"
7244,Phosphoinositide Pathway,"Glycogen Synthase Kinase-3 Beta, human"
7245,Metabolism of Xenobiotics by Cytochrome P450 Pathway,"UGT1A9 protein, human"
7246,Ceramide Signaling Pathway BioCarta,"TNFRSF1A protein, human"
7247,SODD/TNFR1 Signaling Pathway,"TNFRSF1A protein, human"
7248,Adipocytokine Signaling Pathway,Adiponectin Receptor Protein 2
7249,Neutrophil Surface Molecule Pathway,"CD44 protein, human"
7250,Calcium-Mediated Signaling Pathway,"VDAC3 protein, human"
7251,Pancreatic Cancer Pathway,"TGFA protein, human"
7252,Androgen Receptor Regulation Pathway,"Proto-Oncogene Tyrosine-Protein Kinase Src, human"
7253,Aspirin Inhibition of Platelet Activation Pathway,"Proto-Oncogene Tyrosine-Protein Kinase Src, human"
7254,Extracellular Matrix Binding Pathway,"Proto-Oncogene Tyrosine-Protein Kinase Src, human"
7255,Integrin Signaling Pathway,"Proto-Oncogene Tyrosine-Protein Kinase Src, human"
7256,IL18 Signaling Pathway,Interleukin-2
7257,Electron Transport Pathway,"SLC25A4 protein, human"
7258,Peroxisome Biogenesis Pathway,CATALASE
7259,Fc Epsilon Receptor I Signaling Pathway KEGG,"AKT1 protein, human"
7260,Insulin-Mediated Glucose Transport Pathway,"AKT1 protein, human"
7261,Systemic Lupus Erythematosus Pathway,"T-Cell-Specific Surface Glycoprotein CD28, human"
7262,Steroid Hormone Biosynthesis Pathway,"AKR1C3 protein, human"
7263,IL4-Mediated Signaling Pathway,Arachidonate 15-Lipoxygenase
7264,One Carbon Pool by Folate Pathway,"Monofunctional C1-Tetrahydrofolate Synthase, Mitochondrial"
7265,MAP Kinase Downregulation Pathway,"MAP2K2 protein, human"
7266,CXCR4 Signaling Pathway,"HRAS protein, human"
7267,TPO Signaling Pathway,"HRAS protein, human"
7268,Entamoeba histolytica Infection Pathway,"PRKCB protein, human"
7269,ECM-Receptor Interaction Signaling Pathway,osteopontin
7270,Homologous Recombination Pathway,"NBS1 protein, human"
7271,Glypican 3 Signaling Pathway,"FGF7 protein, human"
7272,Huntington's Disease Pathway,"CASP3 protein, human"
7273,Cancer Susceptibility Pathway,"FANCG protein, human"
7274,Salmonella Pathway,"WAS protein, human"
7275,IL2RB Pathway,"NMI protein, human"
7276,Presenilin Action in Notch and Wnt Signaling Pathways,Presenilin-1
7277,B Cell Receptor Signaling Pathway,Nuclear Factor NF-kappa-B p105 Subunit
7278,PLK1 Signaling Pathway,"FBXO5 protein, human"
7279,CCR3 Signaling Pathway,"LIMK1 protein, human"
7280,G2-M Cell Cycle Checkpoint,"RASGRF1 protein, human"
7281,FOXM1 Transcription Factor Signaling Pathway,"FOXM1 protein, human"
7282,Growth Hormone Signaling Pathway,"PTPN6 protein, human"
7283,Intestinal IgA Production Pathway,"CCR10 protein, human"
7284,Chagas Disease Pathway,"IL12B protein, human"
7285,GPCR Signaling Pathway,Guanine Nucleotide Binding Protein G(s) Subunit Alpha Isoforms XLas
7286,IL22 Signaling Pathway,"JAK3 protein, human"
7287,Base Excision Repair Pathway,Flap Endonuclease-1
7288,IFN Gamma Signaling Pathway,"JAK1 protein, human"
7289,E2F Transcription Factor Pathway,"Transcriptional Repressor Protein YY1, human"
7290,Integrin Angiogenesis Pathway,"PXN protein, human"
7291,EGF Receptor Downregulation by CBL Pathway,"EGFR protein, human"
7292,Sprouty Regulation of Tyrosine Kinase Signaling Pathway,"EGFR protein, human"
7293,Vesicle Transport Pathway,"EGFR protein, human"
7294,FOXA1 Transcription Factor Signaling Pathway,nuclear receptor interacting protein 1
7295,Fas Signaling Pathway BioCarta,"MAP2K1 protein, human"
7296,Hepatocyte Growth Factor Receptor Signaling Pathway PID,"MAP2K1 protein, human"
7297,Chromatin Remodeling Complex and Coactivator Pathway,"GTF2A2 protein, human"
7298,Phosphatidylinositol Signaling System Pathway,"PLCE1 protein, human"
7299,TNFR1 Signaling Pathway,Lamin B1
7300,HIV-I Nef in Apoptosis Pathway,"BCL2 protein, human"
7301,IL2RB Pathway,"BCL2 protein, human"
7302,Angiogenesis Pathway,"FLT1 protein, human"
7303,Cytokine-Cytokine Receptor Signaling Pathway,"FLT1 protein, human"
7304,PDGFR-beta Signaling Pathway,"STAT1 protein, human"
7305,Metabolism of Xenobiotics by Cytochrome P450 Pathway,"CYP2A13 protein, human"
7306,Phosphoinositide Pathway,VAV2 Protein
7307,Endoplasmic Reticulum Degradation Pathway,"SUMO-Activating Enzyme Subunit 1, human"
7308,IL7 Signaling Pathway,"PTK2B protein, human"
7309,Steroid Hormone Biosynthesis Pathway,"CYP21A2 protein, human"
7310,TGF-beta Signaling Pathway KEGG,"ID1 protein, human"
7311,Alpha4/Beta1 and Alpha4/Beta7 Integrin Signaling Pathway,"Integrin Beta-1, human"
7312,Calpain-1 Cell Spread Pathway,"CAPN1 protein, human"
7313,Leukocyte Transendothelial Migration Pathway,"CXCL12 protein, human"
7314,Aurora B Signaling Pathway,"AURKA protein, human"
7315,CCR3 Signaling Pathway,Phosphatidylinositol-4-Phosphate 3-Kinase C2 Domain-Containing gamma Polypeptide
7316,Aurora A Signaling Pathway,"AJUBA protein, human"
7317,Cell Adhesion Molecule Signaling Pathway,P-Cadherin
7318,T Cell Receptor Signaling Pathway KEGG,"Nuclear Factor of Activated T-Cells, Cytoplasmic 3"
7319,VEGF Signaling Pathway,"Nuclear Factor of Activated T-Cells, Cytoplasmic 3"
7320,Terpenoid Biosynthesis Pathway,"FNTA protein, human"
7321,Endocytosis Pathway,"CAV1 protein, human"
7322,Parkinson's Disease Pathway,"SDHC protein, human"
7323,Tight Junction Assembly Pathway,"PRKCE protein, human"
7324,Neuroactive Ligand-Receptor Signaling Pathway,"DRD1 protein, human"
7325,CK1/CDK5 Regulation Pathway,"Casein Kinase I Isoform Delta, human"
7326,p53 Pathway for Transcriptional Regulation,"USP7 protein, human"
7327,Bystander B Cell Activation Pathway,CD40 Antigens
7328,T Cell Receptor Signaling Pathway KEGG,"PTPRC protein, human"
7329,Neurotrophin Signaling Pathway,"MAPK7 protein, human"
7330,VEGFR1 Signaling Pathway,phosphoinositidase C
7331,Chagas Disease Pathway,"ACE protein, human"
7332,Rho Cell Motility Signaling Pathway,Oligophrenin-1
7333,Toll-Like Receptor Signaling Pathway,"IRF5 protein, human"
7334,Chagas Disease Pathway,"IL10 protein, human"
7335,Renal Cell Carcinoma Pathway,Aryl Hydrocarbon Receptor Nuclear Translocator 2
7336,Calcineurin-Regulated NFAT-Dependent Transcription Pathway,"Proto-Oncogene c-Fos, human"
7337,Nerve Growth Factor Pathway,"Proto-Oncogene c-Fos, human"
7338,BARD1 Pathway,Fanconi Anemia Complementation Group F Protein
7339,HDAC Class III Signaling Pathway,"MYOD1 protein, human"
7340,IL12/STAT4 Signaling Pathway,"IL2RA protein, human"
7341,Coregulation Pathway for Androgen Receptor Activity,Nuclear Receptor Coactivator 4
7342,IL5 Signaling Pathway,"T-Cell Surface Glycoprotein CD4, human"
7343,VEGF Signaling Pathway,"Sphingosine Kinase 2, Human"
7344,Cell Adhesion Molecule Signaling Pathway,Cadherin-2
7345,FOXA1 Transcription Factor Signaling Pathway,"Collagen Alpha-1(XVIII) Chain, human"
7346,Bacterial Invasion of Epithelial Cell Pathway,"WASF2 protein, human"
7347,Regulation of Retinoblastoma Protein Pathway,"MDM2 protein, human"
7348,Adherens Junction Assembly Pathway,Transcription Factor 7-Like 2
7349,Skeletal Myogenesis Pathway,"PDPK1 protein, human"
7350,Actin Cytoskeleton Regulation Pathway,"PIK3CA protein, human"
7351,Longevity Pathway,"PIK3CA protein, human"
7352,IL2RB Pathway,"FASLG protein, human"
7353,Keratinocyte Differentiation Pathway,"FASLG protein, human"
7354,IL10 Anti-inflammatory Signaling Pathway,Heme Oxygenase-1
7355,ERBB Family Signaling Pathway,"STAT5A protein, human"
7356,Beta-Catenin Accumulation Pathway,"DVL1 protein, human"
7357,Neuroactive Ligand-Receptor Signaling Pathway,"P2RY2 protein, human"
7358,p53 Effector Pathway,Bcl-2-Binding Component 3
7359,Spliceosome Pathway,"Splicing Factor 3B Subunit 1, human"
7360,IL12 Signaling Pathway,"interleukin 18 protein, human"
7361,Hypertrophic Cardiomyopathy Pathway,"Tropomyosin Alpha-1 Chain, human"
7362,MAPK Signaling Pathway,"IL1B protein, human"
7363,Type I Diabetes Mellitus Pathway,"IL1B protein, human"
7364,Chagas Disease Pathway,"RELA protein, human"
7365,Ephrin B Reverse Signaling Pathway,"ITGA2B protein, human"
7366,Metabolism of Xenobiotics by Cytochrome P450 Pathway,"Glutathione S-Transferase Mu 4, Human"
7367,Allograft Rejection Pathway,"TNF protein, human"
7368,Amyotrophic Lateral Sclerosis Pathway,"TNF protein, human"
7369,Actin Cytoskeleton Regulation Pathway,"RAC1 protein, human"
7370,p38 MAPK Signaling Pathway PID,"RAC1 protein, human"
7371,Bioactive Peptide Signaling Pathway,"FYN protein, human"
7372,Pyrimidine Metabolism Pathway,"POLR2A protein, human"
7373,FOXO Transcription Factor Family Signaling Pathway,"Bcl-2-Like Protein 11, human"
7374,PDGFR-beta Signaling Pathway,"PPP2CA protein, human"
7375,Galactose Metabolism Pathway,"PFKM protein, human"
7376,Angiotensin-converting Enzyme 2 Pathway,angiotensin converting enzyme 2
7377,Steroid Hormone Biosynthesis Pathway,Steroid 11-beta-Monooxygenase
7378,B Cell Receptor Signaling Pathway,"FCGR2B protein, human"
7379,IL23-Mediated Signaling Pathway,"IL23A protein, human"
7380,Nitric Oxide Pathway,"VEGF165 protein, human"
7381,Arginine and Proline Metabolism Pathway,"NOS2A protein, human"
7382,Chemokine Signaling Pathway,"CXCR4 protein, human"
7383,Cytokine-Cytokine Receptor Signaling Pathway,"IL28B protein, human"
7384,Ephrin B Forward Signaling Pathway,"SYNJ1 protein, human"
7385,IL2RB Pathway,Zinc Finger Protein Aiolos
7386,Epidermal Growth Factor Receptor Downstream Signaling Pathway,elk-1 protein
7387,Neuroactive Ligand-Receptor Signaling Pathway,nicotinic receptor subunit alpha3
7388,Hematopoietic Cell Lineage Pathway,"Integrin Alpha-4, human"
7389,CD40L Signaling Pathway,Serine/Threonine Protein Kinase NIK
7390,Chemokine Signaling Pathway,Phosphatidylinositol 3-Kinase Regulatory Subunit Beta
7391,Primary Immunodeficiency Pathway,CD79a antigen
7392,Phospholipid Signaling Pathway,"Sphingosine Kinase 1, Human"
7393,Mitochondria in Apoptotic Signaling Pathway,"CASP8 protein, human"
7394,Axon Guidance,"FES protein, human"
7395,Progesterone-Mediated Oocyte Maturation Pathway,"BRAF protein, human"
7396,Colorectal Cancer Pathway,Bad protein
7397,NTRK1/PI3K/PLC-Gamma Signaling Pathway,Bad protein
7398,Mitochondria in Apoptotic Signaling Pathway,bak protein
7399,Pancreatic Cancer Pathway,S-(dinitrophenyl)glutathione ATPase
7400,Neuroactive Ligand-Receptor Signaling Pathway,Neuropeptide Y Receptor Type 2
7401,Wnt Signaling Pathway PID,"FZD9 protein, human"
7402,Tyrosine Metabolism Pathway,"DDC protein, human"
7403,Drug Metabolism by Non-CYP450 Enzymes Pathway,"CES1 protein, human"
7404,IL12-Mediated Signaling Pathway,"GZMB protein, human"
7405,Type I Diabetes Mellitus Pathway,"GZMB protein, human"
7406,Insulin Signaling Pathway,Glucose Transporter Type 4
7407,Caspase Cascade Pathway,"PRF1 protein, human"
7408,Glycosaminoglycan Degradation Pathway,L-Iduronidase
7409,Endometrial Cancer Pathway,"Mitogen-Activated Protein Kinase 3, human"
7410,Formyl Peptide Receptor 1 Signaling Pathway,"Mitogen-Activated Protein Kinase 3, human"
7411,Focal adhesion pathway,"Mitogen-Activated Protein Kinase 3, human"
7412,Arachidonic Acid Metabolism Pathway,"PLA2G2A protein, human"
7413,Prostaglandin and Leukotriene Metabolism Pathway,"PLA2G2A protein, human"
7414,Antigen Processing and Presentation Pathway,"TAPBP protein, human"
7415,Chagas Disease Pathway,"PLCB3 protein, human"
7416,Inositol Phosphate Metabolism Pathway,"PLCB3 protein, human"
7417,T Cell Receptor Signaling Pathway,"PPP3CA protein, human"
7418,Angiogenesis Pathway,"PIK3CG protein, human"
7419,Inhibition of Cellular Proliferation by Gleevec Pathway,"PIK3CG protein, human"
7420,TPO Signaling Pathway,"PIK3CG protein, human"
7421,Fc Epsilon Receptor I Signaling Pathway KEGG,"MAP2K3 protein, human"
7422,Allograft Rejection Pathway,"T-Lymphocyte Activation Antigen CD80, human"
7423,Wnt Signaling Pathway KEGG,"PPP3CB protein, human"
7424,Epidermal Growth Factor Receptor Downstream Signaling Pathway,Serum Response Factor
7425,Phagocytosis Pathway,"ITGA5 protein, human"
7426,PDGF Signaling Pathway,"GRB2 protein, human"
7427,Gonadotropin-Releasing Hormone Signaling Pathway,"PRKACB protein, human"
7428,ERBB2/ERBB3 Signaling Pathway,"FRAP1 protein, human"
7429,LKB1 Signaling Pathway,"FRAP1 protein, human"
7430,mTOR Signaling Pathway KEGG,"FRAP1 protein, human"
7431,Leukocyte Transendothelial Migration Pathway,"Integrin Alpha-L, human"
7432,Estrogen Receptor Regulation by CARM1 Pathway,"HDAC1 protein, human"
7433,Jak-STAT Signaling Pathway,"CREBBP protein, human"
7434,Dorso-Ventral Axis Formation Pathway,"ETV6 protein, human"
7435,G1 to S Transition Pathway,"CCNE1 protein, human"
7436,Ion Channel and Phorbal Esters Signaling Pathway,"PRKCA protein, human"
7437,Syndecan-4-Mediated Signaling Pathway,"PRKCA protein, human"
7438,Alzheimer's Disease Pathway KEGG,"MAPK1 protein, human"
7439,Dorso-Ventral Axis Formation Pathway,"MAPK1 protein, human"
7440,Pelp1 Estrogen Receptor Pathway,"MAPK1 protein, human"
7441,Prostate Cancer Pathway,"MAPK1 protein, human"
7442,Ceramide Signaling Pathway PID,Epidermal Growth Factor
7443,Toll-Like Receptor Signaling Pathway,"MAP2K1 protein, human"
7444,Vascular Smooth Muscle Contraction Pathway,"MAP2K1 protein, human"
7445,Homologous Recombination Pathway,"TOP3A protein, human"
7446,Toll-Like Receptor Signaling Pathway,TNF receptor-associated factor 3
7447,T-Cell Receptor Signaling Pathway in Naive CD8+ T Cells,"Son of Sevenless Homolog 1, human"
7448,DR3 and DR4/5 Mediated Apoptosis Pathway,"CASP9 protein, human"
7449,Alzheimer's Disease Pathway KEGG,"ITPR1 protein, human"
7450,Purine Metabolism Pathway,ADENOSINE DEAMINASE
7451,HDAC Class I Signaling Pathway,"PRKACA protein, human"
7452,Purine Metabolism Pathway,"Cyclic Nucleotide Phosphodiesterases, Type 2A"
7453,FOXA2 and FOXA3 Transcription Factor Signaling Pathway,"APOA1 protein, human"
7454,Caspase Cascade Pathway,"APAF1 protein, human"
7455,IL23-Mediated Signaling Pathway,Interleukin-2
7456,Inhibition of Cellular Proliferation by Gleevec Pathway,"AKT1 protein, human"
7457,Progesterone-Mediated Oocyte Maturation Pathway,"AKT1 protein, human"
7458,Sphingosine 1-Phosphate Receptor 3 Signaling Pathway,Sphingosine 1-Phosphate Receptor 1
7459,LKB1 Signaling Pathway,"MAP2 protein, human"
7460,p38 MAPK Signaling Pathway BioCarta,"CREB1 protein, human"
7461,Fc Epsilon Receptor I Signaling Pathway BioCarta,"HRAS protein, human"
7462,Chemokine Signaling Pathway,"PRKCB protein, human"
7463,Wnt Signaling Pathway KEGG,"PRKCB protein, human"
7464,Bone Mineralization Regulation Pathway,osteopontin
7465,Chronic Myeloid Leukemia Pathway,Inhibitor of Nuclear Factor Kappa-B Kinase Subunit Beta
7466,IL6-Mediated Signaling Pathway,"PTPN11 protein, human"
7467,B Cell Receptor Signaling Pathway,"INPP5D protein, human"
7468,Hematopoiesis Pathway,"IL3 protein, human"
7469,Estrogen Receptor Regulation by CARM1 Pathway,"CCND1 protein, human"
7470,Adipocytokine Signaling Pathway,"leptin receptor, human"
7471,Acute Myeloid Leukemia Pathway,"ribosomal protein S6 kinase, 70kD, polypeptide 2"
7472,Bone Remodelling Pathway,"TNFRSF11A protein, human"
7473,ATM Signaling Pathway,stress-activated protein kinase 1
7474,Insulin/Insulin Receptor Signaling Pathway,stress-activated protein kinase 1
7475,Metabolism of Xenobiotics by Cytochrome P450 Pathway,"UGT1A1 protein, human"
7476,NOD-Like Receptor Signaling Pathway,"TNFAIP3 protein, human"
7477,Pancreatic Cancer Pathway,"TGFBR2 protein, human"
7478,NO2-Dependent IL12 Pathway,"IL12B protein, human"
7479,RIG-I-Like Receptor Signaling Pathway,"IL12B protein, human"
7480,Type I Diabetes Mellitus Pathway,"IL12A protein, human"
7481,Arginine and Proline Metabolism Pathway,"Argininosuccinate Synthase, human"
7482,IL4 Signaling Pathway,"JAK1 protein, human"
7483,Hematopoietic Cell Lineage Pathway,"CD9 protein, human"
7484,Arachidonic Acid Metabolism Pathway,Prostacyclin synthase
7485,Cytosolic DNA-Sensing Pathway,"DNA-Directed RNA Polymerases I, II, and III Subunit RPABC5"
7486,Cytokine-Cytokine Receptor Signaling Pathway,Small Inducible Cytokine B11
7487,Cancer Susceptibility Pathway,"TREX1 protein, human"
7488,Cytokine-Cytokine Receptor Signaling Pathway,Interleukin-28A
7489,Pitx2 Transcription Regulation Pathway,LIM Domain-Binding Protein 1
7490,Actin Branching Pathway,"High Affinity Nerve Growth Factor Receptor, human"
7491,CFTR Pathway,beta-2 Adrenergic Receptors
7492,Calcium-Mediated Signaling Pathway,"PLCE1 protein, human"
7493,p53 Effector Pathway,caspase-6
7494,Fas Signaling Pathway BioCarta,Lamin B1
7495,Acetaminophen Pathway,constitutive androstane receptor
7496,Non-Small Cell Lung Cancer Pathway,Serine/Threonine-Protein Kinase 4
7497,Regulation of Apoptosis Pathway,"TERT protein, human"
7498,Coregulation Pathway for Androgen Receptor Activity,"PTK2B protein, human"
7499,T-Cell Receptor Signaling Pathway in Naive CD8+ T Cells,"CD8 Antigen, Beta Polypeptide 1"
7500,Chemokine Signaling Pathway,"CXCR5 protein, human"
7501,Actin Cytoskeleton Regulation Pathway,Ras-Related C3 Botulinum Toxin Substrate 3
7502,MAPKinase Signaling Pathway,"MAP3K8 protein, human"
7503,Gene Silencing Pathway,E3 SUMO-protein ligase CBX4
7504,Nitric Oxide Signaling Pathway,"Disks Large Homolog 4, Human"
7505,Fc Epsilon Receptor I Signaling Pathway KEGG,"PRKCE protein, human"
7506,B-Cell Survival Pathway,"BIRC5 protein, human"
7507,Hematopoietic Cell Lineage Pathway,"IL3RA protein, human"
7508,p53 Effector Pathway,"PMS2 protein, human"
7509,Fc Gamma Receptor-Mediated Phagocytosis Pathway,"PTPRC protein, human"
7510,Ion Channel and Phorbal Esters Signaling Pathway,phosphoinositidase C
7511,T-Cell Apoptosis Pathway,phosphoinositidase C
7512,Lysophosphatidic Acid Receptor Signaling Pathway,"PRKD1 protein, human"
7513,MTA3 Pathway,"CDH1 protein, human"
7514,Estrogen Receptor Regulation by CARM1 Pathway,"estrogen receptor alpha, human"
7515,VEGF Signaling Pathway,"MAPKAPK2 protein, human"
7516,Hepatocyte Growth Factor Receptor Signaling Pathway,"Transcription Factor AP-1, human"
7517,PPAR-alpha Gene Regulation Pathway,"Transcription Factor AP-1, human"
7518,IL12-Mediated Signaling Pathway,"Proto-Oncogene c-Fos, human"
7519,Corticosteroid Cardioprotection Pathway,"NR3C1 protein, human"
7520,Alpha6/Beta1 and Alpha6/Beta4 Integrin Signaling Pathway,Phosphatidylinositol 3-Kinase Regulatory Subunit Alpha
7521,Ribosomal Biogenesis Pathway,Phosphatidylinositol 3-Kinase Regulatory Subunit Alpha
7522,Type II Diabetes Mellitus Pathway,"INSR protein, human"
7523,Parkinson's Disease Pathway,"SLC6A3 protein, human"
7524,Bystander B Cell Activation Pathway,"T-Cell Surface Glycoprotein CD4, human"
7525,"Glycine, Serine and Threonine Metabolism Pathway","DAO protein, human"
7526,Ribosomal Biogenesis Pathway,Proto-Oncogene Proteins c-myc
7527,EFP Cell Cycle Pathway,"SFN protein, human"
7528,IL4-Mediated Signaling Pathway,"Sp1 protein, human"
7529,Osteopontin-Mediated Signaling Pathway,"PLAU protein, human"
7530,Arrhythmogenic Right Ventricular Cardiomyopathy Pathway,Cadherin-2
7531,Lysosome Assembly Pathway,SPHINGOMYELINASE
7532,Maturity Onset Diabetes of the Young Pathway,Motor Neuron and Pancreas Homeobox Protein 1
7533,Salmonella Pathway,"CXCL2 protein, human"
7534,Spliceosome Pathway,"PCBP1 protein, human"
7535,Pyrimidine Metabolism Pathway,Thymidylate Synthase
7536,HIV Induced T Cell Apoptosis Pathway,T-Cell Surface Glycoprotein CD3 Gamma Chain
7537,Hematopoietic Cell Lineage Pathway,Erythropoietin Receptor
7538,Homologous Recombination Pathway,DNA Repair Protein RAD51 Homolog 2
7539,Cytokine-Cytokine Receptor Signaling Pathway,"TNFRSF12A protein, human"
7540,Gamma-Secretase Mediated ErbB4 Signaling Pathway,"Receptor Tyrosine-Protein Kinase ErbB-4, human"
7541,MAPK Signaling Pathway,"Nuclear Factor of Activated T-Cells, Cytoplasmic 4"
7542,Macrophage Stimulating 1 Receptor Signaling Pathway,"IL1B protein, human"
7543,Chemokine Signaling Pathway,"CCL22 protein, human"
7544,Natural Killer Cell-Mediated Cytotoxicity Pathway,"TNF protein, human"
7545,RIG-I-Like Receptor Signaling Pathway,"TNF protein, human"
7546,Neurotrophic Factor-Mediated NTRK1 Signaling Pathway,"MET protein, human"
7547,LIS1 Pathway,"RAC1 protein, human"
7548,Sphingosine 1-Phosphate Receptor 3 Signaling Pathway,"RAC1 protein, human"
7549,Proteasome Pathway,"SHFM1 protein, human"
7550,Ephrin B Reverse Signaling Pathway,"CXCR4 protein, human"
7551,NFKB Activation Pathway,"MUC2 protein, human"
7552,Prion Disease Pathway,elk-1 protein
7553,Cardiac Muscle Contraction Pathway,Sodium/Potassium-Transporting ATPase Subunit Alpha-1
7554,Formyl Peptide Receptor 1 Signaling Pathway,"MAP2K6 protein, human"
7555,Human Cytomegalovirus Infection Pathway,"MAP2K6 protein, human"
7556,IL1-Mediated Signaling Pathway,"MAP2K6 protein, human"
7557,Sprouty Regulation of Tyrosine Kinase Signaling Pathway,"SHC1 protein, human"
7558,PDGFR-beta Signaling Pathway,"Sphingosine Kinase 1, Human"
7559,Thrombin/Protease-Activated Receptor Signaling Pathway,"MAP3K7 protein, human"
7560,G1 to S Transition Pathway,"CDK6 protein, human"
7561,Pitx2 Transcription Regulation Pathway,"CTNNB1 protein, human"
7562,Vascular Smooth Muscle Contraction Pathway,Calmodulin 1
7563,DR3 and DR4/5 Mediated Apoptosis Pathway,"NFKBIA protein, human"
7564,p53 Effector Pathway,"CX3CL1 protein, human"
7565,Cell Cycle,"CDK2 protein, human"
7566,Pyrimidine Metabolism Pathway,"TK1 protein, human"
7567,Ether Lipid Metabolism Pathway,"PLA2G2A protein, human"
7568,Gonadotropin-Releasing Hormone Signaling Pathway,"CACNA1D protein, human"
7569,Neurotrophin Signaling Pathway,"FOXO3A protein, human"
7570,Chemokine Signaling Pathway,"PLCB3 protein, human"
7571,Segmentation Clock Pathway,"protein C, human"
7572,Nerve Growth Factor Pathway,"PIK3CG protein, human"
7573,Antigen Presentation Pathway,"HLA Class II Histocompatibility Antigen Gamma Chain, human"
7574,Prostate Cancer Pathway,PIK3R3 protein
7575,NFAT Pathway,"IGF1 protein, human"
7576,Integrin Angiogenesis Pathway,1-Phosphatidylinositol 4-Kinase
7577,Stathmin Pathway,CD2 Antigens
7578,Ras Signaling Pathway,"Guanine Nucleotide-Binding Protein G(I)/G(S)/G(O) Subunit Gamma-2, Human"
7579,Olfactory Transduction Pathway,"PRKACB protein, human"
7580,T-Cell Apoptosis Pathway,"Tyrosine-Protein Kinase Lck, Human"
7581,Cell Cycle,transcription factor DP-1
7582,Cell to Cell Adhesion Signaling Pathway,"Platelet Endothelial Cell Adhesion Molecule, human"
7583,Inflammatory Response Pathway,Interferon Type II
7584,Acute Myeloid Leukemia Pathway,"CBFA2T1 protein, human"
7585,Lysine Degradation Pathway,"MLL protein, human"
7586,Notch Signaling Pathway,"CREBBP protein, human"
7587,ERBB Family Signaling Pathway,"CRK protein, human"
7588,Paxillin-Independent Alpha4/Beta1 and Alpha4/Beta7 Integrin Signaling Pathway,"CRK protein, human"
7589,ERBB Family Signaling Pathway,"MAPK1 protein, human"
7590,Melanoma Pathway,"MAPK1 protein, human"
7591,Type II Diabetes Mellitus Pathway,Suppressor of Cytokine Signaling 3
7592,Toll-Like Receptor Pathway,"TLR7 protein, human"
7593,Cytokine-Cytokine Receptor Signaling Pathway,Epidermal Growth Factor
7594,Melanogenesis Pathway,"Fzd8 protein, human"
7595,CD40L Signaling Pathway,TNF receptor-associated factor 3
7596,Apoptosis Pathway,"AKT3 protein, human"
7597,ERBB Family Signaling Pathway,"Son of Sevenless Homolog 1, human"
7598,Endometrial Cancer Pathway,"Son of Sevenless Homolog 1, human"
7599,T Cell Receptor Signaling Pathway,"Son of Sevenless Homolog 1, human"
7600,Malaria Pathway,"ICAM1 protein, human"
7601,ABC Transporter Pathway,multidrug resistance-associated protein 3
7602,Nitric Oxide Signaling Pathway,"PRKACA protein, human"
7603,Jak-STAT Signaling Pathway,"AKT2 protein, human"
7604,Bacterial Invasion of Epithelial Cell Pathway,"VCL protein, human"
7605,Actin Cytoskeleton Regulation Pathway,Phosphatidylinositol-4-Phosphate 5-Kinase Type II Beta
7606,Adipocytokine Signaling Pathway,Adiponectin Receptor Protein 1
7607,T-Cell Receptor Signaling Pathway in Naive CD4+ T Cells,Transient Receptor Potential Cation Channel Subfamily V Member 6
7608,E2F Transcription Factor Pathway,"APAF1 protein, human"
7609,Cytokine-Cytokine Receptor Signaling Pathway,Tumor Necrosis Factor Receptor Superfamily Member 21
7610,Leukocyte Transendothelial Migration Pathway,"ACTN1 protein, human"
7611,Cytokine-Cytokine Receptor Signaling Pathway,"TNFRSF1A protein, human"
7612,Dilated Cardiomyopathy Pathway,"Actin, Cytoplasmic 1"
7613,Salmonella Pathway,"IL6 protein, human"
7614,Melanogenesis Pathway,"MITF protein, human"
