,CUI1,CUI2
2549,cell adhesion involved in single-species biofilm formation,positive regulation of cell adhesion involved in single-species biofilm formation
2550,single-species biofilm formation,positive regulation of single-species biofilm formation
2551,single-species biofilm formation,positive regulation of single-species biofilm formation
2552,single-species biofilm formation on inanimate substrate,positive regulation of single-species biofilm formation on inanimate substrate
2553,single-species biofilm formation on inanimate substrate,positive regulation of single-species biofilm formation on inanimate substrate
2554,canonical Wnt signaling pathway involved in neural crest cell differentiation,positive regulation of canonical Wnt signaling pathway involved in neural crest cell differentiation
2555,cell wall polysaccharide catabolic process,positive regulation of cell wall polysaccharide catabolic process
2556,cell wall polysaccharide catabolic process,positive regulation of cell wall polysaccharide catabolic process
2557,plant-type cell wall cellulose catabolic process,positive regulation of plant-type cell wall cellulose catabolic process
2558,plant-type cell wall cellulose catabolic process,positive regulation of plant-type cell wall cellulose catabolic process
2559,single-species biofilm formation in or on host organism,positive regulation of single-species biofilm formation in or on host organism
2560,single-species biofilm formation in or on host organism,positive regulation of single-species biofilm formation in or on host organism
2561,glial cell-derived neurotrophic factor secretion,positive regulation of glial cell-derived neurotrophic factor secretion
2562,glial cell-derived neurotrophic factor secretion,positive regulation of glial cell-derived neurotrophic factor secretion
2563,NLRP3 inflammasome complex assembly,positive regulation of NLRP3 inflammasome complex assembly
2564,NLRP3 inflammasome complex assembly,positive regulation of NLRP3 inflammasome complex assembly
2565,aflatoxin biosynthetic process,positive regulation of aflatoxin biosynthetic process
2566,aflatoxin biosynthetic process,positive regulation of aflatoxin biosynthetic process
2567,pectin catabolic process,positive regulation of pectin catabolic process
2568,pectin catabolic process,positive regulation of pectin catabolic process
2569,xylan catabolic process,positive regulation of xylan catabolic process
2570,xylan catabolic process,positive regulation of xylan catabolic process
2571,anthocyanin-containing compound catabolic process,positive regulation of anthocyanin catabolic process
2572,anthocyanin-containing compound catabolic process,positive regulation of anthocyanin catabolic process
2573,mannan catabolic process,positive regulation of mannan catabolic process
2574,mannan catabolic process,positive regulation of mannan catabolic process
2575,viral entry into host cell,positive regulation of viral entry into host cell
2576,viral entry into host cell,positive regulation of viral entry into host cell
2577,synaptic vesicle endocytosis,positive regulation of synaptic vesicle endocytosis
2578,synaptic vesicle endocytosis,positive regulation of synaptic vesicle endocytosis
2579,Stem Cell Differentiation,positive regulation of stem cell differentiation
2580,Stem Cell Differentiation,positive regulation of stem cell differentiation
2581,barbed-end actin filament capping,positive regulation of barbed-end actin filament capping
2582,barbed-end actin filament capping,positive regulation of barbed-end actin filament capping
2583,chaperone-mediated protein complex assembly,positive regulation of chaperone-mediated protein complex assembly
2584,chaperone-mediated protein complex assembly,positive regulation of chaperone-mediated protein complex assembly
2585,chromosome organization,positive regulation of chromosome organization
2586,chromosome organization,positive regulation of chromosome organization
2587,detection of glucose,positive regulation of detection of glucose
2588,detection of glucose,positive regulation of detection of glucose
2589,galactomannan catabolic process,positive regulation of galactomannan catabolic process
2590,galactomannan catabolic process,positive regulation of galactomannan catabolic process
2591,lysine biosynthetic process via alpha-aminoadipate and saccharopine,positive regulation of lysine biosynthetic process via alpha-aminoadipate and saccharopine
2592,lysine biosynthetic process via alpha-aminoadipate and saccharopine,positive regulation of lysine biosynthetic process via alpha-aminoadipate and saccharopine
2593,plant-type cell wall cellulose biosynthetic process,positive regulation of plant-type cell wall cellulose biosynthetic process
2594,plant-type cell wall cellulose biosynthetic process,positive regulation of plant-type cell wall cellulose biosynthetic process
2595,cellular glucuronidation,positive regulation of cellular glucuronidation
2596,cellular glucuronidation,positive regulation of cellular glucuronidation
2597,cardiac muscle cell differentiation,positive regulation of cardiac muscle cell differentiation
2598,cardiac muscle cell differentiation,positive regulation of cardiac muscle cell differentiation
2599,inner ear receptor cell differentiation,positive regulation of inner ear receptor cell differentiation
2600,inner ear receptor cell differentiation,positive regulation of inner ear receptor cell differentiation
2601,bone trabecula formation,positive regulation of bone trabecula formation
2602,bone trabecula formation,positive regulation of bone trabecula formation
2603,venous endothelial cell fate commitment,positive regulation of venous endothelial cell fate commitment
2604,venous endothelial cell fate commitment,positive regulation of venous endothelial cell fate commitment
2605,mesenchymal cell proliferation involved in lung development,positive regulation of mesenchymal cell proliferation involved in lung development
2606,mesenchymal cell proliferation involved in lung development,positive regulation of mesenchymal cell proliferation involved in lung development
2607,cardiac vascular smooth muscle cell differentiation,positive regulation of cardiac vascular smooth muscle cell differentiation
2608,cardiac vascular smooth muscle cell differentiation,positive regulation of cardiac vascular smooth muscle cell differentiation
2609,interleukin-2 secretion,positive regulation of interleukin-2 secretion
2610,interleukin-2 secretion,positive regulation of interleukin-2 secretion
2611,cellular response to hypoxia,positive regulation of cellular response to hypoxia
2612,cellular response to hypoxia,positive regulation of cellular response to hypoxia
2613,semaphorin-plexin signaling pathway,positive regulation of semaphorin-plexin signaling pathway
2614,semaphorin-plexin signaling pathway,positive regulation of semaphorin-plexin signaling pathway
2615,semaphorin-plexin signaling pathway involved in outflow tract morphogenesis,positive regulation of semaphorin-plexin signaling pathway involved in outflow tract morphogenesis
2616,semaphorin-plexin signaling pathway involved in outflow tract morphogenesis,positive regulation of semaphorin-plexin signaling pathway involved in outflow tract morphogenesis
2617,phosphorylation of RNA polymerase II C-terminal domain serine 2 residues,positive regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues
2618,phosphorylation of RNA polymerase II C-terminal domain serine 2 residues,positive regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues
2619,histone H2B conserved C-terminal lysine ubiquitination,positive regulation of histone H2B conserved C-terminal lysine ubiquitination
2620,histone H2B conserved C-terminal lysine ubiquitination,positive regulation of histone H2B conserved C-terminal lysine ubiquitination
2621,"maintenance of mitotic sister chromatid cohesion, arms","positive regulation of maintenance of mitotic sister chromatid cohesion, arms"
2622,"maintenance of mitotic sister chromatid cohesion, arms","positive regulation of maintenance of mitotic sister chromatid cohesion, arms"
2623,"maintenance of mitotic sister chromatid cohesion, centromeric","positive regulation of maintenance of mitotic sister chromatid cohesion, centromeric"
2624,"maintenance of mitotic sister chromatid cohesion, centromeric","positive regulation of maintenance of mitotic sister chromatid cohesion, centromeric"
2625,establishment or maintenance of cell polarity regulating cell shape,positive regulation of establishment or maintenance of cell polarity regulating cell shape
2626,establishment or maintenance of cell polarity regulating cell shape,positive regulation of establishment or maintenance of cell polarity regulating cell shape
2627,establishment of cell polarity regulating cell shape,positive regulation of establishment of cell polarity regulating cell shape
2628,establishment of cell polarity regulating cell shape,positive regulation of establishment of cell polarity regulating cell shape
2629,nephron tubule epithelial cell differentiation,positive regulation of nephron tubule epithelial cell differentiation
2630,nephron tubule epithelial cell differentiation,positive regulation of nephron tubule epithelial cell differentiation
2631,mesenchymal cell proliferation involved in ureter development,positive regulation of mesenchymal cell proliferation involved in ureter development
2632,mesenchymal cell proliferation involved in ureter development,positive regulation of mesenchymal cell proliferation involved in ureter development
2633,mesenchymal stem cell differentiation,positive regulation of mesenchymal stem cell differentiation
2634,mesenchymal stem cell differentiation,positive regulation of mesenchymal stem cell differentiation
2635,caveolin-mediated endocytosis,positive regulation of caveolin-mediated endocytosis
2636,caveolin-mediated endocytosis,positive regulation of caveolin-mediated endocytosis
2637,interleukin-6 secretion,positive regulation of interleukin-6 secretion
2638,interleukin-6 secretion,positive regulation of interleukin-6 secretion
2639,interleukin-10 secretion,positive regulation of interleukin-10 secretion
2640,interleukin-10 secretion,positive regulation of interleukin-10 secretion
2641,interleukin-12 secretion,positive regulation of interleukin-12 secretion
2642,interleukin-12 secretion,positive regulation of interleukin-12 secretion
2643,Cellular Senescence,positive regulation of cellular senescence
2644,Cellular Senescence,positive regulation of cellular senescence
2645,dendritic cell differentiation,positive regulation of dendritic cell differentiation
2646,dendritic cell differentiation,positive regulation of dendritic cell differentiation
2647,anterior head development,positive regulation of anterior head development
2648,anterior head development,positive regulation of anterior head development
2649,amniotic stem cell differentiation,positive regulation of amniotic stem cell differentiation
2650,amniotic stem cell differentiation,positive regulation of amniotic stem cell differentiation
2651,synaptic vesicle clustering,positive regulation of synaptic vesicle clustering
2652,synaptic vesicle clustering,positive regulation of synaptic vesicle clustering
2653,mesenchymal cell apoptotic process,positive regulation of mesenchymal cell apoptotic process
2654,mesenchymal cell apoptotic process,positive regulation of mesenchymal cell apoptotic process
2655,lens epithelial cell proliferation,positive regulation of lens epithelial cell proliferation
2656,lens epithelial cell proliferation,positive regulation of lens epithelial cell proliferation
2657,ruffle assembly,positive regulation of ruffle assembly
2658,ruffle assembly,positive regulation of ruffle assembly
2659,apoptotic signaling pathway,positive regulation of apoptotic signaling pathway
2660,apoptotic signaling pathway,positive regulation of apoptotic signaling pathway
2661,extrinsic apoptotic signaling pathway,positive regulation of extrinsic apoptotic signaling pathway
2662,extrinsic apoptotic signaling pathway,positive regulation of extrinsic apoptotic signaling pathway
2663,extrinsic apoptotic signaling pathway in absence of ligand,positive regulation of extrinsic apoptotic signaling pathway in absence of ligand
2664,extrinsic apoptotic signaling pathway in absence of ligand,positive regulation of extrinsic apoptotic signaling pathway in absence of ligand
2665,intrinsic apoptotic signaling pathway,positive regulation of intrinsic apoptotic signaling pathway
2666,intrinsic apoptotic signaling pathway,positive regulation of intrinsic apoptotic signaling pathway
2667,execution phase of apoptosis,positive regulation of execution phase of apoptosis
2668,execution phase of apoptosis,positive regulation of execution phase of apoptosis
2669,histone H3-K36 trimethylation,positive regulation of histone H3-K36 trimethylation
2670,histone H3-K36 trimethylation,positive regulation of histone H3-K36 trimethylation
2671,cysteine-type endopeptidase activity involved in apoptotic signaling pathway,positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway
2672,cysteine-type endopeptidase activity involved in apoptotic signaling pathway,positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway
2673,cysteine-type endopeptidase activity involved in execution phase of apoptosis,positive regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis
2674,cysteine-type endopeptidase activity involved in execution phase of apoptosis,positive regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis
2675,amyloid-beta clearance,positive regulation of amyloid-beta clearance
2676,amyloid-beta clearance,positive regulation of amyloid-beta clearance
2677,oligodendrocyte apoptotic process,positive regulation of oligodendrocyte apoptotic process
2678,oligodendrocyte apoptotic process,positive regulation of oligodendrocyte apoptotic process
2679,nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry,positive regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry
2680,nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry,positive regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry
2681,mesenchymal cell apoptotic process involved in metanephros development,positive regulation of mesenchymal cell apoptotic process involved in metanephros development
2682,mesenchymal cell apoptotic process involved in metanephros development,positive regulation of mesenchymal cell apoptotic process involved in metanephros development
2683,apoptotic process involved in metanephric collecting duct development,positive regulation of apoptotic process involved in metanephric collecting duct development
2684,apoptotic process involved in metanephric collecting duct development,positive regulation of apoptotic process involved in metanephric collecting duct development
2685,apoptotic process involved in metanephric nephron tubule development,positive regulation of apoptotic process involved in metanephric nephron tubule development
2686,apoptotic process involved in metanephric nephron tubule development,positive regulation of apoptotic process involved in metanephric nephron tubule development
2687,glial cell-derived neurotrophic factor receptor signaling pathway involved in ureteric bud formation,positive regulation of glial cell-derived neurotrophic factor receptor signaling pathway involved in ureteric bud formation
2688,glial cell-derived neurotrophic factor receptor signaling pathway involved in ureteric bud formation,positive regulation of glial cell-derived neurotrophic factor receptor signaling pathway involved in ureteric bud formation
2689,glucomannan catabolic process,positive regulation of glucomannan catabolic process
2690,glucomannan catabolic process,positive regulation of glucomannan catabolic process
2691,galactoglucomannan catabolic process,positive regulation of galactoglucomannan catabolic process
2692,galactoglucomannan catabolic process,positive regulation of galactoglucomannan catabolic process
2693,glucuronoxylan catabolic process,positive regulation of glucuronoxylan catabolic process
2694,glucuronoxylan catabolic process,positive regulation of glucuronoxylan catabolic process
2695,glucuronoarabinoxylan catabolic process,positive regulation of glucuronoarabinoxylan catabolic process
2696,glucuronoarabinoxylan catabolic process,positive regulation of glucuronoarabinoxylan catabolic process
2697,arabinoxylan-containing compound catabolic process,positive regulation of arabinoxylan-containing compound catabolic process
2698,arabinoxylan-containing compound catabolic process,positive regulation of arabinoxylan-containing compound catabolic process
2699,cellodextrin metabolic process,positive regulation of cellodextrin metabolic process
2700,cellodextrin metabolic process,positive regulation of cellodextrin metabolic process
2701,cellodextrin catabolic process,positive regulation of cellodextrin catabolic process
2702,cellodextrin catabolic process,positive regulation of cellodextrin catabolic process
2703,cellobiose metabolic process,positive regulation of cellobiose metabolic process
2704,cellobiose metabolic process,positive regulation of cellobiose metabolic process
2705,cellotriose metabolic process,positive regulation of cellotriose metabolic process
2706,cellotriose metabolic process,positive regulation of cellotriose metabolic process
2707,cellotriose catabolic process,positive regulation of cellotriose catabolic process
2708,cellotriose catabolic process,positive regulation of cellotriose catabolic process
2709,hemicellulose catabolic process,positive regulation of hemicellulose catabolic process
2710,hemicellulose catabolic process,positive regulation of hemicellulose catabolic process
2711,amylopectin metabolic process,positive regulation of amylopectin metabolic process
2712,amylopectin metabolic process,positive regulation of amylopectin metabolic process
2713,amylopectin catabolic process,positive regulation of amylopectin catabolic process
2714,amylopectin catabolic process,positive regulation of amylopectin catabolic process
2715,xyloglucan catabolic process,positive regulation of xyloglucan catabolic process
2716,xyloglucan catabolic process,positive regulation of xyloglucan catabolic process
2717,cyclodextrin metabolic process,positive regulation of cyclodextrin metabolic process
2718,cyclodextrin metabolic process,positive regulation of cyclodextrin metabolic process
2719,cyclodextrin catabolic process,positive regulation of cyclodextrin catabolic process
2720,cyclodextrin catabolic process,positive regulation of cyclodextrin catabolic process
2721,cellooligosaccharide metabolic process,positive regulation of cellooligosaccharide metabolic process
2722,cellooligosaccharide metabolic process,positive regulation of cellooligosaccharide metabolic process
2723,cellooligosaccharide catabolic process,positive regulation of cellooligosaccharide catabolic process
2724,cellooligosaccharide catabolic process,positive regulation of cellooligosaccharide catabolic process
2725,xanthone-containing compound biosynthetic process,positive regulation of xanthone-containing compound biosynthetic process
2726,xanthone-containing compound biosynthetic process,positive regulation of xanthone-containing compound biosynthetic process
2727,galactotriose transport,positive regulation of galactotriose transport
2728,maltotetraose transport,positive regulation of maltotetraose transport
2729,methane biosynthetic process from trimethylamine,positive regulation of methane biosynthetic process from trimethylamine
2730,methane biosynthetic process from carbon monoxide,positive regulation of methane biosynthetic process from carbon monoxide
2731,methane biosynthetic process from methanethiol,positive regulation of methane biosynthetic process from methanethiol
2732,methane biosynthetic process from methanethiol,positive regulation of methane biosynthetic process from methanethiol
2733,nigerotriose transport,positive regulation of nigerotriose transport
2734,nigerotriose transport,positive regulation of nigerotriose transport
2735,defense response to insect,positive regulation of defense response to insect
2736,asperthecin biosynthetic process,positive regulation of asperthecin biosynthetic process
2737,cellular alcohol biosynthetic process,positive regulation of cellular alcohol catabolic process
2738,glutamate receptor signaling pathway,positive regulation of glutamate receptor signaling pathway
2739,Long-Term Synaptic Depression,positive regulation of long-term synaptic depression
2740,flocculation via cell wall protein-carbohydrate interaction,positive regulation of flocculation via cell wall protein-carbohydrate interaction
2741,[2Fe-2S] cluster assembly,positive regulation of [2Fe-2S] cluster assembly
2742,hydroxymethylglutaryl-CoA reductase (NADPH) activity,positive regulation of hydroxymethylglutaryl-CoA reductase (NADPH) activity
2743,[4Fe-4S] cluster assembly,positive regulation of [4Fe-4S] cluster assembly
2744,cellulosome assembly,positive regulation of cellulosome assembly
2745,response to amylopectin,positive regulation of response to amylopectin
2746,monocyte aggregation,positive regulation of monocyte aggregation
2747,emodin biosynthetic process,positive regulation of emodin biosynthetic process
2748,emodin biosynthetic process,positive regulation of emodin biosynthetic process
2749,F-9775A biosynthetic process,positive regulation of F-9775A biosynthetic process
2750,tensidol A biosynthetic process,positive regulation of tensidol A biosynthetic process
2751,filamentous growth of a population of unicellular organisms in response to pH,positive regulation of filamentous growth of a population of unicellular organisms in response to pH
2752,filamentous growth of a population of unicellular organisms in response to pH,positive regulation of filamentous growth of a population of unicellular organisms in response to pH
2753,D-amino-acid oxidase activity,positive regulation of D-amino-acid oxidase activity
2754,ergot alkaloid biosynthetic process,positive regulation of ergot alkaloid biosynthetic process
2755,emericellin biosynthetic process,positive regulation of emericellin biosynthetic process
2756,pseurotin A biosynthetic process,positive regulation of pseurotin A biosynthetic process
2757,pentadecane biosynthetic process,positive regulation of pentadecane biosynthetic process
2758,pentadecane metabolic process,positive regulation of pentadecane metabolic process
2759,pentadecane metabolic process,positive regulation of pentadecane metabolic process
2760,heptadecane metabolic process,positive regulation of heptadecane metabolic process
2761,olefin metabolic process,positive regulation of olefin metabolic process
2762,"(Z)-nonadeca-1,14-diene metabolic process","positive regulation of (Z)-nonadeca-1,14-diene metabolic process"
2763,18-methylnonadec-1-ene biosynthetic process,positive regulation of 18-methylnonadec-1-ene biosynthetic process
2764,sarcinapterin metabolic process,positive regulation of sarcinapterin metabolic process
2765,sarcinapterin metabolic process,positive regulation of sarcinapterin metabolic process
2766,calcium ion transmembrane transporter activity,positive regulation of calcium ion transmembrane transporter activity
2767,mitochondrial outer membrane permeabilization,positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway
2768,Oviposition,positive regulation of oviposition
2769,engulfment of apoptotic cell,positive regulation of engulfment of apoptotic cell
2770,Muscle relaxation phase,positive regulation of relaxation of muscle
2771,protein tetramerization,positive regulation of protein tetramerization
2772,formation of translation initiation ternary complex,positive regulation of formation of translation initiation ternary complex
2773,formation of translation preinitiation complex,positive regulation of formation of translation preinitiation complex
2774,extracellular matrix assembly,positive regulation of extracellular matrix assembly
2775,neuron death,positive regulation of neuron death
2776,lung goblet cell differentiation,positive regulation of lung goblet cell differentiation
2777,hydrogen peroxide-mediated programmed cell death,positive regulation of hydrogen peroxide-mediated programmed cell death
2778,sterol regulatory element binding protein cleavage,positive regulation of sterol regulatory element binding protein cleavage
2779,phosphorylation of RNA polymerase II C-terminal domain,positive regulation of phosphorylation of RNA polymerase II C-terminal domain
2780,phosphorylation of RNA polymerase II C-terminal domain,positive regulation of phosphorylation of RNA polymerase II C-terminal domain
2781,tetrapyrrole biosynthetic process from glutamate,positive regulation of tetrapyrrole biosynthetic process from glutamate
2782,tetrapyrrole biosynthetic process from glycine and succinyl-CoA,positive regulation of tetrapyrrole biosynthetic process from glycine and succinyl-CoA
2783,syringal lignin biosynthetic process,positive regulation of syringal lignin biosynthetic process
2784,response to cycloalkane,positive regulation of response to cycloalkane
2785,toluene catabolic process,positive regulation of toluene catabolic process
2786,response to benzene,positive regulation of response to benzene
2787,response to acetate,positive regulation of response to acetate
2788,ferulate catabolic process,positive regulation of ferulate catabolic process
2789,alkane biosynthetic process,positive regulation of alkane biosynthetic process
2790,telomeric repeat-containing RNA transcription by RNA polymerase II,positive regulation of telomeric RNA transcription from RNA pol II promoter
2791,vesicle transport along microtubule,positive regulation of vesicle transport along microtubule
2792,presynaptic membrane organization,positive regulation of presynaptic membrane organization
2793,NMS complex assembly,positive regulation of NMS complex assembly
2794,high voltage-gated calcium channel activity,positive regulation of high voltage-gated calcium channel activity
2795,cell communication by electrical coupling involved in cardiac conduction,positive regulation of cell communication by electrical coupling involved in cardiac conduction
2796,calcium ion binding,positive regulation of calcium ion binding
2797,cell septum assembly,positive regulation of cell septum assembly
2798,exoribonuclease activity,positive regulation of exoribonuclease activity
2799,Cell Cycle Checkpoints,positive regulation of cell cycle checkpoint
2800,meiotic cell cycle phase transition,positive regulation of meiotic cell cycle phase transition
2801,amyloid-beta formation,positive regulation of amyloid-beta formation
2802,cartilage condensation,positive regulation of cartilage condensation
2803,mesenchymal cell apoptotic process involved in nephron morphogenesis,positive regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis
2804,proteinase activated receptor activity,positive regulation of proteinase activated receptor activity
2805,hexasaccharide transport,positive regulation of hexasaccharide transport
2806,maltohexaose transport,positive regulation of maltohexaose transport
2807,maltotriulose transport,positive regulation of maltotriulose transport
2808,methane biosynthetic process from formic acid,positive regulation of methane biosynthetic process from formic acid
2809,methanofuran metabolic process,positive regulation of methanofuran metabolic process
2810,RNA Interference,positive regulation of RNA interference
2811,cellular response to oxidative stress,positive regulation of cellular response to oxidative stress
2812,filamentous growth of a population of unicellular organisms in response to chemical stimulus,positive regulation of filamentous growth of a population of unicellular organisms in response to chemical stimulus
2813,butyryl-CoA catabolic process to butyrate,positive regulation of butyryl-CoA catabolic process to butyrate
2814,response to pullulan,positive regulation of response to pullulan
2815,purine nucleotide metabolic process,positive regulation of purine nucleotide metabolic process
2816,austinol biosynthetic process,positive regulation of austinol biosynthetic process
2817,diorcinol biosynthetic process,positive regulation of diorcinol biosynthetic process
2818,orcinol biosynthetic process,positive regulation of orcinol biosynthetic process
2819,orcinol biosynthetic process,positive regulation of orcinol biosynthetic process
2820,violaceol I biosynthetic process,positive regulation of violaceol I biosynthetic process
2821,adenylate cyclase-inhibiting opioid receptor signaling pathway,positive regulation of adenylate cyclase-inhibiting opioid receptor signaling pathway
2822,polyketide biosynthetic process,positive regulation of polyketide biosynthetic process
2823,polyketide biosynthetic process,positive regulation of polyketide biosynthetic process
2824,protein insertion into mitochondrial membrane involved in apoptotic signaling pathway,positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway
2825,membrane depolarization during cardiac muscle cell action potential,positive regulation of membrane depolarization during cardiac muscle cell action potential
2826,brevianamide F biosynthetic process,positive regulation of brevianamide F biosynthetic process
2827,tridecane metabolic process,positive regulation of tridecane metabolic process
2828,hexadecanal biosynthetic process,positive regulation of hexadecanal biosynthetic process
2829,hexadecanal biosynthetic process,positive regulation of hexadecanal biosynthetic process
2830,"(Z)-nonadeca-1,14-diene biosynthetic process","positive regulation of (Z)-nonadeca-1,14-diene biosynthetic process"
2831,"(Z)-nonadeca-1,14-diene biosynthetic process","positive regulation of (Z)-nonadeca-1,14-diene biosynthetic process"
2832,isoprenoid metabolic process,positive regulation of isoprene metabolic process
2833,sarcinapterin biosynthetic process,positive regulation of sarcinapterin biosynthetic process
2834,phenazine biosynthetic process,positive regulation of phenazine biosynthetic process
2835,peptide antigen transport,positive regulation of peptide antigen transport
2836,trophoblast cell migration,positive regulation of trophoblast cell migration
2837,camalexin biosynthetic process,positive regulation of camalexin biosynthetic process
2838,ERBB Family Signaling Pathway,positive regulation of ERBB signaling pathway
2839,ephrin receptor signaling pathway,positive regulation of ephrin receptor signaling pathway
2840,cardiac chamber formation,positive regulation of cardiac chamber formation
2841,non-canonical Wnt signaling pathway via JNK cascade,positive regulation of non-canonical Wnt signaling pathway via JNK cascade
2842,lung goblet cell differentiation,positive regulation of lung goblet cell differentiation
2843,spermidine biosynthetic process,positive regulation of spermidine biosynthetic process
2844,trehalose catabolic process,positive regulation of trehalose catabolic process
2845,odontoblast differentiation,positive regulation of odontoblast differentiation
2846,tetrapyrrole catabolic process,positive regulation of tetrapyrrole catabolic process
2847,response to alcohol,positive regulation of response to alcohol
2848,response to furfural,positive regulation of response to furfural
2849,ferulate catabolic process,positive regulation of ferulate catabolic process
2850,syringal lignin catabolic process,positive regulation of syringal lignin catabolic process
2851,acylglycerol transport,positive regulation of acylglycerol transport
2852,endothelial cell development,positive regulation of endothelial cell development
2853,alkane biosynthetic process,positive regulation of alkane biosynthetic process
2854,acid-sensing ion channel activity,positive regulation of acid-sensing ion channel activity
2855,postsynaptic membrane organization,positive regulation of postsynaptic membrane organization
2856,presynaptic membrane organization,positive regulation of presynaptic membrane organization
2857,synoviocyte proliferation,positive regulation of synoviocyte proliferation
2858,synoviocyte proliferation,positive regulation of synoviocyte proliferation
2859,systemic acquired resistance,positive regulation of systemic acquired resistance
2860,urea catabolic process,positive regulation of urea catabolic process
2861,urea catabolic process,positive regulation of urea catabolic process
2862,gamma-aminobutyric acid catabolic process,positive regulation of gamma-aminobutyric acid catabolic process
2863,cell proliferation involved in kidney development,positive regulation of cell proliferation involved in kidney development
2864,histone deacetylase activity,positive regulation of histone deacetylase activity
2865,signal transduction by p53 class mediator,positive regulation of signal transduction by p53 class mediator
2866,cell communication by electrical coupling involved in cardiac conduction,positive regulation of cell communication by electrical coupling involved in cardiac conduction
2867,Cell Respiration,positive regulation of cellular respiration
2868,calcium ion binding,positive regulation of calcium ion binding
2869,cell septum assembly,positive regulation of cell septum assembly
2870,calcium-transporting ATPase activity,positive regulation of ATPase-coupled calcium transmembrane transporter activity
2871,cutin biosynthetic process,positive regulation of cutin biosynthetic process
2872,cell proliferation involved in outflow tract morphogenesis,positive regulation of cell proliferation involved in outflow tract morphogenesis
2873,DNA-5-methylcytosine glycosylase activity,positive regulation of DNA-5-methylcytosine glycosylase activity
2874,cell cycle phase transition,positive regulation of cell cycle phase transition
2875,meiotic cell cycle phase transition,positive regulation of meiotic cell cycle phase transition
2876,toxin transport,positive regulation of toxin transport
2877,seed dormancy process,positive regulation of seed dormancy process
2878,cellobiose catabolic process,positive regulation of cellobiose catabolic process
2879,hexasaccharide transport,positive regulation of hexasaccharide transport
2880,laminaritriose transport,positive regulation of laminaritriose transport
2881,methane biosynthetic process from 3-(methylthio)propionic acid,positive regulation of methane biosynthetic process from 3-(methylthio)propionic acid
2882,methane biosynthetic process from formic acid,positive regulation of methane biosynthetic process from formic acid
2883,methanofuran biosynthetic process,positive regulation of methanofuran biosynthetic process
2884,methanofuran metabolic process,positive regulation of methanofuran metabolic process
2885,RNA Interference,positive regulation of RNA interference
2886,secondary metabolite biosynthetic process,positive regulation of secondary metabolite biosynthetic process
2887,kojic acid biosynthetic process,positive regulation of kojic acid biosynthetic process
2888,cellular alcohol biosynthetic process,positive regulation of cellular alcohol catabolic process
2889,filamentous growth of a population of unicellular organisms in response to heat,positive regulation of filamentous growth of a population of unicellular organisms in response to heat
2890,filamentous growth of a population of unicellular organisms in response to heat,positive regulation of filamentous growth of a population of unicellular organisms in response to heat
2891,phosphatidylserine biosynthetic process,positive regulation of phosphatidylserine biosynthetic process
2892,protein targeting to vacuolar membrane,positive regulation of protein targeting to vacuolar membrane
2893,pentose catabolic process to ethanol,positive regulation of pentose catabolic process to ethanol
2894,xylose catabolic process to ethanol,positive regulation of xylose catabolic process to ethanol
2895,xylose catabolic process to ethanol,positive regulation of xylose catabolic process to ethanol
2896,monocyte aggregation,positive regulation of monocyte aggregation
2897,chanoclavine-I aldehyde biosynthetic process,positive regulation of chanoclavine-I aldehyde biosynthetic process
2898,endocrocin biosynthetic process,positive regulation of endocrocin biosynthetic process
2899,uterine smooth muscle relaxation,positive regulation of uterine smooth muscle relaxation
2900,protein adenylylation,positive regulation of protein adenylylation
2901,flocculation,positive regulation of flocculation
2902,D-amino-acid oxidase activity,positive regulation of D-amino-acid oxidase activity
2903,fumigaclavine C biosynthetic process,positive regulation of fumigaclavine C biosynthetic process
2904,terrequinone A biosynthetic process,positive regulation of terrequinone A biosynthetic process
2905,cordyol C biosynthetic process,positive regulation of cordyol C biosynthetic process
2906,nonadec-1-ene biosynthetic process,positive regulation of nonadec-1-ene biosynthetic process
2907,18-methylnonadec-1-ene metabolic process,positive regulation of 18-methylnonadec-1-ene metabolic process
2908,sarcinapterin biosynthetic process,positive regulation of sarcinapterin biosynthetic process
2909,calcium ion transmembrane transporter activity,positive regulation of calcium ion transmembrane transporter activity
2910,response to reactive oxygen species,positive regulation of response to reactive oxygen species
2911,protein homotetramerization,positive regulation of protein homotetramerization
2912,camalexin biosynthetic process,positive regulation of camalexin biosynthetic process
2913,extracellular matrix assembly,positive regulation of extracellular matrix assembly
2914,plant-type secondary cell wall biogenesis,positive regulation of secondary cell wall biogenesis
2915,transforming growth factor beta2 activation,positive regulation of transforming growth factor beta2 activation
2916,response to ethanol,positive regulation of response to ethanol
