,CUI1,CUI2
18740,Retiform Structures Comprise More than 10% and Less than 90% of the Tumor,Malignant Mixed Tumor of the Minor Salivary Gland
18741,Increased megakaryocytes (bone marrow),Ann Arbor Stage I Supradiaphragmatic Hodgkin Lymphoma
18742,Solar Radiation Toxicity,Laryngeal Paraganglioma
18743,High Grade Lesion,Recurrent WHO Grade III Glioma
18744,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Benign neoplasm of epicardium
18745,Increased megakaryocytes (bone marrow),Masaoka-Koga Stage IVa
18746,Stromal Invasion,Stromal sarcoma
18747,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Adult Anaplastic (Malignant) Meningioma
18748,Skin Erosion,Skin carcinoma
18749,Invasive Focus of Carcinoma Cells Measuring More Than 5 mm Present,Childhood Rectal Carcinoma
18750,No Evidence of Metastatic Disease,Metastatic Ductal Breast Carcinoma
18751,Multihormonal Immunoreactivity Present in a Single Cell Type,Pathologic Stage IIA Esophageal Squamous Cell Carcinoma AJCC v8
18752,Tumor Mass,Refractory Rhabdoid Tumor
18753,Fenestrated Pattern,Hyperacute allograft rejection
18754,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Ampulla of Vater Gangliocytic Paraganglioma
18755,Increased megakaryocytes (bone marrow),Anal cancer recurrent
18756,Nodular and Diffuse Pattern,Adult Combined Hepatocellular Carcinoma and Cholangiocarcinoma
18757,Erythroid hyperplasia,Angiolymphoid hyperplasia
18758,Increased megakaryocytes (bone marrow),Sphenoid Sinus Schneiderian Papilloma
18759,Osseous Metaplasia of Malignant Cells Present,Malignant neoplasm of skin
18760,Increased megakaryocytes (bone marrow),Thyroid Gland Hemangioma
18761,Fenestrated Pattern,Stage IB Vulvar Cancer AJCC v8
18762,Spindle Cell Metaplasia of Malignant Cells Present,Testicular Intratubular Germ Cell Neoplasia with Extratubular Extension
18763,Nodular and Diffuse Pattern,Gastric Fundus Carcinoma In Situ AJCC v6 and v7
18764,Endometrial Type Glands and Stroma Present,Ovarian Monodermal and Highly Specialized Teratoma
18765,Spindle Cell Metaplasia of Malignant Cells Present,Recurrent Malignant Female Reproductive System Neoplasm
18766,Lesion Less than 5mm in Diameter,Adenocarcinoma in situ in tubulovillous adenoma
18767,Recurrent Genetic Abnormalities Present,Recurrent B-Cell Prolymphocytic Leukemia
18768,Plasma cell inflammation,Renal cell carcinoma recurrent
18769,Increased megakaryocytes (bone marrow),"Neoplasms, Therapy-Associated"
18770,Absence of Malignant Features,Cancer of Ear
18771,Fenestrated Pattern,Vaginal Adenosarcoma
18772,Fenestrated Pattern,"Adenoma, Trabecular"
18773,Spindle Cell Metaplasia of Malignant Cells Present,Pathologic Stage IA Esophageal Squamous Cell Carcinoma AJCC v8
18774,Increased megakaryocytes (bone marrow),Vulvar Cancer by AJCC v8 Stage
18775,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Refractory Endometrial Endometrioid Adenocarcinoma
18776,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,New Onset Diabetes After Transplant
18777,High Grade Lesion,High Grade Salivary Gland Carcinoma
18778,Recurrent Genetic Abnormalities Present,Recurrent Prostate Acinar Adenocarcinoma
18779,Solar Radiation Toxicity,"Leukemia, Mast-Cell"
18780,Absence of Malignant Features,Kaposi's sarcoma of cornea
18781,Schwannian Stroma More than 50 Percent of the Tumor Volume,Glomus Tympanicum Tumor
18782,Malignant Epithelial Cells with Abundant Clear Cytoplasm Containing Glycogen Present,Endometrial Endometrioid Adenocarcinoma with Clear Cell Change
18783,Neoplastic Cells with Double Expression of MYC and BCL2 Proteins Present,Stage IVA Nasal Cavity and Paranasal Sinus Cancer AJCC v7
18784,Malignant Epithelial Cells with Abundant Clear Cytoplasm Containing Glycogen Present,Ovarian Clear Cell Adenofibroma
18785,Malignant Epithelial Cells with Abundant Clear Cytoplasm Containing Glycogen Present,Stage IV Major Salivary Gland Carcinoma with Metastasis
18786,Solar Radiation Toxicity,Stage I Hodgkin Lymphoma
18787,Recurrent Genetic Abnormalities Present,Recurrent T Acute Lymphoblastic Leukemia
18788,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Stage II Ovarian Cancer AJCC v8
18789,Schwannian Stroma More than 50 Percent of the Tumor Volume,Thymic Atypical Carcinoid Tumor
18790,Fenestrated Pattern,Gastric Adenocarcinoma
18791,Microinvasive tumor,Pacinian tumor
18792,Schwannian Stroma More than 50 Percent of the Tumor Volume,Metastatic Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor
18793,Absence of Malignant Features,lymphoma of spinal cord
18794,Multihormonal Immunoreactivity Present in a Single Cell Type,Primary Intraosseous Squamous Cell Carcinoma
18795,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Stage IA Uterine Corpus Adenosarcoma AJCC v8
18796,Spindle Cell Metaplasia of Malignant Cells Present,Malignant Uterine Ligament Neoplasm
18797,Increased megakaryocytes (bone marrow),Stage IVB Hilar Cholangiocarcinoma AJCC v7
18798,Fenestrated Pattern,Carcinoma ex pleomorphic adenoma
18799,Absence of Malignant Features,Recurrent Malignant Neoplasm
18800,Nests of Tumor Cell Nuclei in a Fibrillary Matrix,Benign Pericardial Germ Cell Tumor
18801,Multihormonal Immunoreactivity Present in a Single Cell Type,Thymic Small Cell Carcinoma
18802,Increased megakaryocytes (bone marrow),Hibernoma
18803,Plasma cell inflammation,Primary solid type intraosseous squamous cell carcinoma
18804,Cervical lymphadenopathy,Stage IIIA Cervical Cancer AJCC v8
18805,Intersecting Sharply Marginated Clusters of Spindle Cells Present,Carcinoma of lung
18806,Increased megakaryocytes (bone marrow),Stage III Nasopharyngeal Carcinoma AJCC v8
18807,Increased megakaryocytes (bone marrow),Postneoadjuvant Therapy Stage I Esophageal Adenocarcinoma AJCC v8
18808,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Lymphohistiocytoid Mesothelioma
18809,Increased megakaryocytes (bone marrow),Bullous pemphigoid
18810,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Metastatic Renal Pelvis Urothelial Carcinoma
18811,Absence of Malignant Features,Adenosarcoma of cervix uteri
18812,Fenestrated Pattern,Intracranial cavernous hemangioma
18813,Glandular cell atypia,Papillary squamous cell carcinoma
18814,Human Papillomavirus Negative,Human Papillomavirus-Related Adenosquamous Carcinoma
18815,Nests of Tumor Cell Nuclei in a Fibrillary Matrix,Malignant Gastric Germ Cell Tumor
18816,Erythroid hyperplasia,Pure Erythroid Leukemia
18817,Increased megakaryocytes (bone marrow),ROSE Cluster 7
18818,Spindle Cell Metaplasia of Malignant Cells Present,Postneoadjuvant Therapy Stage II Esophageal Squamous Cell Carcinoma AJCC v8
18819,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Carcinoma of the Floor of the Mouth
18820,Increased megakaryocytes (bone marrow),Childhood Infratentorial Neoplasm
18821,Fried-Egg Appearance of the Bone Marrow,Squamous Papilloma of the Nasopharynx
18822,Increased megakaryocytes (bone marrow),Colon adenoma
18823,Fenestrated Pattern,Colon adenoma
18824,Aberrant Thyroid Tissue Present,Thyroid Hyalinizing Trabecular Adenoma
18825,Eccrine Differentiation,Eccrine Poroma
18826,Absence of Malignant Features,Benign neoplasm of prostate
18827,Non-Encapsulated Neoplasm,Stage IIIB Thymus Epithelial Neoplasm AJCC v8
18828,Increased megakaryocytes (bone marrow),Stage II Uterine Corpus Cancer AJCC v8
18829,Nodular and Diffuse Pattern,"Stage IIIB Small Intestinal, Esophageal, Colorectal, Mesenteric, and Peritoneal Gastrointestinal Stromal Tumor AJCC v8"
18830,Breast Implant-Related Lesion,Sebaceous Breast Carcinoma
18831,Spindle Cell Osteo-Fibrous Component Present,Anterior Tongue Squamous Cell Carcinoma
18832,Multihormonal Immunoreactivity Present in a Single Cell Type,Pathologic Stage IVA Esophageal Squamous Cell Carcinoma AJCC v8
18833,Local disease,Hodgkin's disease nodular sclerosis recurrent
18834,Spindle Cell Metaplasia of Malignant Cells Present,Human Papillomavirus-Related Urethral Squamous Cell Carcinoma
18835,Multihormonal Immunoreactivity Present in a Single Cell Type,Childhood Subependymal Giant Cell Astrocytoma
18836,Neoplastic Monocytes and Precursors 20 Percent or More of Bone Marrow Cells,Stage 0 Pancreatic Cancer AJCC v6 and v7
18837,Solar Radiation Toxicity,ROSE Cluster 8
18838,Spaces Lined by One to Three Layers of Monotonous Atypical Cells Present,Marginal Zone Lymphoma by Ann Arbor Stage
18839,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Primary Cutaneous Plasmablastic Lymphoma
18840,Fenestrated Pattern,Unresectable Chordoma
18841,Multihormonal Immunoreactivity Present in a Single Cell Type,Acute Myeloid Leukemia with a Variant RARA Translocation
18842,Absence of Malignant Features,Malignant Childhood Neoplasm
18843,Villous Projections of the Neoplastic Epithelium Present,Sarcomatoid Carcinoma of the Penis
18844,Poorly Cohesive Malignant Cellular Infiltrate,Cellular Ependymoma
18845,Epithelioid Differentiation,Undifferentiated Epithelioid Sarcoma
18846,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Stage I Vulvar Cancer
18847,Fenestrated Pattern,Stage IVB Hilar Cholangiocarcinoma AJCC v7
18848,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Stage II Colon Cancer AJCC v7
18849,Solar Radiation Toxicity,Stage III Childhood Non-Hodgkin Lymphoma
18850,Spindle Cell Metaplasia of Malignant Cells Present,Adenoid cystic carcinoma of lacrimal gland
18851,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,keratinizing squamous cell carcinoma of vulva
18852,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Ameloblastic fibrosarcoma
18853,Absence of Malignant Features,Malignant Gastric Soft Tissue Neoplasm
18854,Spindle Cell Metaplasia of Malignant Cells Present,Bartholin Gland Transitional Cell Carcinoma
18855,Follicular Differentiation,Follicular Lymphoma by Ann Arbor Stage
18856,Spindle Cell Metaplasia of Malignant Cells Present,Malignant tumor of endocardium
18857,Eccrine Differentiation,Eccrine acrospiroma
18858,Nodular and Diffuse Pattern,Nodular Lymphocyte Predominant Hodgkin Lymphoma
18859,Neoplastic Cells with Double Expression of MYC and BCL2 Proteins Present,Burkitt-like lymphoma with 11q aberration
18860,Cervical Glandular Dysplasia,Locally Advanced Cervical Adenocarcinoma
18861,Solar Radiation Toxicity,NUT midline carcinoma
18862,Schwannian Stroma More than 50 Percent of the Tumor Volume,AIDS-Related Plasmablastic Lymphoma of the Oral Mucosa
18863,Aggressive Clinical Course,Clinical Stage III Cutaneous Melanoma AJCC v8
18864,Invasive Focus of Carcinoma Cells Measuring More Than 5 mm Present,Triple-Negative Breast Carcinoma
18865,Spindle Cell Metaplasia of Malignant Cells Present,Childhood Systemic Anaplastic Large Cell Lymphoma
18866,Squamous Metaplasia of Malignant Cells Present,Squamous cell carcinoma of buccal mucosa
18867,Intersecting Sharply Marginated Clusters of Spindle Cells Present,adenoid cystic carcinoma of lung
18868,Immature Myeloid Cells Increased in Bone Marrow,Myeloid Neoplasms with Germline Predisposition Associated with Telomerase Biology Disorders
18869,Spindle Cell Osteo-Fibrous Component Present,"Carcinoma, Basal Cell"
18870,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,B-cell lymphoma refractory
18871,Fried-Egg Appearance of the Bone Marrow,Lymphoproliferative Disorder of the Skin
18872,Retiform Structures Comprise More than 10% and Less than 90% of the Tumor,Benign Mixed Tumor of the Vulva
18873,Diffuse Cellular Infiltrate,Diffuse Large B-Cell Lymphoma
18874,Increased megakaryocytes (bone marrow),Stage IA Uterine Corpus Leiomyosarcoma AJCC v8
18875,Fenestrated Pattern,Childhood Nasal Cavity Carcinoma
18876,Diffuse Cellular Infiltrate,Diffuse Large B-Cell Lymphoma Post-Transplant Lymphoproliferative Disorder
18877,Fenestrated Pattern,"Pregnancy, Abdominal"
18878,Solar Radiation Toxicity,Ureter Urothelial Papilloma
18879,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Anal Extramucosal (Perianal) Adenocarcinoma
18880,Dilated Terminal Duct Lobular Units with Acini Lined by More than Two Layers of Columnar Epithelial Cells Present,Colorectal Cancer by AJCC v8 Stage
18881,Endometrial Type Glands and Stroma Present,Stage 0is Bladder Urothelial Carcinoma AJCC v6 and v7
18882,Solar Radiation Toxicity,Encephalocraniocutaneous lipomatosis
18883,Fenestrated Pattern,Stage III Urethral Cancer AJCC v7
18884,Malignant Epithelial Cells with Abundant Clear Cytoplasm Containing Glycogen Present,Acute myeloid leukemia with mutated RUNX1
18885,Solar Radiation Toxicity,Renal carcinoma
18886,Recurrent Malignant Neoplasm,Recurrent Lymphomatoid Granulomatosis
18887,Immature Myeloid Cells Increased in Bone Marrow,Immature Granulocytic Sarcoma
18888,Absence of Malignant Features,Inflammatory carcinoma of breast stage IV
18889,Intersecting Sharply Marginated Clusters of Spindle Cells Present,Carcinoma ex pleomorphic adenoma of lacrimal gland
18890,Fenestrated Pattern,Urothelial carcinoma urethra recurrent
18891,Invasive Focus of Carcinoma Cells Measuring More Than 5 mm Present,Cribriform-Morular Variant Thyroid Gland Papillary Carcinoma
18892,Intraepithelial Neoplasia,Multiple Endocrine Neoplasia Type 2a
18893,Tumor Mass,Adult Oligodendroglial Tumor
18894,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,"Nevus, Intradermal"
18895,Neoplastic Monocytes and Precursors 20 Percent or More of Bone Marrow Cells,Stage 0a Renal Pelvis and Ureter Cancer AJCC v8
18896,Endobronchial Lesion,Endobronchial lipoma
18897,Small Lesion,Small Intestinal Enteropathy-Associated T-Cell Lymphoma
18898,Solar Radiation Toxicity,Remote Placental Infarction
18899,Cutaneous plaque,Grade 3 Cutaneous Follicular Lymphoma
18900,Glandular metaplasia,Adenocarcinoma with apocrine metaplasia
18901,Spindle Cell Metaplasia of Malignant Cells Present,Secondary malignant neoplasm of extrahepatic bile ducts
18902,Spindle Cell Metaplasia of Malignant Cells Present,Unresectable Pleural Malignant Mesothelioma
18903,Breast Implant-Related Lesion,Recurrent Breast Lymphoma
18904,Intersecting Sharply Marginated Clusters of Spindle Cells Present,Cavernous hemangioma of retina
18905,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Advanced Sarcoma
18906,Solar Radiation Toxicity,Soft tissue perineurioma
18907,Increased megakaryocytes (bone marrow),Acute bilineal leukemia
18908,Schwannian Stroma More than 50 Percent of the Tumor Volume,Posterior Cranial Fossa Ependymal Tumor
18909,Fenestrated Pattern,Pleomorphic Lipoma
18910,Human Papillomavirus Negative,AIDS-Related Human Papillomavirus Infection
18911,High Grade Lesion,Refractory WHO Grade II Glioma
18912,Invasive Focus of Carcinoma Cells Measuring More Than 5 mm Present,Stage IVC Hypopharyngeal Carcinoma AJCC v7
18913,Primary Site Unspecified,Stage IV Primary Peritoneal Cancer AJCC v7
18914,Fenestrated Pattern,Prostate cancer stage B
18915,Multiple Tumor Masses,Multiple fibrofolliculomas
18916,Increased megakaryocytes (bone marrow),Unresectable Adrenal Cortex Carcinoma
18917,Metaplasia of Malignant Cells Present,Malignant neoplasm of esophagus
18918,High Grade Lesion,Pancreatic Mucinous-Cystic Neoplasm with High Grade Dysplasia
18919,High Grade Non Cartilaginous Sarcomatous Stroma Present,Childhood Undifferentiated High Grade Pleomorphic Sarcoma of Bone
18920,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Angiocentric lymphoma stage II
18921,Recurrent Malignant Neoplasm,Recurrent respiratory papillomatosis
18922,Malignant Glandular Epithelium Resembling the Endocervical Epithelium Present,Metastatic Malignant Neoplasm in the Viscera
18923,Multihormonal Immunoreactivity Present in a Single Cell Type,Retromolar Trigone Squamous Cell Carcinoma
18924,Increased megakaryocytes (bone marrow),Resectable Neuroblastoma
18925,Proliferation of Basaloid Cells Parallel to the Long Axis of the Epidermis Present,Lung Basaloid Large Cell Carcinoma
18926,Questionable Invasive Lesion,Submucosal Invasive Colon Adenocarcinoma
18927,Recurrent Malignant Neoplasm,Recurrent respiratory papillomatosis
18928,Multihormonal Immunoreactivity Present in a Single Cell Type,Oral Cavity Benign Granular Cell Tumor
18929,Neoplastic Plasma Cells Present in Bone Marrow,Bone Marrow Transplantation Nephropathy
18930,Fenestrated Pattern,Benign cystic nephroma
18931,Well Differentiated Lesion,Stage IV Differentiated Thyroid Gland Carcinoma AJCC v8
18932,Bone Marrow Dysplasia Present in 10 Percent or More of the Cells of Two or More Myeloid Cell Lines,Childhood Acute Myeloid Leukemia with Abnormalities of Chromosome 5q
18933,Solar Radiation Toxicity,Urethral Leiomyoma
18934,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Colon Serrated Polyposis
18935,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Aggressive Adult Non-Hodgkin Lymphoma
18936,Malignant Epithelial Cells with Abundant Clear Cytoplasm Containing Glycogen Present,Malignant mesothelioma
18937,No Evidence of Metastatic Disease,Metastatic Endometrial Carcinoma
18938,Absence of Malignant Features,Malignant melanoma of breast
18939,Neoplastic Cells with Double Expression of MYC and BCL2 Proteins Present,Stage IS Testicular Cancer AJCC v6 and v7
18940,NRBC - Nucleated red blood cell present result,"Basal cell carcinoma, infundibulocystic"
18941,IDH Gene Family Mutation Status Unknown,Acute Lymphoblastic Leukemia by Gene Expression Profile
18942,Multihormonal Immunoreactivity Present in a Single Cell Type,Cervical Clear Cell Adenocarcinoma
18943,Fenestrated Pattern,Nasal cavity carcinoma
18944,Fenestrated Pattern,Central Nervous System Myofibroblastoma
18945,Increased megakaryocytes (bone marrow),HIV-Associated Lymphoproliferative Disorder
18946,Fenestrated Pattern,Testicular embryonal carcinoma stage III
18947,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Locally Advanced Salivary Gland Carcinoma
18948,Solar Radiation Toxicity,"FANCONI ANEMIA, COMPLEMENTATION GROUP I"
18949,Spindle Cell Metaplasia of Malignant Cells Present,Non-Small Cell Adenocarcinoma
18950,Endometrial Type Glands and Stroma Present,"Anaplastic Oligodendroglioma, IDH-Mutant and 1p/19q-Codeleted"
18951,Increased megakaryocytes (bone marrow),Central Nervous System Rhabdomyoma
18952,NRBC - Nucleated red blood cell present result,Adenosquamous cell lung cancer stage IIIA
18953,Absence of Malignant Features,Malignant neoplasm of glottis
18954,Solar Radiation Toxicity,Keloid
18955,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Cardiac Biphasic Synovial Sarcoma
18956,Low Grade Cartilaginous Component Present,Recurrent Low Grade Ovarian Serous Adenocarcinoma
18957,Solar Radiation Toxicity,Stage I Gallbladder Cancer AJCC v7
18958,Absence of Malignant Features,Benign neoplasm of adrenal gland
18959,Increased megakaryocytes (bone marrow),Stage IIB Rectal Cancer AJCC v8
18960,Villous Projections of the Neoplastic Epithelium Present,Stage IVC Mucosal Melanoma of the Head and Neck AJCC v7
18961,Increased megakaryocytes (bone marrow),Penile Cancer by AJCC v7 Stage
18962,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Adult B Acute Lymphoblastic Leukemia
18963,Increased megakaryocytes (bone marrow),Tongue Carcinoma
18964,Solar Radiation Toxicity,Lugano Classification Stage II Hodgkin Lymphoma AJCC v8
18965,Increased megakaryocytes (bone marrow),B-cell lymphoma stage III
18966,Fenestrated Pattern,Conventional Angiosarcoma
18967,Intraepithelial Neoplasia,Intraepithelial Squamous Cell Carcinoma
18968,Atypical Lymphocytes Present in Peripheral Blood,"Peripheral T-Cell Lymphoma, Unclassifiable"
18969,Recurrent Malignant Neoplasm,Recurrent Hepatocellular Carcinoma
18970,Intraepithelial Neoplasia,Pancreatic Intraepithelial Neoplasia-3
18971,Generalized Hydropic Villous Change,Acute Generalized Exanthematous Pustulosis
18972,Fenestrated Pattern,Cystadenocarcinoma
18973,Endometrial Type Glands and Stroma Present,"Cervical Mucinous Adenocarcinoma, Minimal Deviation Type"
18974,Recurrent Genetic Abnormalities Present,Recurrent Adult Hepatocellular Carcinoma
18975,Fenestrated Pattern,"Gastrinoma, malignant"
18976,Fenestrated Pattern,Bartholin's gland carcinoma
18977,Epidermotropic Lymphocytic Infiltrate,Stage C Chronic Lymphocytic Leukemia
18978,Differentiating Neuroblasts Under 5 Percent of the Tumor Cells,Stage III Ileal Neuroendocrine Tumor AJCC v8
18979,Proliferation of Basaloid Cells Parallel to the Long Axis of the Epidermis Present,Metastases to adrenals
18980,Schwannian Stroma More than 50 Percent of the Tumor Volume,Nonossifying Fibromyxoid Tumor
18981,Neoplastic Monocytes and Precursors 20 Percent or More of Bone Marrow Cells,Stage I Laryngeal Verrucous Carcinoma AJCC v6 and v7
18982,Intersecting Sharply Marginated Clusters of Spindle Cells Present,clear cell adenocarcinoma of urethra
18983,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Cardiac hemangioma
18984,Neoplastic Monocytes and Precursors 20 Percent or More of Bone Marrow Cells,Stage IVB Oral Cavity Mucoepidermoid Carcinoma AJCC v6 and v7
18985,Increased megakaryocytes (bone marrow),Central odontogenic fibroma
18986,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Lugano Classification Adult Lymphoma by AJCC v8 Stage
18987,Increased megakaryocytes (bone marrow),Metaplastic carcinoma
18988,Intersecting Sharply Marginated Clusters of Spindle Cells Present,Disorder of vein
18989,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Testicular Dermoid Cyst
18990,Fenestrated Pattern,Marginal zone lymphoma stage I
18991,Solar Radiation Toxicity,Condyloma anal
18992,Neoplastic Cells with Double Expression of MYC and BCL2 Proteins Present,Stage IA Fallopian Tube Cancer AJCC v6 and v7
18993,Proliferation of Follicular Dendritic Cells Present,Grade 3a Follicular Lymphoma
18994,Large Spaces Filled with Blood Present,"Primary Cutaneous Diffuse Large B-Cell Lymphoma, Other"
18995,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Stage II Cervical Cancer AJCC v8
18996,High Grade Lesion,Grade I Nodular Sclerosis Hodgkin's Lymphoma
18997,Intersecting Sharply Marginated Clusters of Spindle Cells Present,Carcinoma of bladder
18998,Recurrent Genetic Abnormalities Present,Recurrent Childhood Protoplasmic Astrocytoma
18999,Marked Thickening of the Bladder Urothelium Present,Metastatic Bladder Urothelial Carcinoma
19000,Absence of Malignant Features,Fibrosarcoma of bone
19001,Dilated Terminal Duct Lobular Units with Acini Lined by More than Two Layers of Columnar Epithelial Cells Present,Distal Bile Duct Carcinoma
19002,Solar Radiation Toxicity,Secondary Central Nervous System Non-Hodgkin Lymphoma
19003,Nodular and Diffuse Pattern,Recurrent Acute Monoblastic and Monocytic Leukemia
19004,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Hereditary Kidney Oncocytoma
19005,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Epithelial neoplasm of skin
19006,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,sarcoma of lung
19007,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Liver Dysplastic Nodule
19008,Lymphadenopathy,Thyroid Gland Sinus Histiocytosis with Massive Lymphadenopathy
19009,Spindle Cell Metaplasia of Malignant Cells Present,anaplastic large cell lymphoma of central nervous system
19010,Solar Radiation Toxicity,Cardiac Rhabdomyosarcoma
19011,Spindle Cell Metaplasia of Malignant Cells Present,Recurrent Extensive Stage Lung Small Cell Carcinoma
19012,Intravascular papillary endothelial hyperplasia,Endometrial cystic hyperplasia
19013,Solar Radiation Toxicity,Waldenstrom's macroglobulinemia refractory
19014,Fenestrated Pattern,Cauda Equina Paraganglioma
19015,Fenestrated Pattern,Subcutaneous panniculitis-like T-cell lymphoma
19016,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,rhabdomyosarcoma of liver
19017,Differentiating Neuroblasts Under 5 Percent of the Tumor Cells,Carcinoid Tumor
19018,Increased megakaryocytes (bone marrow),Osteoblastoma
19019,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Toxic Epidermal Necrolysis
19020,Fenestrated Pattern,Acute lymphoblastic leukemia recurrent
19021,Solitary Skin Tumor,Skin squamous cell carcinoma recurrent
19022,Follicular Structures Present,Ann Arbor Stage III Follicular Lymphoma
19023,Endometrial Type Glands and Stroma Present,Stage II Cutaneous Melanoma AJCC v6 and v7
19024,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Multilocular Thymic Cyst
19025,Invasive Focus of Carcinoma Cells Measuring More Than 5 mm Present,"High-Risk, Non-Muscle Invasive Bladder Urothelial Carcinoma"
19026,Large Spaces Filled with Blood Present,Refractory Primary Vitreoretinal Diffuse Large B-Cell Lymphoma
19027,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Stage I Vaginal Cancer AJCC v8
19028,Loss of INI 1 Protein Expression,TUBEROUS SCLEROSIS 1 (disorder)
19029,NRBC - Nucleated red blood cell present result,Mantle cell lymphoma refractory
19030,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Pleural mesothelioma malignant localised
19031,Diffuse Proliferation of Pulmonary Neuroendocrine Cells Present,Childhood Diffuse Astrocytoma
19032,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Mediastinal T Acute Lymphoblastic Leukemia
19033,Nests of Nevus Cells Resembling Nerve Bundles Present,Cellular Blue Nevus
19034,Solar Radiation Toxicity,Hepatoid adenocarcinoma
19035,Malignant Primitive Cellular Infiltrate,Stage IA Pleural Malignant Mesothelioma AJCC v7
19036,Well Differentiated Neuroendocrine Lesion,Nasopharyngeal Differentiated Carcinoma
19037,Fenestrated Pattern,Chondroid Hamartoma
19038,Mixed Neoplastic Glandular and Squamous Cell Population,Bladder Squamous Papilloma
19039,Intersecting Sharply Marginated Clusters of Spindle Cells Present,intraepithelial glandular neoplasia of cervix
19040,Neoplastic Monocytes and Precursors 20 Percent or More of Bone Marrow Cells,Stage 0 Cutaneous Melanoma AJCC v6 and v7
19041,Sonic Hedgehog/Patch Pathway Activated,Refractory Visual Pathway Glioma
19042,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Myxopapillary ependymoma
19043,Nests of Tumor Cell Nuclei in a Fibrillary Matrix,Stage III Testicular Non-Seminomatous Germ Cell Tumor AJCC v6 and v7
19044,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Chronic Myelomonocytic Leukemia-0
19045,Fenestrated Pattern,Aortic Angiosarcoma
19046,Dilated Terminal Duct Lobular Units Present,Extrahepatic Bile Duct Mucoepidermoid Carcinoma
19047,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Childhood Astrocytoma
19048,Argentaffin Positive Neoplastic Cells Present,Neoplastic Post-Transplant Lymphoproliferative Disorder
19049,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Metastatic angiosarcoma
19050,Osseous Metaplasia of Malignant Cells Present,Malignant neoplasm of scrotum
19051,No Evidence of Metastatic Disease,Metastatic Cervical Carcinoma
19052,Nodular and Diffuse Pattern,Ann Arbor Stage II Nodular Lymphocyte Predominant Hodgkin Lymphoma
19053,Fenestrated Pattern,Incontinentia Pigmenti Achromians
19054,Increased megakaryocytes (bone marrow),Colorectal Peutz-Jeghers Polyp
19055,Fenestrated Pattern,Ureter Lymphoma
19056,Malignant Epithelial Cells with Abundant Clear Cytoplasm Containing Glycogen Present,Acute myelomonocytic leukemia with abnormal eosinophils
