,CUI1,CUI2,label
23764,Villous Projections of the Neoplastic Epithelium Present,Stage IV Soft Tissue Sarcoma of the Trunk and Extremities AJCC v8,0
23765,Increased megakaryocytes (bone marrow),"Xeroderma Pigmentosum, Complementation Group D",0
23766,Absence of Malignant Features,leiomyosarcoma of rectum,0
23767,Absence of Malignant Features,Malignant neoplasm of spleen,0
23768,Mixed Neoplastic Glandular and Squamous Cell Population,Stage III Nasal Cavity and Paranasal Sinus Squamous Cell Carcinoma AJCC v6 and v7,0
23769,Intestinal metaplasia of gastric mucosa,Papilloma of buccal mucosa,0
23770,Fenestrated Pattern,Radiation-Related Sarcoma,0
23771,Intersecting Sharply Marginated Clusters of Spindle Cells Present,Secondary malignant neoplasm of mediastinum,0
23772,Recurrent Genetic Abnormalities Present,Recurrent Primary Vitreoretinal Lymphoma,0
23773,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Comedocarcinoma,0
23774,Diffuse Proliferation of Pulmonary Neuroendocrine Cells Present,Diffuse melanocytosis,0
23775,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Cardiac Lipoma,0
23776,Spindle Cell Metaplasia of Malignant Cells Present,Primary chondrosarcoma of bone,0
23777,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Benign Intraocular Teratoid Medulloepithelioma,0
23778,Solar Radiation Toxicity,Meningeal Lymphoma,0
23779,Solar Radiation Toxicity,Extragonadal Seminoma,0
23780,Increased megakaryocytes (bone marrow),Metastatic Jugulotympanic Paraganglioma,0
23781,Fenestrated Pattern,AIDS-Related Lymphoblastic Lymphoma,0
23782,Multihormonal Immunoreactivity Present in a Single Cell Type,Retromolar Trigone Squamous Cell Carcinoma,0
23783,Absence of Malignant Features,Secondary malignant neoplasm of hypopharynx,0
23784,Neoplastic Monocytes and Precursors 20 Percent or More of Bone Marrow Cells,"Stage 0 Laryngeal Verrucous Carcinoma AJCC v6, v7, and v8",0
23785,Recurrent Malignant Neoplasm,Recurrent Mediastinal Lymphoma,0
23786,Skin Erosion,Skin Basaloid Carcinoma,0
23787,Mixed Neoplastic Glandular and Squamous Cell Population,Stage IV Oropharyngeal Squamous Cell Carcinoma AJCC v7,0
23788,Solar Radiation Toxicity,Trichoepithelioma,0
23789,Increased megakaryocytes (bone marrow),synovial sarcoma,0
23790,Fenestrated Pattern,Unresectable Sarcoma,0
23791,Fried-Egg Appearance of the Bone Marrow,Rhabdomyosarcoma of the orbit,0
23792,Invasive Focus of Carcinoma Cells Measuring More Than 5 mm Present,Grade 2 Invasive Breast Carcinoma,0
23793,Solar Radiation Toxicity,"Adenocarcinoma, Scirrhous",0
23794,Tumor Mass,Childhood Ependymal Tumor,0
23795,Invasive Focus of Carcinoma Cells Measuring More Than 5 mm Present,Early Hepatocellular Carcinoma,0
23796,Intersecting Sharply Marginated Clusters of Spindle Cells Present,leiomyosarcoma of kidney,0
23797,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Squamous cell carcinoma of the hypopharynx,0
23798,Aberrant Thyroid Tissue Present,Stage I Thyroid Gland Follicular Carcinoma AJCC v7,0
23799,Invasive Focus of Carcinoma Cells Measuring More Than 5 mm Present,Carcinoma of upper gum,0
23800,Increased megakaryocytes (bone marrow),Hepatitis Virus-Related Hepatocellular Carcinoma,0
23801,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Metastatic Unresectable Sarcoma,0
23802,Spindle Cell Metaplasia of Malignant Cells Present,Undifferentiated carcinoma of stomach,0
23803,Endometrial Type Glands and Stroma Present,Stage II Lip Cancer AJCC v6 and v7,0
23804,Well Differentiated Neuroendocrine Lesion,Pancreatic Moderately Differentiated Ductal Adenocarcinoma,0
23805,Solar Radiation Toxicity,Intrathoracic Paravertebral Paraganglioma,0
23806,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Stage IV Oropharyngeal Carcinoma AJCC v7,0
23807,Increased megakaryocytes (bone marrow),"Carcinoma, Spindle-Cell",0
23808,Tumor Mass,Borderline Ovarian Seromucinous Tumor/Atypical Proliferative Ovarian Seromucinous Tumor,0
23809,Solar Radiation Toxicity,Synovial sarcoma metastatic,0
23810,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Chondroblastic osteosarcoma,0
23811,Nodular and Diffuse Pattern,Stage III Nasal Cavity Cancer AJCC v6 and v7,0
23812,High Grade Lesion,Ovarian Low Grade Endometrioid Stromal Sarcoma,0
23813,Fenestrated Pattern,Stage II Rectal Cancer AJCC v8,0
23814,Rubbery Skin Lesion,Skin Basaloid Carcinoma,0
23815,Increased megakaryocytes (bone marrow),Unresectable Urothelial Carcinoma,0
23816,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Urinary Bladder Nephrogenic Adenoma,0
23817,Absence of Malignant Features,lymphoma of spinal cord,0
23818,Increased megakaryocytes (bone marrow),Colon Medullary Carcinoma,0
23819,Glandular cell atypia,Superficial basal cell carcinoma,0
23820,Recurrent Malignant Neoplasm,Recurrent Childhood Liver Cancer,0
23821,Recurrent Malignant Neoplasm,Recurrent Malignant Ovarian Transitional Cell Tumor,0
23822,Increased megakaryocytes (bone marrow),Primary peritoneal carcinoma,0
23823,Schwannian Stroma More than 50 Percent of the Tumor Volume,Tumor of the Thecoma/Fibroma Group,0
23824,Spindle Cell Metaplasia of Malignant Cells Present,Progressive Hairy Cell Leukemia Initial Treatment,0
23825,Bilateral Mass,Bilateral Synchronous Sporadic Renal Cell Carcinoma,0
23826,Spindle Cell Metaplasia of Malignant Cells Present,Advanced Gastric Small Cell Neuroendocrine Carcinoma,0
23827,Fenestrated Pattern,Adult Favorable Prognosis Hodgkin Lymphoma,0
23828,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Stage I Intrahepatic Bile Duct Cancer AJCC v8,0
23829,Cutaneous plaque,Stage I Cutaneous Melanoma AJCC v6,0
23830,Endometrial Type Glands and Stroma Present,Stage III Paranasal Sinus Cancer AJCC v6 and v7,0
23831,Schwannian Stroma More than 50 Percent of the Tumor Volume,Malignant Melanotic Peripheral Nerve Sheath Tumor of the Mediastinum,0
23832,Spindle Cell Osteo-Fibrous Component Present,MiT Family Translocation-Associated Renal Cell Carcinoma,0
23833,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Dermatophytosis,0
23834,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Adenocarcinoma of the prostate stage IV,0
23835,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,"Xeroderma pigmentosum, group A",0
23836,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Stage IV Bladder Cancer AJCC v7,0
23837,Atypical Lymphocytes Present in Peripheral Blood,Recurrent Atypical Teratoid/Rhabdoid Tumor,0
23838,Blasts Expressing CD56 and Immature T-Cell Markers Present,Cutaneous Mature T-Cell and NK-Cell Neoplasm,0
23839,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Extrahepatic Bile Duct Embryonal Rhabdomyosarcoma,0
23840,Spindle Cell Metaplasia of Malignant Cells Present,Malignant neoplasm of trachea,0
23841,Epidermotropic Lymphocytic Infiltrate,Chronic Lymphocytic Leukemia- Modified Rai Staging System,0
23842,Increased megakaryocytes (bone marrow),Multiple polyps,0
23843,Congenital Lesion,Congenital hypotrichia,0
23844,Blasts Expressing CD56 and Immature T-Cell Markers Present,Central Nervous System Immature Teratoma,0
23845,Mixed Neoplastic Glandular and Squamous Cell Population,Cervical Squamous Intraepithelial Neoplasia 1,0
23846,Malignant Glandular Epithelium Resembling the Endocervical Epithelium Present,Undifferentiated Endocervical Sarcoma,0
23847,Aberrant Thyroid Tissue Present,Stage II Thyroid Gland Medullary Carcinoma AJCC v8,0
23848,Endometrial Type Glands and Stroma Present,Endometrial Mucinous Adenocarcinoma,0
23849,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Ganglioneuromatosis,0
23850,Spindle Cell Metaplasia of Malignant Cells Present,Stage IV Ampulla of Vater Cancer AJCC v7,0
23851,Neoplastic Monocytes and Precursors 20 Percent or More of Bone Marrow Cells,"Anaplastic Oligodendroglioma, IDH-Mutant and 1p/19q-Codeleted",0
23852,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Adenocarcinoma of Unknown Primary,0
23853,Gastric dysplasia,Gastric Diffuse Large B-Cell Lymphoma,0
23854,Solitary Skin Tumor,Childhood Ependymal Tumor,0
23855,Solar Radiation Toxicity,Digestive System Non-Hodgkin Lymphoma,0
23856,Nodular and Diffuse Pattern,Stage IIIA Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
23857,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,leiomyosarcoma of extrahepatic bile duct,0
23858,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Stage IIB Anal Cancer AJCC v8,0
23859,Nodular and Diffuse Pattern,"Composite Ganglioneuroblastoma, Schwannian Stroma-Rich and Stroma-Poor",0
23860,Increased megakaryocytes (bone marrow),Lipoid dermatoarthritis,0
23861,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Stage IIIA Uterine Corpus Leiomyosarcoma AJCC v8,0
23862,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Cervical Squamotransitional Carcinoma,0
23863,Non-Encapsulated Neoplasm,Benign Accessory Urethral Gland Neoplasm,0
23864,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Broad Ligament Serous Adenocarcinoma,0
23865,Peau d'orange surface of breast,Metaplastic carcinoma of breast,0
23866,Mixed Neoplastic Glandular and Squamous Cell Population,Cervical Mixed Epithelial and Mesenchymal Neoplasm,0
23867,White blood cell count increased (lab result),Non-small cell lung cancer stage II,0
23868,Neoplastic Monocytes and Precursors 20 Percent or More of Bone Marrow Cells,Stage IIA Pancreatic Cancer AJCC v6 and v7,0
23869,Ganglion Cell-Like Elements Present,"Infiltrating Bladder Urothelial Carcinoma, Sarcomatoid Variant without Heterologous Elements",0
23870,Fenestrated Pattern,Inner Ear Lipoma,0
23871,Fenestrated Pattern,Stage IIA Appendix Carcinoma AJCC v7,0
23872,Increased megakaryocytes (bone marrow),Eclampsia,0
23873,Recurrent disease,Hodgkin's disease lymphocyte depletion type stage IV,0
23874,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Hypothalamic-Chiasmatic Pilomyxoid Astrocytoma,0
23875,Immunoglobulin Heavy Chain Deposition,Chronic Lymphocytic Leukemia with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene,0
23876,Increased megakaryocytes (bone marrow),Digestive System Hemangioma,0
23877,Postneoadjuvant Therapy Pathologic TNM Finding,Pathologic Stage IIA Esophageal Adenocarcinoma AJCC v8,0
23878,Neoplastic Cells with Double Expression of MYC and BCL2 Proteins Present,"Myeloid/Lymphoid Neoplasms with Eosinophilia and Rearrangement of PDGFRA, PDGFRB, or FGFR1, or with PCM1-JAK2",0
23879,Gastric dysplasia,Gastric Adenocarcinoma,0
23880,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Pleural Biphasic Mesothelioma,0
23881,Intersecting Sharply Marginated Clusters of Spindle Cells Present,Kaposi's sarcoma of liver,0
23882,Fried-Egg Appearance of the Bone Marrow,Mixed Acinar-Neuroendocrine-Ductal Carcinoma of the Pancreas,0
23883,Primary Site Unspecified,Primary Systemic Mastocytosis,0
23884,Spindle Cell Metaplasia of Malignant Cells Present,Kaposi's sarcoma of extrahepatic bile duct,0
23885,Melanoma Cells Present,Vaginal Melanoma,0
23886,Increased megakaryocytes (bone marrow),Stage IVB Vulvar Cancer AJCC v8,0
23887,Mixed Neoplastic Glandular and Squamous Cell Population,Vaginal Keratinizing Squamous Cell Carcinoma,0
23888,Increased megakaryocytes (bone marrow),Parotid Gland Sarcoma,0
23889,Neoplastic Monocytes and Precursors 20 Percent or More of Bone Marrow Cells,Renal Pelvis and Ureter Urothelial Carcinoma,0
23890,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Benign neoplasm of adrenal medulla,0
23891,Solar Radiation Toxicity,Stage IIIA Ovarian Cancer AJCC v8,0
23892,Fibrotic Stroma with Finger-Like Projections Present,Ductal Eccrine Carcinoma with Abundant Fibromyxoid Stroma,0
23893,Mammary Gland Type Features Present,Thyroid Gland Leiomyoma,0
23894,Neutral Epithelial Mucin Present,Papillary Epithelial Neoplasm,0
23895,Metaplasia of Malignant Cells Present,Malignant melanoma of eye,0
23896,Retiform Structures Comprise More than 10% and Less than 90% of the Tumor,Stage IV Ampulla of Vater Neuroendocrine Tumor AJCC v8,0
23897,Mixed Neoplastic Glandular and Squamous Cell Population,"Lung Squamous Cell Carcinoma, Small Cell Variant",0
23898,Solar Radiation Toxicity,Stage IIA Prostate Cancer AJCC v7,0
23899,Increased megakaryocytes (bone marrow),Undifferentiated carcinoma,0
23900,Myeloblasts Under 5 Percent of Peripheral Blood White Cells,Peripheral Breast Papilloma,0
23901,Tumor Mass,Cerebellar Ependymal Tumor,0
23902,Spindle Cell Metaplasia of Malignant Cells Present,"Ovarian Small Cell Carcinoma, Hypercalcemic Type",0
23903,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Stage IA2 Cervical Cancer AJCC v8,0
23904,Invasive Focus of Carcinoma Cells Measuring More Than 5 mm Present,Resectable Digestive System Carcinoma,0
23905,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Stage IIIA Uterine Corpus Leiomyosarcoma AJCC v8,0
23906,Mammary Gland Type Features Present,Stage IV Major Salivary Gland Cancer AJCC v7,0
23907,Blasts Under 20 Percent of Bone Marrow Nucleated Cells,Recurrent Primary Lymphoma of Bone,0
23908,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Adult Fibrosarcoma,0
23909,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Large Bowel Juvenile Polyp,0
23910,Differentiating Neuroblasts Under 5 Percent of the Tumor Cells,Testicular Brenner Tumor,0
23911,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Stage IA Intrahepatic Bile Duct Cancer AJCC v8,0
23912,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Stage IVB Hilar Cholangiocarcinoma AJCC v7,0
23913,Solar Radiation Toxicity,Stage I Vaginal Cancer AJCC v8,0
23914,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Stage IIIA2 Ovarian Cancer AJCC v8,0
23915,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,"Leukemia, Radiation-Induced",0
23916,Fenestrated Pattern,FIGO Stage IIIB Ovarian Cancer,0
23917,Neoplastic Cells with Double Expression of MYC and BCL2 Proteins Present,cystic mucinous tumor of pancreas with moderate dysplasia,0
23918,Dilated Terminal Duct Lobular Units with Acini Lined by More than Two Layers of Columnar Epithelial Cells Present,Penile Cancer by AJCC v8 Stage,0
23919,Malignant Epithelial Cells with Abundant Clear Cytoplasm Containing Glycogen Present,Childhood Acute Myeloid Leukemia with Maturation,0
23920,Fenestrated Pattern,Deep Lipoma,0
23921,Blasts Under 20 Percent of Bone Marrow Nucleated Cells,Recurrent Primary Lymphoma of Bone,0
23922,Invasive Focus of Carcinoma Cells Measuring More Than 5 mm Present,Carcinoma of ampulla of Vater,0
23923,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Actinic keratosis,0
23924,High Grade Lesion,Sarcoma by AJCC Grade,0
23925,Fenestrated Pattern,Stage II Nasopharyngeal Carcinoma AJCC v6,0
23926,Absence of Malignant Features,mucinous adenocarcinofibroma of ovary,0
23927,Non-Encapsulated Neoplasm,Benign Apocrine Neoplasm,0
23928,Solar Radiation Toxicity,Osteoma,0
23929,Mucocele of appendix,Mucinous adenocarcinoma of appendix,0
23930,Increased megakaryocytes (bone marrow),Refractory Anal Carcinoma,0
23931,Intravascular papillary endothelial hyperplasia,Clear cell papillary renal cell carcinoma,0
23932,Increased megakaryocytes (bone marrow),Stage III Adult Lymphoblastic Lymphoma,0
23933,Low Grade Neuroendocrine Lesion,AJCC Grade 3 Sarcoma,0
23934,Vacuolated Plasma Cells in the Bone Marrow,Metastatic Malignant Neoplasm in the Thoracic Cavity,0
23935,Increased megakaryocytes (bone marrow),BRCA-Mutated Ovarian Carcinoma,0
23936,Solar Radiation Toxicity,Appendix Kaposi Sarcoma,0
23937,Solar Radiation Toxicity,Gallbladder Papillomatosis,0
23938,Fenestrated Pattern,Scrotal Liposarcoma,0
23939,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Intramucosal Adenocarcinoma,0
23940,Malignant Epithelial Cells with Cytoplasmic Vacuoles or Flocculent Cytoplasmic Inclusions Containing Wispy Eosinophilic Material Present,Undifferentiated Carcinoma with Osteoclast-Like Giant Cells,0
23941,Low Mitotic Activity,Low grade appendiceal mucinous neoplasm,0
23942,Invasive Focus of Carcinoma Cells Measuring More Than 5 mm Present,High Grade Salivary Gland Mucoepidermoid Carcinoma,0
23943,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Lymphoma stage I,0
23944,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Stage III Lentigo Maligna Melanoma AJCC v7,0
23945,Increased megakaryocytes (bone marrow),Breast Complex Fibroadenoma,0
23946,Superficial Monoclonal Gastrointestinal Tract T-Cell Infiltrate Present,Biliary Tract Carcinoma,0
23947,Spindle Cell Metaplasia of Malignant Cells Present,sarcoma of mediastinum,0
23948,Atypical Lymphocytes Present in Peripheral Blood,Atypical Lipoma,0
23949,Malignant Primitive Cellular Infiltrate,Locally Advanced Unresectable Malignant Neoplasm,0
23950,Large Spaces Filled with Blood Present,Thyroid Gland Noninvasive Follicular Neoplasm with Papillary-Like Nuclear Features,0
23951,Increased megakaryocytes (bone marrow),Stage IVC Oropharyngeal (p16-Negative) Carcinoma AJCC v8,0
23952,Squamous metaplasia of bladder,High Grade Anal Canal Squamous Intraepithelial Neoplasia,0
23953,Multihormonal Immunoreactivity Present in a Single Cell Type,Pathologic Stage I Esophageal Squamous Cell Carcinoma AJCC v8,0
23954,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Refractory cancer,0
23955,Endometrial Type Glands and Stroma Present,Testicular Mixed Choriocarcinoma and Teratoma,0
23956,Neoplastic Cells with TFH Cell Phenotype Present,Renal Cell Carcinoma Associated with inv(X)(p11;q12),0
23957,Diffuse Proliferation of Pulmonary Neuroendocrine Cells Present,Bladder Neuroendocrine Neoplasm,0
23958,Multihormonal Immunoreactivity Present in a Single Cell Type,Stage III Laryngeal Squamous Cell Carcinoma AJCC v6 and v7,0
23959,Fenestrated Pattern,Hormone-Resistant Prostate Carcinoma,0
23960,Neoplastic Cells with Double Expression of MYC and BCL2 Proteins Present,Stage 0 Lip and Oral Cavity Cancer AJCC v6 and v7,0
23961,Absence of Malignant Features,liposarcoma of mediastinum,0
23962,Cervical Glandular Dysplasia,Cervical Melanoma,0
23963,Inflammatory infiltrate,Anal Inflammatory Cloacogenic Polyp,0
23964,Recurrent Malignant Neoplasm,Poorly Differentiated Malignant Neoplasm,0
23965,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Parathyroid Adenoma,0
23966,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Conjunctival intraepithelial neoplasia,0
23967,Plasma cell inflammation,Adenosquamous cell lung cancer stage III,0
23968,Fenestrated Pattern,Neuroblastoma recurrent,0
23969,Schwannian Stroma More than 50 Percent of the Tumor Volume,Squamous cell carcinoma of the paranasal sinus,0
23970,Increased megakaryocytes (bone marrow),Dermatitis acneiform,0
23971,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Primary Carcinoma Unspecified Site,0
23972,Intersecting Sharply Marginated Clusters of Spindle Cells Present,Ependymoma of brain stem,0
23973,Increased megakaryocytes (bone marrow),Pterygium Of Conjunctiva And Cornea,0
23974,Osseous Metaplasia of Malignant Cells Present,Malignant tumor of epididymis,0
23975,Spindle Cell Metaplasia of Malignant Cells Present,Secondary malignant neoplasm of lip,0
23976,High Grade Non Cartilaginous Sarcomatous Stroma Present,Sarcoma by FNCLCC Grade,0
23977,Invasive Focus of Carcinoma Cells Measuring More Than 5 mm Present,Unresectable Adrenal Cortex Carcinoma,0
23978,Proliferation of Follicular Dendritic Cells Present,Follicular T-cell lymphoma,0
23979,Spindle Cell Metaplasia of Malignant Cells Present,Malignant neoplasm of cerebellum,0
23980,Increased megakaryocytes (bone marrow),Papillary adenofibroma,0
23981,Mixture of Germ Cell Neoplastic Components Present,Adult Clear Cell Sarcoma of Soft Parts,0
23982,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Jugular Foramen Schwannoma,0
23983,Differentiating Neuroblasts Under 5 Percent of the Tumor Cells,Glomus Tumor,0
23984,Absence of Malignant Features,Plasmablastic Lymphoma of Mucosa Site,0
23985,Nodular and Diffuse Pattern,"Stage 0 Nasopharyngeal Keratinizing Squamous Cell Carcinoma AJCC v6, v7, and v8",0
23986,Malignant Epithelial Cells with Abundant Clear Cytoplasm Containing Glycogen Present,Ovarian Mucinous Cystic Tumor Associated with Pseudomyxoma Peritonei,0
23987,Neoplastic Cells with Double Expression of MYC and BCL2 Proteins Present,Stage IVB Mycosis Fungoides and Sezary Syndrome AJCC v7,0
23988,Spindle Cell Osteo-Fibrous Component Present,Cervical Keratinizing Squamous Cell Carcinoma,0
23989,Invasive Focus of Carcinoma Cells Measuring More Than 5 mm Present,Ampulla of Vater Undifferentiated Carcinoma,0
23990,Solar Radiation Toxicity,Pancreatic Hepatoid Adenocarcinoma,0
23991,Intersecting Sharply Marginated Clusters of Spindle Cells Present,Ampulla of Vater Cancer by AJCC v8 Stage,0
23992,Schwannian Stroma More than 50 Percent of the Tumor Volume,Ovarian Tumor of the Thecoma/Fibroma Group,0
23993,Spindle Cell Metaplasia of Malignant Cells Present,"Stage 0 Hypopharyngeal Squamous Cell Carcinoma AJCC v6, v7, and v8",0
23994,Acute inflammation,Early T Acute Lymphoblastic Leukemia,0
23995,Increased megakaryocytes (bone marrow),Childhood Infratentorial Neoplasm,0
23996,Fenestrated Pattern,Hepatoblastoma recurrent,0
23997,Tumor Mass,Nonossifying Fibromyxoid Tumor,0
23998,Solar Radiation Toxicity,Cardiac Lipoma,0
23999,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Recurrent Myelodysplastic Syndrome,0
24000,Spindle Cell Metaplasia of Malignant Cells Present,Benign tumor of exocrine pancreas,0
24001,Tissue Differentiation Uncertain,Stage I Soft Tissue Sarcoma AJCC v7,0
24002,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Stage III Ampulla of Vater Cancer AJCC v7,0
24003,Solar Radiation Toxicity,Anal Lymphoma,0
24004,Spindle Cell Metaplasia of Malignant Cells Present,epithelial-myoepithelial carcinoma of salivary gland,0
24005,Systemic disease,Hodgkin's disease nodular sclerosis stage I subdiaphragmatic,0
24006,Breast Implant-Related Lesion,Intraductal Cribriform Breast Adenocarcinoma,0
24007,Differentiating Neuroblasts Under 5 Percent of the Tumor Cells,Sex Cord-Stromal Tumor,0
24008,Increased megakaryocytes (bone marrow),Adenocarcinoid tumor,0
24009,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Pleuropulmonary blastoma type I,0
24010,Multihormonal Immunoreactivity Present in a Single Cell Type,Stage IV Esophageal Squamous Cell Carcinoma,0
24011,Small Lesion,Small intestine carcinoma,0
24012,Mixed Neoplastic Glandular and Squamous Cell Population,Hard Palate Squamous Cell Carcinoma,0
24013,Spindle Cell Osteo-Fibrous Component Present,Giant Cell Angioblastoma,0
24014,Intersecting Sharply Marginated Clusters of Spindle Cells Present,malignant tumor of male genital organ,0
24015,Chronic Clinical Course,Refractory Chronic Leukemia,0
24016,Fenestrated Pattern,Colon Lipoma,0
24017,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Classic Congenital Mesoblastic Nephroma,0
24018,Endometrial Type Glands and Stroma Present,Stage IVA Oral Cavity Adenoid Cystic Carcinoma AJCC v6 and v7,0
24019,In Situ Lesion,Invasive Lobular Breast Carcinoma with Predominant In Situ Component,0
24020,Spaces Lined by One to Three Layers of Monotonous Atypical Cells Present,Cutaneous Melanoma by AJCC v8 Stage,0
24021,Prominent In Situ Component Present,Gastric Fundus Carcinoma In Situ AJCC v6 and v7,0
24022,Fenestrated Pattern,Rectal Cribriform Comedo-Type Adenocarcinoma,0
24023,Breast Implant-Related Lesion,Sebaceous Breast Carcinoma,0
24024,Basal Cells with Pale Cytoplasm Present,"Basal cell carcinoma, infundibulocystic",0
24025,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Stage III Adult Immunoblastic Lymphoma,0
24026,Spindle Cell Metaplasia of Malignant Cells Present,"Metastatic Cervical Squamous Cell Carcinoma, Not Otherwise Specified",0
24027,Increased megakaryocytes (bone marrow),Kasabach-Merritt syndrome,0
24028,Absence of Malignant Features,Hemangioma of retina,0
24029,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Basaloid carcinoma,0
24030,Large Spaces Filled with Blood Present,Acute myeloid leukemia with mutated NPM1,0
24031,Schwannian Stroma More than 50 Percent of the Tumor Volume,Mixed Acinar-Ductal Carcinoma of the Pancreas,0
24032,Vacuolated Plasma Cells in the Bone Marrow,Breast Carcinoma Metastatic in the Bone,0
24033,White blood cell count increased (lab result),"Leydig cell tumor, benign",0
24034,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Urethral Condyloma Acuminatum,0
24035,Mammary Gland Type Features Present,Recurrent Parathyroid Gland Carcinoma,0
24036,Malignant Primitive Cellular Infiltrate,Refractory Malignant Pharyngeal Neoplasm,0
24037,Increased megakaryocytes (bone marrow),Epithelial-myoepithelial carcinoma,0
24038,Multihormonal Immunoreactivity Present in a Single Cell Type,Stage 0 Lung Large Cell Carcinoma AJCC v6 and v7,0
24039,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,Gastric Mixed Adenocarcinoma,0
24040,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,FIGO Stage IIIA1(i) Ovarian Cancer,0
24041,Fenestrated Pattern,"lymphomatoid papulosis, type A",0
24042,Absence of Malignant Features,Chronic Lymphoproliferative Disorder of NK-Cells,0
24043,Spindle Cell Metaplasia of Malignant Cells Present,"Carcinoid, Goblet Cell",0
24044,Endodermal Sinus Pattern,Stage IVA Paranasal Sinus Cancer AJCC v7,0
24045,Absence of Malignant Features,"Adenocarcinoma of lung, stage IV",0
24046,Spindle Cell Metaplasia of Malignant Cells Present,Recurrent Malignant Thyroid Gland Neoplasm,0
24047,Solar Radiation Toxicity,Childhood Burkitt Lymphoma,0
24048,Mixture of Germ Cell Neoplastic Components Present,"Ovarian Leydig Cell Tumor, Not Otherwise Specified",0
24049,Area of Depigmentation at the Periphery of the Dermal Melanocytic Infiltrate Present,"Synovial sarcoma, biphasic",0
24050,Fenestrated Pattern,Masaoka-Koga Stage III,0
24051,Neoplastic Monocytes and Precursors 20 Percent or More of Bone Marrow Cells,Stage IV Cervical Cancer AJCC v6 and v7,0
24052,Fenestrated Pattern,Suprasellar Germinoma,0
24053,Solar Radiation Toxicity,Adult Extracardiac Rhabdomyoma,0
24054,Malignant Epithelial Cells with Abundant Clear Cytoplasm Containing Glycogen Present,Clear Cell Variant Thyroid Gland Follicular Carcinoma,0
