,CUI1,CUI2
20067,Anterior Portion of the Urethra,Paget Disease of the Breast with Invasive Ductal Carcinoma
20068,Ethmoid sinus structure,Dermatosis Papulosa Nigra
20069,Male Reproductive System,Refractory Central Nervous System Lymphoma
20070,Lower third of esophagus,neurofibroma of esophagus
20071,Spermatic Cord,"Cutaneous Fibrous Histiocytoma, Fibroblastic Variant"
20072,Lower third of esophagus,May-Hegglin anomaly
20073,Hematopoietic and Lymphatic System,Stage 0a Bladder Urothelial Carcinoma AJCC v6 and v7
20074,Endocervix,Childhood Non-Hodgkin Lymphoma
20075,Structure of hilum of lung,Secondary malignant neoplasm of anus
20076,Ethmoid sinus structure,"Myositis, Proliferative"
20077,Rectum,Appendiceal Neoplasms
20078,Ethmoid sinus structure,Recurrent Lung Non-Squamous Non-Small Cell Carcinoma
20079,Lower third of esophagus,Testicular Non-Neoplastic Disorder
20080,Kidney and Ureter,Stage IV Ovarian Embryonal Carcinoma AJCC v6 and v7
20081,Structure of hilum of lung,Endometriosis of cervix
20082,Ethmoid sinus structure,Parasympathetic paraganglioma
20083,Head and neck structure,Histiocytic and Dendritic Cell Neoplasm
20084,Rectum,Stage IVB Lung Cancer AJCC v8
20085,Spermatic Cord,Clinical Stage IB Cutaneous Melanoma AJCC v8
20086,Endocervix,Anemia
20087,Ethmoid sinus structure,"Amyloid Neuropathies, Familial"
20088,Rectum,Clinical Stage IIC Cutaneous Melanoma AJCC v8
20089,Lower third of esophagus,Refractory Thrombocytopenia
20090,Structure of conus medullaris,Paget's Disease of the Nipple
20091,Spermatic Cord,Gastroesophageal Junction Small Cell Neuroendocrine Carcinoma
20092,Lower third of esophagus,Uterine Corpus Epithelioid Leiomyosarcoma
20093,Lower third of esophagus,Stage A Chronic Lymphocytic Leukemia
20094,Rectum,Pneumoconiosis
20095,Ethmoid sinus structure,Chronic Kidney Disease due to Diabetes Mellitus
20096,Ethmoid sinus structure,Invasive Mixed Breast Carcinoma
20097,Ethmoid sinus structure,Hepatic lymphoma
20098,Lower third of esophagus,Stage 0 Appendix Carcinoma AJCC v7
20099,Structure of conus medullaris,Coloboma of eyelid
20100,Endocervix,Recurrent Lobular Breast Carcinoma
20101,Spermatic Cord,Acute cholecystitis without calculus
20102,Lower third of esophagus,"Testicular Sex Cord-Gonadal Stromal Tumor, Incompletely Differentiated"
20103,Ethmoid sinus structure,Anal margin Paget's disease
20104,Lower third of esophagus,Stage IV Lung Cancer AJCC v6
20105,Maxillary Sinus,Sphenoid Sinus Inverted Papilloma
20106,Endocervix,Severe Aplastic Anemia
20107,Posterior Portion of the Urethra,Cutaneous Squamous Cell Carcinoma of the Head and Neck
20108,Head,Head and Neck Nevus
20109,Lower third of esophagus,Skin Nodular Solid Basal Cell Carcinoma
20110,Lower third of esophagus,"Poorly Differentiated Ovarian Sertoli-Leydig Cell Tumor, Variant with Heterologous Elements"
20111,Lower third of esophagus,Benign neoplasm of intestinal tract
20112,Lower third of esophagus,Ampulla of Vater Small Cell Neuroendocrine Carcinoma
20113,Epicardium,Gastric Neuroendocrine Tumor G2
20114,Lower third of esophagus,Ureter Carcinoma
20115,Epicardium,Stage IIIA Thymoma AJCC v8
20116,Supratentorial Brain,Recurrent Childhood Brain Stem Glioma
20117,Epicardium,Invasive Cutaneous Melanoma
20118,Lower third of esophagus,Pilomyxoid astrocytoma
20119,Spermatic Cord,Glossopharyngeal nerve paralysis
20120,Colorectal Region,Region 17p13 Allelic Loss Associated Medulloblastoma
20121,Endocervix,Gallbladder Mucinous Cystic Neoplasm with High Grade Intraepithelial Neoplasia
20122,Supratentorial Brain,Childhood Brain Anaplastic Astrocytoma
20123,Cervical part of esophagus,Benign neoplasm of urethra
20124,Epicardium,Adenomatous Polyposis Coli
20125,Structure of conus medullaris,Adenocarcinoma of the prostate stage II
20126,Endocervix,Pleural Schwannoma
20127,Epicardium,Hepatic cancer stage IVA
20128,Rectum,Pyosalpinx
20129,Uterine cavity,Stage IB Uterine Corpus Endometrial Stromal Sarcoma AJCC v8
20130,Spermatic Cord,"Glaucoma, Primary Open Angle"
20131,Epicardium,Spongiotic dermatitis
20132,Spermatic Cord,Childhood Ovarian Yolk Sac Tumor
20133,Lower third of esophagus,Endometrial Adenosquamous Carcinoma
20134,Lower third of esophagus,Locally Advanced Unresectable Cervical Adenocarcinoma
20135,Lower third of esophagus,Refractory Rhabdomyosarcoma
20136,Ethmoid sinus structure,Malignant Ovarian Clear Cell Tumor
20137,Lower third of esophagus,Mediastinal T Lymphoblastic Lymphoma
20138,Cervical part of esophagus,"Carcinoma of urinary bladder, superficial"
20139,Rectum,Ependymal tumor
20140,Lower third of esophagus,Stage IIA Prostate Cancer AJCC v8
20141,Head and neck structure,Stage III Mycosis Fungoides and Sezary Syndrome AJCC v7
20142,Spermatic Cord,Stage IIB Anal Cancer AJCC v8
20143,Endocervix,Liver Lymphangioma
20144,Lower third of esophagus,Benign neoplasm of appendix
20145,Endocervix,Stage IIIB Retroperitoneal Sarcoma AJCC v8
20146,Endocervix,"ENCEPHALOPATHY, NEONATAL SEVERE, DUE TO MECP2 MUTATIONS"
20147,Lower third of esophagus,Intra-Abdominal Paraganglioma
20148,Lower third of esophagus,"Factor 8 deficiency, acquired"
20149,Structure of hilum of lung,Inflammatory carcinoma of breast stage IV
20150,Anterior Portion of the Urethra,Polyp of vulva
20151,Ethmoid sinus structure,Centroblastic Lymphoma Post-Transplant Lymphoproliferative Disorder
20152,Lower third of esophagus,Hereditary Kidney Wilms Tumor
20153,Endocervix,Central Retinal Artery Occlusion
20154,Epicardium,Benign myoepithelioma
20155,Lip and Oral Cavity,Non-Neoplastic Connective and Soft Tissue Disorder
20156,Connective and Soft Tissue,Ovarian Cancer by AJCC v6 and v7 Stage
20157,Lower third of esophagus,Stage IS Testicular Cancer AJCC v8
20158,Endocervix,Recurrent EBV-Related Lymphoma
20159,Rectum,Non-Gestational Ovarian Choriocarcinoma
20160,Ethmoid sinus structure,Refractory Malignant Thymoma
20161,Endocervix,Ichthyoses
20162,Ethmoid sinus structure,Stage IIA Lung Cancer AJCC v7
20163,Endocervix,Recurrent Adult Hodgkin Lymphoma
20164,Spermatic Cord,Neurotoxicity Syndromes
20165,Epicardium,Hepatic cancer stage IVA
20166,Epicardium,Trigeminal Autonomic Cephalalgias
20167,Rectum,Chronic lymphocytic leukemia stage 0
20168,Spermatic Cord,Breast Cancer by AJCC v8 Prognostic Stage
20169,Rectum,Tonsillitis
20170,Lower third of esophagus,"Testicular Yolk Sac Tumor, Endodermal Sinus Pattern"
20171,Rectum,Paraphimosis
20172,Peritoneum and Retroperitoneum,Stage III Lip and Oral Cavity Cancer AJCC v6 and v7
20173,Lower third of esophagus,Stage IV Rectal Carcinoma
20174,Ethmoid sinus structure,"Extrahepatic Bile Duct Adenocarcinoma, Gastric Foveolar Type"
20175,Spermatic Cord,Asynchronous Multifocal Osteosarcoma
20176,Rectum,Polyneuropathy chronic
20177,Endocervix,Epiglottitis
20178,Endocervix,Polyneuropathy
20179,Lower third of esophagus,Cervical Adenocarcinoma
20180,Parotid Gland,Plurihormonal Pituitary Gland Adenoma
20181,Rectum,Follicular mycosis fungoides
20182,Endocervix,Infiltrating angiolipoma
20183,Ethmoid sinus structure,Cerebral Hemisphere Lipoma
20184,Kidney and Ureter,High grade B-cell lymphoma with MYC and BCL2 and/or BCL6 rearrangements
20185,Endocervix,AIDS-Related Malignant Cervical Neoplasm
20186,Lower third of esophagus,Gastric Tubular Adenocarcinoma
20187,Spermatic Cord,"Sarcoma, Myeloid"
20188,Spermatic Cord,Thrombasthenia
20189,Endocervix,Cervical Rhabdomyoma
20190,Rectum,AIDS-Related Anal Carcinoma
20191,Endocervix,Simple Endometrial Hyperplasia
20192,Ethmoid sinus structure,Gonadal Thrombosis
20193,Ethmoid sinus structure,Arteriosclerosis
20194,Ethmoid sinus structure,Extrahepatic Bile Duct Carcinoid Tumor
20195,Structure of hilum of lung,Malignant melanoma of iris
20196,Connective and Soft Tissue,Liver and Intrahepatic Bile Duct Malignant Non-Epithelial Neoplasm
20197,Structure of hilum of lung,Fibrosclerosis of breast
20198,Spermatic Cord,Peripheral Vascular Insufficiency
20199,Endocervix,Intermediate Atypical Prostate Carcinoma
20200,Endocervix,Mycosis fungoides/Sezary syndrome NOS
20201,Endocervix,Retinal hemangioblastoma
20202,Endocervix,Recurrent Glioma
20203,Lower third of esophagus,Stage IV Colon Cancer AJCC v8
20204,Lower third of esophagus,Refractory Urothelial Carcinoma
20205,Rectum,Moderate Bronchopulmonary Dysplasia
20206,Structure of conus medullaris,Benign neoplasm of pituitary gland
20207,Lower third of esophagus,Low Grade Gastric Intraepithelial Neoplasia
20208,Epicardium,Adult Grade I Meningioma
20209,Endocervix,Ceruminous adenocarcinoma
20210,Endocervix,Iatrogenic Central Hypothyroidism
20211,Ethmoid sinus structure,Calcineurin Nephrotoxicity
20212,Rectum,Pericardial Yolk Sac Tumor
20213,Lower third of esophagus,"Lymphoma, Non-Hodgkin"
20214,Ethmoid sinus structure,Malignant Fibrohistiocytic Neoplasm
20215,Epicardium,Oncocytic Schneiderian papilloma
20216,Ethmoid sinus structure,Obstructive Ureterocele
20217,Cervical part of esophagus,squamous cell carcinoma of ureter
20218,Spermatic Cord,Stage IB Merkel Cell Carcinoma AJCC v7
20219,Lower third of esophagus,Vulval intraepithelial neoplasia grade 1
20220,Endocervix,Malignant Uveal Neoplasm
20221,Anterior Portion of the Urethra,Benign neoplasm of gallbladder
20222,Ethmoid sinus structure,ovarian neoplasm
20223,Spermatic Cord,Stage IIIA Colon Cancer AJCC v7
20224,Rectum,"Conjunctivitis, Vernal"
20225,Endocervix,Gallbladder Papillary Neoplasm with High Grade Intraepithelial Neoplasia
20226,Rectum,Malignant Inferior Vena Cava Neoplasm
20227,Spermatic Cord,Subacute Sclerosing Panencephalitis
20228,Endocervix,Adult Classical Hodgkin Lymphoma
20229,Cervical part of esophagus,Carcinoma of subglottis
20230,Posterior Portion of the Urethra,Posterior Cranial Fossa Ependymal Tumor
20231,Spermatic Cord,"Gonadal Dysgenesis, 46,XX"
20232,Lower third of esophagus,Papillary craniopharyngioma
20233,Endocervix,"Polycystic Kidney, Autosomal Dominant"
20234,Endocervix,Cutaneous Mastocytosis
20235,Ethmoid sinus structure,Peritonitis
20236,Epicardium,Primary Systemic Amyloidosis
20237,Epicardium,Hay fever
20238,Lower third of esophagus,"Dermatitis, Phototoxic"
20239,Rectum,Clinical Stage IB Cutaneous Melanoma AJCC v8
20240,Rectum,Acute Lymphoblastic Leukemia by ROSE Cluster
20241,Rectum,Renal Cell Carcinoma Associated with t(X;1)(p11.2;p34)
20242,Endocervix,Metastatic Esophageal Carcinoma
20243,Endocervix,Refractory Primary Vitreoretinal Lymphoma
20244,Immune system,Hereditary bundle branch system defect
20245,Spermatic Cord,Diffuse melanocytosis
20246,Ethmoid sinus structure,"Genital Neoplasms, Male"
20247,Rectum,Benign Uterine Corpus PEComa
20248,Structure of conus medullaris,Benign neoplasm of hilus of lung
20249,Spermatic Cord,Heavy Chain Deposition Disease
20250,Epicardium,Non-Neoplastic Intestinal Disorder
20251,Endocervix,Uterine Angiosarcoma
20252,Ethmoid sinus structure,Autoimmune Lymphoproliferative Syndrome
20253,Rectum,Appendix L-Cell Glucagon-Like Peptide-Producing Neuroendocrine Tumor
20254,Epicardium,Malignant myoepithelioma
20255,Epicardium,Acute biphenotypic leukemia
20256,Endocervix,Stage IV Colorectal Cancer
20257,Structure of hilum of lung,Papilloma of buccal mucosa
20258,Ethmoid sinus structure,Stage IIIC Eyelid Carcinoma AJCC v7
20259,Connective Tissue,Soft Tissue Amyloid Neoplasm
20260,Ethmoid sinus structure,Eruptive collagenoma
20261,Rectum,Urethritis Cystica
20262,Spermatic Cord,Congenital hydroureter
20263,Endocervix,Retinal defect
20264,Epicardium,Dialysis Catheter Embolism
20265,Spermatic Cord,Adrenal Cortex Carcinoma by ENSAT Stage
20266,Lower third of esophagus,Stage I Colorectal Neuroendocrine Tumor AJCC v8
20267,Rectum,Granulocytic Sarcoma
20268,Spermatic Cord,Hereditary factor II deficiency disease
20269,Rectum,Fechtner syndrome (disorder)
20270,Structure of conus medullaris,Adenocarcinoma of rete ovarii
20271,Rectum,Pathologic Stage IIB Gastric Cancer AJCC v8
20272,Rectum,Combined Thymic Epithelial Neoplasm
20273,Ethmoid sinus structure,Mature B-Cell Neoplasm
20274,Ethmoid sinus structure,Infestation by Phthirus pubis
20275,Ethmoid sinus structure,Grade 3b Follicular Lymphoma
20276,Spermatic Cord,Chemotherapeutic Drug - Induced Nephropathy
20277,Structure of conus medullaris,Stage IV Ampulla of Vater Neuroendocrine Tumor AJCC v8
20278,Ampulla of Vater,large cell neuroendocrine carcinoma of appendix
20279,Lower third of esophagus,Solitary fibrous tumor
20280,Cervical part of esophagus,Malignant neoplasm of stomach stage III
20281,Rectum,Stage I Penile Cancer AJCC v6
20282,Ethmoid sinus structure,Myxoid chondrosarcoma
20283,Lower third of esophagus,Refractory Extensive Stage Lung Small Cell Carcinoma
20284,Endocervix,Merkel Cell Carcinoma by AJCC v8 Clinical Stage
20285,Ethmoid sinus structure,Cutaneous Leiomyosarcoma
20286,Lower third of esophagus,Retinal Vascular Disorder
20287,Rectum,Ovarian Surface Papilloma
20288,Structure of hilum of lung,squamous cell carcinoma of renal pelvis
20289,Ethmoid sinus structure,Drug Induced Cutaneous Vasculitis
20290,Endocervix,Cystinosis
20291,Lower third of esophagus,hepatoid adenocarcinoma of gallbladder
20292,Endocervix,Ovarian Non-Neoplastic Disorder
20293,Epicardium,"Pregnancy, Ovarian"
20294,Endocervix,Breast Carcinoma Metastatic in the Spine
20295,Structure of hilum of lung,Benign neoplasm of myocardium
20296,Lower third of esophagus,Disorder of neck
20297,Hematopoietic and Lymphatic System,Kidney Mixed Epithelial and Stromal Tumor Family
20298,Male Reproductive System,Unresectable Digestive System Neuroendocrine Carcinoma
20299,Ethmoid sinus structure,Non-Neoplastic Brain Disorder
20300,Spermatic Cord,Eye Infection
20301,Spermatic Cord,Osteoradionecrosis
20302,Ethmoid sinus structure,Acquired Factor XII Deficiency
20303,Structure of apex of lung,Congenital absence of lung
20304,Lower third of esophagus,Respiratory Syncytial Virus Infections
20305,Lower third of esophagus,Fourth Ventricle Medulloblastoma
20306,Rectum,"LARYNGOSPASM, SEVERE NEONATAL EPISODIC"
20307,Spermatic Cord,Dermal nerve sheath myxoma
20308,Spermatic Cord,Arthritis due to E. coli
20309,Epicardium,Horner Syndrome
20310,Endocervix,Clinical Stage 0 Gastroesophageal Junction Adenocarcinoma AJCC v8
20311,Spermatic Cord,Signet Ring Cell Intrahepatic Cholangiocarcinoma
20312,Rectum,Ann Arbor Stage II Grade 2 Non-Contiguous Follicular Lymphoma
20313,Spermatic Cord,Right atrial myxoma
20314,Ethmoid sinus structure,Stage IVA Osteosarcoma AJCC v7
20315,Ethmoid sinus structure,Anemia due to Erythrocyte Enzyme Disorder
20316,Endocervix,"Hepatitis, Chronic"
20317,Rectum,Splenic Small Lymphocytic Lymphoma
20318,Ethmoid sinus structure,Kidney Synovial Sarcoma
20319,Rectum,"Adult Embryonal Tumor with Multilayered Rosettes, C19MC-Altered"
20320,Endocervix,Non-Functioning Adrenal Cortex Adenoma
20321,Ethmoid sinus structure,Childhood Supratentorial Ependymoma
20322,Ethmoid sinus structure,Stage 0 Vulvar Cancer
20323,Lower third of esophagus,Enchondroma
20324,Spermatic Cord,Rectal Cancer by AJCC v8 Stage
20325,Connective and Soft Tissue,Stage IVC Nasal Cavity and Paranasal Sinus Squamous Cell Carcinoma AJCC v7
20326,Spermatic Cord,Malabsorption Syndrome
20327,Epicardium,Alcoholic Neuropathy
20328,Lower third of esophagus,Shone complex
20329,Ethmoid sinus structure,Primary Systemic Mastocytosis
20330,Cervical part of esophagus,carcinoma of middle ear
20331,Epicardium,Arbovirus encephalitis
20332,Lower third of esophagus,Stomach Neoplasms
20333,Ampulla of Vater,Malignant neoplasm of trachea
20334,Pelvis,Stage 0is Renal Pelvis Cancer AJCC v7
20335,Structure of conus medullaris,undifferentiated carcinoma of urethra
20336,Endocervix,Ovarian stromal hyperplasia
20337,Epicardium,Stage II Primary Peritoneal Cancer AJCC v8
20338,Thymus Gland,Parotid Gland Warthin Tumor
20339,Lower third of esophagus,Acute diffuse nephritis
20340,Endocervix,Pigmented hairy epidermal nevus
20341,Lower third of esophagus,Classical Low Grade Fibromyxoid Sarcoma
20342,Lower third of esophagus,Bile duct signet-ring cell carcinoma
20343,Lip and Oral Cavity,Stage IIB Cutaneous Melanoma AJCC v6 and v7
20344,Spermatic Cord,"Urinary bladder carcinoma stage I, with cancer in situ"
20345,Lower third of esophagus,Askin's tumor
20346,Lower third of esophagus,Hodgkin's disease mixed cellularity stage II supradiaphragmatic
20347,Structure of hilum of lung,Ossifying Renal Tumor of Infancy
20348,Lower third of esophagus,Adenoid cystic carcinoma of salivary gland
20349,Hematopoietic and Lymphatic System,Stage II Immature Testicular Teratoma AJCC v6 and v7
20350,Rectum,Riedel's thyroiditis
20351,Epicardium,Ovarian gynandroblastoma
20352,Spermatic Cord,Refractory Lymphoma
20353,Ethmoid sinus structure,Stage IV Hepatocellular Carcinoma AJCC v8
20354,Rectum,Myeloid/Lymphoid Neoplasms with PCM1-JAK2
20355,Spermatic Cord,Childhood Nodular Sclerosis Classic Hodgkin Lymphoma
20356,Rectum,Juxta-Articular Myxoma
20357,Endocervix,Liposarcoma metastatic
20358,Rectum,Myocardial Ischemia
20359,Epicardium,Oncocytic Schneiderian papilloma
20360,Lower third of esophagus,Urethral Condyloma Acuminatum
20361,Lower third of esophagus,Cardiac Myeloid Sarcoma
20362,Spermatic Cord,Opisthorchis Viverrini-Related Cholangiocarcinoma
20363,Respiratory System,"Hemangioma, Cavernous, Central Nervous System"
20364,Uterine cavity,Stage IVB Uterine Corpus Cancer AJCC v8
20365,Structure of conus medullaris,Malignant neoplasm of salivary gland
20366,Ethmoid sinus structure,Paranasal Sinus Cancer
20367,Endocervix,Overriding aorta
20368,Lower third of esophagus,Pericarditis
20369,Cervical part of esophagus,Polyp of middle ear
20370,Epicardium,Synovial sarcoma non-metastatic
20371,Lower third of esophagus,Recurrent Anaplastic Oligodendroglioma
20372,Structure of conus medullaris,Verrucous carcinoma of oral cavity
20373,Lower third of esophagus,Vagina Carcinoma
20374,Rectum,Eyelid Xanthoma
20375,Lower third of esophagus,Embolism
20376,Endocervix,Stage II Pancreatic Cancer AJCC v8
20377,Structure of hilum of lung,Distal 1/3 of the Common Bile Duct Adenocarcinoma
20378,Spermatic Cord,Amegakaryocytosis
20379,Rectum,Old Burn Scar-Related Cutaneous Melanoma
20380,Epicardium,IgM - Associated Nephropathy
20381,Epicardium,"Leiomyosarcoma, Myxoid"
20382,Ethmoid sinus structure,Stage III Eyelid Carcinoma AJCC v8
20383,Rectum,High Risk Myelodysplastic Syndrome
20384,Connective and Soft Tissue,Stage II Breast Cancer AJCC v6 and v7
20385,Structure of hilum of lung,"Cystic Adenomatoid Malformation of Lung, Congenital"
20386,Ethmoid sinus structure,Acquired Factor III Deficiency
20387,Epicardium,Esophageal carcinoma recurrent
20388,Cervical part of esophagus,Choriocarcinoma of ovary
20389,Rectum,Ann Arbor Stage I Follicular Lymphoma
20390,Lower third of esophagus,T-cell lymphoma stage IV
20391,Spermatic Cord,Goiter
20392,Lower third of esophagus,Supratentorial Meningioma
20393,Biliary tract structure,Primary Biliary Cholangitis
20394,Cervical part of esophagus,adenocarcinoma of extrahepatic bile duct
20395,Kidney and Ureter,Cervical Mixed Epithelial and Mesenchymal Neoplasm
20396,Cervical part of esophagus,Cancer of lymph node
20397,Spermatic Cord,Stage IIA Prostate Cancer AJCC v7
20398,Epicardium,Childhood Anaplastic Oligoastrocytoma
20399,Bone Marrow,Stage IIA Bone Cancer AJCC v7
20400,Epicardium,Endomyocardial Fibrosis
20401,Endocervix,Childhood Cerebral Ependymoma
20402,Epicardium,Diffuse goiter
20403,Thymus Gland,Pituitary Gland Non-Hodgkin Lymphoma
20404,Epicardium,Stage IV Uveal Melanoma AJCC v7
20405,Cervical part of esophagus,Stage IA Cervical Cancer AJCC v6 and v7
20406,Rectum,Eyelid Carcinoma by AJCC v8 Stage
20407,Ethmoid sinus structure,Rheumatic Heart Disease
20408,Structure of conus medullaris,Congenital atresia of mitral valve
20409,Epicardium,Basilar-Type Migraine
20410,Epicardium,Fibromatosis colli
20411,Spermatic Cord,Colon Cavernous Hemangioma
20412,Spermatic Cord,PEROXISOME BIOGENESIS DISORDER 4B
20413,Ethmoid sinus structure,Secondary Adrenal Insufficiency
20414,Cervical part of esophagus,Cervical Squamous Intraepithelial Neoplasia 1
20415,Ethmoid sinus structure,Breast Apocrine Adenosis
20416,Ethmoid sinus structure,Polycythaemia (excl rubra vera)
20417,Endocervix,Childhood Colorectal Carcinoma
20418,Rectum,Metastases to adrenals
20419,Spermatic Cord,External Ear Actinic Keratosis
20420,Ethmoid sinus structure,Pleomorphic Rhabdomyosarcoma
20421,Lower third of esophagus,Kaposi Sarcoma Related to Immunosuppressive Treatment
20422,Peritoneum and Retroperitoneum,Therapy-related acute myeloid leukemia and myelodysplastic syndrome
20423,Rectum,Mature Testicular Teratoma
20424,Spermatic Cord,Status Migrainosus
20425,Epicardium,Endometrial stromal nodule
20426,Epicardium,Diffuse Large B-Cell Lymphoma Germinal Center B-Cell Type
20427,Ethmoid sinus structure,Stage IA Lung Adenocarcinoma AJCC v7
20428,Lower third of esophagus,Malignant Pericardial Germ Cell Tumor
20429,Endocervix,Biliary cirrhosis
20430,Cervical part of esophagus,Benign neoplasm of bladder
20431,Ethmoid sinus structure,"Basal cell carcinoma, infundibulocystic"
20432,Lower third of esophagus,Soft Palate Benign Granular Cell Tumor
20433,Lower third of esophagus,Lung Abscess
20434,Lower third of esophagus,Henoch-Schonlein purpura nephritis
20435,Lower third of esophagus,"Squamous Cell Breast Carcinoma, Acantholytic Variant"
20436,Rectum,Stage B Chronic Lymphocytic Leukemia
20437,Lower third of esophagus,large cell neuroendocrine carcinoma of ovary
20438,Ethmoid sinus structure,Postpartum Obstetric Thromboembolism
20439,Structure of conus medullaris,Benign tumor of pancreas
20440,Rectum,HPV-Mediated (p16-Positive) Oropharyngeal Carcinoma by AJCC v8 Pathologic Stage
20441,Rectum,Chronic acalculous cholecystitis
20442,Ethmoid sinus structure,Erythema toxicum neonatorum
20443,Endocervix,Recurrent Acute Myeloid Leukemia with t (9;11) (p21.3; q23.3); MLLT3-KMT2A
20444,Ethmoid sinus structure,Nephrotic Syndrome - CUBN Associated
20445,Rectum,Childhood Infratentorial Ependymoma
20446,Rectum,Recurrent Monomorphic Post-Transplant Lymphoproliferative Disorder
20447,Rectum,Resectable Undifferentiated Pleomorphic Sarcoma
20448,Lip and Oral Cavity,Stage III Immature Testicular Teratoma AJCC v6 and v7
20449,Lip and Oral Cavity,Stage IIIA Soft Tissue Sarcoma of the Trunk and Extremities AJCC v8
20450,Cervical part of esophagus,Paget's disease of penis
20451,Rectum,Stage I Lung Cancer AJCC v6
20452,Endocervix,Clinical Stage I Gastric Cancer AJCC v8
20453,Rectum,Prostate Cancer by Whitmore-Jewett Stage
20454,Rectum,"CEREBRAL AMYLOID ANGIOPATHY, APP-RELATED"
20455,Peritoneum and Retroperitoneum,Stage IV Oral Cavity Cancer AJCC v6 and v7
20456,Lower third of esophagus,Small Intestinal Medullary Carcinoma
20457,Endocervix,Recurrent Anaplastic Large Cell Lymphoma
20458,Ethmoid sinus structure,Transient Primary Hypothyroidism
20459,Lower third of esophagus,Glioma
20460,Anterior Portion of the Urethra,squamous cell carcinoma of lacrimal gland
20461,Thymus Gland,Stage IVB Thyroid Gland Papillary Carcinoma AJCC v7
20462,Peritoneum and Retroperitoneum,"Respiratory, thoracic and mediastinal disorders"
20463,Spermatic Cord,Proneural Glioblastoma
20464,Rectum,Petrous Apex Meningioma
20465,Rectum,Well Differentiated Ovarian Steroid Cell Tumor
20466,Endocervix,Non-Neoplastic Lip Disorder
20467,Lower third of esophagus,Stage IIIB Prostate Cancer AJCC v8
20468,Endocervix,"Ampullary Noninvasive Papillary Neoplasm, Pancreatobiliary Type"
20469,Spermatic Cord,"Anemia, Sickle Cell"
20470,Endocervix,"46,Xy Gonadal Dysgenesis, Complete, Sry-Related"
20471,Ethmoid sinus structure,Thrombotic Microangiopathies
20472,Ethmoid sinus structure,Clinical Stage IIA Esophageal Adenocarcinoma AJCC v8
20473,Spermatic Cord,Class 2 Uveal Melanoma
20474,Epicardium,Nephrotic Syndrome - Infrequently Relapsing
20475,Endocervix,Cervical Cancer by AJCC v6 Stage
20476,Ethmoid sinus structure,Small Intestinal Signet Ring Cell Carcinoma
20477,Lower third of esophagus,Cauda Equina Syndrome
20478,Spermatic Cord,Urothelial carcinoma ureter recurrent
20479,Lower third of esophagus,Lung Adenocarcinoma by AJCC v7 Stage
20480,Connective and Soft Tissue,Stage IV Anal Canal Cancer AJCC v6 and v7
20481,Sublingual Gland,Stage IVB Thyroid Gland Medullary Carcinoma AJCC v7
20482,Spermatic Cord,Gastrointestinal Mixed Adenoneuroendocrine Carcinoma
20483,Rectum,Hormone secreting pituitary neoplasms
20484,Structure of hilum of lung,Benign neoplasm of meninges
20485,Lower third of esophagus,Gastrointestinal carcinoma
20486,Epicardium,Voiding Disorders
20487,Structure of hilum of lung,Disorder of axilla
20488,Lower third of esophagus,Pathologic Stage IIB Cutaneous Melanoma AJCC v8
20489,Lower third of esophagus,Duodenal-type follicular lymphoma
20490,Spermatic Cord,Stage IIIB Hilar Cholangiocarcinoma AJCC v8
20491,Epicardium,MYELODYSPLASTIC SYNDROME
20492,Lower third of esophagus,Childhood Grade I Meningioma
20493,Lower third of esophagus,PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER)
20494,Endocervix,Refractory Oral Cavity Squamous Cell Carcinoma
20495,Ethmoid sinus structure,Moderately Differentiated Hepatocellular Carcinoma
20496,Lower third of esophagus,Human Papillomavirus-Related Endocervical Adenocarcinoma
20497,Spermatic Cord,Bronchopneumonia
20498,Renal pelvis,Recurrent Clear Cell Renal Cell Carcinoma
20499,Rectum,Idiopathic erosive/hemorrhagic gastritis
20500,Lower third of esophagus,Vaginal adenocarcinoma
20501,Spermatic Cord,Microcystic/Reticular Schwannoma
20502,Peritoneum and Retroperitoneum,Stage IVB Cervical Cancer AJCC v6 and v7
20503,Epicardium,Ehlers-Danlos syndrome type 6
20504,Rectum,Petrous Apex Meningioma
20505,Lower third of esophagus,Childhood Cerebral Anaplastic Astrocytoma
20506,Spermatic Cord,"OSTEOPETROSIS, AUTOSOMAL RECESSIVE 8"
20507,Epicardium,Stage IIIA Rectal Cancer AJCC v8
20508,Lower third of esophagus,Uterine Corpus Sarcoma by AJCC v8 Stage
20509,Vascular System,Central Nervous System Angiolipoma
20510,Spermatic Cord,Nonencapsulated sclerosing tumor
20511,Lower third of esophagus,Refractory Aggressive NK-Cell Leukemia
20512,Endocervix,Bladder cancer stage IV
20513,Epicardium,"Cardiomyopathy, Familial Hypertrophic, 2"
20514,Endocervix,Enteritis
20515,Endocervix,Clear Cell Hepatocellular Carcinoma
20516,Rectum,Stage IIC Merkel Cell Carcinoma AJCC v7
20517,Endocervix,Spinocerebellar Ataxia Type 1
20518,Rectum,Biliary Intraepithelial Neoplasia-1
20519,Ethmoid sinus structure,Refractory Colon Carcinoma
20520,Endocervix,Colorectal Adenosquamous Carcinoma
20521,Ethmoid sinus structure,Iris Diseases
20522,Spermatic Cord,Ovarian Granulosa Cell Tumor
20523,Spermatic Cord,Benign Intraocular Medulloepithelioma
20524,Endocervix,Large cell lung cancer recurrent
