,CUI1,CUI2
6589,Neoplastic Cell,Papillary Urothelial Neoplasm
6590,Neoplastic Cell,Adrenocortical carcinoma
6591,Neoplastic Epithelial Cell,Stage 0 Non-Small Cell Lung Cancer AJCC v6 and v7
6592,Neoplastic Astrocyte,Recurrent Childhood Brain Stem Astrocytoma
6593,Neoplastic Hematopoietic and Lymphoid Cell,Recurrent Adult Grade III Lymphomatoid Granulomatosis
6594,Melanoma Cell,"Intraocular melanoma, spindle cell"
6595,Malignant Epithelial Cell,Oropharyngeal Carcinoma
6596,Neoplastic Epithelial Cell,Stage IV Liver Cancer
6597,Neoplastic Epithelial Cell,Solid/Trabecular Variant Thyroid Gland Papillary Carcinoma
6598,Neoplastic Squamous Cell,Cervical Lymphoepithelioma-Like Carcinoma
6599,Neoplastic Cell,Unicystic ameloblastoma
6600,Neoplastic Epithelial Cell,Stage II Renal Cell Cancer
6601,Neoplastic Glandular Cell,Clear Cell Variant Thyroid Gland Follicular Carcinoma
6602,Osteoclast-Like Giant Cell,Nodular tenosynovitis
6603,Malignant Squamous Cell,Cervical Squamotransitional Carcinoma
6604,"Tumor cells, malignant",Duodenal Extraskeletal Osteosarcoma
6605,Neoplastic Lymphocyte,Chronic Adult T-Cell Leukemia/Lymphoma
6606,Neoplastic Meningothelial Cell,Middle Cranial Fossa Meningioma
6607,Neoplastic Smooth Muscle Cell,Uterine Corpus Atypical Polypoid Adenomyoma
6608,Neoplastic Cell,Bacterium-Related Malignant Neoplasm
6609,Neoplastic Cell,Neoplasm of glottis
6610,Malignant Lipocyte,Liposarcoma metastatic
6611,Reed-Sternberg Cells,Childhood Lymphocyte-Rich Classic Hodgkin Lymphoma
6612,Neoplastic Endothelial Cell,Anal Kaposi Sarcoma
6613,Neoplastic Cell,"Anaplastic Astrocytoma, IDH-Wildtype"
6614,Keratinizing Malignant Squamous Cell,Nasopharyngeal Basaloid Squamous Cell Carcinoma
6615,"Tumor cells, malignant",Nasopharyngeal Basaloid Squamous Cell Carcinoma
6616,Neoplastic Astrocyte,Anaplastic astrocytoma
6617,Neoplastic Cell,Stage IVB Esophageal Adenocarcinoma
6618,Neoplastic Cell,Stage I AIDS-Related Anal Canal Cancer AJCC v6 and v7
6619,Adenocarcinoma Cell,Adenocarcinoma of large intestine
6620,Neoplastic Squamous Cell,Stage IVB Lip and Oral Cavity Squamous Cell Carcinoma AJCC v6 and v7
6621,Adenocarcinoma Cell,Bartholin Gland Adenosquamous Carcinoma
6622,Malignant Epithelial Cell,Pancreatic Medullary Carcinoma
6623,Malignant Epithelial Cell,Stage I Hilar Cholangiocarcinoma AJCC v7
6624,Malignant Epithelial Cell,Nasopharyngeal lymphoepithelioma stage III
6625,Malignant Osteoblast,Periosteal Osteosarcoma
6626,"Tumor cells, malignant",Colorectal Adenosquamous Carcinoma
6627,Neoplastic Cell,Recurrent Childhood Spinal Cord Neoplasm
6628,Malignant Endocrine Cell,Stage IVB Thyroid Gland Medullary Carcinoma AJCC v7
6629,Neoplastic Cell,Gallbladder Carcinoma
6630,Neoplastic Epithelial Cell,Stage IA Fallopian Tube Cancer AJCC v6 and v7
6631,Malignant Cytotrophoblastic Cell,Fallopian Tube Gestational Choriocarcinoma
6632,Abnormal Lymphocyte cell,B-Cell Lymphomas
6633,Leukemic Medium-Sized B-Lymphocyte with Basophilic Cytoplasm,Burkitt Leukemia
6634,Neoplastic Epithelial Cell,Vulvar Merkel Cell Carcinoma
6635,Malignant Epithelial Cell,Stage II Laryngeal Squamous Cell Carcinoma AJCC v6 and v7
6636,Malignant Epithelial Cell,Stage I Nasopharyngeal Carcinoma
6637,Neoplastic Cell,Buschke-Lowenstein Tumor
6638,"Tumor cells, malignant",Intracranial Melanoma
6639,Neoplastic Cell,Chronic Lymphocytic Leukemia with Plasmacytoid Differentiation
6640,Neoplastic Cartilage Cell,Soft tissue chondroma
6641,Neoplastic Serous Epithelial Cell,Broad Ligament Serous Cystadenofibroma
6642,Neoplastic Cell,Anaplastic Astroblastoma
6643,Neoplastic Epithelial Cell,Adenoma
6644,Malignant Endothelial Cell,lymphangiosarcoma
6645,Neoplastic Epithelial Cell,Stage IIA Non-Small Cell Lung Carcinoma AJCC v7
6646,Neoplastic Glandular Cell,Gastric Adenocarcinoma
6647,Poorly Differentiated Neoplastic Astrocyte,Recurrent Glioblastoma
6648,Neoplastic Cell,Ovarian Stromal-Leydig Cell Tumor
6649,Abnormal Lymphocyte cell,Small Lymphocytic Lymphoma with Plasmacytoid Differentiation
6650,Neoplastic Glandular Cell,Stage II Intrahepatic Cholangiocarcinoma AJCC v7
6651,Neoplastic Cell,Broad Ligament Serous Adenofibroma
6652,Malignant Epithelial Cell,Hereditary Fallopian Tube Carcinoma
6653,Leukemic Lymphocyte,B Acute Lymphoblastic Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1
6654,Neoplastic Squamous Cell,Subglottic Verrucous Carcinoma
6655,Neoplastic Cell,Testicular embryonal carcinoma stage III
6656,Neoplastic Glandular Cell,Grade 2 Endometrial Mucinous Adenocarcinoma
6657,Neoplastic Germ Cell,"Ovarian Yolk Sac Tumor, Polyvesicular Vitelline Pattern"
6658,"Tumor cells, malignant",Stage III Lip Cancer AJCC v6 and v7
6659,"Tumor cells, malignant",Mediastinal seminoma
6660,"Tumor cells, malignant",Oropharyngeal squamous cell carcinoma recurrent
6661,Adenocarcinoma Cell,Serous cystadenocarcinoma ovary
6662,Neoplastic Cell,Adult Brain Stem Mixed Glioma
6663,Malignant Squamoid Cell,High Grade Mucoepidermoid Breast Carcinoma
6664,Neoplastic Epithelial Cell,Stage I Hypopharyngeal Carcinoma AJCC v7
6665,Neoplastic Astrocyte,Adult Brain Stem Astrocytoma
6666,Neoplastic Epithelial Cell,Stage IIIA Fallopian Tube Cancer AJCC v7
6667,Malignant Cuboidal Mucous Cell,Low Grade Mucoepidermoid Breast Carcinoma
6668,Malignant Epithelial Cell,Skin Pseudovascular Squamous Cell Carcinoma
6669,"Tumor cells, malignant",Childhood Acute Myeloid Leukemia with Maturation
6670,"Tumor cells, malignant",Childhood Central Nervous System Mixed Germ Cell Tumor
6671,Neoplastic Epithelial Cell,Ovarian Papillary Cystadenoma
6672,Neoplastic Endocrine Cell,Breast Neuroendocrine Neoplasm
6673,Neoplastic Cell,Breast Neuroendocrine Neoplasm
6674,"Tumor cells, malignant",Clear Cell Intrahepatic Cholangiocarcinoma
6675,Neoplastic Lymphocyte,T-cell lymphoma stage IV
6676,Neoplastic Germ Cell,Central Nervous System Teratoma with Malignant Transformation
6677,Neoplastic Multinucleated Giant Cell,Pleomorphic Lipoma
6678,Adenocarcinoma Cell with Intracytoplasmic Mucin,Breast Mucinous Cystadenocarcinoma
6679,Malignant Endocrine Cell,large cell neuroendocrine carcinoma of breast
6680,Neoplastic Glandular Cell,Rectal Traditional Serrated Adenoma
6681,Malignant Round Germ Cell with Glycogen-Rich Cytoplasm and Round Nucleus,"Testicular Seminoma, Cribriform Variant"
6682,Neoplastic Cell,FIGO Stage IIIA1(i) Ovarian Cancer
6683,Malignant Epithelial Cell,Bartholin Gland Adenocarcinoma
6684,Neoplastic Cell,Colon Sessile Serrated Adenoma/Polyp
6685,"Tumor cells, malignant",Ampulla of Vater Small Cell Neuroendocrine Carcinoma
6686,Abnormal Lymphocyte cell,Chronic Lymphocytic Leukemia with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene
6687,Dysplastic Glandular Cell,Prostatic Intraepithelial Neoplasias
6688,Neoplastic Epithelial Cell,Stage IB Esophageal Squamous Cell Carcinoma AJCC v7
6689,Neoplastic Melanocyte,"Melanoma, Amelanotic"
6690,Neoplastic Basaloid Cell,Stage IVB Basal Cell Lip Carcinoma
6691,Neoplastic Cell,Stage IVC Nasopharyngeal Keratinizing Squamous Cell Carcinoma AJCC v7
6692,Neoplastic Trophoblastic Cell,Pulmonary Artery Choriocarcinoma
6693,Neoplastic Hematopoietic and Lymphoid Cell,Hyperdiploid B Acute Lymphoblastic Leukemia
6694,Malignant Epithelial Cell,apocrine adenocarcinoma of vulva
6695,Abnormal Lymphocyte cell,Ann Arbor Stage I Grade 2 Follicular Lymphoma
6696,Neoplastic Cell,Stage I Differentiated Thyroid Gland Carcinoma AJCC v7
6697,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Stage II Anaplastic Large Cell Lymphoma
6698,Malignant Epithelial Cell,Prostate cancer stage A
6699,Neoplastic Cell,Angiosarcoma recurrent
6700,"Tumor cells, malignant",Verrucous carcinoma of penis
6701,Neoplastic Epithelial Cell,Cholangiocarcinoma
6702,Neoplastic Hematopoietic and Lymphoid Cell,"Myelodysplastic/myeloproliferative neoplasm, unclassifiable"
6703,Neoplastic Epithelial Cell,Adult Liver Carcinoma
6704,Nevus cell,Head and Neck Nevus
6705,Leukemic Lymphocyte,Infant Acute Lymphoblastic Leukemia without KMT2A Gene Rearrangement
6706,"Tumor cells, malignant",Testicular yolk sac tumor
6707,Neoplastic Cell,Central Nervous System Embryonal Carcinoma
6708,Neoplastic Cell,Stage IVC Thyroid Gland Follicular Carcinoma AJCC v7
6709,Malignant Epithelial Cell,epithelial-myoepithelial carcinoma of lung
6710,Neoplastic Melanocyte,Signet Ring Melanoma
6711,Malignant Epithelial Cell,Clear Cell Hepatocellular Carcinoma
6712,Neoplastic Cell,High grade cervical glandular intraepithelial neoplasia
6713,Malignant Lipocyte,Cutaneous Liposarcoma
6714,Neoplastic Stromal Cell,"Gastrointestinal stromal tumor, uncertain malignant potential"
6715,Malignant Primitive Germ Cell,Testicular Mixed Yolk Sac Tumor and Teratoma
6716,Neoplastic Epithelial Cell,Carcinoma of apocrine gland
6717,Neoplastic Epithelial Clear Cell,Benign Ovarian Clear Cell Tumor
6718,Malignant Mesothelial Cell,Peritoneal mesothelioma malignant recurrent
6719,Malignant Squamous Cell,squamous cell carcinoma of ovary
6720,Neoplastic Epithelial Cell,Throat cancer
6721,Malignant Epithelial Spindle Cell,"Gallbladder Undifferentiated Carcinoma, Spindle and Giant Cell Type"
6722,"Tumor cells, malignant",Retinoblastoma unilateral
6723,Malignant Mesothelial Cell,Pleural mesothelioma malignant advanced
6724,Neoplastic Cell,Stage IIIB Retinoblastoma
6725,Malignant Transitional Cell,Renal Pelvis and Ureter Urothelial Carcinoma
6726,Neoplastic Neuroepithelial Cell and Neoplastic Perineural Cell,Childhood Brain Oligodendroglioma
6727,Neoplastic Cell,Stage IV Extragonadal Non-Seminomatous Germ Cell Tumor
6728,Reed-Sternberg-Like Cell,Hodgkin-Like Adult T-Cell Leukemia/Lymphoma
6729,Neoplastic Epithelial Clear Cell,Ovarian Clear Cell Cystadenofibroma
6730,Malignant Epithelial Cell,Recurrent Cancer of Gallbladder
6731,"Tumor cells, malignant",Malignant Diencephalic Neoplasm
6732,Neoplastic Cell,Plexiform Schwannoma
6733,"Tumor cells, malignant",Ureteric cancer regional
6734,Neoplastic Cell,Grade 2 Endometrial Endometrioid Adenocarcinoma
6735,"Tumor cells, malignant",Sebaceous Adenocarcinoma
6736,Neoplastic Epithelial Cell,Mucoepidermoid carcinoma of the oral cavity
6737,Malignant Cuboidal Mucous Cell,Mucoepidermoid carcinoma of the oral cavity
6738,"Tumor cells, malignant",Maxillary Sinus Carcinoma
6739,Neoplastic Epithelial Cell,Ovarian Serous Adenocarcinoma
6740,Serous Adenocarcinoma Cell,Ovarian Serous Adenocarcinoma
6741,Abnormal Lymphocyte cell,Adult T-cell lymphoma/leukemia stage III
6742,Neoplastic Cell,B Acute Lymphoblastic Leukemia with t(v;11q23.3); KMT2A Rearranged
6743,Neoplastic Cell,Malignant neoplasm of urinary bladder
6744,Malignant Epithelial Large Cell,Oropharyngeal lymphoepithelioma stage I
6745,Neoplastic Smooth Muscle Cell,Leiomyosarcoma of cervix uteri
6746,Malignant Epithelial Cell,Thymic Basaloid Carcinoma
6747,Anaplastic Large T-Lymphocyte,Stage III Childhood Anaplastic Large Cell Lymphoma
6748,Neoplastic Epithelial Cell,Nasal cavity carcinoma
6749,"Tumor cells, malignant",Small intestine carcinoma stage IV
6750,Neoplastic Mesothelial Cell,Stage II Pleural Malignant Mesothelioma AJCC v7
6751,"Tumor cells, malignant",Stage IV Oropharyngeal Undifferentiated Carcinoma AJCC v7
6752,Neoplastic Adenohypophysial Cell,Mammosomatotroph Adenoma
6753,"Tumor cells, malignant",Pancreatic Large Cell Neuroendocrine Carcinoma
6754,Neoplastic Connective and Soft Tissue Cell,Anal Rhabdomyosarcoma
6755,Neoplastic Adrenal Cortical Cell,Compact Cell Adrenal Cortical Adenoma
6756,Malignant Neuroectodermal Cell,"Childhood Supratentorial Embryonal Tumor with Multilayered Rosettes, C19MC-Altered"
6757,Neoplastic Cell,Notochordal Tumor
6758,Neoplastic Cell,"Retinoblastoma, diffuse"
6759,"Tumor cells, malignant",Fallopian Tube Clear Cell Adenocarcinoma
6760,Neoplastic Cell,Ovarian Solid Teratoma
6761,Neoplastic Cell,Erythroid Neoplasm
6762,Neoplastic Lipocyte,Intramuscular lipoma
6763,Neoplastic Cell,"Mastocytosis, Diffuse Cutaneous"
6764,Neoplastic Lymphocyte,Angiocentric immunoproliferative lesion grade 2
6765,"Tumor cells, malignant",Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor of Bone
6766,Neoplastic Hematopoietic and Lymphoid Cell,Splenic Manifestation of Hairy Cell Leukemia
6767,Neoplastic Lymphocyte,Pediatric nodal marginal zone lymphoma
6768,"Tumor cells, malignant",Colorectal Large Cell Neuroendocrine Carcinoma
6769,Malignant Epithelial Large Cell,Stage IA Lung Large Cell Carcinoma AJCC v7
6770,"Tumor cells, malignant","Carcinoma, Basal Cell"
6771,Neoplastic Cell,Oxyphilic Adenoma
6772,Leukemic Lymphocyte,Splenic Manifestation of Prolymphocytic Leukemia
6773,Abnormal Lymphocyte cell,Splenic Manifestation of Prolymphocytic Leukemia
6774,Neoplastic Germ Cell,germinoma of brain
6775,Neoplastic Cell,Neoplasm malignant aggravated
6776,"Tumor cells, malignant",fibrosarcoma of small intestine
6777,Neoplastic Cell,Pineocytoma
6778,Malignant Epithelial Cell,Laryngeal verrucous carcinoma stage IV
6779,"Tumor cells, malignant",Papillary Renal Cell Carcinoma
6780,Neoplastic Connective and Soft Tissue Cell,Telangiectatic Glomangioma
6781,Neoplastic Cell,Laryngeal squamous cell carcinoma recurrent
6782,Neoplastic Small B-Lymphocyte,Splenic Lymphoplasmacytic Lymphoma
6783,Malignant Epithelial Cell,Renal Cell Carcinoma Associated with Xp11.2 Translocations/TFE3 Gene Fusions
6784,Neoplastic B-Lymphocyte,EBV-Related Burkitt Lymphoma
6785,Abnormal Lymphocyte cell,Hodgkin's disease of lymph nodes of inguinal region AND/OR lower limb
6786,Neoplastic Cell,Stage IVB Osteosarcoma AJCC v7
6787,Malignant Epithelial Clear Cell,lipid-rich carcinoma of breast
6788,Neoplastic Hematopoietic and Lymphoid Cell,Letterer-Siwe Disease
6789,Neoplastic Neuroendocrine Cell,Colorectal Neuroendocrine Neoplasm
6790,"Tumor cells, malignant",Non-Gestational Ovarian Choriocarcinoma
6791,"Tumor cells, malignant",Minor Salivary Gland Adenoid Cystic Carcinoma
6792,Neoplastic Hematopoietic and Lymphoid Cell,Chronic Myelomonocytic Leukemia-1
6793,Malignant Epithelial Cell,Salivary gland carcinoma
6794,Neoplastic Epithelial Cell,Stage IIA Digestive System Neuroendocrine Tumor AJCC v7
6795,"Tumor cells, malignant",Posterior Tongue Mucoepidermoid Carcinoma
6796,Neoplastic Cell,Choroid Necrotic Melanoma
6797,Malignant Epithelial Cell,Carcinoma in situ of fallopian tube
6798,"Tumor cells, malignant",Stage IV Rectosigmoid Cancer AJCC v6
6799,Malignant Connective and Soft Tissue Cell,Fibroblastic osteosarcoma
6800,"Tumor cells, malignant",Stage I Thyroid Gland Follicular Carcinoma AJCC v7
6801,Neoplastic Epithelial Cell,basal cell carcinoma of scrotum
6802,Neoplastic Hematopoietic and Lymphoid Cell,Burkitt Lymphoma with Plasmacytoid Differentiation
6803,Neoplastic Germ Cell,Refractory Childhood Malignant Germ Cell Tumor
6804,Neoplastic Cell,Scrotal Hemangioma
6805,Neoplastic Squamous Cell,Vaginal Basaloid Carcinoma
6806,Malignant Thyroid Gland Oncocyte,Thyroid Hurthle Cell Carcinoma
6807,Malignant Endothelial Cell,Angiosarcoma non-metastatic
6808,Neoplastic Epithelial Cell,"Squamous cell carcinoma, clear cell type"
6809,Neoplastic Cell,Stage IV Laryngeal Cancer AJCC v6
6810,Malignant Spindle Squamous Cell,"Laryngeal Squamous Cell Carcinoma, Spindle Cell Variant"
6811,Neoplastic Cell,Benign neoplasm of lung
6812,Abnormal Lymphocyte cell,Stage III Adult Lymphoblastic Lymphoma
6813,Large Atypical Platelet,Overt Primary Myelofibrosis
6814,Neoplastic Cell,"Papillary transitional cell carcinoma, non-invasive"
6815,Neoplastic Cell,Lung Soft Tissue Neoplasm
6816,Neoplastic Cell,Myelodysplastic Syndrome with Gene Mutation
6817,Neoplastic Cell,Malignant mesothelioma
6818,Neoplastic Oligodendrocyte-Like Cell,Dysembryoplastic neuroepithelial tumor
6819,Melanoma Cell,Melanomatosis
6820,Neoplastic Cell,Benign neoplasm of middle ear
6821,Neoplastic Medium-Sized B-Lymphocyte with Eccentric Basophilic Cytoplasm,AIDS-Related Burkitt Lymphoma with Plasmacytoid Differentiation
6822,Neoplastic Connective and Soft Tissue Cell,Pleural Solitary Fibrous Tumor
6823,"Tumor cells, malignant",Tongue Carcinoma
6824,Neoplastic Spindle Stromal Cell,Mixed Cell Type Gastrointestinal Stromal Tumor
6825,Neoplastic Smooth Muscle Cell,Benign Smooth Muscle Neoplasm
6826,Abnormal Lymphocyte cell,Small Intestinal Diffuse Large B-Cell Lymphoma
6827,Neoplastic Epithelial Cell,Prostatic Urethra Urothelial Carcinoma
6828,Neoplastic Cell,Clear cell squamous cell carcinoma of skin
6829,Neoplastic Hematopoietic and Lymphoid Cell,Small Intestinal Follicular Lymphoma
6830,Neoplastic Squamous Cell,"Lung Squamous Cell Carcinoma, Papillary Variant"
6831,"Tumor cells, malignant",Adrenal neuroblastoma
6832,Neoplastic Cell,Benign oncocytoma of salivary gland
6833,Neoplastic Epithelial Cell,Vulvar adenocarcinoma
6834,Neoplastic Hematopoietic and Lymphoid Cell,Mycosis fungoides refractory
6835,Keratinizing Malignant Squamous Cell,"Lung Squamous Cell Carcinoma, Clear Cell Variant"
6836,Neoplastic Squamous Cell,Maxillary Sinus Squamous Cell Carcinoma
6837,"Tumor cells, malignant",Basal cell carcinoma of vulva
6838,"Tumor cells, malignant",Vaginal Adenoid Basal Carcinoma
6839,Malignant Epithelial Cell,Paget Disease of the Scrotum
6840,Neoplastic Neuroepithelial Cell,Childhood Subependymal Giant Cell Astrocytoma
6841,Classical Reed-Sternberg Cell,Hodgkin's disease mixed cellularity stage I subdiaphragmatic
6842,Neoplastic Cell,Distal-Type Epithelioid Sarcoma
6843,Neoplastic Connective and Soft Tissue Cell,Tumor of Specialized Prostatic Stroma
6844,Abnormal Eosinophil,"Acute myeloid leukemia, t(16;16)(p13;q22)"
6845,Neoplastic Epithelial Cell,Human Papillomavirus-Related Squamous Cell Carcinoma
6846,Adenocarcinoma Cell,Minor Salivary Gland Acinic Cell Carcinoma
6847,Neoplastic Squamous Cell,Sphenoid Sinus Squamous Cell Carcinoma
6848,Malignant Rhabdomyoblast,Childhood Pleomorphic Rhabdomyosarcoma
6849,Neoplastic Neuroepithelial Cell and Neoplastic Perineural Cell,Ganglioneuroma
6850,Neoplastic Cell,Frontal Sinus Squamous Cell Carcinoma
6851,"Tumor cells, malignant",Malignant neoplasm of salivary gland
6852,"Tumor cells, malignant",HTLV-1-Related Malignant Neoplasm
6853,"Tumor cells, malignant",Stage IVC Thyroid Gland Papillary Carcinoma AJCC v7
6854,Adenocarcinoma Cell,Endometrial Endometrioid Adenocarcinoma with Spindled Epithelial Cells
6855,Neoplastic Epithelial Cell,Endometrial Endometrioid Adenocarcinoma with Spindled Epithelial Cells
6856,Neoplastic Cell,Mucoepidermoid carcinoma of the oral cavity stage I
6857,"Tumor cells, malignant",Malignant Proliferating Pilar Tumor
6858,Neoplastic Glandular Cell,Hepatitis Virus-Related Hepatocellular Carcinoma
6859,Neoplastic Cell,Hepatitis Virus-Related Hepatocellular Carcinoma
6860,"Tumor cells, malignant",Malignant neoplasm of stomach recurrent
6861,Neoplastic Skeletal Muscle Cell,Mediastinal Rhabdomyoma
6862,"Tumor cells, malignant",EBV-Related Clonal Post-Transplant Lymphoproliferative Disorder
6863,Adenocarcinoma Cell,Bladder Diffuse Clear Cell Adenocarcinoma
6864,Abnormal Lymphocyte cell,Progressive Hairy Cell Leukemia Initial Treatment
6865,Neoplastic Astrocyte,Childhood Diffuse Astrocytoma
6866,Neoplastic Cell,cystadenocarcinoma of salivary gland
6867,Malignant Epithelial Cell,"Adenocarcinoma, Scirrhous"
6868,Neoplastic Epithelial Cell,Breast Solid Neuroendocrine Carcinoma
6869,Neoplastic Connective and Soft Tissue Spindle Cell,Follicular Myxoma
6870,Neoplastic Cell,Pleuropulmonary blastoma
6871,Neoplastic Cell,Alcohol-Related Carcinoma
6872,Neoplastic Cell,Primary cutaneous gamma-delta T-cell lymphoma
6873,Malignant Neuroendocrine Cell,Endometrial Large Cell Neuroendocrine Carcinoma
6874,Leukemic Cell,Chronic Neutrophilic Leukemia
6875,Abnormal Lymphocyte cell,Intestinal T-cell lymphoma refractory
6876,Adenocarcinoma Cell,Stage IB Lung Adenosquamous Carcinoma AJCC v7
6877,Neoplastic Hematopoietic and Lymphoid Cell,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease
6878,Neoplastic Glandular Cell,Villous adenoma of colon
6879,Malignant Parathyroid Gland Cell,Parathyroid Gland Adenocarcinoma
6880,Malignant Epithelial Cell,Stage IVC Nasal Cavity and Paranasal Sinus Cancer AJCC v7
6881,Neoplastic Endocrine Cell,ACTH-Secreting Pituitary Adenoma
6882,Neoplastic B-Lymphocyte,Plasmacytoma-Like Post-Transplant Lymphoproliferative Disorder
6883,Neoplastic Epithelial Cell,Lung Mixed Squamous Cell and Glandular Papilloma
6884,Neoplastic Cell,Stage IIIC Esophageal Squamous Cell Carcinoma AJCC v7
6885,Neoplastic Hematopoietic and Lymphoid Cell,Intestinal T-cell lymphoma stage II
6886,Neoplastic Cell,Endocrine Gland Neoplasms
6887,Neoplastic Epithelial Cell,Thymic Typical Carcinoid Tumor
6888,Neoplastic Cell,Superior and Inferior Paraaortic Paraganglioma
6889,Neoplastic Neuroendocrine Cell,Ampulla of Vater Large Cell Neuroendocrine Carcinoma
6890,Neoplastic Epithelial Cell,Benign Ovarian Serous Tumor
6891,Neoplastic Cell,Papillomatosis
6892,Neoplastic Cell,Acute Myeloid Leukemia with t(11;17)(q13;q21)
6893,Neoplastic Epithelial Cell,Ampulla of Vater Mixed Adenoneuroendocrine Carcinoma
6894,Neoplastic Neuroendocrine Cell,Thymic Small Cell Carcinoma
6895,Malignant Epithelioid Cell,"Sarcoma, Epithelioid"
6896,"Tumor cells, malignant",Childhood Hepatocellular Carcinoma
6897,"Tumor cells, malignant",Childhood B Acute Lymphoblastic Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1
6898,Malignant Neuroendocrine Large Cell,large cell neuroendocrine carcinoma of thymus
6899,Malignant Epithelial Cell,Mucin-producing adenocarcinoma
6900,Neoplastic Cell,Prostate Neuroendocrine Neoplasm
6901,Neoplastic Cell,Metastatic Urethral Carcinoma
6902,Neoplastic Hematopoietic and Lymphoid Cell,Acute Megakaryocytic Leukemias
6903,Neoplastic Myeloid Cell,Pure Erythroid Leukemia
6904,Neoplastic Epithelial Cell,Adenocarcinoma of the prostate stage I
6905,Neoplastic Epithelial Cell,Intracystic Papillary Breast Carcinoma
6906,Neoplastic Melanocyte,Malignant melanoma of eye
6907,"Tumor cells, malignant",Stage II Esophageal Cancer AJCC v7
6908,Adenocarcinoma Cell,Intestinal-Type Sinonasal Adenocarcinoma
6909,Neoplastic Cell,Neoplasm of frontal sinus
6910,"Tumor cells, malignant",Adult Acute Monoblastic and Monocytic Leukemia
6911,Neoplastic Glandular Cell,Adenocarcinoma of the prostate stage III
6912,Abnormal Lymphocyte cell,Waldenstrom Macroglobulinemia
6913,"Tumor cells, malignant",Chondrosarcoma
6914,Abnormal Lymphocyte cell,"Hodgkin's disease, lymphocytic depletion of lymph nodes of multiple sites"
6915,Neoplastic Cell,Class 1 Uveal Melanoma
6916,Neoplastic Lymphocyte,Childhood Burkitt Lymphoma
6917,Neoplastic Endocrine Cell,Laryngeal Carcinoid Tumor
6918,Neoplastic Cell,Adult Clear Cell Sarcoma of Soft Parts
6919,Neoplastic Melanocyte,Stage III Lentigo Maligna Melanoma AJCC v7
6920,"Tumor cells, malignant",Undifferentiated Carcinoma of Unknown Primary
6921,Melanoma Cell,Melanoma recurrent
6922,Neoplastic Cell,Subglottic Hemangioma
6923,Abnormal Lymphocyte cell,Primary Non-Hodgkin Lymphoma of Bone
6924,Abnormal Lymphocyte cell,Small Intestinal Atypical Burkitt/Burkitt-Like Lymphoma
6925,Neoplastic Glandular Cell,Adenomatous Polyps
6926,Neoplastic Cell,Stage III Gallbladder Cancer AJCC v6
6927,Neoplastic Cell,Benign Carotid Body Paraganglioma
6928,Malignant Epithelial Cell,Stage IV Nasal Cavity and Paranasal Sinus Cancer AJCC v6
6929,Neoplastic Neuroepithelial Cell,RELA fusion-positive ependymoma
6930,Neoplastic Cell,ROSE Cluster 8
6931,"Tumor cells, malignant",Childhood Acute Myeloid Leukemia with Minimal Differentiation
6932,"Tumor cells, malignant",Basal-Like Breast Carcinoma
6933,"Tumor cells, malignant",Disseminated carcinoma
6934,Neoplastic Adenohypophysial Cell,Growth Hormone-Secreting Pituitary Adenoma
6935,Neoplastic Neuroendocrine Cell,Digestive System Neuroendocrine Carcinoma
6936,Neoplastic Epithelial Cell,minimally invasive follicular carcinoma of the thyroid gland
6937,"Tumor cells, malignant",Renal Cell Carcinoma Associated with t(X;1)(p11.2;p34)
6938,Neoplastic Cell,Primary Systemic Amyloidosis
6939,Adenocarcinoma Cell with Intracytoplasmic Mucin,"Cystadenocarcinoma, Mucinous"
6940,"Tumor cells, malignant",Recurrent Childhood Giant Cell Glioblastoma
6941,Poorly Differentiated Neoplastic Astrocyte,Recurrent Childhood Giant Cell Glioblastoma
6942,Adenocarcinoma Cell,Adenocarcinoma of anal canal
6943,Neoplastic Small Cleaved Follicle Center Cell,Grade 3a Follicular Lymphoma
6944,Reed-Sternberg Cells,Hodgkin's disease nodular sclerosis stage II subdiaphragmatic
6945,Neoplastic Cell,Parotid Gland Adenocarcinoma
6946,Serous Adenocarcinoma Cell,"Cystadenocarcinoma, Serous"
6947,Malignant Epithelial Cell,Ovarian Transitional Cell Carcinoma
6948,Neoplastic Glandular Cell,Paget's disease of penis
6949,"Tumor cells, malignant",Gastric lymphoma
6950,Malignant Epithelial Cell,"Extrahepatic Bile Duct Adenocarcinoma, Gastric Foveolar Type"
6951,Neoplastic Cell,FIGO Stage I Gestational Trophoblastic Tumor
6952,Neoplastic Adenohypophysial Cell,Growth Hormone-Producing Pituitary Gland Neoplasm
6953,"Tumor cells, malignant",Mucoepidermoid carcinoma of skin
6954,Neoplastic Epithelial Cell,Duodenal Gastrin-Producing Neuroendocrine Tumor
6955,Neoplastic Lymphocyte,Adult Immunoblastic Lymphoma
6956,Neoplastic Neuroendocrine Cell,Occult Lung Small Cell Carcinoma
6957,"Tumor cells, malignant",Oropharyngeal Carcinoma by AJCC v6 Stage
6958,"Tumor cells, malignant",Hereditary Prostate Carcinoma
