,CUI1,CUI2
3677,Malignant neoplasm of breast,malignant neoplasm of breast TNM staging primary tumor (T) TX
3678,artificial skin on right shoulder,artificial skin on anterior aspect of right shoulder
3679,violent traumatic event having been in flood,violent traumatic event having been in tidal wave due to storm
3680,orthopantogram periodontal involvement of mandibular alveolar process,orthopantogram radiolucent lesion of mandibular alveolar process destroying root surface
3681,Subarachnoid hemorrhage following injury with open intracranial wound AND moderate loss of consciousness (1-24 hours),Subdural hemorrhage following injury without open intracranial wound AND with moderate loss of consciousness (1-24 hours)
3682,underdosing of methadone,underdosing of anti-parasitics
3683,ENT surgical result nose headache unchanged,ENT surgical result nose facial pain unchanged
3684,pink and silvery appearance of wound bed of left ear,pink and silvery appearance of wound bed of left mid back
3685,gingival hemorrhage at left lower central incisor lingual spontaneous,spontaneous gingival hemorrhage at labial lower central incisor on right
3686,intra-operative finding of corneal sutures type: prolene,intra-operative finding of corneal sutures type: chromic
3687,type 2 diabetes with proliferative diabetic retinopathy with traction retinal detachment involving macula,diabetes with proliferative diabetic retinopathy with traction retinal detachment involving macula
3688,urinary incontinence by exam with heavy cough,urinary incontinence by exam while standing
3689,artifact in urine,leukocytes in urine sediment by automated count
3690,Eligibility acknowledgement attachment:Find:Pt:^Patient:Doc,Support surfaces attachment:Find:Pt:^Patient:Doc
3691,puncture of left ankle consistent with exit wound of specified bullet (#___),puncture of left knee consistent with exit wound of specified bullet (#___)
3692,visit for: observation and evaluation of newborn for suspected genitourinary condition ruled out,visit for: observation and evaluation of newborn for suspected skin and subcutaneous tissue condition ruled out
3693,diabetic retinal microaneurysms with macular edema of both eyes,diabetes with moderate nonproliferative diabetic retinopathy with macular edema of both eyes
3694,bone fragment protruding through skin of proximal phalanx of great toe of left foot,bone fragment protruding through skin of middle phalanx of second toe of left foot
3695,wound of left buttock with venous bleeding,wound of left forearm with venous bleeding
3696,secondary diabetes mellitus with hyperosmolarity,diabetes mellitus secondary chemical-induced with hyperosmolarity with coma
3697,tenacious white exudate of floor of mouth,tenacious gray exudate of floor of mouth
3698,incision of anus with specified total tube drainage,incision of face with specified total tube drainage
3699,malignant neoplasm of gallbladder TNM staging regional lymph nodes (N) N0,malignant neoplasm of liver TNM staging regional lymph nodes (N) N0
3700,brainstem laceration with LOC with death due to brain injury prior to regaining consciousness,brainstem hemorrhage with LOC with death due to brain injury prior to regaining consciousness
3701,malignant neoplasm of lip TNM staging distant metastasis (M) M0,malignant neoplasm of pharynx TNM staging distant metastasis (M) M0
3702,Intrathecal injection (procedure),Swelling at injection site
3703,lumbar spondylolisthesis with myelopathy,cervical spondylolisthesis with myelopathy involving C5-C6
3704,foul-smelling weeping wound of left lower back,foul-smelling weeping wound of left lower leg
3705,Examination of fifth toe,blue discoloration of fifth toe of left foot
3706,barium swallow: partial gastrectomy,gastroscopy post-surgical change partial gastrectomy
3707,skin graft of left second toe,bone fragment protruding through skin of second toe of left foot
3708,malignant neoplasm of breast TNM staging primary tumor (T) T0,malignant neoplasm of gallbladder TNM staging primary tumor (T) T0
3709,Fibrosing colonopathy,x-ray of forearm: sclerotic lesion with soft tissue mass of inferior aspect
3710,pink and silvery appearance of wound bed of right ear,pink and silvery appearance of wound bed of right forearm
3711,malignant neoplasm of bladder TNM staging primary tumor (T) T2a,malignant neoplasm of bladder TNM staging primary tumor (T) T3a
3712,anxiety with persistent worry about homosexual encounters,chronic membranoproliferative glomerulonephritis with persistent hypocomplementemia
3713,Metabolic purpura,Thrombocytopenic purpura associated with metabolic disorder
3714,malignant neoplasm of kidney TNM staging primary tumor (T) T3b,malignant neoplasm of kidney TNM staging primary tumor (T) T4
3715,murmur left upper sternal border continuous decrescendo,murmur left upper sternal border continuous increased by Valsalva maneuver
3716,"Deprecated Occupational therapy treatment plan, Medication timing TQ2","Deprecated Pulmonary therapy treatment plan, Medication timing TQ2"
3717,macule circular at site of tick bite with surrounding red ring,skin patch circular at site of tick bite surrounding red ring
3718,ED practitioner profession:Type:Point in time:Provider:Nominal,ED referring practitioner profession:Type:Point in time:Provider:Nominal
3719,Obstruction of urethral urinary catheter,Retained fragment of urethral catheter
3720,Polymyositis associated with autoimmune disease,Pulmonary arterial hypertension associated with congenital heart disease
3721,pink and silvery appearance of wound bed of left forearm,pink and silvery appearance of wound bed of right forearm
3722,electrocardiogram: left atrial enlargement (LAE) diphasic P wave in lead V1,electrocardiogram: left atrial enlargement (LAE) broad notched P wave in lead II
3723,puncture of left lateral chest consistent with entry wound of multiple bullets,puncture of left lateral chest consistent with entry wound of multiple shrapnel fragments
3724,Failed attempted termination of pregnancy with defibrination syndrome,Failed attempted termination of pregnancy with fat embolism
3725,x-ray of hand: lytic lesion with soft tissue mass anteriorly,x-ray of hand: lytic lesion with soft tissue mass laterally
3726,Peripheral neuropathy due to and following chemotherapy,Disorder due to and following burn of upper limb
3727,complications of right ocular implant,complications amputation stump pain of right lower extremity
3728,"[X]Victim of flood, occurrence at other specified place","[X]Victim of earthquake, occurrence at other specified place"
3729,intraocular pressure applanation tonometer right eye,intraocular pressure applanation tonometer left eye
3730,well-healed cardiac pacemaker incision,foul-smelling tissue surrounding cardiac pacemaker incision
3731,late effects of nontraumatic intracerebral hemorrhage: monoplegia of lower limb,late effects of nontraumatic intracerebral hemorrhage: monoplegia of lower limb affecting right nondominant side
3732,bone fragment protruding through skin of proximal phalanx of fourth toe of left foot,bone fragment protruding through skin of proximal phalanx of fifth toe of left foot
3733,"type 1 diabetes with diabetic macular edema, resolved following treatment","type 2 diabetes with diabetic macular edema, resolved following treatment"
3734,magnetic resonance imaging of knee: joint effusion with hemosiderin effect,magnetic resonance imaging of thoracic spine: peritendinous mass of T8 vertebra associated with bone destruction
3735,occupant of 3-wheeled motor vehicle injured in collision with pedal cycle,occupant of bus injured in collision with pedal cycle
3736,Diabetes mellitus associated with receptor abnormality,Diabetes mellitus associated with pancreatic disease
3737,pain of index finger elicited by motion,pain of ring finger of left hand elicited by motion
3738,Medication XXX:Dosage:Pt:Medication.discharge:Qn,Current Medication
3739,perio-endo defect of gingiva of right lower second bicuspid,perio-endo defect of gingiva of right lower first bicuspid
3740,puncture of right elbow consistent with bullet entry wound,puncture of right elbow consistent with bullet entry wound with gunpowder residue
3741,tactile hyperesthesia of lateral leg and dorsum of foot (L5 distribution) on left side only,tactile hyperesthesia of sole of foot and posterior leg (S1 distribution) on left side only
3742,Desquamation secondary to acute systemic illness,Dilated cardiomyopathy secondary to systemic lupus erythematosus
3743,"Right leg prosthesis, device","Left leg prosthesis, device"
3744,puncture of face consistent with shrapnel entry wound,puncture of face consistent with entry wound of specified shrapnel fragment (#___)
3745,self-inflicted overdose of anti-infective lead compound,self-inflicted overdose of heavy metal anti-infective agent
3746,bone fragment protruding through skin of index finger of left hand,bone fragment protruding through skin of middle phalanx of index finger of left hand
3747,"Deprecated Psychiatric rehabilitation treatment plan, Date range (from/through) of hospitalization leading to treatment","Deprecated Physical therapy treatment plan, Date range (from/through) of hospitalization leading to treatment"
3748,x-ray of rib: mixed lytic and sclerotic lesion with soft tissue mass suspected,x-ray of humerus: mixed lytic and sclerotic lesion with soft tissue mass suspected
3749,incision drainage tube leaking,incision of right wrist with specified hourly tube drainage
3750,Spinal Fractures,Traumatic Spinal Subdural Hematoma
3751,patient appeared uninterested in counseling,continuous interscapular murmur heard best with patient sitting up leaning forward in full expiration
3752,new continuous apical murmur,low-pitched continuous apical murmur
3753,pink and silvery appearance of wound bed of right arm,pink and silvery appearance of wound bed of right pelvic region
3754,opioid use - uncomplicated,opioid abuse with intoxication - uncomplicated
3755,type 2 diabetes with diabetic peripheral angiopathy with gangrene,type 2 diabetes with diabetic peripheral angiopathy without gangrene
3756,acute glomerulonephritis due to hypersensitivity vasculitis,acute glomerulonephritis due to Goodpasture's syndrome
3757,late surg complic w/o mention of misadv during proc formation of ext stoma,late surg complic w/o mention of misadventure during proc implant artif device
3758,self-inflicted overdose of antidotes,self-inflicted overdose of acetazolamide
3759,Immunoglobulin deficiency,Intolerance to lactose due to congenital lactase deficiency
3760,murmur right upper sternal border diastolic transmitted,murmur left upper sternal border continuous transmitted along right sternal border
3761,malignant neoplasm of retromolar area TNM staging primary tumor (T) T1,malignant neoplasm of retromolar area TNM staging primary tumor (T) T4
3762,Infectious disease associated with acquired immune deficiency syndrome,Infectious gastroenteritis associated with AIDS
3763,mass of buccal mucosa with bruit,mass of palate with bruit
3764,spontaneous hemorrhage of gingiva on distal surface of left mandibular second molar,spontaneous hemorrhage of gingiva on mesial surface of right mandibular second molar
3765,magnetic resonance imaging of thoracic spine: mass of medial aspect of T11 vertebra associated with bone destruction,magnetic resonance imaging of thoracic spine: mass of medial aspect of T7 vertebra associated with bone destruction
3766,bleeding laceration of left upper paraspinal region,laceration of left upper paraspinal region with venous bleeding
3767,Poor drainage of peritoneal dialysis catheter,Migration of peritoneal dialysis catheter
3768,well-healed incision of right ankle,well-healed incision of right hip
3769,[EDTA] Diabetes Type I (insulin dependent) associated with renal failure,[EDTA] Diabetes Type II (non-insulin-dependent) associated with renal failure
3770,bacterial cystitis with hematuria,eosinophilic cystitis with hematuria
3771,inconclusive mammogram due to dense breasts,poisoning by aflatoxin due to self-inflicted overdose
3772,Construction of artificial vagina,Construction of external stoma
3773,Extradural hemorrhage following injury without open intracranial wound AND with no loss of consciousness,Extradural hemorrhage following injury without open intracranial wound AND with brief loss of consciousness (less than one hour)
3774,Central venous catheter related bloodstream infection,infection due to peripheral venous catheter
3775,laceration of right lower back with aligned margins,laceration of right mid back with aligned margins
3776,incision of right shoulder with venous bleeding,incision of right mid back with venous bleeding
3777,Dilated cardiomyopathy secondary to malignancy,Dilated cardiomyopathy secondary to viral myocarditis
3778,albinism with hematologic abnormalities,born with congenital abnormalities
3779,abdomen ostomy leakage color light tan,abdomen ostomy leakage color brown
3780,laceration with arterial bleeding,laceration of right shoulder with arterial bleeding
3781,murmur left upper sternal border continuous increased by inotropic agents,murmur right upper sternal border continuous increased by inotropic agents
3782,functional exam use of a glucose monitor,current use of wheelchair with arm troughs
3783,x-ray of finger: mixed lytic and sclerotic lesion with soft tissue mass laterally,x-ray of hand: mixed lytic and sclerotic lesion with soft tissue mass laterally
3784,tenacious gray exudate of palate,tenacious gray exudate of tongue
3785,wound of scalp with ragged edges,wound of right upper paraspinal region with ragged edges
3786,varicose veins with pain,varicose veins of bilateral legs with pain
3787,Incomplete inevitable miscarriage complicated by genital tract and pelvic infection,Complete miscarriage with genital tract or pelvic infection
3788,Diagnosis.primary:Cmplx:Pt:Medical social services treatment:Set,"Deprecated Medical social services treatment plan, Date range (from/through) DateRange"
3789,clear drainage of left sphenoid sinus,clear drainage of left posterior ethmoid sinus
3790,ulcer of infraclavicular region with partial thickness skin loss,ulcer of left inguinal region with partial thickness skin loss
3791,choroidal nevus of left eye with drusen,choroidal nevus of right eye with drusen
3792,intentional poisoning by ganglionic blocking drugs,intentional poisoning by nonsteroidal anti-inflammatory drugs (NSAIDs)
3793,Speech and language disorder,"Deprecated Speech therapy treatment plan, Past medical history and Level of function (narrative)"
3794,Active shoulder girdle movements,Feagin's test of right shoulder
3795,dehiscence of neuropacemaker incision,incision of right thigh with specified daily tube drainage
3796,spontaneous hemorrhage of gingiva on distal surface of right maxillary first molar,spontaneous hemorrhage of gingiva on distal surface of right maxillary third molar
3797,ulcer of right buttock with bone necrosis,chronic non-pressure ulcer of right thigh with bone involvement without evidence of necrosis
3798,ulcer of left knee with subcutaneous tissue exposed,ulcer of left cheek with subcutaneous tissue exposed
3799,Calculus = triple phosphate,SIRS score = or > 2
3800,artificial skin on abdomen,artificial skin on right lower quadrant of abdomen
3801,magnetic resonance imaging of cervical spine: cephalad mass of C2 vertebra with surrounding edema,magnetic resonance imaging of cervical spine: cephalad mass of C3 vertebra with surrounding edema
3802,chronic non-pressure ulcer of ankle with necrosis of bone,chronic non-pressure ulcer of right ankle with bone involvement without evidence of necrosis
3803,Injection site dermatitis,Injection site burning
3804,poisoning by organophosphate insecticides due to undetermined intent,poisoning by insecticides with undetermined intent
3805,head injury - with subarachnoid hemorrhage - with LOC 31-59 minutes,head injury - with extradural hemorrhage - with LOC of 1 hour to 5 hours 59 minutes
3806,"open fracture of skull vault with subarachnoid, subdural, or extradural hemorrhage with prolonged (> 24 hrs) loss of consciousness with return to prior level of consciousness","closed fracture of skull vault with subarachnoid, subdural, or extradural hemorrhage with prolonged (> 24 hrs) loss of consciousness with return to prior level of consciousness"
3807,Febrile granulocytopenia,Febrile Neutropenia
3808,ulcer of right arm with sinus tract,ulcer of right shin with sinus tract
3809,chronic non-pressure ulcer of right lower leg with necrosis of muscle,chronic non-pressure ulcer of left lower leg with muscle involvement without evidence of necrosis
3810,hemochromatosis due to repeated rbc transfusions,Spondyloarthropathy due to hemodialysis-associated amyloidosis
3811,serosanguineous drainage from incision of cornea,serosanguineous drainage from laceration of top of head
3812,subcutaneous incision of right anterior chest,subcutaneous incision of left anterior chest
3813,squamous cell carcinoma of skin with metastasis to regional lymph nodes,papillary thyroid carcinoma with metastasis to regional lymph nodes
3814,Infection of pacemaker pulse generator site,Superficial ulcer of skin of pacemaker pulse generator site
3815,ulcer of nipple tissue base fibrosis,ulcer of chin tissue base fibrosis
3816,traveled to or resided in rural New York state,traveled to or resided in New Jersey
3817,Loosening of femoral component of total knee replacement,Loosening of glenoid component of total shoulder replacement
3818,incision of right mid paraspinal region with well approximated postsuture edges,laceration of right mid paraspinal region with well approximated postsuture edges
3819,NIH stroke scale 2 score for best gaze,NIH stroke scale 5 score for motor arm
3820,intravascular complication of blood transfusion,"maternal complication of in utero procedure, postpartum condition or complication"
3821,Pleural effusion associated with pancreatitis,Pleural effusion associated with hepatic disorder
3822,triplet gestation placenta status,"triplet gestation placenta status unable to determine number of placentae, amniotic sacs"
3823,Focal exudative diabetic maculopathy,diabetes mellitus diabetic maculopathy type 1 right eye
3824,presence of pressure equalization tubes in both ears,laceration of left thigh with sutures in place
3825,murmur right upper sternal border continuous maneuvers,murmur right upper sternal border continuous pitch
3826,Disorder of aortic valve prosthesis,Disorder of right atrioventricular (not morphologically tricuspid) valve prosthesis
3827,Chemistry studies:Cmplx:-:^Patient:Set,Surgical pathology studies:Cmplx:-:^Patient:Set
3828,puncture of left pelvic region consistent with entry wound of multiple bullets,puncture of left lower paraspinal region consistent with entry wound of multiple bullets
3829,"Mental and behavioral disorders due to use of other stimulants including caffeine, acute intoxication","Mental and behavioral disorders due to use of other stimulants including caffeine, withdrawal state with delirium"
3830,underdosing of skeletal muscle relaxant,Finding of power of skeletal muscle
3831,Cerebral amyloid angiopathy associated with systemic amyloidosis,magnetic resonance imaging of thoracic spine: peritendinous mass of T8 vertebra associated with bone destruction
3832,Tobacco,Tobacco prevention referred:Arb:Pt:^Family member-caregiver:Ord:CPHS
3833,stuttering prolongations with associated noticeable tension,stuttering hesitations with associated pitch changes
3834,malignant neoplasm of thyroid TNM staging primary tumor (T) T1,malignant neoplasm of oropharynx TNM staging primary tumor (T) T1
3835,head injury with dementia with behavioral disturbance,Creutzfeldt-Jakob disease with dementia with behavioral disturbance
3836,Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus,Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus
3837,open fracture of skull vault with intracranial injury with prolonged (> 24 hrs) loss of consciousness without return to prior level of consciousness,open fracture of skull vault with intracranial hemorrhage with prolonged (> 24 hrs) loss of consciousness with return to prior level of consciousness
3838,Genitourinary screen follow-up status:Type:Pt:Genitourinary systems:Nom:CPHS,Genitourinary screen results indicator:Type:Pt:Genitourinary systems:Nom:CPHS
3839,mammogram previous mass #2 of superior lateral quadrant of left breast with unchanged microcalcifications,mammogram previous mass #2 of superior lateral quadrant of right breast with unchanged microcalcifications
3840,unclean incision of right lower paraspinal region,tender tissue surrounding incision of right lower paraspinal region
3841,dressing/undressing with supervision,milestone: dresses with supervision
3842,head injury - with subarachnoid hemorrhage - with LOC 6-24 hours,head injury - with subarachnoid hemorrhage - with LOC 1 hour to 5 hours 59 minutes
3843,exfoliation due to erythematous condition involving 40-49% of body surface,exfoliation due to erythematous condition involving < 10% of body surface
3844,variable horizontal esotropia of corrected right eye at distance,variable horizontal esotropia at distance in corrected left eye minimum amount
3845,Candidiasis of lung associated with AIDS,Primary lymphoma of brain associated with AIDS
3846,retraction of pars flaccida of left ear with serous drainage,retraction of pars tensa of left ear with serous drainage
3847,SIRS score = or > 2,SIRS score < 2
3848,self-inflicted overdose of loop diuretics,self-inflicted overdose of nystatin
3849,bronchoscopy yellow secretions of right lateral basal segmental bronchus,bronchoscopy grey secretions of right lateral basal segmental bronchus
3850,clean wound of left lower paraspinal region,puncture of left lower paraspinal region consistent with entry wound of specified shrapnel fragment (#___)
3851,x-ray of femur: mixed lytic and sclerotic lesion with soft tissue mass,x-ray of femur: mixed lytic and sclerotic lesion with soft tissue mass medially
3852,weeping incision of posterior neck,incision of posterior neck with specified total tube drainage
3853,type 1 diabetes with proliferative diabetic retinopathy with traction and rhegmatogenous retinal detachment,diabetes with proliferative diabetic retinopathy with traction and rhegmatogenous retinal detachment
3854,respiratory failure with hypoxia,chronic hepatic failure with coma
3855,incision of left arm with specified hourly tube drainage,incision of left lower back with specified hourly tube drainage
3856,Pulmonary interstitial glycogenosis,"Deprecated Pulmonary therapy treatment plan, Primary diagnosis Identifier"
3857,foul-smelling tissue surrounding wound of left upper paraspinal region,warm tissue surrounding wound of left upper paraspinal region
3858,indocyanine green videoangiography: hyperfluorescent plaque of inferior macula,indocyanine green videoangiography: hyperfluorescent plaque of inferonasal macula
3859,intraoperative circulatory system hematoma complicating cardiac catheterization,intraoperative nervous system hematoma complicating a nervous system procedure
3860,Restrictive cardiomyopathy secondary to glycogen storage disease,Restrictive cardiomyopathy secondary to hemochromatosis
3861,Arthropathy involving shoulder region associated with helminthiasis,Arthropathy involving upper arm associated with helminthiasis
3862,Family Felidae,Family history or condition or disease and action
3863,clean incision of left upper back,incision of left upper back with venous bleeding
3864,orthopantogram periodontal involvement of symphysis,orthopantogram periodontal involvement of mandibular alveolar process
3865,Subarachnoid hemorrhage following injury without open intracranial wound AND with prolonged loss of consciousness (more than 24 hours) AND without return to pre-existing conscious level,Extradural hemorrhage following injury with open intracranial wound AND prolonged loss of consciousness (more than 24 hours) without return to pre-existing conscious level
3866,Creation of ileostomy,magnetic resonance imaging of thoracic spine: peritendinous mass of T8 vertebra associated with bone destruction
3867,allergy testing reed canary grass erythema,allergy testing Western wheat grass erythema
3868,"Pregnancy, Heterotopic",magnetic resonance imaging of thoracic spine: peritendinous mass of T8 vertebra associated with bone destruction
3869,Glaucoma associated with iridocorneal endothelial syndrome,Glaucoma associated with ocular disorder
3870,Psychogenic fatigue,caregiver effectiveness limited by physical fatigue
3871,Metal (material),magnetic resonance imaging of thoracic spine: peritendinous mass of T8 vertebra associated with bone destruction
3872,Hormone sensitivity malignancy status,Restrictive cardiomyopathy secondary to malignancy
3873,Hypertensive heart AND chronic kidney disease stage 4,Hypertensive heart AND chronic kidney disease stage 5
3874,pain in left eye with eye movement,pain with eye movement to left
3875,"Deprecated Alcohol-substance abuse rehabilitation treatment plan, Psychiatric symptoms (narrative)","Deprecated Alcohol-substance abuse rehabilitation treatment plan, Prior level of function (narrative)"
3876,puncture of left thigh consistent with entry wound of specified shrapnel fragment (#___),puncture of left ankle consistent with entry wound of specified shrapnel fragment (#___)
3877,bleeding laceration of left upper back,incision of left upper back with venous bleeding
3878,late effects of nontraumatic subarachnoid hemorrhage paralysis,late effects of nontraumatic subarachnoid hemorrhage apraxia
3879,Nail dystrophy due to lichen nitidus,Nail dystrophy due to Darier's disease
3880,magnetic resonance imaging of thoracic spine: peritendinous mass of T3 vertebra with surrounding edema,magnetic resonance imaging of thoracic spine: mass of anterior aspect of T3 vertebra with surrounding edema
3881,serous drainage from laceration of right forearm,serous drainage from laceration of right anterior chest wall
3882,ulcer of toes of right foot tissue base necrosis,ulcer of toes of left foot tissue base necrosis
3883,Endocrine screen assessment,Other screen assessment
3884,radial arterial line right wrist,radial arterial line left wrist
3885,Justification for extra attendants:Find:Pt:Ambulance transport:Nar,Rationale for type of transport:Type:Pt:Ambulance transport:Nar
3886,Send all abnormals within the time window,Send all items of the specified type within the time window relevant to the service
3887,Rest relieves symptom,Heat relieves symptom
3888,puncture of right buttock with surrounding tenderness,puncture of right lower paraspinal region with surrounding tenderness
3889,Surgical wound finding,Surgical wound edema
3890,bleeding laceration of back of head,laceration of right mid back with venous bleeding
3891,laceration with approximation of postsuture edges,laceration of left temporomandibular joint with approximation of postsuture edges
3892,bronchoscopy green secretions of left lateral basal segmental bronchus,bronchoscopy green secretions of right lateral basal segmental bronchus
3893,malignant melanoma of skin stage IIa,malignant melanoma of skin stage IIc
3894,Absent right atrioventricular valve leaflets,Imperforate right atrioventricular valve
3895,Finding relating to laughing,Finding relating to sexuality and sexual activity
3896,poisoning by chromium due to self-inflicted overdose,poisoning by cyanide due to self-inflicted overdose
3897,"Deprecated Psychiatric rehabilitation treatment plan, Reason to continue (narrative)","Deprecated Alcohol-substance abuse rehabilitation treatment plan, Reason to continue (narrative)"
3898,T1a: Breast tumor >0.1 cm but <= 0.5 cm in greatest dimension,T3b (IIIB): Fallopian tube/ovarian tumor with macroscopic peritoneal metastasis beyond pelvis < 2 cm in greatest dimension
3899,Postirradiation ovarian failure,Renal failure associated with renal vascular disease
3900,food toxicity fish (finned) accidental poisoning self-inflicted overdose,food toxicity fish (finned) accidental poisoning undetermined intent
3901,abdominal percutaneous gastrostomy tube site purulent discharge,percutaneous gastrostomy tube site discharge
3902,Total failure of replantation,"congestive heart failure as complication of obstetrical surgery as postpartum condition, delivered during previous episode"
3903,Lead (exposure to) screen assessment:Cmplx:Pt:^Patient:Set:CPHS,Lead (exposure to) screen results indicator:Type:Pt:^Patient:Nom:CPHS
3904,Implant site pocket infection,Injection site infection
3905,Cardiac screen finding recency:Type:Pt:Cardiovascular system:Nom:CPHS,Endocrine screen finding recency:Type:Pt:Endocrine system:Nom:CPHS
3906,risk of death in infancy,risk of premature death
3907,malignant neoplasm of nasal sinus TNM staging primary tumor (T) T0,malignant neoplasm of nasal sinus TNM staging primary tumor (T) T4
3908,puncture of right side of neck consistent with entry wound of multiple bullets,puncture of right side of neck consistent with exit wound of multiple bullets
3909,Episodic polysubstance dependence,Active drug dependence
3910,respiratory distress syndrome of newborn with cardiac component,aspiration of clear amniotic fluid with respiratory symptoms
3911,influenza A with gastrointestinal manifestations,influenza A with manifestations
3912,Wound healed (finding),Increased size (finding)
3913,allergy testing buckwheat induration,allergy testing coastal live oak induration
3914,malignant neoplasm of nasopharynx TNM staging distant metastasis (M) M0,malignant neoplasm of vulva TNM staging distant metastasis (M) M0
3915,x-ray of lower leg: lytic lesion with soft tissue mass suspected,x-ray of lower leg: mixed lytic and sclerotic lesion with soft tissue mass seen
3916,vital signs with smoking status and pain scale panel,vital signs and oximetry panel
3917,Strongyloidiasis associated with AIDS,Encephalomyelitis associated with AIDS
3918,"Deprecated Psychiatric rehabilitation treatment plan, Psychiatric symptoms (narrative)","Deprecated Psychiatric rehabilitation treatment plan, Physician certification statement (narrative)"
3919,Sharp pain,pain of both ankles elicited by passive plantar flexion and inversion
3920,ENT surgical result voice quality unchanged,ENT surgical result ear right drainage unchanged
3921,Hallucinogen abuse with hallucinogen-induced anxiety disorder,stimulant abuse with stimulant-induced anxiety disorder
3922,laceration of left mid back with aligned margins,laceration of left upper back with aligned margins
3923,ulcer of supraclavicular region with partial thickness skin loss,ulcer of supraclavicular region with full thickness skin loss
3924,incision of left arm with specified hourly tube drainage,incision of left lower back with specified hourly tube drainage
3925,pink and red appearance of wound bed of left thigh,pink and red appearance of wound bed of left pelvic region
3926,black discoloration of third toenail of right foot,black discoloration of great toenail of right foot
3927,Neglected appearance,pink and red appearance of wound bed of left foot
3928,Exposure to Hepatitis B virus,Exposure to anogenital Herpes simplex virus
3929,soft tissue swelling of left ring finger black and blue discoloration,soft tissue swelling of right ring finger with black and blue discoloration
3930,urine culture staphylococcus saprophyticus,urine culture enterobacteria
3931,foreign body left following aspiration/puncture/cath causing complication,foreign body left following aspiration/puncture/cath causing adhesions
3932,Guillain-Barre Syndrome,Myocardial Preinfarction Syndrome
3933,x-ray of hand: mixed lytic and sclerotic lesion with soft tissue mass medially,x-ray of hand: mixed lytic and sclerotic lesion with soft tissue mass laterally
3934,temporary weakness in limb with intense emotions (cataplexy),weakness in limb made worse by
3935,chemical-induced diabetes mellitus with diabetic neuropathic arthropathy,chemical-induced diabetes mellitus with diabetic arthropathy
3936,wound of left buttock with aligned margins,wound of left foot with aligned margins
3937,magnetic resonance imaging of thoracic spine: caudal mass of T7 vertebra associated with bone destruction,magnetic resonance imaging of thoracic spine: caudal mass of T6 vertebra associated with bone destruction
3938,murmur left lower sternal border continuous pattern,murmur left lower sternal border continuous blowing
3939,Light chain nephropathy due to plasma cell dyscrasia,exfoliation due to erythematous condition involving 30-39% of body surface
3940,new continuous apical murmur,harsh continuous apical murmur
3941,antitragus bilateral,monoarticular inflammation knee bilateral
3942,consumption of Roquefort cheese,consumption of parmesan cheese
3943,patient complaints: slow response,patient complaints: waiting room time
3944,reported blunt trauma by baseball,reported blunt trauma by car airbag
3945,mammogram unchanged size of mass #1 of superior medial quadrant of left breast,mammogram unchanged size of mass #1 of superior medial quadrant of right breast
3946,skin graft of volar aspect of left forearm,skin graft of lateral aspect of left shoulder
3947,foul-smelling weeping incision of right knee,foul-smelling weeping wound of right knee
3948,x-ray of cervical spine: mixed lytic and sclerotic lesion displaced bone fragment,x-ray of cervical spine: mixed lytic and sclerotic lesion with bone fragment displaced to left
3949,ulcer of pubic area tissue base gangrene,ulcer of pubic area tissue base fibrosis
3950,Absent common atrioventricular valve papillary muscle,Abnormality of common atrioventricular valve papillary muscle
3951,Complication of artificial skin graft and decellularized allodermis,artificial skin on lateral aspect of right side of neck
3952,systemic atrophy primarily affecting central nervous syste in neoplastic disease,Systemic atrophy primarily affecting central nervous system in myxedema
3953,self-inflicted overdose of chloramphenicol,self-inflicted overdose of acetazolamide
3954,weeping incision of face,weeping incision of right lower paraspinal region
3955,incision of back of head with venous bleeding,incision of back of head with arterial bleeding
3956,subcutaneous incision of left mid paraspinal region,incision of left mid paraspinal region with tube drainage
3957,late effects of nontraumatic intracerebral hemorrhage dysphagia,late effects of nontraumatic intracerebral hemorrhage ataxia
3958,tender tissue surrounding incision of right anterior chest,tender tissue surrounding incision of left anterior chest
3959,misadventure during enema administration,late surg complic w/o mention of misadventure during proc amputation of limb
3960,multiple open fractures of skull with cerebral laceration and contusion with loss of consciousness of unspecified duration,multiple open fractures of skull with cerebral laceration and contusion with moderate loss of consciousness
3961,Accessory tissue on common atrioventricular valve leaflet,Noncoapting atrioventricular valve leaflet in atrioventricular septal defect
3962,malignant neoplasm of cervix TNM staging primary tumor (T) T2b/IIb,malignant neoplasm of cervix TNM staging primary tumor (T) T1B2/IB2
3963,Abnormal gait due to muscle weakness,exfoliation due to erythematous condition involving 30-39% of body surface
3964,late effects of cerebral infarction: vertigo,late effects of cerebral infarction: paralysis
3965,rumbling diastolic interscapular murmur,low-pitched diastolic interscapular murmur
3966,ulcer of right arm with subcutaneous necrosis,ulcer of right side of nose with subcutaneous necrosis
3967,saline and osmotic laxatives poisoning with undetermined intent,centrally-acting and adrenergic-neuron-blocking agents poisoning with undetermined intent
3968,tactile hyperesthesia of lateral plantar nerve bilaterally,tactile hyperesthesia of lateral plantar nerve
3969,Gangrene of toe,rigid hammer toe of great toe of right foot
3970,swollen tissue surrounding wound of left pelvic region,foul-smelling tissue surrounding wound of left pelvic region
3971,foul-smelling weeping incision of right elbow,foul-smelling weeping incision of right knee
