,CUI1,CUI2,label
15625,Lymphocyte,Non-Hodgkin Lymphoma by Ann Arbor Stage,1
15626,Neuroglia,Ependymal Tumor of Brain and Spinal Cord,1
15627,Hematopoietic and Lymphoid Cell,Plasma Kallikrein Deficiency,1
15628,Hematopoietic and Lymphoid Cell,T-cell lymphoma refractory,1
15629,Fibroblasts,Benign fibrohistiocytic neoplasm,1
15630,Squamous Epithelial Cells,Refractory Paranasal Sinus Squamous Cell Carcinoma,1
15631,T-Lymphocyte and Natural Killer Cell,Adult T Lymphoblastic Lymphoma,1
15632,Connective Tissue Cells,Childhood Conventional Osteosarcoma,1
15633,Myoepithelial cell,Intraductal Breast Myoepitheliosis,1
15634,Neuroglia,Adult Brain Stem Glioma,1
15635,Stromal Cells,Stage III Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,1
15636,Epithelial Cells,"Stage 0 Epiglottic Carcinoma AJCC v6, v7, and v8",1
15637,Apocrine Cell,Malignant Apocrine Neoplasm,1
15638,Epithelial Cells,Advanced Small Intestinal Neuroendocrine Carcinoma,1
15639,Epithelial Cells,Hard Palate Adenoid Cystic Carcinoma,1
15640,Hematopoietic and Lymphoid Cell,Hodgkin's disease of lymph nodes of inguinal region AND/OR lower limb,1
15641,Cells,Giant Cell Fibrous Histiocytoma,1
15642,Epithelial Cells,Cutaneous Squamous Cell Carcinoma of the Head and Neck,1
15643,Epithelial Cells,Infiltrating Cervical Carcinoma,1
15644,Muscle Cells,Childhood Rhabdomyosarcoma with Mixed Embryonal and Alveolar Features,1
15645,Hematopoietic and Lymphoid Cell,Recurrent Indolent Adult Non-Hodgkin Lymphoma,1
15646,Epithelial Cells,Renal Cell Carcinoma Associated with Neuroblastoma,1
15647,Epithelial Cells,Stage IV Major Salivary Gland Carcinoma with Metastasis,1
15648,Mature B-Lymphocyte,AIDS-Related Plasmablastic Lymphoma,1
15649,Epithelial Cells,Ovarian Sertoli Cell Tumor,1
15650,Postgerminal Center Marginal Zone B-Lymphocyte,Campylobacter Jejuni-Associated Small Intestinal Mucosa-Associated Lymphoid Tissue Lymphoma,1
15651,Epithelial Cells,Masaoka-Koga Stage IVa,1
15652,B-Lymphocytes,Extranodal marginal zone B-cell lymphoma (MALT type) refractory,1
15653,Epithelial Cells,undifferentiated carcinoma of urethra,1
15654,Epithelial Cells,"Stage 0 Nasal Cavity Cancer AJCC v6, v7, and v8",1
15655,Lymphocyte,T-Cell Lymphoma,1
15656,Hematopoietic and Lymphoid Cell,Stage IV Childhood Anaplastic Large Cell Lymphoma,1
15657,Astrocytes,Recurrent Childhood Subependymal Giant Cell Astrocytoma,1
15658,melanocyte,Class 1b Uveal Melanoma,1
15659,Hematopoietic and Lymphoid Cell,Dehydration polycythemia,1
15660,Mature B-Lymphocyte,Recurrent Childhood Burkitt Lymphoma,1
15661,Hematopoietic and Lymphoid Cell,Follicular T-cell lymphoma,1
15662,Hematopoietic and Lymphoid Cell,B-cell small lymphocytic lymphoma refractory,1
15663,Epithelial Cells,Stage IIB Lung Small Cell Carcinoma AJCC v7,1
15664,T-Lymphocyte and Natural Killer Cell,Small Intestinal T-Cell Non-Hodgkin Lymphoma,1
15665,Hematopoietic and Lymphoid Cell,Recurrent Histiocytic and Dendritic Cell Neoplasm,1
15666,Acinar Cell,Minor Salivary Gland Acinic Cell Carcinoma,1
15667,Bone marrow stem cell,Mastocytosis,1
15668,Epithelial Cells,Maxillary Sinus Schneiderian Papilloma,1
15669,Thymic epithelial cell,Stage IVA Thymoma AJCC v8,1
15670,Columnar cell of endocervix,Endocervical polyp,1
15671,Epithelial Cells,Non-Functioning Pituitary Gland Macroadenoma,1
15672,Epithelial Cells,Buccal Mucosa Verrucous Carcinoma,1
15673,Mature Lymphocyte,Pulmonary nodular lymphoid hyperplasia,1
15674,Connective Tissue Cells,Stage IIIA Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,1
15675,Transitional Epithelial Cells,"Metastatic Infiltrating Bladder Urothelial Carcinoma, Lipid-Rich Variant",1
15676,Neuroepithelial Cells,Intraocular retinoblastoma,1
15677,Epithelial Cells,Stage I Renal Pelvis Cancer AJCC v7,1
15678,Cells,Ovarian Sertoli-Leydig Cell Tumor with Heterologous Elements,1
15679,Epithelial Cells,Ameloblastic Carcinoma-Secondary Type (Dedifferentiated),1
15680,Endothelial Cells,Soft Tissue Angiosarcoma,1
15681,"Neuron, Neuroepithelial Cell, and Supporting Cell of the Nervous System",Oral Cavity Benign Granular Cell Tumor,1
15682,Lymphocyte,Cerebral Hodgkin Lymphoma,1
15683,Squamous Epithelial Cells,Squamous cell carcinoma of the nasal cavity,1
15684,Cartilage Cell,Chondrosarcoma localised,1
15685,Epithelial Cells,Carcinoma of larynx,1
15686,Neuroglia,Glioblastoma,1
15687,Fibroblasts,Peyronie Disease,1
15688,Perineural Cell,Benign Dermal Schwannoma,1
15689,B lymphoblast,B lymphoblastic leukemia lymphoma with t(9;22)(q34;q11.2); BCR-ABL1,1
15690,Hematopoietic and Lymphoid Cell,Lugano Classification Stage IIE Hodgkin Lymphoma AJCC v8,1
15691,Lymphocyte,Lugano Classification Stage IIE Adult Non-Hodgkin Lymphoma AJCC v8,1
15692,Postgerminal Center Marginal Zone B-Lymphocyte,BALT lymphoma,1
15693,Epithelial Cells,Stage IIIA Ovarian Carcinoma,1
15694,Epithelial Cells,adenocarcinoma of breast with spindle cell metaplasia,1
15695,B-Lymphocytes,High grade B-cell lymphoma,1
15696,B-Lymphocytes,Refractory Hairy Cell Leukemia,1
15697,Hematopoietic and Lymphoid Cell,Acute myeloid leukemia with mutated RUNX1,1
15698,Squamous Epithelial Cells,Advanced Squamous Cell Carcinoma of the Oropharynx,1
15699,Renal Pelvis Urothelial Cell,Stage 0 Renal Pelvis Cancer AJCC v7,1
15700,Epithelial Cells,Atrial Paraganglioma,1
15701,Stromal Cells,Stage IIIB Small Intestinal Gastrointestinal Stromal Tumor,1
15702,Histiocytic and Dendritic Cell,"Langerhans Cell Histiocytosis, Polystotic",1
15703,Precursor T-Lymphoblast,Refractory T Acute Lymphoblastic Leukemia,1
15704,Epithelial Cells,Transitional cell carcinoma of bladder,1
15705,Epithelial Cells,Transplant-Related Bladder Urothelial Carcinoma,1
15706,Epithelial Cells,Stage IIIB Colon Cancer AJCC v7,1
15707,Mature B-Lymphocyte,"Recurrent Primary Cutaneous Diffuse Large B-Cell Lymphoma, Leg Type",1
15708,Hematopoietic and Lymphoid Cell,Plasmacytoma,1
15709,B-Lymphocytes,Recurrent Primary Amyloidosis,1
15710,Epithelial Cells,Papillary Urothelial Neoplasm,1
15711,Neuroepithelial Cells,Childhood Diffuse Astrocytoma,1
15712,Epithelial Cells,Stage IA Fallopian Tube Cancer AJCC v8,1
15713,Epithelial Cells,Ovarian Transitional Cell Tumor,1
15714,"Neuron, Neuroepithelial Cell, and Supporting Cell of the Nervous System",Anaplastic Pleomorphic Xanthoastrocytoma,1
15715,Hematopoietic and Lymphoid Cell,Refractory B-Cell Prolymphocytic Leukemia,1
15716,Thymic B-Lymphocyte,Primary mediastinal large B-cell lymphoma stage IV,1
15717,Lymphocyte,Enteropathy-Associated T-Cell Lymphoma by Ann Arbor Stage,1
15718,Langerhans cell,Letterer-Siwe Disease,1
15719,B-Lymphocytes,Adult B Lymphoblastic Lymphoma,1
15720,Epithelial Cells,Stage I Pancreatic Cancer AJCC v6 and v7,1
15721,Thyroid Gland Follicular Cell,Thyroid Gland Spindle Cell Follicular Adenoma,1
15722,Stromal Cells,Benign phyllodes neoplasm of breast,1
15723,Meningothelial cell,Psammomatous Meningioma,1
15724,Mature B-Lymphocyte,Ann Arbor Stage IV Grade 2 Follicular Lymphoma,1
15725,Hematopoietic and Lymphoid Cell,Mycosis fungoides stage III,1
15726,"Neuron, Neuroepithelial Cell, and Supporting Cell of the Nervous System",Childhood Cerebellar Anaplastic Astrocytoma,1
15727,Hematopoietic and Lymphoid Cell,"Anemia, Macrocytic",1
15728,Chondrocyte,Cartilaginous exostosis,1
15729,Hematopoietic and Lymphoid Cell,Ann Arbor Stage I Childhood Non-Hodgkin Lymphoma,1
15730,Germ Cells,Childhood Malignant Testicular Germ Cell Tumor,1
15731,Lymphocyte,Sporadic Burkitt's lymphoma,1
15732,Thyroid Gland Follicular Cell,Stage I Differentiated Thyroid Gland Carcinoma 55 Years and Older AJCC v8,1
15733,Hematopoietic and Lymphoid Cell,Mantle cell lymphoma refractory,1
15734,Hematopoietic and Lymphoid Cell,Ann Arbor Stage I Grade 1 Follicular Lymphoma,1
15735,Mature B-Lymphocyte,Smoldering Waldenstrom Macroglobulinemia,1
15736,Epithelial Cells,Adenocarcinoma with metaplasia,1
15737,Epithelial Cells,Fallopian Tube Adenocarcinoma,1
15738,melanocyte,Congenital melanocytic nevus,1
15739,Squamous Epithelial Cells,Stage III Laryngeal Verrucous Carcinoma AJCC v6 and v7,1
15740,Lymphocyte,large B-cell diffuse lymphoma of kidney,1
15741,Epithelial Cells,Localized Parathyroid Gland Carcinoma,1
15742,Epithelial Cells,Adult Craniopharyngioma,1
15743,Urothelial Cell,"Metastatic Infiltrating Bladder Urothelial Carcinoma, Lipid-Rich Variant",1
15744,melanocyte,Spindle Cell Melanoma,1
15745,Lymphocyte,B Lymphoblastic Leukemia/Lymphoma with Recurrent Genetic Abnormalities,1
15746,Hematopoietic and Lymphoid Cell,Neonatal leukemia,1
15747,B-Lymphocytes,Recurrent Follicular Lymphoma,1
15748,Lymphocyte,Plasmacytoma anaplastic,1
15749,Epithelial Cells,"Carcinoma, diffuse type",1
15750,Lymphocyte,T-cell lymphoma stage IV,1
15751,Hematopoietic and Lymphoid Cell,Refractory High Risk Myelodysplastic Syndrome,1
15752,Epithelial Cells,Refractory Endometrial Mixed Cell Adenocarcinoma,1
15753,Epithelial Cells,Androgen-Producing Adrenal Cortex Adenoma,1
15754,Epithelial Cells,Major Salivary Gland Adenocarcinoma,1
15755,Mature B-Lymphocyte,Ann Arbor Stage II Non-Contiguous Adult Burkitt Lymphoma,1
15756,Cells,Testicular gonadoblastoma,1
15757,Nephrogenic Blastemal Cell,Stage V Kidney Wilms Tumor,1
15758,Epithelial Cells,Acinic Cell Breast Carcinoma,1
15759,"Neuron, Neuroepithelial Cell, and Supporting Cell of the Nervous System",Well Differentiated Oligodendroglioma,1
15760,B-Lymphocytes,Plasmablastic lymphoma,1
15761,Cells,Ovarian serous cystadenofibroma,1
15762,Lymphocyte,Lymphoma by Site,1
15763,Hematopoietic and Lymphoid Cell,Hemolytic anemia due to disseminated intravascular coagulation,1
15764,Epithelial Cells,keratinizing squamous cell carcinoma of vulva,1
15765,Hematopoietic and Lymphoid Cell,mucosa-associated lymphoid tissue (MALT) lymphoma of breast,1
15766,Acinar Cell,Recurrent Prostate Acinar Adenocarcinoma,1
15767,Hematopoietic and Lymphoid Cell,Malignant lymphoma of spleen,1
15768,B-Lymphocytes,Plasma Cell Neoplasm,1
15769,Neuroepithelial Cells,Glioblastoma,1
15770,Cells,Cervical Mixed Epithelial and Mesenchymal Neoplasm,1
15771,Renal tubular epithelial cell,Renal Cell Carcinoma with Constitutional Chromosome 3 Translocations,1
15772,Osteoblasts,Stage IV Osteosarcoma AJCC v7,1
15773,Epithelial Cells,Stage IIA Primary Peritoneal Cancer AJCC v8,1
15774,Stromal Cells,Uterine Corpus High Grade Endometrial Stromal Sarcoma,1
15775,Hematopoietic and Lymphoid Cell,Congenital dyserythropoietic anemia type IV,1
15776,Lymphocyte,mucosa-associated lymphoid tissue (MALT) lymphoma of thyroid,1
15777,Lymphocyte,T-Cell Large Granular Lymphocyte Leukemia Expressing the T-Cell Receptor Gamma-Delta,1
15778,Astrocytes,Glioblastoma with Primitive Neuronal Component,1
15779,Peripheral Epidermotropic T-Lymphocyte,Mycosis Fungoides Variant,1
15780,Mesothelial cell,Malignant Mesothelioma of Peritoneum,1
15781,Connective Tissue Cells,Lung Myolipoma,1
15782,melanocyte,Mucosal Melanoma of the Head and Neck by AJCC v7 Stage,1
15783,Embryonic Cell,Congenital Mesoblastic Nephroma,1
15784,Epithelial Cells,Ampulla of Vater Invasive Papillary Adenocarcinoma,1
15785,Neuroglia,Malignant Glioma,1
15786,Epithelial Cells,"Cystadenoma, Papillary",1
15787,Epithelial Cells,tubular adenoma of stomach,1
15788,Connective Tissue Cells,Central Nervous System Solitary Fibrous Tumor/Hemangiopericytoma,1
15789,Epithelial Cells,Breast Carcinoma by Gene Expression Profile,1
15790,Endocrine Cell of the Digestive System,large cell neuroendocrine carcinoma of appendix,1
15791,Mature B-Lymphocyte,Stage II Childhood Burkitt Lymphoma,1
15792,Endocrine Cell of the Digestive System,Appendix Enterochromaffin Cell Serotonin-Producing Neuroendocrine Tumor,1
15793,Urothelial Cell,Prostatic Duct Urothelial Carcinoma,1
15794,Glandular cell,Exophytic Schneiderian Papilloma,1
15795,Bone marrow stem cell,Blast Phase,1
15796,Lymphocyte,Cutaneous Mantle Cell Lymphoma,1
15797,Glandular cell,Grade 3 Colorectal Adenocarcinoma,1
15798,B-Lymphocytes,Ann Arbor Stage II Non-Contiguous Adult Burkitt Lymphoma,1
15799,Epithelial Cells,Stage IIIC Fallopian Tube Cancer AJCC v8,1
15800,Hematopoietic and Lymphoid Cell,Adult Acute Myeloid Leukemia with inv(16)(p13.1q22); CBFB-MYH11,1
15801,Epithelial Cells,Gallbladder Flat Biliary Intraepithelial Neoplasia,1
15802,Lymphocyte,Lugano Classification Stage II Bulky Adult Non-Hodgkin Lymphoma AJCC v8,1
15803,Germ Cells,Grade 3 Teratoma,1
15804,Epithelial Cells,Metastatic Digestive System Carcinoma,1
15805,Epithelial Cells,Sparsely Granulated Corticotroph Adenoma,1
15806,Epithelial Cells,Skin Clear Cell Basal Cell Carcinoma,1
15807,Epithelial Cells,Occult Lung Adenocarcinoma,1
15808,Peripheral (Post-Thymic) T-Lymphocyte and Natural Killer Cell,Primary Cutaneous CD4-Positive Small/Medium T-Cell Lymphoproliferative Disorder,1
15809,B-Lymphocytes,Lymphoplasmacytic Lymphoma by Ann Arbor Stage,1
15810,Epithelial Cells,Metastatic Infiltrating Bladder Urothelial Carcinoma with Giant Cells,1
15811,Chromaffin Cells,Malignant Intrathoracic Paravertebral Paraganglioma,1
15812,Connective Tissue Cells,Extraskeletal Cartilaginous and Osseous Neoplasm,1
15813,Marginal Zone B-Lymphocyte,Small Intestinal Mucosa-Associated Lymphoid Tissue Lymphoma,1
15814,Neural Crest-Derived Cell,Paraganglioma,1
15815,Neuroepithelial Cells,Hypothalamic Gangliocytoma,1
15816,Pericytes,Cavernous Angioleiomyoma,1
15817,Squamous Epithelial Cells,Stage IVA Laryngeal Squamous Cell Carcinoma AJCC v7,1
15818,Epithelial Cells,Endometrial Adenosquamous Carcinoma,1
15819,Epithelial Cells,Vulval intraepithelial neoplasia grade 2,1
15820,Lymphocyte,Splenic Lymphoplasmacytic Lymphoma,1
15821,Hematopoietic and Lymphoid Cell,Recurrent Severe Aplastic Anemia,1
15822,Lymphocyte,St. Jude Stage IV Childhood Non-Hodgkin Lymphoma AJCC v8,1
15823,Skeletal Myocytes,Central Nervous System Rhabdomyosarcoma,1
15824,Epithelial Cells,Submandibular Gland Squamous Cell Carcinoma,1
15825,Endocrine-Stromal Cell,"Moderately Differentiated Ovarian Sertoli-Leydig Cell Tumor, Variant with Heterologous Elements",1
15826,Mature B-Lymphocyte,Recurrent Plasmablastic Lymphoma,1
15827,Cells,Recurrent Kidney Wilms Tumor,1
15828,Mature B-Lymphocyte,Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma,1
15829,Plasma Cells,Plasma Cell Post-Transplant Lymphoproliferative Disorder,1
15830,Epithelial Cells,"Leydig cell tumor, malignant",1
15831,Connective Tissue Cells,leiomyosarcoma of lung,1
15832,Hematopoietic and Lymphoid Cell,Childhood Lymphocyte-Depleted Classic Hodgkin Lymphoma,1
15833,Hematopoietic and Lymphoid Cell,Sickle Cell Trait,1
15834,Hematopoietic and Lymphoid Cell,Recurrent Ph-Like Acute Lymphoblastic Leukemia,1
15835,Epithelial Cells,Pancreatic Neuroendocrine Tumor by AJCC v8 Stage,1
15836,Glandular cell,"Schneiderian papilloma, inverted",1
15837,Hematopoietic and Lymphoid Cell,Lugano Classification Stage II Adult Lymphoma AJCC v8,1
15838,Germ Cells,Benign germ cell tumor of ovary,1
15839,Osteoblasts,Childhood Parosteal Osteosarcoma,1
15840,Epithelial Cells,Lipid-rich carcinoma,1
15841,Neuroepithelial Cells,Visual Pathway Glioma,1
15842,"Neuron, Neuroepithelial Cell, and Supporting Cell of the Nervous System",Low grade glioma,1
15843,Connective Tissue Cells,Stage IVA Uterine Corpus Endometrial Stromal Sarcoma AJCC v8,1
15844,Epithelial Cells,Mucinous neoplasm,1
15845,Mature B-Lymphocyte,Mantle cell lymphoma recurrent,1
15846,Epithelial Cells,Stage IV Oropharyngeal Carcinoma,1
15847,Adipocytes,Gastric Liposarcoma,1
15848,Neuroepithelial Cells,Pineocytoma,1
15849,Transitional Epithelial Cells,"Infiltrating Bladder Urothelial Carcinoma, Nested Variant",1
15850,Epithelial Cells,Refractory Female Reproductive System Carcinoma,1
15851,Epithelial Cells,neuroendocrine carcinoma of anal canal,1
15852,Epithelial Cells,Basal-Like Prostate Carcinoma,1
15853,Epithelial Cells,Stage III Anal Cancer AJCC v8,1
15854,Mature B-Lymphocyte,Refractory Primary Vitreoretinal Diffuse Large B-Cell Lymphoma,1
15855,Hematopoietic and Lymphoid Cell,Mild anemia,1
15856,Lymphocyte,Childhood Favorable Prognosis Hodgkin Lymphoma,1
15857,Cartilage Cell,Metastatic Extraskeletal Myxoid Chondrosarcoma,1
15858,Thymic epithelial cell,Stage III Thymoma AJCC v8,1
15859,lymphoblast,Splenic B Lymphoblastic Lymphoma,1
15860,Bone marrow stem cell,"Leukemia, Myelocytic, Acute",1
15861,Lymphocyte,Stage III Childhood Lymphoblastic Lymphoma,1
15862,Islet Cell,Perinatal-Stress Induced Hyperinsulinism,1
15863,Lymphocyte,Recurrent Extranodal Diffuse Large B-cell Lymphoma,1
15864,Endocrine Cell of the Digestive System,Stage I Ileal Neuroendocrine Tumor AJCC v8,1
15865,"Myocytes, Smooth Muscle",Prostate Leiomyosarcoma,1
15866,"Neuron, Neuroepithelial Cell, and Supporting Cell of the Nervous System",Adult Diffuse Astrocytoma,1
15867,Epithelial Cells,Stage II Colorectal Cancer AJCC v7,1
15868,Postgerminal Center Marginal Zone B-Lymphocyte,Extranodal marginal zone B-cell lymphoma (MALT type) recurrent,1
15869,Hematopoietic and Lymphoid Cell,Methotrexate-Associated Peripheral T-Cell Lymphoma,1
15870,Epithelial Cells,Clinical Stage III Esophageal Adenocarcinoma AJCC v8,1
15871,Peripheral (Post-Thymic) T-Lymphocyte and Natural Killer Cell,T-Cell Large Granular Lymphocyte Leukemia Expressing the T-Cell Receptor Gamma-Delta,1
15872,T-Lymphocyte with a Post-Thymic Immunophenotype,Recurrent T-Cell Prolymphocytic Leukemia,1
15873,Connective Tissue Cells,Stage IVA Uterine Corpus Leiomyosarcoma AJCC v8,1
15874,Epithelial Cells,High-Grade Squamous Intraepithelial Lesions,1
15875,Structure of interstitial cell of Leydig,Leydig cell neoplasm of testis,1
15876,Epithelial Cells,Follicular Variant Thyroid Gland Papillary Carcinoma,1
15877,Thyroid Gland Follicular Cell,Thyroid Gland Follicular Adenoma,1
15878,Neuroepithelial Cells,Childhood Cerebral Diffuse Astrocytoma,1
15879,B-Lymphocytes,Ann Arbor Stage III Grade 1 Follicular Lymphoma,1
15880,Endocrine-Stromal Cell,Moderately Differentiated Ovarian Sertoli-Leydig Cell Tumor,1
15881,T-Lymphocyte and Natural Killer Cell,Childhood Systemic Anaplastic Large Cell Lymphoma,1
15882,Epithelial Cells,Non-Small Cell Adenocarcinoma,1
15883,B lymphoblast,Precursor B-lymphoblastic lymphoma/leukemia,1
15884,Epithelial Cells,Seminal Vesicle Adenocarcinoma,1
15885,Epithelial Cells,Stage IB Fallopian Tube Cancer AJCC v6 and v7,1
15886,Epithelial Cells,Metastatic Lung Carcinoma,1
15887,Hematopoietic and Lymphoid Cell,Cecum Non-Hodgkin Lymphoma,1
15888,Epithelial Cells,Metastatic Gastric Carcinoma,1
15889,Germ Cells,Central Nervous System Mature Teratoma,1
15890,Bone marrow stem cell,Childhood Acute Megakaryoblastic Leukemia,1
15891,Hematopoietic and Lymphoid Cell,Childhood Acute Monoblastic Leukemia,1
15892,Skeletal Myocytes,rhabdomyosarcoma of liver,1
15893,Epithelial Cells,High Grade Glandular Intraepithelial Neoplasia,1
15894,Neuroepithelial Cells,Recurrent Childhood Gemistocytic Astrocytoma,1
15895,"Neuron, Neuroepithelial Cell, and Supporting Cell of the Nervous System",Brain Ependymoma,1
15896,Neuroectodermal Cell,Neuroblastomas of the Adrenal Gland and Sympathetic Nervous System,1
15897,Epithelial Cells,"Squamous Cell Breast Carcinoma, Large Cell Keratinizing Variant",1
15898,Activated Mature Cytotoxic T-Lymphocyte,Stage III Anaplastic Large Cell Lymphoma,1
15899,Epithelial Cells,Borderline Ovarian Mucinous Adenofibroma,1
15900,Epithelial Cells,Stage II Rectal Cancer AJCC v8,1
15901,Connective Tissue Cells,Desmoplastic fibroma,1
15902,Epithelial Cells,Ampulla of Vater Adenosquamous Carcinoma,1
15903,CD4 Positive T Lymphocytes,Angioimmunoblastic T-cell lymphoma stage II,1
15904,melanocyte,Malignant melanoma of iris,1
15905,Epithelial Cells,Ampulla of Vater Somatostatin-Producing Neuroendocrine Tumor,1
15906,Muscle Cells,Granular Cell Leiomyosarcoma,1
15907,"Neuron, Neuroepithelial Cell, and Supporting Cell of the Nervous System",MGMT-Methylated Glioblastoma,1
15908,Hematopoietic and Lymphoid Cell,Acute monocytic/monoblastic leukemia,1
15909,Endothelial Cells,Central Nervous System Angiosarcoma,1
15910,Hematopoietic and Lymphoid Cell,Mediastinal T Lymphoblastic Lymphoma,1
15911,Marginal Zone B-Lymphocyte,Extranodal marginal zone B-cell lymphoma (MALT type) stage I,1
15912,Myoepithelial cell,Carcinoma ex pleomorphic adenoma of parotid gland,1
15913,Mature B-Lymphocyte,"Primary Cutaneous Diffuse Large B-Cell Lymphoma, Leg Type",1
15914,Cells,Hereditary Kidney Wilms Tumor,1
15915,Hematopoietic and Lymphoid Cell,Adult Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-KMT2A,1
15916,Striated muscle cell,Adult Cardiac Cellular Rhabdomyoma,1
15917,Epithelial Cells,undifferentiated carcinoma of appendix,1
15918,Neuroepithelial Cells,Disseminated neuroblastoma,1
15919,Neuroepithelial Cells,Retinal Cell Neoplasm,1
15920,Epithelial Cells,Non-Functioning Pituitary Gland Neoplasm,1
15921,Epithelial Cells,Carcinoid tumor of the cecum,1
15922,Hematopoietic and Lymphoid Cell,Adult Acute Monoblastic and Monocytic Leukemia,1
15923,B-Lymphocytes,Childhood Burkitt Lymphoma,1
15924,Adipocytes,Refractory Dedifferentiated Liposarcoma,1
15925,Epithelial Cells,Colon Micropapillary Adenocarcinoma,1
15926,Epithelial Cells,Middle Ear Paraganglioma,1
15927,Neuroepithelial Cells,"Retinoblastoma, spontaneously regressed",1
15928,Mature B-Lymphocyte,Stage IV Adult Immunoblastic Lymphoma,1
15929,B-Lymphocytes,"HHV8-Positive Diffuse Large B-Cell Lymphoma, Not Otherwise Specified",1
15930,Epithelial Cells,Grade 3 Colorectal Adenocarcinoma,1
15931,Bone marrow stem cell,Myelodysplastic-Myeloproliferative Diseases,1
15932,Glandular cell,Resectable Pancreatic Ductal Adenocarcinoma,1
15933,Glandular cell,Adenocarcinoma of rectum,1
15934,Neuroepithelial Cells,Childhood Brain Anaplastic Astrocytoma,1
15935,Meningothelial cell,Childhood Grade I Meningioma,1
15936,Thymic Medullary Epithelial Cell,Micronodular thymoma with lymphoid stroma,1
15937,Connective Tissue Cells,Asynchronous Multifocal Osteosarcoma,1
15938,B lymphoblast,B Lymphoblastic Leukemia/Lymphoma with Recurrent Genetic Abnormalities,1
15939,"Neuron, Neuroepithelial Cell, and Supporting Cell of the Nervous System",Refractory Ependymoma,1
15940,Epithelial Cells,Acantholytic squamous cell carcinoma of skin,1
15941,Epithelial Cells,Stage IIA Lung Large Cell Carcinoma AJCC v7,1
15942,Epithelial Cells,Adenoid cystic carcinoma of the oral cavity,1
15943,Chondrocyte,Primary chondrosarcoma of bone,1
15944,Epithelial Cells,Leydig Cell Tumor,1
15945,Peripheral (Post-Thymic) T-Lymphocyte and Natural Killer Cell,Intestinal T-cell lymphoma stage III,1
15946,Transitional Epithelial Cells,Urothelial Carcinoma,1
15947,melanocyte,Advanced Melanoma,1
15948,Hematopoietic and Lymphoid Cell,Stage II Mycosis Fungoides and Sezary Syndrome AJCC v8,1
15949,melanocyte,Stage II Superficial Spreading Melanoma AJCC v6 and v7,1
15950,mast cell,Urticaria Pigmentosa,1
15951,Epithelial Cells,Stage II Renal Pelvis and Ureter Cancer AJCC v7,1
15952,Epithelial Cells,Stage IIA Colorectal Cancer AJCC v8,1
15953,Glandular cell,mucinous adenocarcinoma of rectum,1
15954,lymphoblast,Adult Acute Lymphocytic Leukemia,1
15955,Myoepithelial cell,Hard Palate Pleomorphic Adenoma,1
15956,Lymphocyte,Monomorphic epitheliotropic intestinal T-cell lymphoma,1
15957,Lymphocyte,Lugano Classification Advanced Stage Adult Non-Hodgkin Lymphoma AJCC v8,1
15958,Connective Tissue Cells,Central Nervous System Chondroma,1
15959,Epithelial Cells,Stage III Appendix Neuroendocrine Tumor AJCC v7,1
15960,Epithelial Cells,Benign tumor of choroid plexus,1
15961,Skeletal Myocytes,Fusion-Negative Rhabdomyosarcoma,1
15962,Lymphocyte,Recurrent HIV-Associated Lymphoproliferative Disorder,1
15963,Connective Tissue Cells,Metastatic Extraskeletal Myxoid Chondrosarcoma,1
15964,Epithelial Cells,Gastric Tubular Adenocarcinoma,1
15965,Structure of endometrial glandular cell,Type II Endometrial Adenocarcinoma,1
15966,Hepatocyte,Liver carcinoma,1
15967,Mesothelial cell,Mesothelioma,1
15968,Lymphocyte,Central Nervous System T-Cell Non-Hodgkin Lymphoma,1
15969,Muscle Cells,Leiomyosarcoma of Vessels,1
15970,Epithelial Cells,Recurrent Appendix Carcinoma,1
15971,Epithelial Cells,Thymic Typical Carcinoid Tumor,1
15972,Hematopoietic and Lymphoid Cell,Refractory HIV-Associated Lymphoproliferative Disorder,1
15973,Transitional Epithelial Cells,Stage IV Ureter Cancer AJCC v8,1
15974,Epithelial Cells,Low grade appendiceal mucinous neoplasm,1
15975,Epithelial Cells,Inflammatory carcinoma of breast stage IV,1
15976,Lymphocyte,Ann Arbor Stage II Grade 1 Non-Contiguous Follicular Lymphoma,1
15977,Transitional Epithelial Cells,Bladder transitional cell carcinoma stage I,1
15978,Epithelial Cells,Pathologic Stage 0 Esophageal Squamous Cell Carcinoma AJCC v8,1
15979,Lymphocyte,Nodal marginal zone B-cell lymphoma stage II,1
15980,Epithelial Cells,Cervical Papillary Squamous Cell Carcinoma,1
15981,Cells,Oral Cavity Pleomorphic Adenoma,1
15982,Mature B-Lymphocyte,MCD Diffuse Large B-Cell Lymphoma,1
15983,melanocyte,Stage III Acral Lentiginous Melanoma AJCC v7,1
15984,Urothelial Cell,Transitional cell cancer of renal pelvis and ureter metastatic,1
15985,Hematopoietic and Lymphoid Cell,Erythroleukemia (Erythroid/Myeloid),1
15986,"Neuron, Neuroepithelial Cell, and Supporting Cell of the Nervous System",Adult Astrocytic Tumor,1
15987,B-Lymphocytes,Pyothorax-Associated Lymphoma,1
15988,Hematopoietic and Lymphoid Cell,Acquired Factor XII Deficiency,1
