,CUI1,CUI2,label
5399,Gait normal,Anal Verrucous Carcinoma,0
5400,Condition,Refractory Uterine Corpus Carcinosarcoma,0
5401,Hormonal,Advanced Gastric Neuroendocrine Carcinoma,0
5402,Age of Onset,gliosarcoma,0
5403,Mass of body structure,Borderline Ovarian Serous Adenofibroma,0
5404,Stage Grouping,Borderline Ovarian Serous Cystadenofibroma,0
5405,User Group,insulinoma,0
5406,How Often Nausea,Mesenchymal Glioblastoma,0
5407,2+,Refractory Uterine Corpus Carcinosarcoma,0
5408,Approximate,Refractory cytopenia with multilineage dysplasia,0
5409,IPSS Risk Category High,Refractory Uterine Corpus Carcinosarcoma,0
5410,Precursor,Malignant Vulvar Phyllodes Tumor,0
5411,Malignant Neoplasms,High Grade Ductal Breast Carcinoma In Situ,0
5412,WHO Central Nervous System Grade IV,Anaplastic Oligodendroglioma,0
5413,Persons,Adult Anaplastic Astrocytoma,0
5414,Feature,Advanced Small Intestinal Small Cell Neuroendocrine Carcinoma,0
5415,prior radiation therapy,Uterine Corpus Carcinosarcoma,0
5416,Tests (qualifier value),Borderline Ovarian Mucinous Adenofibroma,0
5417,Aggressive course,Refractory Pancreatic Neuroendocrine Carcinoma,0
5418,Unknown GENC,Recurrent Childhood Giant Cell Glioblastoma,0
5419,How Often Weight Loss,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5420,Formation,Recurrent Childhood Gliosarcoma,0
5421,Thyroid Gland,Thyroid Gland Black Follicular Adenoma,0
5422,Colon <insect>,Carcinosarcoma of ovary,0
5423,Worse,Brain Glioblastoma,0
5424,Due to,Somatostatinoma,0
5425,Grade IV Childhood Astrocytic Neoplasm,Recurrent Glioblastoma,0
5426,Qualitative form,insulinoma,0
5427,Lung,Advanced Small Intestinal Neuroendocrine Carcinoma,0
5428,More,Childhood Giant Cell Glioblastoma,0
5429,Act Class - Attestable unit,Carcinosarcoma of ovary,0
5430,Tissue Growth,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5431,Cerebrovascular accident,Brain Stem Glioblastoma,0
5432,majority,Borderline Ovarian Mucinous Adenofibroma,0
5433,Case unit dose,Stage II Thyroid Gland Papillary Carcinoma 55 Years and Older AJCC v8,0
5434,North America,Refractory Uterine Corpus Carcinosarcoma,0
5435,Life threatening - Event Consequence,High Grade Ductal Breast Carcinoma In Situ,0
5436,How Often Nausea,MGMT-Unmethylated Glioblastoma,0
5437,Often - answer to question,Borderline Ovarian Mucinous Adenofibroma,0
5438,Enneking Low Surgical Grade,Childhood Giant Cell Glioblastoma,0
5439,Primary malignant neoplasm,Spindle Cell Variant Thyroid Gland Papillary Carcinoma,0
5440,Glioma,Infratentorial Glioblastoma,0
5441,Biomaterial Treatment,Bladder squamous cell carcinoma stage 0,0
5442,Adult Glioblastoma,Classical Glioblastoma,0
5443,Common (qualifier value),Thyroid Gland Black Follicular Adenoma,0
5444,Head,Adenoma,0
5445,Human body structure,Locally Advanced Epithelioid Hemangioendothelioma,0
5446,Evidence,Intraductal Cribriform Breast Adenocarcinoma,0
5447,PSA Level Less than Two,Platinum-Resistant Lung Small Cell Carcinoma,0
5448,Headache,Childhood Brain Glioblastoma,0
5449,Surgery specialty,Borderline Ovarian Serous Adenofibroma,0
5450,Benign,insulinoma,0
5451,More Often than Once a Day,Childhood Pilocytic Astrocytoma,0
5452,How Often Felt Normal question,insulinoma,0
5453,Image Feature,Advanced Small Intestinal Small Cell Neuroendocrine Carcinoma,0
5454,Band form,Clear Cell Variant Thyroid Gland Papillary Carcinoma,0
5455,Occurrence Indicator,Childhood Brain Stem Gliosarcoma,0
5456,Leads (device),Thyroid Gland Black Follicular Adenoma,0
5457,International Classification of Diseases,Cystadenofibroma,0
5458,Unconscious State,Secondary Supratentorial Anaplastic Astrocytoma,0
5459,Togo,Verrucous carcinoma of penis,0
5460,Unconscious State,Brain Glioblastoma,0
5461,Advanced phase,Anaplastic Hemispheric Astrocytoma,0
5462,Qualitative form,Refractory Pancreatic Neuroendocrine Carcinoma,0
5463,Control function,Glioblastoma with Primitive Neuronal Component,0
5464,Account number:Identifier:Point in time:^Patient:Nominal,Lung Small Cell Carcinoma by AJCC v7 Stage,0
5465,Group A (blood group),Metastatic Digestive System Neuroendocrine Tumor G1,0
5466,Biogenic Amines,Intermediate Atypical Prostate Carcinoma,0
5467,To,Refractory Uterine Corpus Carcinosarcoma,0
5468,morphological,Macrofollicular Variant Thyroid Gland Papillary Carcinoma,0
5469,Aggressive malignancies,Chondroblastic osteosarcoma,0
5470,Infrequent,Pancreatic Vipoma,0
5471,N not otherwise specified Antibody,verrucous carcinoma of esophagus,0
5472,Leukemia,Refractory cytopenia with multilineage dysplasia,0
5473,Frequently,Borderline Ovarian Mucinous Adenofibroma,0
5474,Egg of order Phthiraptera,Oncocytic Variant Thyroid Gland Papillary Carcinoma,0
5475,Type - attribute,Recurrent Childhood Gliosarcoma,0
5476,Skin Specimen,Urethral Verrucous Carcinoma,0
5477,Site of,verrucous carcinoma of esophagus,0
5478,National origin,Carcinosarcoma of ovary,0
5479,Neoplasms,Advanced Gastric Large Cell Neuroendocrine Carcinoma,0
5480,Block (unit of measure),Somatostatinoma,0
5481,Affecting,Refractory cytopenia with multilineage dysplasia,0
5482,Tissue Specimen Code,Ampulla of Vater Somatostatin-Producing Neuroendocrine Tumor,0
5483,primary tumor,Childhood Brain Glioblastoma,0
5484,Taxonomic,Borderline Ovarian Clear Cell Adenofibroma with Intraepithelial Carcinoma,0
5485,Antimicrobial Intermediate Susceptibility Result,High Grade Ductal Breast Carcinoma In Situ,0
5486,Present,Childhood Pilocytic Astrocytoma,0
5487,Law enforcement arrest,Somatostatinoma,0
5488,Grade,Anaplastic Hemispheric Astrocytoma,0
5489,diagnosis aspect,High Grade Ductal Breast Carcinoma In Situ,0
5490,Persons,Recurrent Anaplastic Astrocytoma,0
5491,Body structure,Advanced Gastric Neuroendocrine Carcinoma,0
5492,Providing presence (regime/therapy),Refractory anemia with ringed sideroblasts,0
5493,Brain,Glioblastoma with Primitive Neuronal Component,0
5494,Worse,Childhood Gliosarcoma,0
5495,Combined,Uterine Carcinosarcoma,0
5496,Abnormal cell,Recurrent Childhood Anaplastic Oligodendroglioma,0
5497,Stem of plant,Borderline Ovarian Endometrioid Adenofibroma,0
5498,Urinary Bladder,Bladder squamous cell carcinoma stage 0,0
5499,Tired,Refractory cytopenia with multilineage dysplasia,0
5500,3+ Answer to Question,Uterine Corpus Carcinosarcoma,0
5501,Females,Perivascular epithelioid tumor,0
5502,Adult Subependymal Giant Cell Astrocytoma,Childhood Anaplastic Oligoastrocytoma,0
5503,Image Feature,Duodenal Somatostatin-Producing Neuroendocrine Tumor,0
5504,Form:Finding:Point in time:{Setting}:Document:{Role},Refractory Uterine Corpus Carcinosarcoma,0
5505,Mathematical Operator,Adenoma,0
5506,Pediculus (eukaryote),Cystadenofibroma,0
5507,Much,verrucous carcinoma of vagina,0
5508,Characteristics,Advanced Small Intestinal Neuroendocrine Carcinoma,0
5509,Frequently,Small cell glioblastoma,0
5510,Brain Neoplasms,Recurrent Childhood Anaplastic Astrocytoma,0
5511,Homo sapiens,Adenoma,0
5512,Unit - NCI Thesaurus Property,Clear Cell Variant Thyroid Gland Papillary Carcinoma,0
5513,morphological,Borderline Ovarian Endometrioid Cystadenofibroma,0
5514,National origin,Chondroblastic osteosarcoma,0
5515,Subtype (attribute),Vaginal Warty Carcinoma,0
5516,Malignant neoplasm of thyroid,Tall Cell Variant Thyroid Gland Papillary Carcinoma,0
5517,Occurrence,Childhood Anaplastic Oligoastrocytoma,0
5518,Chemotherapy,Platinum-Sensitive Lung Small Cell Carcinoma,0
5519,Patient Reported Outcome Stem,Macrofollicular Variant Thyroid Gland Papillary Carcinoma,0
5520,Levels (qualifier value),Urethral Verrucous Carcinoma,0
5521,3+ Score,Refractory Lung Small Cell Carcinoma,0
5522,Diabetes Mellitus,Pancreatic Somatostatinoma,0
5523,Primary malignant neoplasm,Locally Advanced Epithelioid Hemangioendothelioma,0
5524,Carcinoma of lung,Stage I Lung Small Cell Carcinoma AJCC v7,0
5525,Consistency,Glioblastoma with Primitive Neuronal Component,0
5526,Better than Others,Human Papillomavirus-Related Verrucous Carcinoma,0
5527,Lymphoma,Histiocytosis,0
5528,VePesid-Ifosfamide-Platinol Regimen,Pancreatic Vipoma,0
5529,year,Refractory cytopenia with multilineage dysplasia,0
5530,Primary operation,Recurrent Merkel Cell Carcinoma,0
5531,Two,Somatostatinoma,0
5532,Mechanism Component of Device,Digital papillary eccrine carcinoma of skin,0
5533,Cancer Genus,Recurrent Childhood Giant Cell Glioblastoma,0
5534,Cell secretion,Adenoma,0
5535,Neoadjuvant Therapy,Lung Small Cell Carcinoma by AJCC v7 Stage,0
5536,Clone,Histiocytosis,0
5537,Telencephalon,Childhood Anaplastic Oligoastrocytoma,0
5538,Classes - encounter,Recurrent Childhood Anaplastic Oligoastrocytoma,0
5539,Body structure,Common wart,0
5540,Changing,Recurrent Childhood Anaplastic Oligodendroglioma,0
5541,Red color,Urethral Verrucous Carcinoma,0
5542,Group A (blood group),Advanced Gastric Neuroendocrine Carcinoma,0
5543,Class (taxonomic),Recurrent Childhood Anaplastic Astrocytoma,0
5544,Occurrence Indicator,Recurrent Merkel Cell Carcinoma,0
5545,Life Expectancy Less than Twenty Years,Juvenile Pilocytic Astrocytoma,0
5546,Usual Severity Weight Loss,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5547,Computed Tomography Study File,Thyroid Gland Black Follicular Adenoma,0
5548,Type A,large cell neuroendocrine carcinoma of lung,0
5549,unknown vaccine or immune globulin,Perivascular epithelioid tumor,0
5550,Astrocytoma,Childhood Anaplastic Oligoastrocytoma,0
5551,Spinal Cord,Anaplastic Hemispheric Astrocytoma,0
5552,Sarcoma,Metastatic Extraskeletal Myxoid Chondrosarcoma,0
5553,Primitive,Malignant Vulvar Phyllodes Tumor,0
5554,Non-Small Cell Lung Carcinoma,Lung Small Cell Carcinoma by AJCC v7 Stage,0
5555,Physical findings,Small cell glioblastoma,0
5556,Cancer Genus,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5557,Unknown,Recurrent Childhood Giant Cell Glioblastoma,0
5558,Location,Childhood Anaplastic Oligoastrocytoma,0
5559,Cancer Biology,Intraductal Cribriform Breast Adenocarcinoma,0
5560,Characteristics,Follicular Variant Thyroid Gland Papillary Carcinoma,0
5561,Weight Loss,Glucagonoma,0
5562,Sometimes,Metastatic Prostate Small Cell Carcinoma,0
5563,Including (qualifier),Juvenile Pilocytic Astrocytoma,0
5564,Median Statistical Measurement,Anaplastic Oligoastrocytoma,0
5565,Linear,verrucous carcinoma of esophagus,0
5566,Tumor cells,Intermediate Atypical Prostate Carcinoma,0
5567,200,Bladder squamous cell carcinoma stage 0,0
5568,Unconscious State,Childhood Gliosarcoma,0
5569,60%,Somatostatinoma,0
5570,Rapid,Brain Stem Glioblastoma,0
5571,United States Military Commissioned Officer O7,Adult Gliosarcoma,0
5572,status - In progress,Childhood Brain Glioblastoma,0
5573,brain cell,Infratentorial Glioblastoma,0
5574,Initially,Glioblastoma multiforme of spinal cord,0
5575,Type - attribute,Warty Carcinoma of the Penis,0
5576,How Often Itching,Adult Grade III Lymphomatoid Granulomatosis,0
5577,Urine,Stage II Thyroid Gland Papillary Carcinoma Under 55 Years AJCC v8,0
5578,Unspecified,Glioblastoma,0
5579,Back structure,insulinoma,0
5580,75,Encapsulated Variant Thyroid Gland Papillary Carcinoma,0
5581,Third grade in elementary school,Anaplastic Oligodendroglioma,0
5582,Include (action),Childhood Gliosarcoma,0
5583,Astrocytoma,Recurrent Anaplastic Oligoastrocytoma,0
5584,Two,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5585,Trunk of plant,Adenoma,0
5586,Good,Leukemia,0
5587,Insulin [EPC],Pancreatic Somatostatinoma,0
5588,Specimen Type - Genital,Human Papillomavirus-Related Verrucous Carcinoma,0
5589,Numbers,Common wart,0
5590,Nausea,Glioblastoma,0
5591,Colon <insect>,Malignant Vulvar Phyllodes Tumor,0
5592,Nutrients,Glioblastoma with Primitive Neuronal Component,0
5593,shared attribute,Childhood Anaplastic Oligoastrocytoma,0
5594,Cessation of life,Warty Carcinoma of the Penis,0
5595,brain cell,Anaplastic Hemispheric Astrocytoma,0
5596,Classes - encounter,Anaplastic Hemispheric Astrocytoma,0
5597,Case (situation),Glioblastoma by Gene Expression Profile,0
5598,Formation,Digital papillary eccrine carcinoma of skin,0
5599,Cervix Uteri,Small cell lung cancer extensive stage,0
5600,majority,Juvenile Pilocytic Astrocytoma,0
5601,Diagnosis,Uterine Corpus Carcinosarcoma,0
5602,nonspecific,Classical Glioblastoma,0
5603,84,Bladder squamous cell carcinoma stage 0,0
5604,Human body,Duodenal Somatostatin-Producing Neuroendocrine Tumor,0
5605,Type - attribute,Childhood Brain Stem Gliosarcoma,0
5606,Disease,Refractory anemia with ringed sideroblasts,0
5607,Rare,Glucagonoma,0
5608,Patients,Carcinosarcoma of ovary,0
5609,Cellular infiltrate,Recurrent Childhood Anaplastic Oligoastrocytoma,0
5610,Small cell carcinoma of lung,Combined Lung Large Cell Neuroendocrine Carcinoma,0
5611,Common wart,Common wart,0
5612,Bone marrow myeloid dysplasia,Leukemia,0
5613,Frequently,Brain Glioblastoma,0
5614,Widening,Thyroid Gland Black Follicular Adenoma,0
5615,Various patch test substance,Anaplastic Hemispheric Astrocytoma,0
5616,Special,Duodenal Somatostatin-Producing Neuroendocrine Tumor,0
5617,Referral placed,Refractory Pancreatic Neuroendocrine Carcinoma,0
5618,Pink color,Sebaceous adenoma,0
5619,Two,Recurrent Childhood Giant Cell Glioblastoma,0
5620,In addition to,Carcinosarcoma of ovary,0
5621,Togo,Recurrent Childhood Anaplastic Oligoastrocytoma,0
5622,Nausea,MGMT-Unmethylated Glioblastoma,0
5623,Greeks,Malignant phyllodes tumor of breast,0
5624,Percent Activity,Anaplastic Oligoastrocytoma,0
5625,Add - instruction imperative,Carcinosarcoma of ovary,0
5626,Qualitative form,Digital papillary eccrine carcinoma of skin,0
5627,Aggressive behavior,High Grade Ductal Breast Carcinoma In Situ,0
5628,Apply,Human Papillomavirus-Related Verrucous Carcinoma,0
5629,Benign Neoplasm,Malignant Vulvar Phyllodes Tumor,0
5630,Malignant Vipoma,Malignant Pancreatic Vipoma,0
5631,International Classification of Diseases for Oncology,Oncocytic Variant Thyroid Gland Papillary Carcinoma,0
5632,Changing,Childhood Brain Stem Gliosarcoma,0
5633,To,Bladder squamous cell carcinoma stage 0,0
5634,Trunk of elephant,Adenoma,0
5635,Smear - instruction imperative,Vaginal Warty Carcinoma,0
5636,Benign,Juvenile Pilocytic Astrocytoma,0
5637,eosinophil,Leukemia,0
5638,pharmacotherapeutic,Uterine Corpus Carcinosarcoma,0
5639,Type - attribute,MGMT-Unmethylated Glioblastoma,0
5640,Valid,Cystadenofibroma,0
5641,True primary (qualifier value),Adenoma,0
5642,Body structure,Locally Advanced Epithelioid Hemangioendothelioma,0
5643,Stage,Metastatic Prostate Small Cell Carcinoma,0
5644,85,Stage II Lung Small Cell Carcinoma AJCC v7,0
5645,Include (action),Human Papillomavirus-Related Verrucous Carcinoma,0
5646,Contain (action),malignant gastrinoma of pancreas,0
5647,Before,Uterine Corpus Carcinosarcoma,0
5648,Racial group,Refractory Lung Small Cell Carcinoma,0
5649,Antifungal Antibiotics,Refractory cytopenia with multilineage dysplasia,0
5650,Initially,Neural Glioblastoma,0
5651,Nausea:Presence or Threshold:Point in time:^Patient:Ordinal,Neural Glioblastoma,0
5652,Endocrine Cells,Refractory Pancreatic Neuroendocrine Carcinoma,0
5653,Treating,Recurrent Pancreatic Neuroendocrine Carcinoma,0
5654,Chemotherapy,Platinum-Sensitive Lung Small Cell Carcinoma,0
5655,Fourth (suffix),Uterine Carcinosarcoma,0
5656,Gastrointestinal tract structure,Platinum-Resistant Lung Small Cell Carcinoma,0
5657,NCI CTEP SDC Endocrine Neoplasm Category Terminology,Pancreatic Vipoma,0
5658,Personality Change,Mesenchymal Glioblastoma,0
5659,Known,Recurrent Pancreatic Neuroendocrine Carcinoma,0
5660,CT of thyroid,Thyroid Gland Black Follicular Adenoma,0
5661,Frequently,Refractory Pancreatic Neuroendocrine Carcinoma,0
5662,Manufactured sign,Brain Stem Glioblastoma,0
5663,High Mitosis-Karyorrhexis Index,Anaplastic Oligoastrocytoma,0
5664,Growth,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5665,Blast (physical force),Refractory cytopenia with multilineage dysplasia,0
5666,Glucagon,Glucagonoma,0
5667,Blood Cells,Refractory cytopenia with multilineage dysplasia,0
5668,primary tumor,Recurrent Childhood Anaplastic Oligodendroglioma,0
5669,Body site,Metastatic Prostate Small Cell Carcinoma,0
5670,PSA Level Greater than Fifty,Refractory Uterine Corpus Carcinosarcoma,0
5671,Nearly,Somatostatinoma,0
5672,Abdominal Pain,Borderline Ovarian Mucinous Adenofibroma,0
5673,Visit,Recurrent Childhood Pilocytic Astrocytoma,0
5674,Solid Dose Form,Recurrent Childhood Pilocytic Astrocytoma,0
5675,KIAA1549L gene,Childhood Pilocytic Astrocytoma,0
5676,Abnormal cell,Childhood Brain Stem Gliosarcoma,0
5677,Call (Instruction),Duodenal Somatostatin-Producing Neuroendocrine Tumor,0
5678,Osteosarcoma,Chondroblastic osteosarcoma,0
5679,Glioblastoma Multiforme,Childhood Anaplastic Oligoastrocytoma,0
5680,Rapid,MGMT-Unmethylated Glioblastoma,0
5681,Classification,Anaplastic Oligodendroglioma,0
5682,100%,Refractory Uterine Corpus Carcinosarcoma,0
5683,Body tissue,Malignant Vulvar Phyllodes Tumor,0
5684,Location of Oral Residue Following Swallowing,Recurrent Childhood Anaplastic Oligoastrocytoma,0
5685,Adult human body,Common wart,0
5686,Closure by suture,Urethral Verrucous Carcinoma,0
5687,Call (Instruction),Recurrent Childhood Anaplastic Oligoastrocytoma,0
5688,Treating,Ampulla of Vater Somatostatin-Producing Neuroendocrine Tumor,0
5689,Occur (action),Juvenile Pilocytic Astrocytoma,0
5690,Either,Intraductal Cribriform Breast Adenocarcinoma,0
5691,Neurological observations,Refractory Pancreatic Neuroendocrine Carcinoma,0
5692,Groups,insulinoma,0
5693,Neoplasms,Malignant phyllodes tumor of breast,0
5694,3+ Answer to Question,Refractory Lung Small Cell Carcinoma,0
5695,Usual,Childhood Giant Cell Glioblastoma,0
5696,Biological Response Modifiers,Bladder squamous cell carcinoma stage 0,0
5697,Image Feature,Combined Lung Large Cell Neuroendocrine Carcinoma,0
5698,School Grade,Recurrent Childhood Anaplastic Astrocytoma,0
5699,Well Differentiated Oligodendroglioma,Anaplastic Oligoastrocytoma,0
5700,Highest,Adenoma,0
5701,International Classification of Diseases for Oncology,Macrofollicular Variant Thyroid Gland Papillary Carcinoma,0
5702,Non-Small Cell Lung Carcinoma,Stage II Lung Small Cell Carcinoma AJCC v7,0
5703,Associated with,Somatostatinoma,0
5704,Cell Count,Refractory Uterine Corpus Carcinosarcoma,0
5705,Abnormally high,Refractory Uterine Corpus Carcinosarcoma,0
5706,various allergen extracts,Childhood Giant Cell Glioblastoma,0
5707,Endocrine Cells,Metastatic Digestive System Neuroendocrine Tumor G1,0
5708,System,Glioblastoma with Primitive Neuronal Component,0
5709,Pancreas,insulinoma,0
5710,Offspring,Malignant Vulvar Phyllodes Tumor,0
5711,Neoplasms,Metastatic Extraskeletal Myxoid Chondrosarcoma,0
5712,Floor - story of building,Borderline Ovarian Serous Adenofibroma,0
5713,Reported Term,Histiocytosis,0
5714,Negation,Recurrent Anaplastic Oligoastrocytoma,0
5715,RBC count low,Refractory cytopenia with multilineage dysplasia,0
5716,Occurrence Indicator,Recurrent Childhood Anaplastic Astrocytoma,0
5717,Retinoic Acid Response Element,insulinoma,0
5718,Net (qualifier),Metastatic Digestive System Neuroendocrine Carcinoma,0
5719,International Statistical Classification of Diseases and Related Health Problems,Dedifferentiated Solitary Fibrous Tumor,0
5720,Exist,Perivascular epithelioid tumor,0
5721,Publishing,Oncocytic Variant Thyroid Gland Papillary Carcinoma,0
5722,Divide,Recurrent Childhood Gliosarcoma,0
5723,Concept model domain,Oncocytic Variant Thyroid Gland Papillary Carcinoma,0
5724,Persons,Childhood Anaplastic Oligoastrocytoma,0
5725,Malignant Neoplasms,Follicular Variant Thyroid Gland Papillary Carcinoma,0
5726,Characteristics,Metastatic Digestive System Neuroendocrine Tumor G1,0
5727,Digestive Enzymes,malignant gastrinoma of pancreas,0
5728,Speaking (activity),Recurrent Childhood Gliosarcoma,0
5729,Blast Cell,Refractory cytopenia with multilineage dysplasia,0
5730,Occurrence,Locally Advanced Epithelioid Hemangioendothelioma,0
5731,Mammary Gland Parenchyma,Locally Advanced Epithelioid Hemangioendothelioma,0
5732,CEL gene,Childhood Lung Small Cell Carcinoma,0
5733,>5,Platinum-Resistant Lung Small Cell Carcinoma,0
5734,Related personal status,Borderline Ovarian Endometrioid Adenofibroma,0
5735,Occurrence Indicator,Malignant Vulvar Phyllodes Tumor,0
5736,Time (foundation metadata concept),Human Papillomavirus-Related Verrucous Carcinoma,0
5737,Unspecified,Brain Glioblastoma,0
5738,include - SetOperator,Childhood Glioblastoma,0
5739,Aftercare,Thyroid Gland Black Follicular Adenoma,0
5740,Biliary calculi,Somatostatinoma,0
5741,Most,Glioblastoma by Gene Expression Profile,0
5742,Type - attribute,Duodenal Somatostatin-Producing Neuroendocrine Tumor,0
5743,Neoplasm Metastasis,Somatostatinoma,0
5744,Including (qualifier),Recurrent Childhood Gliosarcoma,0
5745,Life Expectancy Greater than Twenty Years,Recurrent Childhood Pilocytic Astrocytoma,0
5746,Anatomic Site,Recurrent Anaplastic Oligoastrocytoma,0
5747,Development,Metastatic Prostate Small Cell Carcinoma,0
5748,Sensation quality,Childhood Glioblastoma,0
5749,Very Much,Common wart,0
5750,Abnormal Cell Count,Childhood Brain Stem Gliosarcoma,0
5751,Sequence Data Type,Dedifferentiated Solitary Fibrous Tumor,0
5752,Insulin,Somatostatinoma,0
5753,Case unit dose,Papillary Thyroid Microcarcinoma,0
5754,Low Level,Human Papillomavirus-Related Verrucous Carcinoma,0
5755,Polypeptide Hormones,Metastatic Digestive System Neuroendocrine Carcinoma,0
5756,pharmacotherapeutic,Stage I Lung Small Cell Carcinoma AJCC v7,0
5757,Image Feature,Metastatic Digestive System Neuroendocrine Carcinoma,0
5758,aspects of adverse effects,Intraductal Cribriform Breast Adenocarcinoma,0
5759,Primary operation,Gastric Carcinoid Tumor,0
5760,Adult Anaplastic Astrocytoma,Anaplastic Hemispheric Astrocytoma,0
5761,AMACR wt Allele,Platinum-Resistant Lung Small Cell Carcinoma,0
5762,Poor function,Human Papillomavirus-Related Verrucous Carcinoma,0
5763,CEL gene,Glioblastoma with Primitive Neuronal Component,0
5764,Malignant Neoplasms,Chondroblastic osteosarcoma,0
5765,Most,Papillary serous cystadenocarcinoma,0
5766,Child,Anaplastic Hemispheric Astrocytoma,0
5767,Pharmacotherapy,Metastatic Lung Small Cell Carcinoma,0
5768,Digestion,malignant gastrinoma of pancreas,0
5769,Agreement,Intraductal Cribriform Breast Adenocarcinoma,0
5770,Decision,Anaplastic Hemispheric Astrocytoma,0
5771,Functional,Pancreatic Somatostatinoma,0
5772,Combined,Refractory Lung Small Cell Carcinoma,0
5773,West Haven Hepatic Encephalopathy Grade 3,Anaplastic Oligodendroglioma,0
5774,Include (action),verrucous carcinoma of bladder,0
5775,Main,Childhood Gliosarcoma,0
5776,Two,Uterine Corpus Carcinosarcoma,0
5777,Male population group,Small cell lung cancer extensive stage,0
5778,Etiology aspects,Brain Glioblastoma,0
5779,risk factors - observation list,Cervical Warty Carcinoma,0
5780,Uncertainty,Uterine Carcinosarcoma,0
5781,To,Brain Stem Glioblastoma,0
5782,Bothered by Nausea,MGMT-Unmethylated Glioblastoma,0
5783,Classification,Locally Advanced Epithelioid Hemangioendothelioma,0
5784,Extension,Borderline Ovarian Endometrioid Cystadenofibroma,0
5785,Similarity,Advanced Gastric Neuroendocrine Carcinoma,0
5786,Financial Account,Recurrent Anaplastic Oligoastrocytoma,0
5787,Functional,Somatostatinoma,0
5788,Primary,Childhood Gliosarcoma,0
5789,Common (qualifier value),Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5790,Effect,Adult Gliosarcoma,0
5791,mixed gliomas,Anaplastic Oligoastrocytoma,0
5792,Aggressive course,Recurrent Merkel Cell Carcinoma,0
5793,PSA Level Less than Two,Refractory Uterine Corpus Carcinosarcoma,0
5794,Gland,Combined Lung Large Cell Neuroendocrine Carcinoma,0
5795,Possibly Related to Intervention,Small cell carcinoma of lung,0
5796,physiological aspects,Glioblastoma with Primitive Neuronal Component,0
5797,Ultrasonics (sound),Borderline Ovarian Mucinous Adenofibroma,0
5798,Representation (action),Stage I Thyroid Gland Papillary Carcinoma 55 Years and Older AJCC v8,0
5799,Pilomyxoid astrocytoma,Juvenile Pilocytic Astrocytoma,0
5800,Healthcare supplies,Epithelioid glioblastoma,0
5801,Response (statement),Intraductal Cribriform Breast Adenocarcinoma,0
5802,Two,Human Papillomavirus-Related Verrucous Carcinoma,0
5803,Only - dosing instruction fragment,Pancreatic Gastrin-Producing Neuroendocrine Tumor,0
5804,combination of objects,Refractory Lung Small Cell Carcinoma,0
5805,Neuroglia,Glioblastoma with Primitive Neuronal Component,0
5806,Body part,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5807,Main,Recurrent Childhood Gliosarcoma,0
5808,Response to treatment,verrucous carcinoma of bladder,0
5809,Qualitative form,Recurrent Childhood Gliosarcoma,0
5810,Carcinoid Tumor,Intermediate Atypical Prostate Carcinoma,0
5811,Bothered by Nausea,Glioblastoma by Gene Expression Profile,0
5812,SLC35G1 gene,Stage I Lung Small Cell Carcinoma AJCC v7,0
5813,Adult Glioblastoma,Glioblastoma multiforme of spinal cord,0
5814,Cerebellum,Recurrent Childhood Pilocytic Astrocytoma,0
5815,Cells,Cervical Warty Carcinoma,0
5816,Abnormal degeneration,Anaplastic Oligodendroglioma,0
5817,Cardiac Arrest,Pancreatic Somatostatinoma,0
5818,Central Nervous System Neoplasms,Infratentorial Glioblastoma,0
5819,Neoplastic Cell Transformation,Cervical Warty Carcinoma,0
5820,Usually Need Help from Another Person for Arising,Malignant Vulvar Phyllodes Tumor,0
5821,VARIOUS DRUG CLASSES IN ATC,Recurrent Childhood Anaplastic Astrocytoma,0
5822,Hypothalamic structure,Juvenile Pilocytic Astrocytoma,0
5823,Value Above Reference Range,Vaginal Warty Carcinoma,0
5824,Most,Childhood Pilocytic Astrocytoma,0
5825,+2,Refractory Uterine Corpus Carcinosarcoma,0
5826,Young Adult,Juvenile Pilocytic Astrocytoma,0
5827,Symptoms aspect,verrucous carcinoma of bladder,0
5828,Following,Uterine Corpus Carcinosarcoma,0
5829,Breast Carcinoma,Intraductal Cribriform Breast Adenocarcinoma,0
5830,Absent,High Grade Ductal Breast Carcinoma In Situ,0
5831,Prevalence aspects,Recurrent Anaplastic Oligoastrocytoma,0
5832,Consistency,Clear Cell Variant Thyroid Gland Papillary Carcinoma,0
5833,Feature,Follicular Variant Thyroid Gland Papillary Carcinoma,0
5834,Primary malignant neoplasm,Refractory cytopenia with multilineage dysplasia,0
5835,leukemia,Malignant Vulvar Phyllodes Tumor,0
5836,second (number),Carcinosarcoma of ovary,0
5837,Neoplasms,Childhood Brain Stem Gliosarcoma,0
5838,Neuroglia,gliosarcoma,0
5839,Zone,Recurrent Anaplastic Oligoastrocytoma,0
