,CUI1,CUI2,label
7200,Neoplastic disease,Secondary malignant neoplasm of lymph node,0
7201,structure,Recurrent Testicular Lymphoma,0
7202,Adenocarcinoma,Adenocarcinoma of the prostate metastatic,0
7203,Activity (animal life circumstance),Thymic Clear Cell Carcinoma,0
7204,Endocrine Cells,Intestinal Neuroendocrine Carcinoma,0
7205,Often - answer to question,Carcinoma of urinary bladder,0
7206,Teens,Thymic Clear Cell Carcinoma,0
7207,Sharing (Social Behavior),Intestinal Neuroendocrine Carcinoma,0
7208,Diabetes Mellitus,Pancreatic Intraepithelial Neoplasia-3,0
7209,Infective cystitis,Cancer of Urinary Tract,0
7210,Individual,Benign Carotid Body Paraganglioma,0
7211,Congenital defects,Childhood Central Nervous System Immature Teratoma,0
7212,Headache,Choroid Necrotic Melanoma,0
7213,Adult human body,Intestinal Neuroendocrine Carcinoma,0
7214,Approximate,Cancer of Urinary Tract,0
7215,Disintegration (morphologic abnormality),Cartilaginous exostosis,0
7216,Left sided,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
7217,Multiply - dosing instruction fragment,Stage IB Pancreatic Cancer AJCC v8,0
7218,Palatine Tonsil,Digestive System Hodgkin Lymphoma,0
7219,1000000,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
7220,Subject Risk,Recurrent Uveal Melanoma,0
7221,Range,Cartilaginous exostosis,0
7222,majority,Stage IB Lung Cancer AJCC v7,0
7223,Adenocarcinoma of pancreas,Stage IB Pancreatic Cancer AJCC v8,0
7224,subapical complex location,Diffuse malignant mesothelioma,0
7225,Regular,Tonsillar Carcinoma,0
7226,Formation,Stage IB Pancreatic Cancer AJCC v8,0
7227,Motor Neuron and Pancreas Homeobox Protein 1,benign mature teratoma of pancreas,0
7228,Togo,Malignant Testicular Sertoli Cell Tumor,0
7229,Therapeutic radiology procedure,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
7230,allowing,Human Papillomavirus-Related Carcinoma,0
7231,Very Much,Cartilaginous exostosis,0
7232,development aspects,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
7233,Type - attribute,Unfavorable Non-Hodgkin Lymphoma,0
7234,Formation,Familial Adenomatous Polyposis Associated Medulloblastoma,0
7235,Angioimmunoblastic Lymphadenopathy,Unfavorable Non-Hodgkin Lymphoma,0
7236,Term (temporal),Stage IB Pancreatic Cancer AJCC v8,0
7237,Infrequent,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
7238,Involvement with,Malignant melanoma of eyelid,0
7239,Treating,Airway Hemangioma,0
7240,Percent of Bacteria,Digestive System Hodgkin Lymphoma,0
7241,Case unit dose,Mucinous adenocarcinoma gastric,0
7242,Connection,Childhood Thyroid Gland Follicular Carcinoma,0
7243,Two,adenosquamous carcinoma of breast,0
7244,Entity,Cartilaginous exostosis,0
7245,Involvement with,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
7246,Togo,Acantholytic squamous cell carcinoma,0
7247,member,Malignant melanoma of eyelid,0
7248,65,Diffuse malignant mesothelioma,0
7249,newly,Malignant melanoma of eyelid,0
7250,Embryonic Development,Adult Alveolar Soft Part Sarcoma,0
7251,Medical Imaging,Uterine Cancer,0
7252,Deglutition Disorders,Tonsillar Carcinoma,0
7253,Dermatologist,Spongiotic dermatitis,0
7254,Benign disorder,Recurrent Testicular Lymphoma,0
7255,Negation,Benign Apocrine Neoplasm,0
7256,Head,Benign neoplasm of thorax,0
7257,3+ Score,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
7258,Spreading (qualifier value),Human Papillomavirus-Related Carcinoma,0
7259,Family (taxonomic),Uterine Cancer,0
7260,Advanced phase,Endometrial Small Cell Carcinoma,0
7261,various antiseptic throat preparations,Recurrent Testicular Lymphoma,0
7262,Improving (qualifier value),Unresectable Rhabdomyosarcoma,0
7263,Lymphoma cells,Primary Cutaneous Plasmablastic Lymphoma,0
7264,Blood,Heavy Chain Deposition Disease,0
7265,Extraction,Familial Adenomatous Polyposis Associated Medulloblastoma,0
7266,Biological Response Modifiers,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
7267,New,Uterine Cancer,0
7268,Known,Refractory Barrett Esophagus,0
7269,Source,Ampulla of Vater Tubular Adenoma,0
7270,Neuroepithelial,Malignant neoplasm of choroid,0
7271,CEL gene,Stage II Hepatocellular Carcinoma AJCC v6 and v7,0
7272,Used by,Anterior Urethral Malignant Neoplasm,0
7273,treatment - ActInformationManagementReason,Primary Cutaneous Plasmablastic Lymphoma,0
7274,Males,Malignant Testicular Sertoli Cell Tumor,0
7275,seconds,Colorectal cancer,0
7276,2+ Score,Acantholytic squamous cell carcinoma,0
7277,Ability,Undifferentiated Endocervical Sarcoma,0
7278,Affect (mental function),Cancer of Urinary Tract,0
7279,Medications:Presence or Identity:Duration of the study:^Patient:Nominal,Diffuse malignant mesothelioma,0
7280,Primary malignant neoplasm of appendix,mucinous adenocarcinoma of gallbladder,0
7281,Stem of Organ,Intracortical osteosarcoma,0
7282,*Type - Kind of quantity,Undifferentiated Endocervical Sarcoma,0
7283,Surgery specialty,Refractory Barrett Esophagus,0
7284,Cessation of life,Endometrial Small Cell Carcinoma,0
7285,Infrequent,Serous cystadenocarcinoma ovary,0
7286,Body tissue,Stage I Gastric Neuroendocrine Tumor AJCC v8,0
7287,Due to,Colorectal cancer,0
7288,Negation,Maxillary Sinus Adenocarcinoma,0
7289,Fourth,Familial Hemophagocytic Lymphocytosis,0
7290,To,Anterior Urethral Malignant Neoplasm,0
7291,Leading,Undifferentiated Endocervical Sarcoma,0
7292,Obesity,Pancreatic Intraepithelial Neoplasia-3,0
7293,Headache,Malignant neoplasm of thalamus,0
7294,Offspring,FIGO Stage II Ovarian Cancer,0
7295,Benign Neoplasm,Testicular cancer metastatic,0
7296,Smear - instruction imperative,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
7297,Squamous cell carcinoma - category,Intestinal Metaplasia of Bladder Urothelium,0
7298,Including (qualifier),Bladder squamous cell carcinoma stage I,0
7299,Visit,Pilocytic astrocytoma of cerebellum,0
7300,Presentation,Recurrent Testicular Lymphoma,0
7301,Antigens,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
7302,Useful,Cancer of Urinary Tract,0
7303,Occurrence,Stage IB Pancreatic Cancer AJCC v8,0
7304,Common Cold,Acantholytic squamous cell carcinoma,0
7305,Symptoms,Stage IB Lung Cancer AJCC v7,0
7306,Rare,Anterior Urethral Malignant Neoplasm,0
7307,Comparison,Metastatic Carcinoma in the Lung,0
7308,include - SetOperator,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
7309,Occurrence,Neonatal leukemia,0
7310,1000000,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
7311,SLC6A2 wt Allele,Intestinal Neuroendocrine Carcinoma,0
7312,Target,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
7313,Malignant tumor of colon,Colorectal High Grade B-Cell Lymphoma,0
7314,Brain Neoplasms,Choroid Necrotic Melanoma,0
7315,Weight decreased,Methotrexate-Associated Hodgkin Lymphoma,0
7316,Five-year Survival Rate,Recurrent Uveal Melanoma,0
7317,TP53 gene,Acute Undifferentiated Leukemia,0
7318,Sarcoma of soft tissue,Adult Alveolar Soft Part Sarcoma,0
7319,Acute leukemia,Acute Undifferentiated Leukemia,0
7320,Color,Acute Undifferentiated Leukemia,0
7321,Study Site,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
7322,Mammal liver preparation,gliosarcoma,0
7323,Pharmacologic Substance,de novo Myelodysplastic Syndrome,0
7324,Destruction (action),BRCA2 Syndrome,0
7325,Positioning Attribute,BRCA2 Syndrome,0
7326,Ratio,Angiosarcoma of liver,0
7327,Molecule,Unresectable Rhabdomyosarcoma,0
7328,Referring,Liver Cavernous Hemangioma,0
7329,Halitosis,Refractory Barrett Esophagus,0
7330,Relationships,Ampulla of Vater Tubular Adenoma,0
7331,First (number),Adult Alveolar Soft Part Sarcoma,0
7332,Individual,Angiosarcoma of liver,0
7333,Call (Instruction),Liver Cavernous Hemangioma,0
7334,Numerous,Stage II Carcinoma of Penis,0
7335,CDISC SDTM Disease Outcome Terminology,Breast Ductal Adenoma,0
7336,Hemorrhage,Liver Cavernous Hemangioma,0
7337,Pelvic Pain,Endometrial Small Cell Carcinoma,0
7338,Separated from cohabitee,Diffuse malignant mesothelioma,0
7339,include - SetOperator,Acantholytic squamous cell carcinoma,0
7340,Occur (action),Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
7341,treatment - ActInformationManagementReason,Female Breast Carcinoma,0
7342,Combined,Intestinal Metaplasia of Bladder Urothelium,0
7343,Increasing,Adult Hepatocellular Carcinoma,0
7344,Severe (severity modifier),Heavy Chain Deposition Disease,0
7345,Retained,Blepharal carcinoma,0
7346,Brain Neoplasms,Pilocytic astrocytoma of cerebellum,0
7347,oncology field,Unresectable Rhabdomyosarcoma,0
7348,Scientific Control,Pancreatic Intraepithelial Neoplasia-3,0
7349,Antibodies,Primary Cutaneous Diffuse Large B-Cell Lymphoma,0
7350,Fever,Hodgkin lymphoma,0
7351,Have Sweats,Malignant Neoplasm with Regional Lymph Node Involvement,0
7352,End,Clonal Hematopoiesis of Indeterminate Potential,0
7353,Lymphoma,Recurrent Testicular Lymphoma,0
7354,Molecular Mass,Recurrent Testicular Lymphoma,0
7355,Show,Undifferentiated Endocervical Sarcoma,0
7356,Bruising,Acute Undifferentiated Leukemia,0
7357,Reported Term,Ichthyosis,0
7358,Urinary Tract Infection,Cancer of Urinary Tract,0
7359,Qualitative form,Choroid Necrotic Melanoma,0
7360,Metastasis,mucinous adenocarcinoma of gallbladder,0
7361,treatment - ActInformationManagementReason,Adult Hepatocellular Carcinoma,0
7362,LINC01194 gene,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
7363,Direct Extension,Testicular cancer metastatic,0
7364,Larynx,Larynx carcinoma recurrent,0
7365,Australia,Digestive System Hodgkin Lymphoma,0
7366,Target Awareness - partial,Intestinal Metaplasia of Bladder Urothelium,0
7367,Left,Primary Cutaneous Plasmablastic Lymphoma,0
7368,PREVENT (product),Human Papillomavirus-Related Carcinoma,0
7369,Hardness,Acantholytic squamous cell carcinoma,0
7370,Operative Surgical Procedures,Uterine Cancer,0
7371,Estimated,Benign neoplasm of thorax,0
7372,Obesity,Pancreatic Intraepithelial Neoplasia-3,0
7373,Cells,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
7374,Chest Pain,Stage IB Lung Cancer AJCC v7,0
7375,Usual Severity Vomiting,Mucinous adenocarcinoma gastric,0
7376,Specific qualifier value,Breast Ductal Adenoma,0
7377,Persons,Extra-Adrenal Paraganglioma,0
7378,Removed,Digestive System Hodgkin Lymphoma,0
7379,Term (temporal),Ampulla of Vater Tubular Adenoma,0
7380,Symptoms aspect,Mucinous adenocarcinoma gastric,0
7381,Referring,Undifferentiated Endocervical Sarcoma,0
7382,Cancer Genus,Malignant melanoma of eyelid,0
7383,Status post,Uterine Cancer,0
7384,Long-term,Stage IB Lung Cancer AJCC v7,0
7385,200,Bladder squamous cell carcinoma stage I,0
7386,Characterization,Adult Alveolar Soft Part Sarcoma,0
7387,low confidentiality,Human Papillomavirus-Related Carcinoma,0
7388,Major <insect>,Breast Ductal Adenoma,0
7389,Container status - Identified,Angiosarcoma of liver,0
7390,Rare,Benign neoplasm of thorax,0
7391,English race,Leiomyoma of Gallbladder,0
7392,Relationships,Clonal Hematopoiesis of Indeterminate Potential,0
7393,Mental association,BRCA2 Syndrome,0
7394,Status post,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
7395,Compressed structure,mucinous adenocarcinoma of gallbladder,0
7396,Painless,Malignant Neoplasm with Regional Lymph Node Involvement,0
7397,Immune,Malignant melanoma of eyelid,0
7398,Occur (action),Granular Cell Leiomyosarcoma,0
7399,Neonatal (qualifier value),Thymic Clear Cell Carcinoma,0
7400,per year,Mucinous adenocarcinoma gastric,0
7401,Irritant (disposition),Contact dermatitis due to alkali,0
7402,Malignant - descriptor,Neonatal leukemia,0
7403,Growth action,Stage IB Lung Cancer AJCC v7,0
7404,Diagnosis,Anterior Urethral Malignant Neoplasm,0
7405,True,Female Breast Carcinoma,0
7406,year,gliosarcoma,0
7407,CD5L wt Allele,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
7408,Associated topography,Benign Carotid Body Paraganglioma,0
7409,Acquisition (action),Clonal Hematopoiesis of Indeterminate Potential,0
7410,Entity Determiner - specific,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
7411,Including (qualifier),Malignant Testicular Sertoli Cell Tumor,0
7412,Egg of order Phthiraptera,adenoid cystic carcinoma of lung,0
7413,Syndrome,Colorectal cancer,0
7414,Targeted Therapy,Uterine Cancer,0
7415,Microvolt,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
7416,Liver carcinoma,Adult Hepatocellular Carcinoma,0
7417,Smear - instruction imperative,Mucinous adenocarcinoma gastric,0
7418,How Often Weight Loss,Nodular Lymphocyte Predominant Hodgkin Lymphoma,0
7419,Surgical aspects,Colorectal High Grade B-Cell Lymphoma,0
7420,Term (temporal),Heavy Chain Deposition Disease,0
7421,Topical form corticosteroids,Spongiotic dermatitis,0
7422,Clinical Study Case,Spongiotic dermatitis,0
7423,Immune system,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
7424,% live,Diffuse malignant mesothelioma,0
7425,Name,Clonal Hematopoiesis of Indeterminate Potential,0
7426,Carcinoma of lung,papillary carcinoma of penis,0
7427,General surgery specialty,Mucinous adenocarcinoma gastric,0
7428,PSA Level Less than Two,Localized Askin Tumor,0
7429,Low Back Pain,Intestinal Metaplasia of Bladder Urothelium,0
7430,Common Specifications in HL7 V3 Publishing,Malignant Neoplasm with Regional Lymph Node Involvement,0
7431,Antibiotic Resistance,Cancer of Urinary Tract,0
7432,Cancer Genus,Malignant Neoplasm with Regional Lymph Node Involvement,0
7433,Sex Cord-Stromal Tumor,FIGO Stage II Ovarian Cancer,0
7434,Case unit dose,Cancer of Urinary Tract,0
7435,Common Specifications in HL7 V3 Publishing,Clonal Hematopoiesis of Indeterminate Potential,0
7436,Complicated,Cancer of Urinary Tract,0
7437,Therapeutic procedure,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
7438,Tumor Suppression,BRCA2 Syndrome,0
7439,Condition,Recurrent Uveal Melanoma,0
7440,Organ,Leiomyoma of Gallbladder,0
7441,Males,Bladder squamous cell carcinoma stage I,0
7442,Mass,Stage IB Pancreatic Cancer AJCC v8,0
7443,Form:Finding:Point in time:{Setting}:Document:{Role},Liver Cavernous Hemangioma,0
7444,Incidence,Adult Hepatocellular Carcinoma,0
7445,Hemopoietic tissue,Granular Cell Leiomyosarcoma,0
7446,Unexplained weight loss,Stage IB Pancreatic Cancer AJCC v8,0
7447,Fever symptoms (finding),Cancer of Urinary Tract,0
7448,Example,Testicular cancer metastatic,0
7449,High Mitosis-Karyorrhexis Index,Malignant melanoma of eyelid,0
7450,Progress,Mucinous neoplasm,0
7451,Type - attribute,Benign neoplasm of thorax,0
7452,Paraneoplastic Syndromes,Leiomyoma of Gallbladder,0
7453,Linear,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
7454,Count of entities,Endometrial Small Cell Carcinoma,0
7455,Benign Neoplasm,Mucinous neoplasm,0
7456,DNA Damage,BRCA2 Syndrome,0
7457,Therapy Object (animal model),Female Breast Carcinoma,0
7458,Lymphoma,Nodular Lymphocyte Predominant Hodgkin Lymphoma,0
7459,treatment - ActInformationManagementReason,Localized Askin Tumor,0
7460,Due to,Metastatic Neoplasm to the Gallbladder,0
7461,Carcinoma of lung,adenosquamous carcinoma of breast,0
7462,Lesion,Benign Apocrine Neoplasm,0
7463,IPSS Risk Category High,Malignant melanoma of eyelid,0
7464,Germ Cells,Adult Alveolar Soft Part Sarcoma,0
7465,shared attribute,Acute Undifferentiated Leukemia,0
7466,Borg Category-Ratio 10 Perceived Exertion Score 5,Familial Adenomatous Polyposis Associated Medulloblastoma,0
7467,Feature,Recurrent Testicular Lymphoma,0
7468,Medullary - body parts,Collecting Duct Carcinoma of the Kidney,0
7469,Effectiveness,Breast Ductal Adenoma,0
7470,Related personal status,Undifferentiated Endocervical Sarcoma,0
7471,Forecast of outcome,mucinous adenocarcinoma of gallbladder,0
7472,New Zealand Rabbits,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
7473,Value Above Reference Range,Acantholytic squamous cell carcinoma,0
7474,Nausea Visual Analogue Scale,Unfavorable Non-Hodgkin Lymphoma,0
7475,Slight (qualifier value),Malignant melanoma of eyelid,0
7476,depend,Bladder squamous cell carcinoma stage I,0
7477,Cell (compartment),Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
7478,genetic risk factors,Acute Undifferentiated Leukemia,0
7479,Unconscious State,Malignant neoplasm of thalamus,0
7480,Chest Wall Pain,Diffuse malignant mesothelioma,0
7481,Categories,Breast Ductal Adenoma,0
7482,Age,Neonatal leukemia,0
7483,One,Cancer of Urinary Tract,0
7484,Five,Diffuse malignant mesothelioma,0
7485,Symptoms aspect,Stage I Adult Non-Hodgkin Lymphoma,0
7486,Formation,Liver Cavernous Hemangioma,0
7487,Colon structure (body structure),Anterior Urethral Malignant Neoplasm,0
7488,Packaging Case,Acantholytic squamous cell carcinoma,0
7489,Symptoms aspect,squamous cell carcinoma of the thyroid gland,0
7490,Choose (action),Female Breast Carcinoma,0
7491,75,benign mature teratoma of pancreas,0
7492,Standard (document),Recurrent Testicular Lymphoma,0
7493,Glycation End Products,Acute Undifferentiated Leukemia,0
7494,Child,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
7495,Togo,Bladder squamous cell carcinoma stage I,0
7496,Aggressive course,Stage IB Pancreatic Cancer AJCC v8,0
7497,Frequently,Bladder squamous cell carcinoma stage I,0
7498,Africa,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
7499,Liver,FIGO Stage II Ovarian Cancer,0
7500,Secondary Neoplasm,Stage IB Lung Cancer AJCC v7,0
7501,Hematologic Neoplasms,Clonal Hematopoiesis of Indeterminate Potential,0
7502,Species,Extracranial Neuroblastoma,0
7503,oncology field,Ampulla of Vater Tubular Adenoma,0
7504,Case (situation),Mucinous adenocarcinoma gastric,0
7505,MYOT gene,Metastatic Neoplasm to the Gallbladder,0
7506,North America,Extracranial Neuroblastoma,0
7507,Insecticides,Angiosarcoma of liver,0
7508,Options,Carcinoma of urinary bladder,0
7509,Part of,Adult Alveolar Soft Part Sarcoma,0
7510,Males,Ichthyosis,0
7511,Hereditary,Endometrial Small Cell Carcinoma,0
7512,Carrying,Digestive System Hodgkin Lymphoma,0
7513,Onset of (contextual qualifier),Diffuse malignant mesothelioma,0
7514,Contribution,Clonal Hematopoiesis of Indeterminate Potential,0
7515,*Type - Kind of quantity,Unfavorable Non-Hodgkin Lymphoma,0
7516,Lymphoid system structure,Digestive System Hodgkin Lymphoma,0
7517,Liver Flavor,gliosarcoma,0
7518,Proliferation (morphologic abnormality),Heavy Chain Deposition Disease,0
7519,Application Context,Atypical Lobular Breast Hyperplasia,0
7520,Case unit dose,mucinous adenocarcinoma of gallbladder,0
7521,Neuroendocrine Tumors,Intestinal Neuroendocrine Carcinoma,0
7522,Known,Metastatic Ductal Breast Carcinoma,0
7523,Cancer Genus,Stage I Adult Non-Hodgkin Lymphoma,0
7524,Cessation of life,Human Papillomavirus-Related Carcinoma,0
7525,Slide (glass microscope),Adult Alveolar Soft Part Sarcoma,0
7526,Cell Device,Adenocarcinoma,0
7527,Entity Name Part Qualifier - birth,Adult Hepatocellular Carcinoma,0
7528,Carcinoma,Stage IB Lung Cancer AJCC v7,0
7529,VARIOUS DRUG CLASSES IN ATC,Placental aromatase deficiency,0
7530,Biological Response Modifiers,Malignant melanoma of eyelid,0
7531,Benign tumor of salivary gland,Carcinoma ex pleomorphic adenoma of parotid gland,0
7532,Throat,Human Papillomavirus-Related Carcinoma,0
7533,Image Feature,Metastatic Ductal Breast Carcinoma,0
7534,Child,Mastocytosis,0
7535,Empty (qualifier),Female Breast Carcinoma,0
7536,User Group,Neonatal leukemia,0
7537,Statistical mean,Cartilaginous exostosis,0
7538,Lung,Testicular cancer metastatic,0
7539,Frequently,Recurrent Uveal Melanoma,0
7540,Physical shape,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
7541,Social group,Neonatal leukemia,0
7542,Midline (qualifier value),Human Papillomavirus-Related Carcinoma,0
7543,Mature Teratoma,benign mature teratoma of pancreas,0
7544,Generation (action),Digestive System Hodgkin Lymphoma,0
7545,Affecting,Human Papillomavirus-Related Carcinoma,0
7546,Abdomen distended,Diffuse malignant mesothelioma,0
7547,Treated with,Primary Cutaneous Plasmablastic Lymphoma,0
7548,Poor - qualifier,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
7549,Occur (action),Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
7550,Determined by,Heavy Chain Deposition Disease,0
7551,Kind of quantity - Consistency,Acute lymphadenitis,0
7552,Two,Methotrexate-Associated Hodgkin Lymphoma,0
7553,Surgical service,Carcinoma of urinary bladder,0
7554,Germ cell tumor,FIGO Stage II Ovarian Cancer,0
7555,CEL gene,papillary carcinoma of penis,0
7556,Reported Term,Pancreatic Intraepithelial Neoplasia-3,0
7557,Rare,Airway Hemangioma,0
7558,Therapeutic radiology procedure,FIGO Stage II Ovarian Cancer,0
7559,Parameterized Data Type - Set,Adult Hepatocellular Carcinoma,0
7560,Brain,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
7561,Body part,Mucinous adenocarcinoma gastric,0
7562,Often - answer to question,Blepharal carcinoma,0
7563,Sequence Data Type,Noninfiltrating Intraductal Carcinoma,0
7564,Biomaterial Treatment,Localized Askin Tumor,0
7565,Rare,Adult Fibrolamellar Carcinoma,0
7566,Primary,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,0
7567,Infective cystitis,Bladder squamous cell carcinoma stage I,0
7568,Involvement with,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
7569,Established,Anterior Urethral Malignant Neoplasm,0
7570,Place,Testicular cancer metastatic,0
7571,Type - attribute,Undifferentiated Endocervical Sarcoma,0
7572,high - ActExposureLevelCode,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
7573,Common (qualifier value),Malignant Testicular Sertoli Cell Tumor,0
7574,Less Than,Clonal Hematopoiesis of Indeterminate Potential,0
7575,Diabetes,Pancreatic Intraepithelial Neoplasia-3,0
7576,Lung,adenosquamous carcinoma of breast,0
7577,Oral cavity,Human Papillomavirus-Related Carcinoma,0
7578,Easy bleeding,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
7579,Obesity,Endometrial Small Cell Carcinoma,0
7580,Response process,Breast Ductal Adenoma,0
7581,cell type,Mastocytosis,0
7582,Negation,Neonatal leukemia,0
7583,Taxonomic,Secondary malignant neoplasm of lymph node,0
7584,shared attribute,Stage IB Pancreatic Cancer AJCC v8,0
7585,Squamous Epithelial Cells,Acantholytic squamous cell carcinoma,0
7586,Site,Urethral Carcinoma,0
7587,One,Secondary malignant neoplasm of lymph node,0
7588,Time,Thymic Clear Cell Carcinoma,0
7589,Free (available (qualifier)),Breast Ductal Adenoma,0
7590,Asians,Blepharal carcinoma,0
7591,Appearance,Localized Askin Tumor,0
7592,color additive,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
7593,One,Acantholytic squamous cell carcinoma,0
7594,Tissue Specimen Code,Colorectal Neuroendocrine Tumor G2,0
7595,Tissue Specimen Code,Hemangioma,0
7596,Short,Extracranial Neuroblastoma,0
7597,Human body,Thymic Clear Cell Carcinoma,0
7598,Internal,Diffuse malignant mesothelioma,0
7599,Immune System Finding,Unresectable Rhabdomyosarcoma,0
7600,Person 1,Malignant melanoma of eyelid,0
7601,Age at menopause,FIGO Stage II Ovarian Cancer,0
7602,Neoplasms,Malignant Neoplasm with Regional Lymph Node Involvement,0
7603,Negation,Pancreatic Intraepithelial Neoplasia-3,0
7604,Negation,Hodgkin lymphoma,0
7605,Renal Cell Carcinoma,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,0
7606,Disease,mucinous adenocarcinoma of gallbladder,0
7607,Long Variable,BRCA2 Syndrome,0
7608,Better than Others,Advanced Uterine Corpus Carcinosarcoma,0
7609,Response to treatment,papillary carcinoma of penis,0
7610,Form of muscle,Uterine Cancer,0
7611,Borg Category-Ratio 10 Perceived Exertion Score 5,Cartilaginous exostosis,0
7612,Offspring,Neonatal leukemia,0
7613,Smoking,Human Papillomavirus-Related Carcinoma,0
7614,Hematopoietic Neoplasms,Malignant Neoplasm with Regional Lymph Node Involvement,0
7615,Eye,Blepharal carcinoma,0
7616,Enhance (action),Malignant Neoplasm of Lung - Multiple Primary Sites,0
7617,Contact with,Human Papillomavirus-Related Carcinoma,0
7618,Therapeutic radiology procedure,Acute Undifferentiated Leukemia,0
7619,Endometrial scraping,Endometrial Small Cell Carcinoma,0
7620,membrane attack complex location,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,0
7621,Several,Unfavorable Non-Hodgkin Lymphoma,0
7622,Relationships,Refractory Barrett Esophagus,0
7623,Site,Human Papillomavirus-Related Carcinoma,0
7624,Vermilion border of lip,Maxillary Sinus Adenocarcinoma,0
7625,Sternum,Thymic Clear Cell Carcinoma,0
7626,Males,Mucinous adenocarcinoma gastric,0
7627,Incidence,Clonal Hematopoiesis of Indeterminate Potential,0
7628,Include (action),Methotrexate-Associated Hodgkin Lymphoma,0
7629,Tobacco smoking behavior,Intestinal Metaplasia of Bladder Urothelium,0
7630,Decision,Colorectal Neuroendocrine Tumor G2,0
7631,Decision,Hemangioma,0
7632,Estimated,Human Papillomavirus-Related Carcinoma,0
7633,Estimated,Benign Carotid Body Paraganglioma,0
7634,Bladder Continence Question,Bladder squamous cell carcinoma stage I,0
7635,Dimple,Adult Alveolar Soft Part Sarcoma,0
7636,Longitudinal Studies,Primary Cutaneous Plasmablastic Lymphoma,0
7637,solid substance,Anterior Urethral Malignant Neoplasm,0
7638,Symptoms,Human Papillomavirus-Related Carcinoma,0
7639,Low Back Pain,Carcinoma of urinary bladder,0
7640,Condition,Uterine Cancer,0
7641,Synonym (core metadata concept),Acute lymphadenitis,0
7642,Elderly (population group),Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
7643,Exist,adenoid cystic carcinoma of lung,0
7644,Person Observer,Clonal Hematopoiesis of Indeterminate Potential,0
7645,Statistical Significance,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
7646,Malignant Neoplasms,Testicular cancer metastatic,0
7647,Usually,Pilocytic astrocytoma of cerebellum,0
7648,Severe (severity modifier),Primary Cutaneous Plasmablastic Lymphoma,0
7649,Related personal status,Rhabdomyosarcoma with ganglionic differentiation,0
7650,Physical Medical Procedure,Endometrial Small Cell Carcinoma,0
7651,Alveolar,Adult Alveolar Soft Part Sarcoma,0
7652,Sacral dysgenesis,benign mature teratoma of pancreas,0
7653,20%,Refractory Barrett Esophagus,0
7654,Most,Endometrial Small Cell Carcinoma,0
7655,Following,Uterine Cancer,0
7656,Occurrence Indicator,Airway Hemangioma,0
7657,Then,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
7658,status - In progress,Primary Cutaneous Plasmablastic Lymphoma,0
7659,Common Specifications in HL7 V3 Publishing,Stage IB Pancreatic Cancer AJCC v8,0
